,회사명,거래소코드,공시발생일,공시제목,text,link
258,네프로아이티,950030,2011-09-06 17:40,횡령ㆍ배임 혐의 진행사항,"





:: 70057_횡령ㆍ배임 혐의 진행사항








횡령ㆍ배임 혐의 진행사항








1. 사고발생내용


2011.7.5 당사의 최대주주인 네프로재팬과 경영권 양수도 계약을 체결한(2011.07.27 계약해제통지) 만다린웨스트㈜측의 협상대리인 박태경은 동사가 진행한 일반공모 유상증자의 청약증거금 약 122억을 횡령




2. 횡령 등 관련사항


발생금액(원)


12,200,000,000




자기자본(원)


5,300,000,000




자기자본대비(%)


230




대기업해당여부


미해당




최초 공시일자


2011-07-18




3. 진행사항


- 2011.9. 5 (주)굿모닝헬스팜의 동결계좌에서 약 39억원을 반환받아 2011. 9. 6 청약자들에게 청약계좌의 입급비율기준으로 환급조치 완료하였음.
         
- 현재까지 총 약 99억원 환급되었고 미환급된 청약증거금은 약 50억원임.




4. 진행사항 확인일자


2011-09-06




5. 기타 투자판단에 참고할 사항


- 청약증거금 약 149억원 중 미인출된 청약증거금 약 27억원 및 반환 받은 약 72억 원 등 총 약 99억원은 환급조치가 완료되었으며, 미환급된 청약증거금은 약 50억원임.
         
- 미환급된 청약증거금 약 50억원 가운데 12억원은 박태경이 수표들로 발행받은 것이 확인되어 경찰에 의해 해당 수표들에 대한 지급정지가 요청되어 현재 해당 수표들은 지급정지 되었음. 향후 수표들에 대한 제권판결 등의 법적 절차를 통하여 당사가 회수할 가능성이 있음. 나머지 약 38억원은 수사기관에 의하여 추적이 진행중임.  
         
- 향후 정확한 회수가능금액이 확인되는대로 공시할 예정임.




※ 관련공시


- 2011.07.06 경영권변경등에관한계약체결
         - 2011.07.06 주요사항보고서(유상증자결정)
         - 2011.07.11 주주총회소집결의
         - 2011.07.11 [기재정정]주요사항보고서(유상증자결정)
         - 2011.07.12 소액공모공시서류(증권예탁증권)
         - 2011.07.18 최대주주변경
         - 2011.07.18 횡령ㆍ배임혐의발생
         - 2011.07.20 소액공모실적보고서
         - 2011.07.20 기타주요경영사항(유상증자 결정 철회)
         - 2011.07.22 [기재정정]횡령ㆍ배임혐의발생
         - 2011.07.25 [기재정정]횡령ㆍ배임혐의발생
         - 2011.07.26 횡령ㆍ배임혐의진행사항
         - 2011.07.27 기타주요경영사항 (경영권 변경 등에 관한 계약 체결의 해제)
         - 2011.07.27 횡령ㆍ배임혐의진행사항
         - 2011.07.28 기타주요경영사항(임시주주총회 소집 결의 철회)
         - 2011.08.01 횡령ㆍ배임혐의진행 사항







",https://kind.krx.co.kr/external/2011/09/06/000357/20110905000919/70057.htm
259,아이팩토리,053810,2011-08-18 18:03,횡령ㆍ배임 혐의 진행사항,"





:: 70057_횡령ㆍ배임 혐의 진행사항








횡령ㆍ배임 혐의 진행사항








1. 사고발생내용


항고장 접수




2. 횡령 등 관련사항


발생금액(원)


2,284,235,348




자기자본(원)


54,921,989,905




자기자본대비(%)


4.16




대기업해당여부


미해당




최초 공시일자


2011-01-20




3. 진행사항


- 2011년 7월 27일 전 대표이사 김태복 외 1명의 특정경제가중철벌등에 관한법률 위반(배임)에 대한 증거불충분으로 혐의 없다는 통보를 받았습니다.
         
 회사는 동처분은 위법.부당하므로 불복하여, 서울중앙지방검찰청에 항고장을 접수하였습니다.
         
 검찰의 수사진행에 따른 진행경과를 재공시 하겠습니다.




4. 진행사항 확인일자


2011-08-18




5. 기타 투자판단에 참고할 사항


- 상기 진행사항 확인일자는 회사가 접수를 확인한 일자입니다.
          
- 세부적인 내용은 관련공시 사항을 참고하시길 바랍니다.




※ 관련공시


- 2011.01.20 횡령.배임혐의 발생
         - 2011.07.27 횡령.배임혐의 진행사항







",https://kind.krx.co.kr/external/2011/08/18/000396/20110818000192/70057.htm
260,세종텔레콤,036630,2011-08-08 17:11,횡령ㆍ배임혐의발생,"





:: 70008_횡령ㆍ배임 혐의발생








횡령ㆍ배임 혐의발생








1. 사고발생내용


서울중앙지방검찰청이 당사의 전 임원이었던 김성균(2006년12월~2007년11월 온세통신 등기이사, 2007년1월 ~ 2009년11월 온세텔레콤[구.유비스타] 등기이사 재직)을 횡령, 배임 혐의로 불구속 기소하였음.
         
* 대상자 : 전 임원 김성균
         
* 혐의내용 및 금액
         - 횡령 : 47 억원
         - 배임 : 60 억원




2. 횡령 등 금액


발생금액(원)


10,700,000,000




자기자본(원)


48,587,522,640




자기자본대비(%)


22.0




대기업해당여부


해당




3. 향후대책


* 당사는 현재 구체적인 혐의사실 및 회사에 대한 피해액수의 정확한 확인과 이에 대한 회수여부 가능성 등에 대하여 면밀히 검토 중에 있습니다.
         
* 당사는 전 임원의 횡령,배임 혐의와 관련하여 추가적으로 발생할 손실은 없으나, 재판결과에 따라 당사의 당시 피해사실이 확정될 경우, 전 임원에 대한 손해배상 청구 등 모든 법적 조치를 취할 예정입니다.




4. 사고발생일자


-




5. 확인일자


2011-08-08




6. 기타 투자판단에 참고할 사항


* 상기 횡령,배임 혐의와 관련하여 현재까지 확인된 사항은 다음과 같습니다.
         
- 횡령 :  
          1. 2007년 2월 유비스타로 하여금 계열회사인 세티즌에 대여형식으로 22억원을 송금하게 한 다음, 이를 피의자[김성균]의 형수가 차용하고 다시 피의자가 이를 차용하는 형식으로 개인 차용금 상환에 임의 사용하여 횡령한 혐의
         
 2. 2007년 5월 유비스타로 하여금 오리엔탈컨텐츠에 대여하는 형식으로 25억원을 송금하게 하여 개인 차용금을 상환한 다음, 당시 계열사인 에스제이디로부터 피의자의 형수가 29억원을 차용하고 다시 피의자가 이를 차용하는 형식으로 25억원을 송금받아 유비스타로부터 차용하였던 25억원 상환하였음. 이로써 피의자는 계열회사 자금에 대한 업무상 보관자의 위치를 이용하여 유비스타 자금 25억원을 개인적인 차용금 상환에 임의사용하여 횡령한 혐의
         
- 배임 : 수익성이 불투명한 캐나다 부동산 투자명목으로, 온세통신으로 하여금 2007년 1월 750만CAD[한화 약 60억원]를 당시 해외계열사인 알덱스캐나다에 투자하게 하여, 온세통신에 동 금액의 재산상 손해를 가한 배임 혐의
         
* 상기 횡령혐의에 해당하는 대여금은 2008년 4월 이전 전액 회수된 상태이며, 재무제표에 반영할 손실은 없습니다.
         
* 상기 알덱스캐나다에 대한 투자는 유비스타와 온세통신이 합병(2007년 11월)하기 이전에 온세통신에서 이루어진 것으로서, 투자주식은 2010년 말까지 전액 재무제표상 손실 처리되었으므로, 추가적으로 발생할 손실은 없습니다.
         
* 유비스타와 온세통신은 2007년 11월 합병을 통하여 현재의 온세텔레콤으로 상호를 변경하고 지속적인 재무구조 개선을 추진한 결과 합병 당시 700%에 이르던 부채비율을 최근 244%로 낮추는 등 재무건전성 개선에 박차를 가하고 있습니다. 또한 합병 이전 유비스타에서 수행하였던 단말기 제조 관련 사업은 중단하고, 현재 기간통신사업자로서 통신서비스만을 제공하는 등 기업체질 개선에도 경주하고 있습니다.
         
* 상기 자기자본 금액은 2010년 12월말 자기자본 기준임.
         
* 상기 내용은 한국거래소 코스닥시장본부의 조회공시요구(2011.8.8)에 대한 확정 답변입니다.
         
* 추후 진행사항 및 확정사실 등이 있을 경우, 관련사항을 공시하겠습니다.




※관련공시


-







",https://kind.krx.co.kr/external/2011/08/08/000337/20110808000329/70008.htm
261,에이치엘비생명과학,067630,2011-08-03 10:18,횡령ㆍ배임 혐의발생(자율공시),"





:: 70020_횡령ㆍ배임혐의발생(자진공시)








횡령ㆍ배임 혐의발생(자율공시)








1. 사고발생내용


울산지방검찰청이 당사의 상무이사 송인규를 횡령,배임 혐의로 구속기소하였음.
         * 대상자 : 현 상무이사 송인규
         * 혐의내용 및 금액
         - 횡령 : 65,000,000원
         - 배임 : 80,000,000원




2. 횡령 등 금액


발생금액(원)


145,000,000




자기자본(원)


23,264,019,056




자기자본대비(%)


0.62




대기업해당여부


미해당




3. 향후대책


1. 회사는 현재 구체적인 혐의사실 및 피해액수의 정확한 확인과 회수여부 가능성 등에 대하여 면밀한 검토중에 있습니다.
         
2. 상기 건과 관련하여 추가적으로 발생할 손실은 없으나, 재판결과에 따라 회사의 당시 피해사실이 확정될 경우 손해배상 청구 등 모든 법적 조치를 강구하여 회사의 피해가 최소화 되도록 조치를 취할 예정입니다.
         
3. 상무이사 송인규는 상기 사항에 책임을 지고 배임수재부분은 보고일 현재 모두 지급 완료하였으며, 횡령부분은 회사의 피해보전 및 재무건전성 회복을 위하여 본인 소유 사재로 배상할 계획에 있습니다.




4. 사고발생일자


2008-06-01




5. 확인일자


2011-08-03




6. 기타 투자판단에 참고할 사항


- 본 공시는 2011년 8월 2일 조회공시요구관련 확정사항입니다.
         - 상기 내용은 공소장에 근거하여 작성하였으며, 향후 재판이 진행될 예정이고, 현재 판결이 확정되지 않았음을 알려드립니다.
         - 상기 기재한 사고발생일자는 최초 사고발생일자를 기재한 것이며, 횡령·배임등으로 총 4건의 사고가 발생되었습니다.
         - 상기 자기자본 금액은 2010년 12월 31일 기준 금액입니다.
         - 추후 진행사항 및 확정사실 등이 있을경우, 관련사항을 공시하겠습니다.




※관련공시


-







",https://kind.krx.co.kr/external/2011/08/03/000032/20110803000047/70020.htm
262,네프로아이티,950030,2011-08-01 17:43,횡령ㆍ배임 혐의 진행사항,"





:: 70057_횡령ㆍ배임 혐의 진행사항








횡령ㆍ배임 혐의 진행사항








1. 사고발생내용


2011.7.5 당사와 경영권 양수도 계약을 체결한 만다린웨스트㈜측의 협상대리인 박태경은 동사가 진행한 일반공모 유상증자의 청약증거금 약 122억을 횡령




2. 횡령 등 관련사항


발생금액(원)


12,200,000,000




자기자본(원)


5,300,000,000




자기자본대비(%)


230




대기업해당여부


미해당




최초 공시일자


2011-07-18




3. 진행사항


- 2011.7. 29. 약 5억원을 청약자들에게 청약계좌의 입급비율기준으로 환급조치 완료하였음.
         
- 현재 미환급액은 약 89억 2천만원임.




4. 진행사항 확인일자


2011-08-01




5. 기타 투자판단에 참고할 사항


- 청약증거금 약 149억원 중 미인출된 청약증거금 약 27억 2천만원 및 반환 받은 약 32억 6천만원 등 총 약 59억 8천만원은 환급조치가 완료되었음.
         
- 나머지 총 약 89억 2천만원 중 약 33억 2천만원은 출금거래가 정지되어 회수가능할 것으로 판단되며, 약 56억원은 관련 영장이 발부되어 추적이 진행중이며 향후 정확한 회수가능금액이 확인대는대로 공시할 예정임.
         
- 당사는 2011. 7. 27. 박태경의 횡령혐의에 대한 수사와는 별도로 박태경, 만다린웨스트(주) 의 대표이사 송인영, 감사 송진우, 비등기이사 김우용 4명을 특정경제범죄가중처벌등에관한법률위반(사기) 혐의로 고소하였음.




※ 관련공시


- 2011.07.06 경영권변경등에관한계약체결
         - 2011.07.06 주요사항보고서(유상증자결정)
         - 2011.07.11 주주총회소집결의
         - 2011.07.11 [기재정정]주요사항보고서(유상증자결정)
         - 2011.07.12 소액공모공시서류(증권예탁증권)
         - 2011.07.18 최대주주변경
         - 2011.07.18 횡령·배임혐의발생
         - 2011.07.20 소액공모실적보고서
         - 2011.07.20 기타주요경영사항(유상증자 결정 철회)
         - 2011.07.22 [기재정정]횡령·배임혐의발생
         - 2011.07.25 [기재정정]횡령·배임혐의발생
         - 2011.07.26 횡령·배임혐의진행사항
         - 2011.07.27 기타주요경영사항 (경영권 변경 등에 관한 계약 체결의 해제)
         - 2011.07.27 횡령·배임혐의진행사항
         - 2011.07.28 기타주요경영사항(임시주주총회 소집 결의 철회)







",https://kind.krx.co.kr/external/2011/08/01/000310/20110801000272/70057.htm
263,네프로아이티,950030,2011-07-27 18:20,횡령ㆍ배임 혐의 진행사항,"





:: 70057_횡령ㆍ배임 혐의 진행사항








횡령ㆍ배임 혐의 진행사항








1. 사고발생내용


2011.7.5 당사와 경영권 양수도 계약을 체결한 만다린웨스트㈜측의 협상대리인 박태경은 동사가 진행한 일반공모 유상증자의 청약증거금 약 122억을 횡령




2. 횡령 등 관련사항


발생금액(원)


12,200,000,000




자기자본(원)


5,300,000,000




자기자본대비(%)


230




대기업해당여부


미해당




최초 공시일자


2011-07-18




3. 진행사항


당사는 금일 박태경의 횡령혐의에 대한 수사와는 별도로 박태경, 만다린웨스트(주) 의 대표이사 송인영, 감사 송진우, 비등기이사 김우용 4명을 특정경제범죄가중처벌등에관한법률위반(사기) 혐의로 고소하였음.




4. 진행사항 확인일자


2011-07-27




5. 기타 투자판단에 참고할 사항


-




※ 관련공시


- 2011.07.06 경영권변경등에관한계약체결
         - 2011.07.06 주요사항보고서(유상증자결정)
         - 2011.07.11 주주총회소집결의
         - 2011.07.11 [기재정정]주요사항보고서(유상증자결정)
         - 2011.07.12 소액공모공시서류(증권예탁증권)
         - 2011.07.18 최대주주변경
         - 2011.07.18 횡령·배임혐의발생
         - 2011.07.20 소액공모실적보고서
         - 2011.07.20 기타주요경영사항(유상증자 결정 철회)
         - 2011.07.22 [기재정정]횡령·배임혐의발생
         - 2011.07.25 [기재정정]횡령·배임혐의발생
         - 2011.07.26 횡령·배임혐의진행사항







",https://kind.krx.co.kr/external/2011/07/27/000332/20110727000742/70057.htm
264,아이팩토리,053810,2011-07-27 11:27,횡령ㆍ배임 혐의 진행사항,"





:: 70057_횡령ㆍ배임 혐의 진행사항








횡령ㆍ배임 혐의 진행사항








1. 사고발생내용


 1. 김태복(전 대표이사)은 당사의 대표이사로 재임 당시 임무에 위배하여 개인적인 목적을 위하여 당사 및 자회사로 하여금 제3자들과 사이에 형식적인 용역계약을 체결하게 한 다음 위 제3자들에게 당사의 자금을 가지고 16억5천만원을 지급하게 함으로써 당사에게 동액 상당의 손해를 가함.
         
 2. 위 김태복은 대표이사로 재임 임무에 위배하여 당시 개인적인 목적을 위하여 Cintel Corp.주식을 제3자로부터 시가보다 고가로 매수하게 함으로써 그 매수가격과 당시 시가의 차액인 634백만원의 손해를 당사에 가함.




2. 횡령 등 관련사항


발생금액(원)


2,284,235,348




자기자본(원)


54,921,989,905




자기자본대비(%)


4.16




대기업해당여부


미해당




최초 공시일자


2011-01-20




3. 진행사항


- 전 대표이사 김태복 외 1명의 특정경제범죄가중처벌등에 관한법률 위반(배임)에 대한 증거불충분으로 혐의 없다는 통보를 받았습니다.
         
- 동 건은 변호사와 협의하여 대응할 예정입니다.




4. 진행사항 확인일자


2011-07-27




5. 기타 투자판단에 참고할 사항


- 상기 진행사항 확인일자는 불기소통지서를 받아 그 내용을 확인한 일자입니다.




※ 관련공시


- 2011.01.20 횡령 배임혐의 발생







",https://kind.krx.co.kr/external/2011/07/27/000058/20110726000883/70057.htm
265,네프로아이티,950030,2011-07-26 18:04,횡령ㆍ배임 혐의 진행사항,"





:: 70057_횡령ㆍ배임 혐의 진행사항








횡령ㆍ배임 혐의 진행사항








1. 사고발생내용


2011.7.5 당사와 경영권 양수도 계약을 체결한 만다린웨스트㈜측의 협상대리인 박태경은 동사가 진행한 일반공모 유상증자의 청약증거금 약 122억을 횡령




2. 횡령 등 관련사항


발생금액(원)


12,200,000,000




자기자본(원)


5,300,000,000




자기자본대비(%)


230




대기업해당여부


미해당




최초 공시일자


2011-07-18




3. 진행사항


-  약 66억원은 출금거래 정지가 되어 회수 가능하고, 나머지 약 56억원에 대하여는 현재 회수 가능여부를 파악 중에 있음.
         
 - 기업은행에 남아있던 청약금 27억여원은 2011.7.20. 경찰의 협조를 통해 계좌출금정지를 해제하여 청약계좌의 입금비율기준으로 입금자에게 환급조치 완료되었으며, 상기 회수가능금액 66억원 중, 2011.7.25. 2차로 지급정지를 취한 타계좌로부터 기업은행으로 이체받아 27억6천여만원이 환급조치 완료되었음.
         
- 현재 미환급액은 총 9,428,016,659원임.
          
- 위 약 56억원이 입금된 타계좌들에 대한 영장이 발부되었으므로, 위 금액의 출금경로에 대한 추적이 가능할 것으로 예상됨.




4. 진행사항 확인일자


2011-07-26




5. 기타 투자판단에 참고할 사항


-




※ 관련공시


- 2011.7.6 주요사항보고(유상증자결정)
         - 2011.7.11 [기재정정]주요사항보고(유상증자결정)
         - 2011.7.12 소액공모공시서류(증권예탁증권)
         - 2011.7.18 횡령·배임혐의발생
         - 2011.7.20 소액공모실적보고서
         - 2011.7.20 기타주요경영사항(유상증자 결정 철회)
         - 2011.7.25 [기재정정]횡령·배임혐의발생







",https://kind.krx.co.kr/external/2011/07/26/000339/20110726000301/70057.htm
266,네프로아이티,950030,2011-07-25 07:14,[정정]횡령ㆍ배임혐의발생,"





:: 70008_횡령ㆍ배임 혐의발생







정정신고(보고)




정정일자


2011-07-25








1. 정정관련 공시서류


횡령ㆍ배임 혐의발생




2. 정정관련 공시서류제출일


2011-07-22




3. 정정사유


오기 수정




4. 정정사항




정정항목


정정전


정정후




6. 기타 투자판단에 참고할 사항


박태경은 업무진행 과정에 있어서 외부기관에 대하여 전혀 근거없이 만다린웨스트의 부사장이라고 들은 바 있으며 당사 실무담당자에게도 만다린웨스트 부사장이라고 들은 바있음.


박태경은 업무진행 과정에 있어서 외부기관에 대하여 전혀 근거없이 만다린웨스트의 부사장이라고 말한 바 있으며 당사 실무담당자에게도 만다린웨스트 부사장이라고 말한 바 있음.








-









횡령ㆍ배임 혐의발생








1. 사고발생내용


2011. 7. 5. 당사의 경영권을 양수한 만다린웨스트(주) 측의 협상대리인 박태경은 동사가 진행한 일반공모 유상증자의 청약증거금 약 122억을 횡령.




2. 횡령 등 금액


발생금액(원)


12,200,000,000




자기자본(원)


5,300,000,000




자기자본대비(%)


230




대기업해당여부


미해당




3. 향후대책


당사는 현재 구체적인 혐의사실 및 손해액을 확인 중이며, 본 공시내용은 아직 확정된 것은 아님.
         당사는 구체적인 혐의가 확인되는 대로 제반 법적 조치를 취할 예정임.




4. 사고발생일자


2011-07-18




5. 확인일자


2011-07-18




6. 기타 투자판단에 참고할 사항


-약 66억원은 출금거래 정지가 되어 회수 가능하고, 나머지 약 56억원에 대하여는 현재 회수 가능여부를 파악 중에 있음.
         
-기업은행에 남아있는 청약금 27억여원은 경찰의 협조를 통해 계좌출금정지를 해제하여 청약계좌의 입금비율기준으로 입금자에게 환급조치 완료됨.
         
-박태경은 네프로재팬과 만다린웨스트간의 경영권 양수도 협의에 있어서 만다린웨스트측의 협상대리인(에이전트)으로서 경영권 양수도 계약이행의 일환으로 소액공모 절차를 집행하는 입장에 있었음.
         박태경은 업무진행 과정에 있어서 외부기관에 대하여 전혀 근거없이 만다린웨스트의 부사장이라고 말한 바 있으며 당사 실무담당자에게도 만다린웨스트 부사장이라고 말한 바 있음.
         
-횡령 해당여부는 현재 경찰에서 수사중임.
         
-사고발생일자는 당사가 경찰에 위 사건을 신고한 날짜임.
         -위 혐의에 따른 횡령금액은 현재까지 확인된 추정금액임.
         -자기자본 금액은 2011. 3. 31. 기준임.




※관련공시


- 2011. 7. 6 주요사항보고(유상증자결정)
         - 2011. 7. 11 [기재정정]주요사항보고(유상증자결정)
         - 2011. 7. 12 소액공모공시서류(증권예탁증권)
         - 2011. 7. 20 소액공모실적보고서
         - 2011. 7. 20 기타주요경영사항(유상증자 결정 철회)
         - 2011. 7. 22 [기재정정]횡령·배임혐의발생







",https://kind.krx.co.kr/external/2011/07/25/000002/20110722000848/70008.htm
267,네프로아이티,950030,2011-07-22 18:09,[정정]횡령ㆍ배임혐의발생,"





:: 70008_횡령ㆍ배임 혐의발생







정정신고(보고)




정정일자


2011-07-22








1. 정정관련 공시서류


횡령·배임 혐의발생




2. 정정관련 공시서류제출일


2011-07-18




3. 정정사유


횡령 혐의사실 경과확인




4. 정정사항




정정항목


정정전


정정후




1.사고발생내용


2011. 7. 5. 당사의 경영권을 양수한 만다린웨스트(주)의 부사장 박태경은 동사가 진행한 일반공보 유상증자의 청약증거금 약 149억을 횡령.


2011. 7. 5. 당사의 경영권을 양수한 만다린웨스트(주) 측의 협상대리인 박태경은 동사가 진행한 일반공모 유상증자의 청약증거금 약 122억을 횡령.




2.횡령 등 금액


발생금액:약 14,900,000,000원
            자기자본대비: 281%


발생금액:약 12,200,000,000원
            자기자본대비: 230%




6.기타 투자판단에 참고할 사항


-


-약 66억원은 출금거래 정지가 되어 회수 가능하고, 나머지 약 56억원에 대하여는 현재 회수 가능여부를 파악 중에 있음.
            
-기업은행에 남아있는 청약금 27억여원은 경찰의 협조를 통해 계좌출금정지를 해제하여 청약계좌의 입금비율기준으로 입금자에게 환급조치 완료됨.
            
-박태경은 네프로재팬과 만다린웨스트간의 경영권 양수도 협의에 있어서 만다린웨스트측의 협상대리인(에이전트)으로서 경영권 양수도 계약이행의 일환으로 소액공모 절차를 집행하는 입장에 있었음.
            박태경은 업무진행 과정에 있어서 외부기관에 대하여 전혀 근거없이 만다린웨스트의 부사장이라고 들은 바 있으며 당사 실무담당자에게도 만다린웨스트 부사장이라고 들은 바있음.
            
-횡령 해당여부는 현재 경찰에서 수사중임.




※관련공시


-


- 2011. 7. 20 소액공모실적보고서
            - 2011. 7. 20 기타주요경영사항(유상증자 결정 철회)








-









횡령ㆍ배임 혐의발생








1. 사고발생내용


2011. 7. 5. 당사의 경영권을 양수한 만다린웨스트(주) 측의 협상대리인 박태경은 동사가 진행한 일반공모 유상증자의 청약증거금 약 122억을 횡령.




2. 횡령 등 금액


발생금액(원)


12,200,000,000




자기자본(원)


5,300,000,000




자기자본대비(%)


230




대기업해당여부


미해당




3. 향후대책


당사는 현재 구체적인 혐의사실 및 손해액을 확인 중이며, 본 공시내용은 아직 확정된 것은 아님.
         당사는 구체적인 혐의가 확인되는 대로 제반 법적 조치를 취할 예정임.




4. 사고발생일자


2011-07-18




5. 확인일자


2011-07-18




6. 기타 투자판단에 참고할 사항


-약 66억원은 출금거래 정지가 되어 회수 가능하고, 나머지 약 56억원에 대하여는 현재 회수 가능여부를 파악 중에 있음.
         
-기업은행에 남아있는 청약금 27억여원은 경찰의 협조를 통해 계좌출금정지를 해제하여 청약계좌의 입금비율기준으로 입금자에게 환급조치 완료됨.
         
-박태경은 네프로재팬과 만다린웨스트간의 경영권 양수도 협의에 있어서 만다린웨스트측의 협상대리인(에이전트)으로서 경영권 양수도 계약이행의 일환으로 소액공모 절차를 집행하는 입장에 있었음.
         박태경은 업무진행 과정에 있어서 외부기관에 대하여 전혀 근거없이 만다린웨스트의 부사장이라고 들은 바 있으며 당사 실무담당자에게도 만다린웨스트 부사장이라고 들은 바있음.
         
-횡령 해당여부는 현재 경찰에서 수사중임.
         
-사고발생일자는 당사가 경찰에 위 사건을 신고한 날짜임.
         -위 혐의에 따른 횡령금액은 현재까지 확인된 추정금액임.
         -자기자본 금액은 2011. 3. 31. 기준임.




※관련공시


- 2011. 7. 6 주요사항보고(유상증자결정)
         - 2011. 7. 11 [기재정정]주요사항보고(유상증자결정)
         - 2011. 7. 12 소액공모공시서류(증권예탁증권)
         - 2011. 7. 20 소액공모실적보고서
         - 2011. 7. 20 기타주요경영사항(유상증자 결정 철회)







",https://kind.krx.co.kr/external/2011/07/22/000423/20110719000830/70008.htm
268,네프로아이티,950030,2011-07-18 17:35,횡령ㆍ배임혐의발생,"





:: 70008_횡령ㆍ배임 혐의발생








횡령ㆍ배임 혐의발생








1. 사고발생내용


2011. 7. 5. 당사의 경영권을 양수한 만다린웨스트(주)의 부사장 박태경은 동사가 진행한 일반공보 유상증자의 청약증거금 약 149억을 횡령.




2. 횡령 등 금액


발생금액(원)


14,900,000,000




자기자본(원)


5,300,000,000




자기자본대비(%)


281




대기업해당여부


미해당




3. 향후대책


당사는 현재 구체적인 혐의사실 및 손해액을 확인 중이며, 본 공시내용은 아직 확정된 것은 아님.
         당사는 구체적인 혐의가 확인되는 대로 제반 법적 조치를 취할 예정임.




4. 사고발생일자


2011-07-18




5. 확인일자


2011-07-18




6. 기타 투자판단에 참고할 사항


- 사고발생일자는 당사가 경찰에 위 사건을 신고한 날짜임.
         - 위 혐의에 따른 횡령금액은 현재까지 확인된 추정금액임.
         - 자기자본 금액은 2011. 3. 31. 기준임.




※관련공시


- 2011. 7. 6 주요사항보고(유상증자결정)
         - 2011. 7.11 [기재정정]주요사항보고(유상증자결정)
         - 2011. 7.12 소액공모공시서류(증권예탁증권)







",https://kind.krx.co.kr/external/2011/07/18/000299/20110718000665/70008.htm
269,세종텔레콤,036630,2011-07-07 17:49,횡령ㆍ배임혐의발생,"





:: 70008_횡령ㆍ배임 혐의발생








횡령ㆍ배임 혐의발생








1. 사고발생내용


서울중앙지방검찰청이 당사의 전 대표이사(2004년 3월~2007년 1월)였던 서춘길을 횡령,배임 혐의로 구속기소하였음.
         
* 대상자 : 전 대표이사 서춘길
         
* 혐의내용 및 금액
         
- 횡령 : 19.3억원(200만USD, 2006.8.16.기준 환산금액)
         
- 배임 : 1,421억원




2. 횡령 등 금액


발생금액(원)


144,030,400,000




자기자본(원)


48,587,522,640




자기자본대비(%)


296.4




대기업해당여부


해당




3. 향후대책


* 당사는 현재 구체적인 혐의사실 및 회사에 대한 피해액수의 정확한 확인과 이에 대한 회수여부 가능성 등에 대하여 면밀한 검토중에 있습니다.
         
* 당사는 전 대표이사의 횡령,배임 혐의와 관련하여 추가적으로 발생할 손실은 없으나, 재판결과에 따라 당사의 당시 피해사실이 확정될 경우, 전 대표이사에 대한 손해배상 청구 등 모든 법적 조치를 취할 예정입니다.




4. 사고발생일자


-




5. 확인일자


2011-07-07




6. 기타 투자판단에 참고할 사항


* 상기 혐의 발생금액은 서울중앙지방검찰청에서
          기소한 내용으로 당사에서 공소장을 입수하여
          확인한 내용이며, 상기 확인일자는 공소장을 입수한 일자임.
         
* 상기 횡령,배임 혐의와 관련하여 현재까지 확인된 사항은 다음과 같습니다.
         
- 횡령 : 2006년 미국 애니유저에 투자금 명목으로 400만USD를 송금 후, 200만USD를 개인 채무변제에 사용하여 200만USD(2006.8.16기준 1,930,400,000원)를 횡령한 혐의
         
- 배임 : 2006년 법정관리 중이던 온세통신을 차입매수(LBO) 방식으로 인수하면서, 온세통신의 자산을 담보로 제공하고 인수대금을 마련하는 등 온세통신에 1,421억원 상당의 손해를 끼친 혐의
         
* 상기 애니유저에 대한 투자는 유비스타와 온세통신이 합병(2007년 11월)하기 이전에 유비스타에서 이루어진 것으로서, 투자에 따른 지분법주식은 합병 전후 2007년말까지 전액 재무제표상 손실 처리되었으므로, 추가적으로 발생할 손실은 없습니다.
         
* 당사가 확인한 바, 상기 배임금액은 법정관리 중이던 온세통신 정리채권자들의 채무를 변제하는 데 전액 사용한 것으로 확인되었고, 당사에 미치는 직접적인 손실은 없는 것으로 보입니다.
         
* 유비스타와 온세통신은 2007년 11월 합병을 통하여 현재의 온세텔레콤으로 상호를 변경하고 지속적인 재무구조 개선을 추진한 결과 합병 당시 700%에 이르던 부채비율을 최근 244%로 낮추는 등 재무건전성 개선에 박차를 가하고 있습니다. 또한 합병 이전 유비스타에서 수행하였던 단말기 제조 관련 사업은 중단하고, 현재 기간통신사업자로서 통신서비스만을 제공하는 등 기업체질 개선에도 경주하고 있습니다.
         
* 상기 자기자본 금액은 2010년 12월말 자기자본 기준임.
         
* 상기 내용은 한국거래소 코스닥시장본부의 조회공시요구(2011.6.28)에 대한 확정 답변입니다.
         
* 추후 진행사항 및 확정사실 등이 있을 경우, 관련사항을 공시하겠습니다.




※관련공시


조회공시요구(풍문또는보도)에대한답변(미확정)[2011.6.29]







",https://kind.krx.co.kr/external/2011/07/07/000312/20110707000171/70008.htm
