,회사명,거래소코드,공시발생일,text,link


미지급금액


비고




원금(원)


이자(원)


합계(원)




전환사채


16


4,000,000,000


2015-03-25


2015-07-15


4,000,000,000


-


4,000,000,000


-







",https://kind.krx.co.kr/external/2015/08/19/000277/20150818000456/70344.htm
108,파나진,046210,2015-08-03 15:45,"





:: 70057_횡령ㆍ배임 혐의 진행사항








횡령ㆍ배임 혐의 진행사항








1. 사고발생내용


1.대상자: 박준곤(전 각자 대표이사)
         
2.혐의내용
         전 각자 대표이사 박준곤이 소유한 비상장기업에 대하여 부당지원 등을 통한 배임




2. 횡령 등 관련사항


발생금액(원)


2,131,190,000




자기자본(원)


8,912,334,917




자기자본대비(%)


23.91




대기업해당여부


미해당




최초 공시일자


2012-02-27




3. 진행사항


비상장기업에 대한 부당지원 등에 대하여 2015년2월 4일 대검찰청에서 재기수사명령을 명하였으나, 대구지방검찰청에서 증거불충분으로 혐의없음을 처분함.
         

[죄명]
         특정경제범죄가중처벌등에관한법률위반(배임) 등
         
[결정내용]
         혐의없음(증거불충분)
         
[담당기관]
         대구지방검찰청




4. 진행사항 확인일자


2015-08-03




5. 기타 투자판단에 참고할 사항


- 회사는 대구지방검찰청 결정에 대하여 고발인
           과 협의하여 대응 할 예정임.
         
- 상기 발생금액은 최초 횡령.배임 발생금액중
           비상장기업에 대한 부당지원 등을 통한 배임
           금액임.
         
- 상기 자기자본은 2013.11.25 공시한 금액임.
         
- 상기 확인일자는 법무법인으로부터 판결문을     수령한 일자임.




※ 관련공시



2012-02-27 횡령ㆍ배임혐의발생

2012-02-28 횡령ㆍ배임혐의발생

2012-03-13 횡령ㆍ배임 혐의 진행사항(자율공시)

2012-03-16 횡령ㆍ배임혐의발생

2012-04-30 횡령ㆍ배임혐의발생

2012-10-10 기타 주요경영사항

2013-05-03 횡령ㆍ배임 혐의 진행사항

2013-11-25 횡령ㆍ배임 혐의 진행사항

2013-11-26 횡령ㆍ배임 혐의 진행사항

2014-08-06 횡령ㆍ배임 혐의 진행사항

2015-02-02 횡령ㆍ배임 혐의 진행사항

2015-02-04 횡령ㆍ배임 혐의 진행사항









",https://kind.krx.co.kr/external/2015/08/03/000274/20150803000361/70057.htm
109,오스코텍,039200,2015-07-30 08:33,"





:: 70365_기술도입ㆍ이전 계약 체결(자율공시)








기술도입ㆍ이전 계약 체결(자율공시)








1. 구분


기술이전계약




2. 계약상대방


주식회사 유한양행




-회사와의 관계


-




3. 기술의 주요내용


도입ㆍ이전 대상


당사 및 당사의 자회사 Genosco가 보유하고 있는 EGFR Kinase 저해제(비소세포폐암 치료제) 관련 물질 및 그에 대한 특허권




도입ㆍ이전 방법


관련 특허권의 양도 및 실시권 허여




4. 계약의 주요내용


계약조건


1) 정액기술료 10억원 계약체결일로부터 30일 이내에 지급
         
2) 유한양행의 임상 1상 승인 후 5억원 지급
         
3) 유한양행은 해외 및 국내에서 임상 2상까지 수행
         
4) 초기기술료 지급 및 임상개발 후 글로벌 기술이전 수입 분배




계약금액


계약금액(원)


1,500,000,000




자기자본(원)


21,783,202,878




자기자본대비(%)


6.88




계약기간


시작일


2015-07-29




종료일


-




5. 계약체결일


2015-07-29




6. 이사회 결의일(결정일)


-




-사외이사 참석여부


참석(명)


-




불참(명)


-




-감사(사외이사가 아닌 감사위원) 참석여부


-




7. 공정거래위원회 신고대상 여부


미해당




8. 기타 투자판단에 참고할 사항


- 상기 자기자본은 직전 사업년도말 기준입니다.




※관련공시


-







",https://kind.krx.co.kr/external/2015/07/30/000055/20150727000185/70365.htm
110,정산애강,022220,2015-07-28 11:15,"





:: 70057_횡령ㆍ배임 혐의 진행사항








횡령ㆍ배임 혐의 진행사항








1. 사고발생내용


1.대상자 : 전 대표이사 양찬모
         
2.혐의내용 : 대전지방검찰청 천안지청은 피고소인에 대하여 특정경제범죄가중처벌등에 관한법률(배임)위반으로 공소 제기




2. 횡령 등 관련사항


발생금액(원)


4,118,397,000




자기자본(원)


37,390,838,257




자기자본대비(%)


11.01




대기업해당여부


미해당




최초 공시일자


2014-07-29




3. 진행사항


2015년 7월 22일 선고된 1심판결에서 배임혐의에 대하여 무죄판결을 받았습니다.
          




4. 진행사항 확인일자


2015-07-28




5. 기타 투자판단에 참고할 사항


1.상기 자기자본은 2013년 12월말 연결재무제표기준입니다.
         
2.상기 확인일자는 법무 대리인으로부터 판결문을 수령한 일자입니다.




※ 관련공시



2014-07-29 기타시장안내(배임혐의 발생)









",https://kind.krx.co.kr/external/2015/07/28/000069/20150728000205/70057.htm
111,우리산업홀딩스,072470,2015-07-10 17:32,"





:: 70183_벌금 등의 부과








벌금 등의 부과








1. 벌금 등 부과내역


종류


추징금




부과금액(원)


3,172,170,670




납부기한


2015년 07월 31일




자기자본(원)


31,520,010,937




자기자본대비(%)


10.1




대기업해당여부


해당




2. 부과기관


중부지방 국세청




3. 부과사유


법인세 통합조사 (2010년 ~ 2014년)




4. 향후대책


상기 부과금액은 납세고지서상의 납기내 고지세액으로 납부기한 내에 납부할 예정입니다.




5. 확인(통지서접수)일자


2015-07-10




6. 기타 투자판단에 참고할 사항


- 상기 ""자기자본(원)""은 분할로 인한 2015년 분기보고서 기준입니다.
         
- 상기 ""확인일자""는 납세고지서 수령일입니다.
         
- 본 추징금 부과 및 납세와 관련하여 별도 공시사항이 발생시 재공시할 예정입니다.




※관련공시


-







",https://kind.krx.co.kr/external/2015/07/10/000724/20150710001396/70183.htm
112,태양,053620,2015-07-02 10:21,"





:: 70183_벌금 등의 부과







정정신고(보고)




정정일자


2015-07-02








1. 정정관련 공시서류


벌금 등의 부과




2. 정정관련 공시서류제출일


2015.06.16




3. 정정사유


향후대책 안내




4. 정정사항




정정항목


정정전


정정후




4. 향후대책


회사는 향후대책에 대해 논의중에 있으며,
            대책수립 후 정정공시를 통해 재안내할 예정입니다.


회사는 상기 과징금에 대해 취소소송을 제기하여 불복할 예정입니다.








-









벌금 등의 부과








1. 벌금 등 부과내역


종류


과징금




부과금액(원)


15,960,000,000




납부기한


2015년 08월 21일




자기자본(원)


129,461,780,060




자기자본대비(%)


12.3




대기업해당여부


해당




2. 부과기관


공정거래위원회




3. 부과사유


6개 휴대용 부탄가스 제조, 판매 사업자의 부당한 공정행위로 인함




4. 향후대책


회사는 상기 과징금에 대해 취소소송을 제기하여 불복할 예정입니다.




5. 확인(통지서접수)일자


2015-06-16




6. 기타 투자판단에 참고할 사항


-상기 자기자본은 2014년말 연결재무제표상의 자기자본임




※관련공시


-







",https://kind.krx.co.kr/external/2015/07/02/000097/20150622000255/70183.htm
113,시너지이노베이션,048870,2015-06-23 16:48,"





:: 70346_대출원리금 연체사실 발생(자율공시)








대출원리금 연체사실 발생(자율공시)








1. 대출원리금 연체금액


대출금(원)


3,000,000,000




이자(원)


2,533,648




합계(원)


3,002,533,648




자기자본(원)


30,094,691,545




자기자본대비(%)


9.9




대기업 여부


미해당




2. 연체 발생일자


2015-06-23




3. 연체사유 및 대책


- 미지급사유  
         
산은캐피탈: 회생절차 개시 신청이 발생하여 대출금의 기한이익 상실이 발생하여 당사에 통보됨.
         

- 대책 : 주채권은행 또는 사채권자들과의 협의를 통해 대책을 강구할 예정임.




4. 기타 투자판단에 참고할 사항


- 상기 연체 발생일자는 기한이익상실 통지문이
           수령된 날짜임.
         
- 상기 자기 자본은 2014년 12월 31일 결산기일 기준임.
         
- 상기 이자는 2015.06.22 공시된 대출원리금 연체사실 발생 공시의 대출원리금액 이외의 당일까지 연체된 대출원리금을 포함하였습니다.
         
- 상기 이자계산은 2015.06.23까지 계산한 금액임.




※관련공시



2015-06-17 회생절차개시신청

2015-06-22 대출원리금 연체사실 발생






[대출원리금 연체 내역]




대출종류


대출기관


대출금(원)


연체 발생일자


연체금액 (원)


비고




원금(원)


이자(원)


합계(원)




원화대출금


산은캐피탈


3,000,000,000


2015-06-17


3,000,000,000


904,109


3,000,904,109


-




원화대출금


농협은행


2,900,000,000


2015-06-15


2,900,000,000


8,154,958


2,908,154,958


이자금액은 2015.06.22 기공시분 포함되어 있음, 이후이자액은 까지 1,078,959원임. .




무역금융


수출입은행


3,000,000,000


2015-06-17


3,000,000,000


3,609,860


3,003,609,860


이자금액은 2015.06.22 기공시분 포함되어 있음, 이후 이자 금액은 까지 550,580원임.







",https://kind.krx.co.kr/external/2015/06/23/000372/20150623000542/70346.htm
114,시너지이노베이션,048870,2015-06-22 16:54,"





:: 70345_대출원리금 연체사실 발생








대출원리금 연체사실 발생








1. 대출원리금 연체금액


대출금(원)


5,900,000,000




이자(원)


10,135,279




합계(원)


5,910,135,279




자기자본(원)


30,094,691,545




자기자본대비(%)


19.6




대기업 여부


미해당




2. 연체 발생일자


2015-06-22




3. 연체사유 및 대책


- 미지급사유  
         
농협은행: 상환기일 만료시 대출금 연체
         
수출입은행: 회생절차 개시 신청이 발생하여 대출금의 기한이익 상실이 발생하여 당사에 통보됨.
         
- 대책 : 주채권은행 또는 사채권자들과의 협의를 통해 대책을 강구할 예정임.




4. 기타 투자판단에 참고할 사항


- 상기 연체 발생일자는 기한이익상실 통지문이
           수령된 날짜임.
         
- 상기 자본은 2014년 12월 31일 결산기일 기준임.
         
- 상기 이자금액은 직전 이자지급일로부터 미지급발생일까지의 이자율을 적용하여 산정한 금액임.




※관련공시



2015-06-17 회생절차개시신청






[대출원리금 연체 내역]




대출종류


대출기관


대출금(원)


연체 발생일자


연체금액(원)


비고




원금(원)


이자(원)


합계(원)




원화대출금


농협은행


2,900,000,000


2015-06-15


2,900,000,000


7,075,999


2,907,075,999


-




무역금융


수출입은행


3,000,000,000


2015-06-17


3,000,000,000


3,059,280


3,003,059,280


-







",https://kind.krx.co.kr/external/2015/06/22/000298/20150622000471/70345.htm
115,시너지이노베이션,048870,2015-06-19 17:18,"





:: 70344_사채 원리금 미지급 발생








사채 원리금 미지급 발생








1. 미지급금액


원금(원)


10,000,000,000




이자(원)


12,841,697




합계(원)


10,012,841,697




자기자본(원)


30,094,691,545




자기자본대비(%)


33.3




대규모 법인 여부


미해당




2. 미지급 발생일자


2015-06-17




3. 미지급사유 및 대책


- 미지급사유 : 회생절차 개시 신청이 발생하여 사채의 기한이익 상실이 발생함
         
- 대책 : 주채권은행 또는 사채권자들과의 협의를 통해 대책을 강구할 예정임




4. 기타 투자판단에 참고할 사항


- 상기 자본은 2014년 12월 31일 결산기일 기준임
         
- 상기 이자금액은 직전 이자지급일로부터 미지급발생일까지의 이자율을 적용하여 산정한 금액임




※관련공시



2015-06-17 회생절차개시신청






미지급된 사채원리금 내역




사채종류


발행회차


권면총액(원)


발행일


미지급 발생일자


미지급금액


비고




원금(원)


이자(원)


합계(원)




무보증사채


5


5,000,000,000


2012-09-06


2015-06-17


5,000,000,000


754,106


5,000,754,106


-




무보증사채


6


5,000,000,000


2012-11-01


2015-06-17


5,000,000,000


12,087,591


5,012,087,591


-







",https://kind.krx.co.kr/external/2015/06/19/000549/20150619000451/70344.htm
116,시너지이노베이션,048870,2015-06-17 17:54,"





:: 70344_사채 원리금 미지급 발생








사채 원리금 미지급 발생








1. 미지급금액


원금(원)


4,903,359,000




이자(원)


10,659,476




합계(원)


4,914,018,476




자기자본(원)


30,094,691,545




자기자본대비(%)


16.3




대규모 법인 여부


미해당




2. 미지급 발생일자


2015-06-17




3. 미지급사유 및 대책


- 미지급사유 : 회생절차 개시 신청이 발생하여 사채의 기한이익 상실이 발생함
         
- 대책 : 주채권은행 또는 사채권자들과의 협의를 통해 대책을 강구할 예정임




4. 기타 투자판단에 참고할 사항


- 상기 자본은 2014년 12월 31일 결산기일 기준임
         
- 상기 이자금액은 직전 이자지급일로부터 미지급발생일까지의 이자율을 적용하여 산정한 금액임




※관련공시



2014-07-16 전환사채권발행결정

2014-08-22 전환사채전환가액결정

2014-12-01 전환가액의조정(제7회차CB)






미지급된 사채원리금 내역




사채종류


발행회차


권면총액(원)


발행일


미지급 발생일자


미지급금액


비고




원금(원)


이자(원)


합계(원)




무기명식 이권부 무보증 공모 전환사채


7


7,000,000,000


2014-08-29


2015-06-17


4,903,359,000


10,659,476


4,914,018,476


-







",https://kind.krx.co.kr/external/2015/06/17/000512/20150617000627/70344.htm
117,태양,053620,2015-06-16 16:44,"





:: 70183_벌금 등의 부과








벌금 등의 부과








1. 벌금 등 부과내역


종류


과징금




부과금액(원)


15,960,000,000




납부기한


2015년 08월 21일




자기자본(원)


129,461,780,060




자기자본대비(%)


12.3




대기업해당여부


해당




2. 부과기관


공정거래위원회




3. 부과사유


6개 휴대용 부탄가스 제조, 판매 사업자의 부당한 공정행위로 인함




4. 향후대책


회사는 향후대책에 대해 논의중에 있으며,
         대책수립 후 정정공시를 통해 재안내할 예정입니다.




5. 확인(통지서접수)일자


2015-06-16




6. 기타 투자판단에 참고할 사항


-상기 자기자본은 2014년말 연결재무제표상의 자기자본임




※관련공시


-







",https://kind.krx.co.kr/external/2015/06/16/000327/20150616000699/70183.htm
118,에이디칩스,054630,2015-06-09 17:05,"





:: 70373_기술도입ㆍ이전 계약 중도해지








기술도입ㆍ이전 계약 중도해지








1. 구분


기술이전계약 중도해지




2. 계약상대방


Amerix Group, Inc.




-회사와의 관계


-




3. 기술의 주요내용


도입ㆍ이전 대상


16/32/64bit EISC CORE(마이크로프로세서) IP(지적재산권) 중 64bit




도입ㆍ이전 방법


EISC CORE 지적재산권의 사용 권한 부여 및 교육




4. 계약의 주요내용


계약조건


1. 2002년 3월 20일 체결한 기술이전계약 중 64bit 기술이전 계약해제(16/32bit 기술이전완료)
         
 1) 64bit 기술 License fee 및 기술지원료 계약 해제내용
           (1) License fee :300만$
           (2) 기술지원료 : 100만$
          2) 해제사유 : Amerix Group, Inc. 의 64bit EISC CORE 기술이전을 받기위한 기반 미구축 및 관련 기술 도입과 Training을 진행할 계획 없음.
         
2. 상기 License fee 중 2005년 4월 27일까지 입금된 100만$은 계약 미이행에 따른 위약금으로 당사에 귀속 됨.
         
3. 상기 기술과 관련하여 해제 후 Amerix Group, Inc.의 기술이전 요청이 있을 경우 우선적으로 협의




계약금액


계약금액(원)


4,486,000,000




자기자본(원)


5,986,302,575




자기자본대비(%)


74.9




계약기간


시작일


-




종료일


-




5. 계약 중도해지일


2015-06-09




6. 이사회 결의일(결정일)


2015-06-09




-사외이사 참석여부


참석(명)


0




불참(명)


1




-감사(사외이사가 아닌 감사위원) 참석여부


불참




7. 공정거래위원회 신고대상 여부


미해당




8. 공시유보 관련내용


유보사유


-




유보기한


-




9. 기타 투자판단에 참고할 사항


1. 최초계약내용(2002년 3월 20일 체결)
          1) License fee 및 기술지원료: US$10,000,000
           (1) 16/32bit 기술 대가 : 600만$ - 이전완료(주식인수)
            - License fee:500만$
            - 기술지원료 :100만$
           (2) 64bit 기술 대가 : 400만$ - 본 해제계약 해당분
           - License fee:300만$
           - 기술지원료 :100만$
          2) Running Royalty : IP License 판매 경우 판매액의10%, EISC CORE 탑재 응용제품 판매 경우 판매액의 3%
         
2. 상기 4. 계약의 주요내용 중
         1) 계약금액 : 4,486,000,000원(400만$ * 1,121.50원(2015년 6월 9일 외환은행 최초고시 매매기준율 적용)은 64bit 기술이전 대가로 중도해제된 금액임.)
         2) 자기자본 : 2014년 연결재무제표 자기자본 금액임.




※관련공시



2002-03-20 기술이전계약체결

2005-04-27 기타공정공시의무관련사항(공정공시)









",https://kind.krx.co.kr/external/2015/06/09/000362/20150608000907/70373.htm
119,디아이디,074130,2015-05-29 15:06,"





:: 70345_대출원리금 연체사실 발생








대출원리금 연체사실 발생








1. 대출원리금 연체금액


대출금(원)


8,100,000,000




이자(원)


168,777,526




합계(원)


8,268,777,526




자기자본(원)


9,415,000,000




자기자본대비(%)


87.8




대기업 여부


해당




2. 연체 발생일자


2015-04-21




3. 연체사유 및 대책


- 연체사유:유동성 부족으로 상환능력이 약화되어               연체가 발생하였습니다.            
         - 대책 : 관련법령에서 허용하는 바에 따라, 대책을          수립중에 있음




4. 기타 투자판단에 참고할 사항


-상기 자기자본은
          2014년말 기준 연결재무제표상 자본금
         -금융기관으로부터 연체사실을 통지받은 일자는 아래와 같습니다.
           국민은행 : 2015년5월29일
           외환은행 : 2015년5월29일




※관련공시



2015-04-01 대출원리금 연체사실 발생

2015-05-06 대출원리금 연체사실 발생






[대출원리금 연체 내역]




대출종류


대출기관


대출금(원)


연체 발생일자


연체금액(원)


비고




원금(원)


이자(원)


합계(원)




무역금융


국민은행


8,100,000,000


2015-04-21


8,100,000,000


168,777,526


8,268,777,526


-




운영자금


국민은행


16,726,387


2015-04-13


16,726,387


25,777,422


42,503,809


-




무역금융


농협은행


13,700,000,000


2015-04-16


13,700,000,000


76,209,533


13,776,209,533


-




무역금융


농협은행


2,600,000,000


2015-05-25


2,600,000,000


7,738,026


2,607,738,026


-




일반대출


농협은행


5,000,000,000


-


5,000,000,000


14,739,439


5,014,739,439


-




일반대출


농협은행


2,992,504,404


-


2,992,504,404


0


2,992,504,404


-




무역금융


외환은행


12,080,763,641


2015-04-01


12,080,763,641


268,037,466


12,348,801,107


-







",https://kind.krx.co.kr/external/2015/05/29/000316/20150529000410/70345.htm
120,삼표시멘트,038500,2015-05-22 18:00,"





:: 70009_횡령ㆍ배임 사실확인








횡령ㆍ배임 사실확인








1. 사고발생내용


1) 당사 전 경영진의 횡령 및 배임 혐의에 대한 2심 판결입니다.
         
2) 대상자 : 전 대표이사(이상화, 김종오), 전임원(현재현)
         
3) 판결내용 : 이상화 전대표이사 - 유죄
                       현재현 전임원 - 유죄
                       김종오 전대표이사 - 무죄




2. 횡령 등 금액


발생금액(원)


137,600,000,000




자기자본(원)


570,082,944,017




자기자본대비(%)


24.14




대기업해당여부


해당




3. 향후대책


당사는 본 사건과 관련하여 손해배상청구권조사확정재판등을 진행중에 있습니다.




4. 사고발생일자


2014-01-28




5. 확인일자


2015-05-22




6. 기타 투자판단에 참고할 사항


- 상기 내용은 서울고등법원의 2심 판결에 따른 것이며, 향후 상고심 결과에 따라 변동될 수 있습니다.
         
- 상기 자기자본은 2014년 12월말 연결재무제표 기준입니다.
         
- 상기 '2. 횡령 등 금액의 발생금액'은 1심 판결결과 판결문에 기재된 금액입니다.
         
- 상기 '5. 확인일자'는 2심 판결 선고일입니다.
         
- 향후 본 판결과 관련된 판결문 확인후 변경사항이 발생할 경우 재공시하겠습니다.




※관련공시



2014-11-21 횡령ㆍ배임사실확인

2014-11-20 횡령ㆍ배임사실확인

2014-10-17 횡령ㆍ배임사실확인

2014-01-28 기타시장안내(횡령/배임혐의 발생)









",https://kind.krx.co.kr/external/2015/05/22/000673/20150522000416/70009.htm
121,디아이디,074130,2015-05-15 14:49,"





:: 70340_파산신청








파산신청








1. 사건번호


2015하합63 파산신청




2. 신청인(회사와의 관계)


농협은행 주식회사




3. 관할법원


서울중앙지방법원




4. 신청사유


신청취지
         -. 주식회사 디아이디에 대하여 파산을 선고한다라는 결정을 구합니다.




5. 신청일자


2015-05-14




6. 확인일자


2015-05-15




7. 향후대책 및 일정


-당사는 파산신청에 대한 내용을 파악중에 있으며, 소송대리인을 선임하여 법적대응할 예정입니다.




8. 기타 투자판단에 참고할 사항


-. 상기 소송은 당사가 2015.5.6 공시한 대출원리금연체사실발생과 관련된 내용으로 대출원리금을 파산신청을 통하여 회수할 목적으로 소송을 제기한 내용입니다.
         
-. 상기 신청일자는 원고가 서울중앙지방법원에 소장을 접수한 일자입니다.
          







",https://kind.krx.co.kr/external/2015/05/15/000829/20150514001890/70340.htm
122,캠시스,050110,2015-05-08 17:27,"





:: 70183_벌금 등의 부과








벌금 등의 부과








1. 벌금 등 부과내역


종류


추징금




부과금액(원)


5,455,167,050




납부기한


2015년 5월 31일




자기자본(원)


95,046,882,460




자기자본대비(%)


5.7




대기업해당여부


해당




2. 부과기관


남인천세무서




3. 부과사유


법인세제 통합조사(2010년일부, 2011년~2013년)




4. 향후대책


회사는 분할 납부를 신청하여 납부할 예정입니다.




5. 확인(통지서접수)일자


2015-05-08




6. 기타 투자판단에 참고할 사항


◆ 상기 자기자본은 2014년말 연결재무제표 기준,
         자산총액-부채총액+최근사업연도말 경과후 신고, 공시사유 발생일까지의 자본금 및 자본잉여금의 증감액을 기준으로 작성되었습니다.
         ◆ 상기 확인(통지서접수)일자는 납세고지서 접수일 기준입니다.




※관련공시


-







",https://kind.krx.co.kr/external/2015/05/08/000672/20150508000798/70183.htm
123,티에스엠텍,066350,2015-05-07 07:12,"









주요사항보고서 / 거래소 신고의무 사항














금융위원회 / 한국거래소 귀중
2015 년    5 월    6 일





회     사     명  :
주식회사 티에스엠텍


대  표   이  사  :
마       대       열


본 점  소 재 지 :
울산광역시 울주군 온산읍 산암로 448



(전  화) 052-237-7500



(홈페이지)http://www.tsm-tech.com












작 성 책 임 자 :
(직  책) 대표이사
(성  명) 마 대 열



(전  화) 052-237-7500








부도발생







1. 부도내용
당사발행 만기어음 부도


2. 부도금액 (원)
3,516,301,423


3. 부도발생은행
산업은행 시화지점


4. 최종부도(당좌거래정지)일자
2015년 05월 06일


5. 부도사유 및 경위
- 부도사유 : 예금부족- 부도경위 : 당사가 발행한 전자어음 3,516,301,423원을 결제하지 못해 최종 부도처리 되었습니다.



6. 기타 투자판단에 참고할 사항-상기4. '최종부도(당좌거래정지)일자'는 당좌거래정지일입니다.-당사가 발행한 만기도래 어음의 1차부도 발생(2015년5월4일)후 해당 어음금액에 대하여 2015년5월6일까지 결제가 미이행되어 최종 부도처리 되었으며, 2015년 5월6일부로 당좌거래가 정지되었습니다.-본 공시는 2015년5월6일 '조회공시요구(풍문또는보도)'에 대한 답변공시입니다.



",https://kind.krx.co.kr/external/2015/05/07/000005/20150507000022/11301.htm
124,디아이디,074130,2015-05-06 13:12,"





:: 70345_대출원리금 연체사실 발생







정정신고(보고)




정정일자


2015-05-06








1. 정정관련 공시서류


대출원리금연체사실발생




2. 정정관련 공시서류제출일


2015년5월4일




3. 정정사유


기재오류




4. 정정사항




정정항목


정정전


정정후




3.연체사유 및 대책


대책 : 회생절차등을 통하여 대책을 강구 할 예정입니다.


대책 : 관련법령에서 허용하는 바에 따라, 대책을 수립중에 있음








기재오류









대출원리금 연체사실 발생








1. 대출원리금 연체금액


대출금(원)


24,309,230,791




이자(원)


124,292,574




합계(원)


24,433,523,365




자기자본(원)


9,415,000,000




자기자본대비(%)


259.5




대기업 여부


해당




2. 연체 발생일자


2015-04-30




3. 연체사유 및 대책


- 연체사유:유동성 부족으로 상환능력이 약화되어               연체가 발생하였습니다.            
         - 대책 : 관련법령에서 허용하는 바에 따라, 대책을          수립중에 있음




4. 기타 투자판단에 참고할 사항


-상기 자기자본은
          2014년말 기준 연결재무제표상 자본금




※관련공시



2015-04-01 대출원리금 연체사실 발생






[대출원리금 연체 내역]




대출종류


대출기관


대출금(원)


연체 발생일자


연체금액(원)


비고




원금(원)


이자(원)


합계(원)




무역금융


농협은행


13,700,000,000


2015-04-16


13,700,000,000


76,209,533


13,776,209,533


-




무역금융


농협은행


2,600,000,000


2015-05-25


2,600,000,000


7,738,026


2,607,738,026


-




일반대출


농협은행


5,000,000,000


-


5,000,000,000


14,739,439


5,014,739,439


-




일반대출


농협은행


