회사명,거래소코드,회계년도,발행종류
(주)코레스,008340,2007/12,20
(주)코레스,008340,2008/12,10
(주)코레스,008340,2008/12,20
(주)코레스,008340,2008/12,10
(주)코레스,008340,2009/12,20
(주)코레스,008340,2009/12,10
(주)코레스,008340,2009/12,10
(주)코렌텍,104540,2006/12,
(주)코렌텍,104540,2007/12,
(주)코렌텍,104540,2008/12,
(주)코렌텍,104540,2009/12,
(주)코렌텍,104540,2010/12,
(주)코렌텍,104540,2011/12,
(주)코렌텍,104540,2012/12,10
(주)코렌텍,104540,2013/12,10
(주)코렌텍,104540,2014/12,10
(주)코렌텍,104540,2014/12,10
(주)코렌텍,104540,2015/12,10
(주)코렌텍,104540,2016/12,10
(주)코렌텍,104540,2016/12,10
(주)코렌텍,104540,2017/12,10
(주)코렌텍,104540,2017/12,10
(주)코렌텍,104540,2018/12,10
(주)코렌텍,104540,2019/12,
(주)코렌텍,104540,2020/12,10
(주)코리아나화장품,027050,2000/12,
(주)코리아나화장품,027050,2001/12,
(주)코리아나화장품,027050,2002/12,
(주)코리아나화장품,027050,2003/12,
(주)코리아나화장품,027050,2004/12,
(주)코리아나화장품,027050,2005/12,
(주)코리아나화장품,027050,2006/12,
(주)코리아나화장품,027050,2007/12,
(주)코리아나화장품,027050,2008/12,
(주)코리아나화장품,027050,2009/12,
(주)코리아나화장품,027050,2010/12,
(주)코리아나화장품,027050,2011/12,
(주)코리아나화장품,027050,2012/12,
(주)코리아나화장품,027050,2013/12,
(주)코리아나화장품,027050,2014/12,
(주)코리아나화장품,027050,2015/12,
(주)코리아나화장품,027050,2016/12,
(주)코리아나화장품,027050,2017/12,
(주)코리아나화장품,027050,2018/12,
(주)코리아나화장품,027050,2019/12,
(주)코리아나화장품,027050,2020/12,
(주)코리아링크,037410,2000/12,
(주)코리아링크,037410,2001/12,10
(주)코리아링크,037410,2002/12,10
(주)코리아센터,290510,2004/12,
(주)코리아센터,290510,2005/12,
(주)코리아센터,290510,2006/12,
(주)코리아센터,290510,2007/12,
(주)코리아센터,290510,2008/12,
(주)코리아센터,290510,2009/12,
(주)코리아센터,290510,2010/12,
(주)코리아센터,290510,2011/12,
(주)코리아센터,290510,2012/12,
(주)코리아센터,290510,2013/12,
(주)코리아센터,290510,2014/12,
(주)코리아센터,290510,2015/12,
(주)코리아센터,290510,2016/12,
(주)코리아센터,290510,2017/12,
(주)코리아센터,290510,2018/12,
(주)코리아센터,290510,2019/12,
(주)코리아센터,290510,2020/12,
(주)코리아에스이,101670,2005/12,
(주)코리아에스이,101670,2006/12,
(주)코리아에스이,101670,2007/12,
(주)코리아에스이,101670,2008/12,
(주)코리아에스이,101670,2009/12,
(주)코리아에스이,101670,2010/12,
(주)코리아에스이,101670,2011/12,
(주)코리아에스이,101670,2012/12,
(주)코리아에스이,101670,2013/12,
(주)코리아에스이,101670,2014/12,
(주)코리아에스이,101670,2015/12,
(주)코리아에스이,101670,2016/12,
(주)코리아에스이,101670,2017/12,
(주)코리아에스이,101670,2018/12,
(주)코리아에스이,101670,2019/12,
(주)코리아에스이,101670,2020/12,
(주)코맥스,036690,2000/12,
(주)코맥스,036690,2001/12,
(주)코맥스,036690,2002/12,
(주)코맥스,036690,2003/12,
(주)코맥스,036690,2004/12,
(주)코맥스,036690,2005/12,
(주)코맥스,036690,2006/12,
(주)코맥스,036690,2007/12,
(주)코맥스,036690,2008/12,
(주)코맥스,036690,2009/12,
(주)코맥스,036690,2010/12,
(주)코맥스,036690,2011/12,
(주)코맥스,036690,2012/12,
(주)코맥스,036690,2013/12,
(주)코맥스,036690,2014/12,
(주)코맥스,036690,2015/12,
(주)코맥스,036690,2016/12,
(주)코맥스,036690,2017/12,
(주)코맥스,036690,2018/12,
(주)코맥스,036690,2019/12,
(주)코맥스,036690,2020/12,
(주)코메론,049430,2000/12,
(주)코메론,049430,2001/12,
(주)코메론,049430,2002/12,
(주)코메론,049430,2003/12,
(주)코메론,049430,2004/12,
(주)코메론,049430,2005/12,
(주)코메론,049430,2006/12,
(주)코메론,049430,2007/12,
(주)코메론,049430,2008/12,
(주)코메론,049430,2009/12,
(주)코메론,049430,2010/12,
(주)코메론,049430,2011/12,
(주)코메론,049430,2012/12,
(주)코메론,049430,2013/12,
(주)코메론,049430,2014/12,
(주)코메론,049430,2015/12,
(주)코메론,049430,2016/12,
(주)코메론,049430,2017/12,
(주)코메론,049430,2018/12,
(주)코메론,049430,2019/12,
(주)코메론,049430,2020/12,
(주)코미코,183300,2013/12,
(주)코미코,183300,2014/12,
(주)코미코,183300,2015/12,
(주)코미코,183300,2016/12,10
(주)코미코,183300,2016/12,20
(주)코미코,183300,2016/12,20
(주)코미코,183300,2016/12,20
(주)코미코,183300,2017/12,20
(주)코미코,183300,2017/12,20
(주)코미코,183300,2017/12,20
(주)코미코,183300,2018/12,20
(주)코미코,183300,2018/12,20
(주)코미코,183300,2018/12,20
(주)코미코,183300,2018/12,10
(주)코미코,183300,2018/12,10
(주)코미코,183300,2018/12,20
(주)코미코,183300,2019/12,10
(주)코미코,183300,2019/12,20
(주)코미코,183300,2019/12,20
(주)코미코,183300,2019/12,10
(주)코미코,183300,2019/12,20
(주)코미코,183300,2019/12,20
(주)코미코,183300,2020/12,10
(주)코미팜,041960,2000/12,
(주)코미팜,041960,2001/12,
(주)코미팜,041960,2002/12,
(주)코미팜,041960,2003/12,
(주)코미팜,041960,2004/12,10
(주)코미팜,041960,2005/12,
(주)코미팜,041960,2006/12,
(주)코미팜,041960,2007/12,
(주)코미팜,041960,2008/12,
(주)코미팜,041960,2009/12,20
(주)코미팜,041960,2009/12,20
(주)코미팜,041960,2010/12,20
(주)코미팜,041960,2010/12,20
(주)코미팜,041960,2010/12,20
(주)코미팜,041960,2011/12,20
(주)코미팜,041960,2011/12,20
(주)코미팜,041960,2011/12,20
(주)코미팜,041960,2011/12,20
(주)코미팜,041960,2012/12,20
(주)코미팜,041960,2012/12,20
(주)코미팜,041960,2013/12,20
(주)코미팜,041960,2013/12,20
(주)코미팜,041960,2013/12,20
(주)코미팜,041960,2013/12,20
(주)코미팜,041960,2014/12,20
(주)코미팜,041960,2014/12,20
(주)코미팜,041960,2014/12,20
(주)코미팜,041960,2014/12,20
(주)코미팜,041960,2015/12,10
(주)코미팜,041960,2015/12,20
(주)코미팜,041960,2015/12,20
(주)코미팜,041960,2016/12,10
(주)코미팜,041960,2016/12,20
(주)코미팜,041960,2017/12,10
(주)코미팜,041960,2017/12,10
(주)코미팜,041960,2017/12,20
(주)코미팜,041960,2018/12,10
(주)코미팜,041960,2018/12,10
(주)코미팜,041960,2018/12,10
(주)코미팜,041960,2019/12,10
(주)코미팜,041960,2019/12,10
(주)코미팜,041960,2019/12,10
(주)코미팜,041960,2019/12,10
(주)코미팜,041960,2020/12,10
(주)코미팜,041960,2020/12,10
(주)코세스,089890,2001/12,
(주)코세스,089890,2002/12,
(주)코세스,089890,2003/12,
(주)코세스,089890,2004/12,
(주)코세스,089890,2005/12,
(주)코세스,089890,2006/12,
(주)코세스,089890,2007/12,
(주)코세스,089890,2008/12,
(주)코세스,089890,2009/12,
(주)코세스,089890,2010/12,
(주)코세스,089890,2011/12,
(주)코세스,089890,2012/12,
(주)코세스,089890,2013/12,
(주)코세스,089890,2014/12,
(주)코세스,089890,2015/12,
(주)코세스,089890,2016/12,
(주)코세스,089890,2017/12,
(주)코세스,089890,2018/12,
(주)코세스,089890,2019/12,
(주)코세스,089890,2020/12,
(주)코센,009730,2000/12,10
(주)코센,009730,2001/12,20
(주)코센,009730,2001/12,10
(주)코센,009730,2002/12,20
(주)코센,009730,2003/12,20
(주)코센,009730,2004/12,20
(주)코센,009730,2005/12,20
(주)코센,009730,2006/12,
(주)코센,009730,2007/12,
(주)코센,009730,2008/12,20
(주)코센,009730,2009/12,20
(주)코센,009730,2010/12,20
(주)코센,009730,2011/12,
(주)코센,009730,2012/12,10
(주)코센,009730,2013/12,20
(주)코센,009730,2014/12,20
(주)코센,009730,2014/12,10
(주)코센,009730,2015/12,10
(주)코센,009730,2016/12,10
(주)코센,009730,2017/12,10
(주)코센,009730,2018/12,10
(주)코센,009730,2018/12,10
(주)코센,009730,2019/12,10
(주)코센,009730,2019/12,10
(주)코센,009730,2019/12,10
(주)코센,009730,2019/12,10
(주)코센,009730,2019/12,10
(주)코센,009730,2019/12,10
(주)코센,009730,2020/12,10
(주)코센,009730,2020/12,10
(주)코센,009730,2020/12,10
(주)코센,009730,2020/12,10
(주)코센,009730,2020/12,10
(주)코센,009730,2020/12,10
(주)코센,009730,2020/12,10
(주)코센,009730,2020/12,10
(주)코센,009730,2020/12,10
(주)코스나인,082660,2002/12,
(주)코스나인,082660,2003/12,
(주)코스나인,082660,2004/12,
(주)코스나인,082660,2005/12,
(주)코스나인,082660,2006/12,
(주)코스나인,082660,2007/12,
(주)코스나인,082660,2008/12,
(주)코스나인,082660,2009/12,
(주)코스나인,082660,2010/12,
(주)코스나인,082660,2011/12,20
(주)코스나인,082660,2012/12,20
(주)코스나인,082660,2012/12,20
(주)코스나인,082660,2013/12,20
(주)코스나인,082660,2013/12,10
(주)코스나인,082660,2014/12,10
(주)코스나인,082660,2015/12,10
(주)코스나인,082660,2015/12,10
(주)코스나인,082660,2016/12,10
(주)코스나인,082660,2016/12,10
(주)코스나인,082660,2016/12,10
(주)코스나인,082660,2016/12,20
(주)코스나인,082660,2017/12,20
(주)코스나인,082660,2017/12,10
(주)코스나인,082660,2017/12,10
(주)코스나인,082660,2018/12,10
(주)코스나인,082660,2018/12,10
(주)코스나인,082660,2018/12,10
(주)코스나인,082660,2018/12,10
(주)코스나인,082660,2018/12,10
(주)코스나인,082660,2019/12,10
(주)코스나인,082660,2019/12,10
(주)코스나인,082660,2019/12,10
(주)코스나인,082660,2019/12,10
(주)코스나인,082660,2020/12,10
(주)코스나인,082660,2020/12,10
(주)코스나인,082660,2020/12,10
(주)코스나인,082660,2020/12,10
(주)코스나인,082660,2020/12,10
(주)코스나인,082660,2020/12,10
(주)코스메카코리아,241710,2008/12,
(주)코스메카코리아,241710,2009/12,
(주)코스메카코리아,241710,2010/12,
(주)코스메카코리아,241710,2011/12,
(주)코스메카코리아,241710,2012/12,
(주)코스메카코리아,241710,2013/12,
(주)코스메카코리아,241710,2014/12,
(주)코스메카코리아,241710,2015/12,
(주)코스메카코리아,241710,2016/12,
(주)코스메카코리아,241710,2017/12,
(주)코스메카코리아,241710,2018/12,10
(주)코스메카코리아,241710,2019/12,10
(주)코스메카코리아,241710,2020/12,10
(주)코스모스피엘씨,053170,2000/12,
(주)코스모스피엘씨,053170,2001/12,
(주)코스모스피엘씨,053170,2002/12,
(주)코스모스피엘씨,053170,2003/12,
(주)코스모스피엘씨,053170,2004/12,
(주)코스모스피엘씨,053170,2005/12,10
(주)코스모스피엘씨,053170,2006/12,20
(주)코스모스피엘씨,053170,2006/12,20
(주)코스모스피엘씨,053170,2006/12,10
(주)코스모스피엘씨,053170,2006/12,10
(주)코스모스피엘씨,053170,2007/12,20
(주)코스모스피엘씨,053170,2007/12,10
(주)코스모스피엘씨,053170,2008/12,10
(주)코스모스피엘씨,053170,2008/12,10
(주)코스모스피엘씨,053170,2008/12,10
(주)코스모스피엘씨,053170,2008/12,10
(주)코스모스피엘씨,053170,2008/12,10
(주)코스모스피엘씨,053170,2008/12,10
(주)코스모스피엘씨,053170,2008/12,20
(주)코스모스피엘씨,053170,2008/12,20
(주)코스모스피엘씨,053170,2008/12,20
(주)코스온,069110,2000/12,
(주)코스온,069110,2001/12,
(주)코스온,069110,2002/12,
(주)코스온,069110,2003/12,
(주)코스온,069110,2004/12,
(주)코스온,069110,2005/12,20
(주)코스온,069110,2006/12,20
(주)코스온,069110,2007/12,20
(주)코스온,069110,2008/12,20
(주)코스온,069110,2009/12,20
(주)코스온,069110,2010/12,
(주)코스온,069110,2011/12,
(주)코스온,069110,2012/12,20
(주)코스온,069110,2013/12,20
(주)코스온,069110,2013/12,10
(주)코스온,069110,2013/12,20
(주)코스온,069110,2013/12,10
(주)코스온,069110,2014/12,10
(주)코스온,069110,2014/12,20
(주)코스온,069110,2014/12,20
(주)코스온,069110,2014/12,10
(주)코스온,069110,2015/12,10
(주)코스온,069110,2015/12,20
(주)코스온,069110,2016/12,10
(주)코스온,069110,2016/12,20
(주)코스온,069110,2017/12,10
(주)코스온,069110,2017/12,10
(주)코스온,069110,2017/12,10
(주)코스온,069110,2018/12,10
(주)코스온,069110,2018/12,10
(주)코스온,069110,2018/12,10
(주)코스온,069110,2018/12,10
(주)코스온,069110,2019/12,10
(주)코스온,069110,2019/12,10
(주)코스온,069110,2019/12,10
(주)코스온,069110,2019/12,10
(주)코스온,069110,2019/12,10
(주)코스온,069110,2019/12,10
(주)코스온,069110,2020/12,10
(주)코스온,069110,2020/12,10
(주)코스온,069110,2020/12,10
(주)코스온,069110,2020/12,10
(주)코스온,069110,2020/12,10
(주)코스온,069110,2020/12,10
(주)코스온,069110,2020/12,10
(주)코스온,069110,2020/12,10
(주)코스온,069110,2020/12,10
(주)코썬바이오,204990,2010/12,
(주)코썬바이오,204990,2011/12,
(주)코썬바이오,204990,2012/12,
(주)코썬바이오,204990,2013/12,
(주)코썬바이오,204990,2014/12,
(주)코썬바이오,204990,2015/12,
(주)코썬바이오,204990,2016/12,
(주)코썬바이오,204990,2017/12,
(주)코썬바이오,204990,2018/12,
(주)코썬바이오,204990,2019/12,
(주)코아시아,045970,2000/12,
(주)코아시아,045970,2001/12,
(주)코아시아,045970,2002/12,
(주)코아시아,045970,2003/12,
(주)코아시아,045970,2004/12,
(주)코아시아,045970,2005/12,
(주)코아시아,045970,2006/12,
(주)코아시아,045970,2007/12,
(주)코아시아,045970,2008/12,
(주)코아시아,045970,2009/12,
(주)코아시아,045970,2010/12,
(주)코아시아,045970,2011/12,
(주)코아시아,045970,2012/12,
(주)코아시아,045970,2013/12,
(주)코아시아,045970,2014/12,
(주)코아시아,045970,2015/12,10
(주)코아시아,045970,2016/12,10
(주)코아시아,045970,2017/12,10
(주)코아시아,045970,2017/12,10
(주)코아시아,045970,2018/12,10
(주)코아시아,045970,2018/12,10
(주)코아시아,045970,2019/12,10
(주)코아시아,045970,2020/12,10
(주)코아시아옵틱스,196450,2014/12,
(주)코아시아옵틱스,196450,2015/12,
(주)코아시아옵틱스,196450,2016/12,10
(주)코아시아옵틱스,196450,2016/12,10
(주)코아시아옵틱스,196450,2016/12,10
(주)코아시아옵틱스,196450,2017/12,10
(주)코아시아옵틱스,196450,2017/12,10
(주)코아시아옵틱스,196450,2017/12,10
(주)코아시아옵틱스,196450,2018/12,10
(주)코아시아옵틱스,196450,2018/12,10
(주)코아시아옵틱스,196450,2018/12,10
(주)코아시아옵틱스,196450,2019/12,10
(주)코아시아옵틱스,196450,2020/12,
(주)코아에스앤아이,052350,2000/12,
(주)코아에스앤아이,052350,2001/12,
(주)코아에스앤아이,052350,2002/12,
(주)코아에스앤아이,052350,2003/12,
(주)코아에스앤아이,052350,2004/12,
(주)코아에스앤아이,052350,2005/12,
(주)코아에스앤아이,052350,2006/12,10
(주)코아에스앤아이,052350,2006/12,10
(주)코아에스앤아이,052350,2006/12,10
(주)코아에스앤아이,052350,2007/12,10
(주)코아에스앤아이,052350,2007/12,10
(주)코아에스앤아이,052350,2007/12,10
(주)코아에스앤아이,052350,2008/12,10
(주)코아에스앤아이,052350,2009/12,10
(주)코아에스앤아이,052350,2009/12,20
(주)코아에스앤아이,052350,2010/12,20
(주)코아에스앤아이,052350,2010/12,10
(주)코아에스앤아이,052350,2011/12,
(주)코아정보시스템,039990,2000/12,
(주)코아정보시스템,039990,2001/12,
(주)코아정보시스템,039990,2002/12,
(주)코아정보시스템,039990,2003/12,
(주)코아정보시스템,039990,2004/12,
(주)코아정보시스템,039990,2005/12,20
(주)코아정보시스템,039990,2006/12,20
(주)코아정보시스템,039990,2006/12,10
(주)코아정보시스템,039990,2007/12,20
(주)코아정보시스템,039990,2007/12,10
(주)코아정보시스템,039990,2008/12,10
(주)코아정보시스템,039990,2008/12,10
(주)코아정보시스템,039990,2008/12,20
(주)코아정보시스템,039990,2008/12,10
(주)코어비트,056850,2000/12,
(주)코어비트,056850,2001/12,
(주)코어비트,056850,2002/12,
(주)코어비트,056850,2003/12,10
(주)코어비트,056850,2004/12,20
(주)코어비트,056850,2004/12,10
(주)코어비트,056850,2005/12,10
(주)코어비트,056850,2005/12,20
(주)코어비트,056850,2006/12,20
(주)코어비트,056850,2006/12,20
(주)코어비트,056850,2007/12,
(주)코어비트,056850,2008/12,
(주)코어비트,056850,2009/12,
(주)코엔텍,029960,2000/12,
(주)코엔텍,029960,2001/12,
(주)코엔텍,029960,2002/12,
(주)코엔텍,029960,2003/12,
(주)코엔텍,029960,2004/12,
(주)코엔텍,029960,2005/12,
(주)코엔텍,029960,2006/12,
(주)코엔텍,029960,2007/12,
(주)코엔텍,029960,2008/12,
(주)코엔텍,029960,2009/12,
(주)코엔텍,029960,2010/12,
(주)코엔텍,029960,2011/12,
(주)코엔텍,029960,2012/12,
(주)코엔텍,029960,2013/12,
(주)코엔텍,029960,2014/12,
(주)코엔텍,029960,2015/12,
(주)코엔텍,029960,2016/12,
(주)코엔텍,029960,2017/12,
(주)코엔텍,029960,2018/12,
(주)코엔텍,029960,2019/12,
(주)코엔텍,029960,2020/12,
(주)코윈테크,282880,2016/12,
(주)코윈테크,282880,2017/12,
(주)코윈테크,282880,2018/12,
(주)코윈테크,282880,2019/12,
(주)코윈테크,282880,2020/12,
(주)코이즈,121850,2009/12,
(주)코이즈,121850,2010/12,
(주)코이즈,121850,2011/12,
(주)코이즈,121850,2012/12,
(주)코이즈,121850,2013/12,20
(주)코이즈,121850,2014/12,20
(주)코이즈,121850,2015/12,20
(주)코이즈,121850,2016/12,20
(주)코이즈,121850,2017/12,20
(주)코이즈,121850,2018/12,20
(주)코이즈,121850,2018/12,10
(주)코이즈,121850,2019/12,10
(주)코이즈,121850,2019/12,20
(주)코이즈,121850,2020/12,20
(주)코이즈,121850,2020/12,10
(주)코콤,015710,2000/12,
(주)코콤,015710,2001/12,
(주)코콤,015710,2002/12,
(주)코콤,015710,2003/12,10
(주)코콤,015710,2004/12,
(주)코콤,015710,2005/12,20
(주)코콤,015710,2006/12,
(주)코콤,015710,2007/12,
(주)코콤,015710,2008/12,
(주)코콤,015710,2009/12,
(주)코콤,015710,2010/12,
(주)코콤,015710,2011/12,
(주)코콤,015710,2012/12,
(주)코콤,015710,2013/12,
(주)코콤,015710,2014/12,
(주)코콤,015710,2015/12,
(주)코콤,015710,2016/12,
(주)코콤,015710,2017/12,
(주)코콤,015710,2018/12,
(주)코콤,015710,2019/12,
(주)코콤,015710,2020/12,
(주)코텍,052330,2000/12,
(주)코텍,052330,2001/12,
(주)코텍,052330,2002/12,
(주)코텍,052330,2003/12,
(주)코텍,052330,2004/12,
(주)코텍,052330,2005/12,
(주)코텍,052330,2006/12,
(주)코텍,052330,2007/12,
(주)코텍,052330,2008/12,
(주)코텍,052330,2009/12,
(주)코텍,052330,2010/12,
(주)코텍,052330,2011/12,
(주)코텍,052330,2012/12,
(주)코텍,052330,2013/12,
(주)코텍,052330,2014/12,
(주)코텍,052330,2015/12,
(주)코텍,052330,2016/12,
(주)코텍,052330,2017/12,
(주)코텍,052330,2018/12,
(주)코텍,052330,2019/12,
(주)코텍,052330,2020/12,
(주)코퍼스코리아,322780,2019/12,10
(주)코퍼스코리아,322780,2020/12,10
(주)코프라,126600,2007/12,
(주)코프라,126600,2008/12,
(주)코프라,126600,2009/12,
(주)코프라,126600,2010/12,
(주)코프라,126600,2011/12,
(주)코프라,126600,2012/12,
(주)코프라,126600,2013/12,20
(주)코프라,126600,2014/12,20
(주)코프라,126600,2015/12,10
(주)코프라,126600,2015/12,20
(주)코프라,126600,2016/12,10
(주)코프라,126600,2016/12,20
(주)코프라,126600,2017/12,10
(주)코프라,126600,2018/12,10
(주)코프라,126600,2019/12,10
(주)코프라,126600,2020/12,
(주)쿠첸,225650,2015/12,
(주)쿠첸,225650,2016/12,
(주)쿠첸,225650,2017/12,
(주)쿠첸,225650,2018/12,
(주)쿠콘,294570,2018/12,
(주)쿠콘,294570,2019/12,
(주)쿠콘,294570,2020/12,
(주)쿨투,056020,2000/12,
(주)쿨투,056020,2001/12,
(주)쿨투,056020,2002/12,
(주)쿨투,056020,2003/12,
(주)쿨투,056020,2004/12,
(주)쿨투,056020,2005/12,
(주)쿨투,056020,2006/12,
(주)쿨투,056020,2007/12,10
(주)쿨투,056020,2007/12,10
(주)쿨투,056020,2007/12,10
(주)쿨투,056020,2007/12,20
(주)쿨투,056020,2007/12,20
(주)쿨투,056020,2007/12,20
(주)쿨투,056020,2008/12,20
(주)쿨투,056020,2008/12,10
(주)쿨투,056020,2008/12,10
(주)쿨투,056020,2008/12,10
(주)퀀타매트릭스,317690,2018/12,
(주)퀀타매트릭스,317690,2019/12,
(주)퀀타매트릭스,317690,2020/12,
(주)큐라클,365270,2019/12,
(주)큐라클,365270,2020/12,
(주)큐로컴,040350,2000/12,
(주)큐로컴,040350,2001/12,20
(주)큐로컴,040350,2002/12,20
(주)큐로컴,040350,2003/12,
(주)큐로컴,040350,2004/12,
(주)큐로컴,040350,2005/12,20
(주)큐로컴,040350,2006/12,10
(주)큐로컴,040350,2006/12,20
(주)큐로컴,040350,2006/12,20
(주)큐로컴,040350,2006/12,20
(주)큐로컴,040350,2007/12,20
(주)큐로컴,040350,2007/12,20
(주)큐로컴,040350,2007/12,20
(주)큐로컴,040350,2008/12,20
(주)큐로컴,040350,2008/12,20
(주)큐로컴,040350,2009/12,20
(주)큐로컴,040350,2009/12,10
(주)큐로컴,040350,2010/12,10
(주)큐로컴,040350,2010/12,20
(주)큐로컴,040350,2011/12,10
(주)큐로컴,040350,2011/12,20
(주)큐로컴,040350,2011/12,20
(주)큐로컴,040350,2012/12,20
(주)큐로컴,040350,2013/12,20
(주)큐로컴,040350,2013/12,20
(주)큐로컴,040350,2013/12,20
(주)큐로컴,040350,2014/12,20
(주)큐로컴,040350,2014/12,10
(주)큐로컴,040350,2014/12,20
(주)큐로컴,040350,2015/12,20
(주)큐로컴,040350,2016/12,10
(주)큐로컴,040350,2016/12,10
(주)큐로컴,040350,2016/12,10
(주)큐로컴,040350,2016/12,10
(주)큐로컴,040350,2016/12,10
(주)큐로컴,040350,2017/12,10
(주)큐로컴,040350,2017/12,10
(주)큐로컴,040350,2017/12,10
(주)큐로컴,040350,2017/12,10
(주)큐로컴,040350,2017/12,10
(주)큐로컴,040350,2018/12,10
(주)큐로컴,040350,2018/12,10
(주)큐로컴,040350,2018/12,10
(주)큐로컴,040350,2019/12,10
(주)큐로컴,040350,2020/12,10
(주)큐로홀딩스,051780,2000/12,
(주)큐로홀딩스,051780,2001/12,10
(주)큐로홀딩스,051780,2002/12,10
(주)큐로홀딩스,051780,2003/12,10
(주)큐로홀딩스,051780,2004/12,
(주)큐로홀딩스,051780,2005/12,
(주)큐로홀딩스,051780,2006/12,20
(주)큐로홀딩스,051780,2007/12,20
(주)큐로홀딩스,051780,2007/12,20
(주)큐로홀딩스,051780,2008/12,20
(주)큐로홀딩스,051780,2008/12,10
(주)큐로홀딩스,051780,2009/12,20
(주)큐로홀딩스,051780,2009/12,20
(주)큐로홀딩스,051780,2009/12,10
(주)큐로홀딩스,051780,2010/12,20
(주)큐로홀딩스,051780,2011/12,20
(주)큐로홀딩스,051780,2011/12,20
(주)큐로홀딩스,051780,2012/12,20
(주)큐로홀딩스,051780,2012/12,20
(주)큐로홀딩스,051780,2012/12,20
(주)큐로홀딩스,051780,2013/12,10
(주)큐로홀딩스,051780,2013/12,20
(주)큐로홀딩스,051780,2013/12,20
(주)큐로홀딩스,051780,2013/12,20
(주)큐로홀딩스,051780,2013/12,10
(주)큐로홀딩스,051780,2013/12,20
(주)큐로홀딩스,051780,2014/12,20
(주)큐로홀딩스,051780,2014/12,20
(주)큐로홀딩스,051780,2014/12,10
(주)큐로홀딩스,051780,2014/12,10
(주)큐로홀딩스,051780,2015/12,10
(주)큐로홀딩스,051780,2015/12,10
(주)큐로홀딩스,051780,2016/12,10
(주)큐로홀딩스,051780,2017/12,10
(주)큐로홀딩스,051780,2018/12,10
(주)큐로홀딩스,051780,2018/12,10
(주)큐로홀딩스,051780,2019/12,10
(주)큐로홀딩스,051780,2019/12,10
(주)큐로홀딩스,051780,2019/12,10
(주)큐로홀딩스,051780,2020/12,10
(주)큐리어스,045050,2000/12,
(주)큐리어스,045050,2001/12,
(주)큐리어스,045050,2002/12,
(주)큐리어스,045050,2003/12,
(주)큐리어스,045050,2004/12,
(주)큐리어스,045050,2005/12,20
(주)큐리어스,045050,2005/12,10
(주)큐리어스,045050,2006/12,20
(주)큐리어스,045050,2007/12,20
(주)큐리어스,045050,2007/12,20
(주)큐리어스,045050,2007/12,20
(주)큐리어스,045050,2007/12,20
(주)큐리어스,045050,2008/12,20
(주)큐리어스,045050,2008/12,20
(주)큐리어스,045050,2008/12,20
(주)큐리어스,045050,2008/12,10
(주)큐리어스,045050,2008/12,20
(주)큐리어스,045050,2009/12,10
(주)큐리어스,045050,2009/12,20
(주)큐리어스,045050,2009/12,20
(주)큐리어스,045050,2009/12,20
(주)큐리어스,045050,2009/12,20
(주)큐리어스,045050,2009/12,10
(주)큐리어스,045050,2010/12,20
(주)큐리어스,045050,2010/12,10
(주)큐리어스,045050,2010/12,20
(주)큐리어스,045050,2011/12,10
(주)큐리어스,045050,2011/12,20
(주)큐리어스,045050,2011/12,20
(주)큐리언트,115180,2014/12,
(주)큐리언트,115180,2015/12,
(주)큐리언트,115180,2016/12,
(주)큐리언트,115180,2017/12,
(주)큐리언트,115180,2018/12,
(주)큐리언트,115180,2019/12,
(주)큐리언트,115180,2020/12,
(주)큐브엔터테인먼트,182360,2013/12,10
(주)큐브엔터테인먼트,182360,2014/12,10
(주)큐브엔터테인먼트,182360,2015/12,10
(주)큐브엔터테인먼트,182360,2016/12,
(주)큐브엔터테인먼트,182360,2017/12,
(주)큐브엔터테인먼트,182360,2018/12,
(주)큐브엔터테인먼트,182360,2019/12,
(주)큐브엔터테인먼트,182360,2020/12,
(주)큐앤에스,052880,2000/12,
(주)큐앤에스,052880,2001/12,
(주)큐앤에스,052880,2002/12,10
(주)큐앤에스,052880,2003/12,
(주)큐앤에스,052880,2004/12,
(주)큐앤에스,052880,2005/12,
(주)큐앤에스,052880,2006/12,10
(주)큐앤에스,052880,2007/12,20
(주)큐앤에스,052880,2007/12,20
(주)큐앤에스,052880,2007/12,20
(주)큐앤에스,052880,2008/12,20
(주)큐앤에스,052880,2008/12,20
(주)큐앤에스,052880,2008/12,20
(주)큐앤에스,052880,2008/12,20
(주)큐앤에스,052880,2009/12,10
(주)큐앤에스,052880,2009/12,20
(주)큐앤에스,052880,2009/12,20
(주)큐앤에스,052880,2009/12,20
(주)큐앤에스,052880,2009/12,20
(주)큐앤에스,052880,2009/12,20
(주)큐앤에스,052880,2009/12,20
(주)큐앤에스,052880,2010/12,20
(주)큐앤에스,052880,2010/12,20
(주)큐앤에스,052880,2010/12,20
(주)큐앤에스,052880,2010/12,20
(주)큐앤에스,052880,2010/12,10
(주)큐앤에스,052880,2010/12,20
(주)큐앤에스,052880,2010/12,20
(주)큐에스아이,066310,2002/12,
(주)큐에스아이,066310,2003/12,
(주)큐에스아이,066310,2004/12,
(주)큐에스아이,066310,2005/12,
(주)큐에스아이,066310,2006/12,
(주)큐에스아이,066310,2007/12,
(주)큐에스아이,066310,2008/12,
(주)큐에스아이,066310,2009/12,
(주)큐에스아이,066310,2010/12,
(주)큐에스아이,066310,2011/12,
(주)큐에스아이,066310,2012/12,
(주)큐에스아이,066310,2013/12,
