,회사명,거래소코드,공시발생일,공시제목,text,link
83,플렉스컴,065270,2016-03-08 17:55,대출원리금 연체사실 발생,"





:: 70345_대출원리금 연체사실 발생








대출원리금 연체사실 발생








1. 대출원리금 연체금액


대출금(원)


1,162,614,490




이자(원)


871,848,249




합계(원)


2,034,462,739




자기자본(원)


61,994,763,749




자기자본대비(%)


3.28




대기업 여부


해당




2. 연체 발생일자


2016-03-08




3. 연체사유 및 대책


- 유동성 부족으로 대출 원리금에 대한 연체가 발생하였으며, 해당금융기관과 상환협의중




4. 기타 투자판단에 참고할 사항


- 향후 연장완료시 재공시할 예정입니다
         - 상기 대출원리금에는 대출원리금연체 사실 발생 공시에 관련한 원금(1,162,614,490원)과 이자합계액(871,848,249원)을 합산한 현재까지 대출원리금을 기재하였습니다
         - 상기 연체일자는 신한은행 연체 통지일자입니다.




※관련공시



2016-01-27 대출원리금 연체사실 발생

2016-01-22 대출원리금 연체사실 발생

2016-01-20 대출원리금 연체사실 발생






[대출원리금 연체 내역]




대출종류


대출기관


대출금(원)


연체 발생일자


연체금액(원)


비고




원금(원)


이자(원)


합계(원)




대출


신한


1,162,614,490


2016-03-08


1,162,614,490


4,422,987


1,167,037,477


-




대출


우리은행


5,800,000,000


2016-01-22


5,800,000,000


108,226,427


5,908,226,427


이자금액은 2016.01.27 기공시분(29,422,492원) 포함, 그리고 이후 금액은 03월 08일까지 연체 이자 78,803,935원입니다.




대출


기업은행


7,000,000,000


2016-01-05


7,000,000,000


176,349,784


7,176,349,784


이자금액은 2016.01.27 기공시분(79,901,145원) 포함, 그리고 이후 금액은 3월 08일까지 연체 이자 96,446,639원입니다.




대출


국민은행


1,050,000,000


2016-01-19


1,050,000,000


29,183,282


1,079,183,282


이자금액은 2016.01.27 기공시분(11,109,512원) 포함, 그리고 이후 금액은 3월 08일까지 연체 이자 18,073,770원입니다.




지급보증


외환은행


7,848,361,225


2016-01-19


7,848,361,225


167,624,185


8,015,985,411


이자금액은 2016.01.27 기공시분(55,459,293원) 포함, 그리고 이후 금액은 3월08일까지 연체 이자 112,164,892원입니다. (USD 6,481,788) 기준환율 : 1,219/USD




대출


외환은행


9,059,409,510


2016-01-19


9,059,409,510


211,716,160


9,271,125,671


이자금액은 2016.01.27 기공시분(72,785,662원) 포함, 그리고 이후 금액은 3월 08일까지 연체 이자 138,930,498원입니다.(USD 7,605,539)기준환율 : 1,218/USD




지급보증


외환은행


10,974,600,000


2016-01-19


10,974,600,000


174,325,424


11,148,925,424


이자금액은 2016.01.27 기공시분(21,153,186원) 포함, 그리고 이후 금액은 3월 08일까지 연체 이자 153,172,238원입니다. (USD 9,142,960)기준환율 : 1,219/USD







",https://kind.krx.co.kr/external/2016/03/08/000897/20160307001207/70345.htm
84,아이디에스,078780,2016-02-03 17:03,대출원리금 연체사실 발생,"





:: 70345_대출원리금 연체사실 발생








대출원리금 연체사실 발생








1. 대출원리금 연체금액


대출금(원)


15,420,000,000




이자(원)


239,086,519




합계(원)


15,659,086,519




자기자본(원)


16,649,456,524




자기자본대비(%)


94.05




대기업 여부


미해당




2. 연체 발생일자


2016-01-18




3. 연체사유 및 대책


-. 사유 : 당사는 현재 현금 유동성에 어려움이 발생하여 연체가 발생하였으며, 원리금 상환에 대해서는 은행과 협의중에 있습니다.
         
-. 대책 : 당사는 2016년 2월중 제 3자배정 유상증자를 통하여 상환예정입니다.




4. 기타 투자판단에 참고할 사항


-. 상기 자기자본은 2014년말 기준 연결재무제표상 자기자본에 최근사업연도말 경과 후 공시사유 발생일까지의 자본금 및 자본잉여금의 증감액을 반영한 금액입니다.




※관련공시



2016-01-05 대출원리금 연체사실 발생

2015-12-01 대출원리금 연체사실 발생






[대출원리금 연체 내역]




대출종류


대출기관


대출금(원)


연체 발생일자


연체금액(원)


비고




원금(원)


이자(원)


합계(원)




기업일반자금


KEB하나은행


1,620,000,000


2016-01-18


1,620,000,000


15,395,403


1,635,395,403


-




산업운영대출


한국산업은행


13,800,000,000


2016-02-02


13,800,000,000


223,691,116


14,023,691,116


-







",https://kind.krx.co.kr/external/2016/02/03/000651/20160203001149/70345.htm
85,플렉스컴,065270,2016-01-27 07:12,대출원리금 연체사실 발생,"





:: 70345_대출원리금 연체사실 발생








대출원리금 연체사실 발생








1. 대출원리금 연체금액


대출금(원)


5,800,000,000




이자(원)


78,397,611




합계(원)


5,878,397,611




자기자본(원)


61,994,763,749




자기자본대비(%)


9.48




대기업 여부


해당




2. 연체 발생일자


2016-01-26




3. 연체사유 및 대책


- 유동성 부족으로 대출 원리금에 대한 연체가 발생하였으며, 해당금융기관과 상환협의중




4. 기타 투자판단에 참고할 사항


- 향후 연장완료시 재공시할 예정입니다
         - 상기 대출원리금에는 대출원리금연체 사실 발생 공시애 관련한 원금(5,800,000,000원)과 이자합계액(78,397,611원)을 합산한 현재까지 대출원리금을 기재하였습니다
         - 상기 연체일자는 우리은행 연체 통지일자입니다.




※관련공시



2016-01-22 대출원리금 연체사실 발생

2016-01-20 대출원리금 연체사실 발생






[대출원리금 연체 내역]




대출종류


대출기관


대출금(원)


연체 발생일자


연체금액(원)


비고




원금(원)


이자(원)


합계(원)




대출


우리은행


5,800,000,000


2016-01-26


5,800,000,000


29,422,492


5,829,422,492


-




대출


기업은행


7,000,000,000


2016-01-05


7,000,000,000


79,901,145


7,079,901,145


이자금액은 2016.01.22 기공시분(70,715,560원) 포함, 그리고 이후 금액은 1월 26일까지 연체 이자 9,185,585원입니다.




대출


국민은행


1,050,000,000


2016-01-19


1,050,000,000


11,109,512


1,061,109,512


이자금액은 2016.01.22 기공시분(9,388,200원) 포함, 그리고 이후 금액은 1월 26일까지 연체 이자 1,721,312원입니다.




지급보증


외환은행


7,838,063,228


2016-01-19


7,838,063,228,452


55,459,293


7,893,522,521


이자금액은 2016.01.22 기공시분(44,993,849원) 포함, 그리고 이후 금액은 1월 26일까지 연체 이자 10,465,444원입니다. (USD 6,436,293.881) 기준환율 : 1,217.80/USD




대출


외환은행


9,273,523,289


2016-01-19


9,273,523,289,434


72,785,662


9,346,308,951


이자금액은 2016.01.22 기공시분(59,330,749원) 포함, 그리고 이후 금액은 1월 26일까지 연체 이자 13,454,913원입니다.(USD 7,615,040.298)기준환율 : 1,217.80/USD




지급보증


외환은행


10,960,200,000


2016-01-19


10,960,200,000


21,153,186


10,981,353,186


이자금액은 2016.01.22 기공시분(7,005,321원) 포함, 그리고 이후 금액은 1월 26일까지 연체 이자 14,147,865원입니다. (USD 9,017,370)기준환율 : 1,217.80/USD







",https://kind.krx.co.kr/external/2016/01/27/000004/20160126000267/70345.htm
86,플렉스컴,065270,2016-01-22 18:48,대출원리금 연체사실 발생,"





:: 70345_대출원리금 연체사실 발생








대출원리금 연체사실 발생








1. 대출원리금 연체금액


대출금(원)


8,050,000,000




이자(원)


108,345,130




합계(원)


8,158,345,130




자기자본(원)


61,994,763,749




자기자본대비(%)


13.16




대기업 여부


해당




2. 연체 발생일자


2016-01-05




3. 연체사유 및 대책


- 유동성 부족으로 대출 원리금에 대한 연체가 발생하였으며, 해당금융기관과 상환협의중




4. 기타 투자판단에 참고할 사항


- 향후 연장완료시 재공시할 예정입니다
         - 상기 대출원리금에는 대출원리금연체 사실 발생 공시애 관련한 원금(8,050,000,000원) 과 이자합계액(108,345,130원)을 합산한 현재까지 대출원리금을 기재하였습니다
         - 상기 이자계산은 2016.01.22일까지 계산한 금액입니다.




※관련공시



2016-01-20 대출원리금 연체사실 발생






[대출원리금 연체 내역]




대출종류


대출기관


대출금(원)


연체 발생일자


연체금액(원)


비고




원금(원)


이자(원)


합계(원)




대출


기업은행


7,000,000,000


2016-01-05


7,000,000,000


70,715,560


7,070,715,560


-




대출


국민은행


1,050,000,000


2016-01-05


1,050,000,000


9,388,200


1,059,388,200


-




지급보증


외환은행


7,787,216,866


2016-01-19


7,787,216,866


44,993,849


7,883,806,118


이자금액은 2016.01.19 기공시분(35,161,433원) 포함, 그리고 이후 금액은 1월 22일까지 연체 이자
         10,005,065원(USD 6,540,949.24)입니다. 기준환율 : 1205.30/USD




대출


외환은행


9,213,364,943


2016-01-19


9,213,364,943


59,330,749


9,272,695,692


이자금액은 2016.01.19 기공시분(47,927,116원) 포함, 그리고 이후 금액은 1월 22일까지 연체 이자 11,403,633원(USD 7,664,018.26)입니다. 기준환율 : 1209.90원/USD




지급보증


외환은행


10,889,000,000


2016-01-19


10,889,100,000


7,005,321


10,896,105,321


이자금액은 2016.01.19 기공시분 이후 금액은 1월 22일까지 연체 이자 7,005,321원(USD 9,005,790.00)입니다. 기준환율 : 1209.90원/USD







",https://kind.krx.co.kr/external/2016/01/22/000620/20160122000162/70345.htm
87,플렉스컴,065270,2016-01-20 07:15,대출원리금 연체사실 발생,"





:: 70345_대출원리금 연체사실 발생








대출원리금 연체사실 발생








1. 대출원리금 연체금액


대출금(원)


27,996,623,388




이자(원)


83,088,549




합계(원)


28,079,711,937




자기자본(원)


61,994,763,749




자기자본대비(%)


45.29




대기업 여부


해당




2. 연체 발생일자


2016-01-19




3. 연체사유 및 대책


- 유동성 부족으로 대출 원리금에 대한 연체가 발생하였으며, 해당금융기관과 상환협의중




4. 기타 투자판단에 참고할 사항


1. 상기 대출원리금 합계는 USD 23,189,210.52이며, 16년 1월 18일 기준환율 1,211 오늘 적용하였음.
         
2. 당사는 종속회사 FLEXCOM VIETNAM CO.,LTD의 대출원리금 연체발생으로 인해 해당 은행 채무 전부를 2016년 1월 19일자로 인수하였음.
         
3. 자기자본은 2014년도말 연결기준입니다.
         
4. 관련공시 : 2016-01-19 채무인수결정
                       2016-01-20 채무인수결정




※관련공시



2016-01-19 채무인수결정






[대출원리금 연체 내역]




대출종류


대출기관


대출금(원)


연체 발생일자


연체금액(원)


비고




원금(원)


이자(원)


합계(원)




지급보증


외환은행


7,875,881,967


2016-01-19


7,855,881,967


35,161,433


7,911,043,400


USD 6,532,653.51




지급보증


외환은행


9,221,741,421


2016-01-19


10,899,000,000


0


10,899,000,000


USD 9,000,000




대출


외환은행


10,899,000,000


2016-01-19


9,221,741,421


47,927,116


9,269,668,537


USD 7,656,557.01







",https://kind.krx.co.kr/external/2016/01/20/000002/20160119001100/70345.htm
88,아이디에스,078780,2016-01-05 16:40,대출원리금 연체사실 발생,"





:: 70345_대출원리금 연체사실 발생








대출원리금 연체사실 발생








1. 대출원리금 연체금액


대출금(원)


3,390,000,000




이자(원)


67,459,636




합계(원)


3,457,459,636




자기자본(원)


16,649,456,524




자기자본대비(%)


20.76




대기업 여부


미해당




2. 연체 발생일자


2016-01-04




3. 연체사유 및 대책


-. 사유 : 당사는 현재 현금 유동성에 어려움이 발생하여 연체가 발생하였으며, 원리금 상환에 대해서는 은행과 협의중에 있습니다.
         
-. 대책 : 당사는 2016년 1월중 제 3자배정 유상증자를 통하여 상환예정입니다.




4. 기타 투자판단에 참고할 사항


-. 상기 자기자본은 2014년말 기준 연결재무제표상 자기자본에 최근사업연도말 경과 후 공시사유 발생일까지의 자본금 및 자본잉여금의 증감액을 반영한 금액입니다.
         -. 2015.12.31일자로 제10회차 전환사채 100억에 대한 이자금액 50,000,000원 연체 발생 되었습니다.




※관련공시



2015-12-01 대출원리금 연체사실 발생






[대출원리금 연체 내역]




대출종류


대출기관


대출금(원)


연체 발생일자


연체금액(원)


비고




원금(원)


이자(원)


합계(원)




무역어음대


우리은행


800,000,000


2016-01-04


800,000,000


18,389,040


818,389,040


-




무역어음대


우리은행


2,000,000,000


2016-01-04


2,000,000,000


45,972,602


2,045,972,602


-




무역어음대


우리은행


50,000,000


2016-01-04


50,000,000


1,149,314


51,149,314


-




기업일반자금


KEB하나은행


540,000,000


2016-01-04


540,000,000


1,948,680


541,948,680


-







",https://kind.krx.co.kr/external/2016/01/05/000607/20160105000453/70345.htm
89,아이디에스,078780,2015-12-01 17:50,대출원리금 연체사실 발생,"





:: 70345_대출원리금 연체사실 발생








대출원리금 연체사실 발생








1. 대출원리금 연체금액


대출금(원)


2,565,000,000




이자(원)


102,615,898




합계(원)


2,667,615,898




자기자본(원)


16,649,456,524




자기자본대비(%)


16.02




대기업 여부


미해당




2. 연체 발생일자


2015-12-01




3. 연체사유 및 대책


-. 사유 : 당사는 현재 현금 유동성에 어려움이 발생하여 연체가 발생하였으며, 원리금 상환에 대해서는 은행과 협의중에 있습니다.
         
-. 대책 : 당사는 2015년 12월중 제 3자배정 유상증자를 통하여 상환예정입니다.




4. 기타 투자판단에 참고할 사항


-. 상기 자기자본은 2014년말 기준 연결재무제표상 자기자본에 최근사업연도말 경과 후 공시사유 발생일까지의 자본금 및 자본잉여금의 증감액을 반영한 금액입니다.




※관련공시


-




[대출원리금 연체 내역]




대출종류


대출기관


대출금(원)


연체 발생일자


연체금액(원)


비고




원금(원)


이자(원)


합계(원)




무역금융


국민은행


1,150,000,000


2015-11-11


1,150,000,000


18,872,601


1,168,872,601


-




운영자금


기업은행


1,415,000,000


2015-12-01


1,415,000,000


3,398,945


1,418,398,945


-




운영자금


기업은행


1,000,000,000


2015-12-01


-


2,964,111


2,964,111


-




운영자금


기업은행


2,000,000,000


2015-12-01


-


5,292,698


5,292,698


-




운영자금


산업은행


10,000,000,000


2015-12-01


-


52,330,937


52,330,937


-




운영자금


산업은행


3,800,000,000


2015-12-01


-


19,756,606


19,756,606


-







",https://kind.krx.co.kr/external/2015/12/01/000450/20150903000184/70345.htm
90,씨엘인터내셔널,037340,2015-11-02 18:35,사채원리금미지급발생,"





:: 70344_사채 원리금 미지급 발생








사채 원리금 미지급 발생








1. 미지급금액


원금(원)


10,000,000,000




이자(원)


50,000,000




합계(원)


10,050,000,000




자기자본(원)


23,388,928,621




자기자본대비(%)


42.96




대기업 해당여부


미해당




2. 미지급 발생일자


2015-11-02




3. 미지급사유 및 대책


- 사유 : 17회차 전환사채 이자(\50,000,000원) 지급일이 10월31일이었으나 은행영업일이 아닌 관계로 11월 2일 당일에  납입하기을 진행 하였지만, 업무시간이 종료되어 납입 대행은행 업무절차상 전산등록으로 인하여 미지급 사유발생
          
- 대책 : 사채권자와 합의로 11월 3일 납입하기로 하  여 미지급 사유해소를 하기로 하였습니다




4. 기타 투자판단에 참고할 사항


- 상기 자기자본은 2014년12월 31일 연결재무제표 자기자본 ± 자본금 및 자본잉여금의 증감액기준입니다




※ 관련공시



2015-07-30 전환사채권발행결정(제17회차)

2015-07-31 증권 발행결과(자율공시)(제17회차 CB발행)






미지급된 사채원리금 내역




사채종류


발행회차


권면총액(원)


발행일


미지급 발생일자


미지급금액


비고




원금(원)


이자(원)


합계(원)




전환사채


17


10,000,000,000


2015-07-31


2015-11-02


10,000,000,000


50,000,000


10,050,000,000


-







",https://kind.krx.co.kr/external/2015/11/02/000532/20151102001054/70344.htm
91,씨엘인터내셔널,037340,2015-08-19 17:03,사채원리금미지급발생,"





:: 70344_사채 원리금 미지급 발생








사채 원리금 미지급 발생








1. 미지급금액


원금(원)


4,000,000,000




이자(원)


0




합계(원)


4,000,000,000




자기자본(원)


23,388,928,621




자기자본대비(%)


17.10




대규모 법인 여부


미해당




2. 미지급 발생일자


2015-07-15




3. 미지급사유 및 대책


사유 : 경영권 변경 등으로 기한이익 상실에 따른 원리금 지급미이행
         
결과 : 당사는 사채권자와 제3자간의 매각과 관련한 합의가 2015년 8월 19일 완료되어, 전환사채 매각계약체결을 통보받음에 따라, 동일자로 원리금 미지급사유가 해소되었습니다.




4. 기타 투자판단에 참고할 사항


- 상기 자기자본은 2014년12월 31일 연결재무제표 자기자본 ± 자본금 및 자본잉여금의 증감액기준입니다.




※관련공시



2015-03-25 증권 발행결과(자율공시)

2015-03-24 전환사채권발행결정






미지급된 사채원리금 내역




사채종류


발행회차


권면총액(원)


발행일


미지급 발생일자


미지급금액


비고




원금(원)


이자(원)


합계(원)




전환사채


16


4,000,000,000


2015-03-25


2015-07-15


4,000,000,000


-


4,000,000,000


-







",https://kind.krx.co.kr/external/2015/08/19/000277/20150818000456/70344.htm
92,시너지이노베이션,048870,2015-06-23 16:48,대출원리금 연체사실 발생(자율공시),"





:: 70346_대출원리금 연체사실 발생(자율공시)








대출원리금 연체사실 발생(자율공시)








1. 대출원리금 연체금액


대출금(원)


3,000,000,000




이자(원)


2,533,648




합계(원)


3,002,533,648




자기자본(원)


30,094,691,545




자기자본대비(%)


9.9




대기업 여부


미해당




2. 연체 발생일자


2015-06-23




3. 연체사유 및 대책


- 미지급사유  
         
산은캐피탈: 회생절차 개시 신청이 발생하여 대출금의 기한이익 상실이 발생하여 당사에 통보됨.
         

- 대책 : 주채권은행 또는 사채권자들과의 협의를 통해 대책을 강구할 예정임.




4. 기타 투자판단에 참고할 사항


- 상기 연체 발생일자는 기한이익상실 통지문이
           수령된 날짜임.
         
- 상기 자기 자본은 2014년 12월 31일 결산기일 기준임.
         
- 상기 이자는 2015.06.22 공시된 대출원리금 연체사실 발생 공시의 대출원리금액 이외의 당일까지 연체된 대출원리금을 포함하였습니다.
         
- 상기 이자계산은 2015.06.23까지 계산한 금액임.




※관련공시



2015-06-17 회생절차개시신청

2015-06-22 대출원리금 연체사실 발생






[대출원리금 연체 내역]




대출종류


대출기관


대출금(원)


연체 발생일자


연체금액 (원)


비고




원금(원)


이자(원)


합계(원)




원화대출금


산은캐피탈


3,000,000,000


2015-06-17


3,000,000,000


904,109


3,000,904,109


-




원화대출금


농협은행


2,900,000,000


2015-06-15


2,900,000,000


8,154,958


2,908,154,958


이자금액은 2015.06.22 기공시분 포함되어 있음, 이후이자액은 까지 1,078,959원임. .




무역금융


수출입은행


3,000,000,000


2015-06-17


3,000,000,000


3,609,860


3,003,609,860


이자금액은 2015.06.22 기공시분 포함되어 있음, 이후 이자 금액은 까지 550,580원임.







",https://kind.krx.co.kr/external/2015/06/23/000372/20150623000542/70346.htm
93,시너지이노베이션,048870,2015-06-22 16:54,대출원리금 연체사실 발생,"





:: 70345_대출원리금 연체사실 발생








대출원리금 연체사실 발생








1. 대출원리금 연체금액


대출금(원)


5,900,000,000




이자(원)


10,135,279




합계(원)


5,910,135,279




자기자본(원)


30,094,691,545




자기자본대비(%)


19.6




대기업 여부


미해당




2. 연체 발생일자


2015-06-22




3. 연체사유 및 대책


- 미지급사유  
         
농협은행: 상환기일 만료시 대출금 연체
         
수출입은행: 회생절차 개시 신청이 발생하여 대출금의 기한이익 상실이 발생하여 당사에 통보됨.
         
- 대책 : 주채권은행 또는 사채권자들과의 협의를 통해 대책을 강구할 예정임.




4. 기타 투자판단에 참고할 사항


- 상기 연체 발생일자는 기한이익상실 통지문이
           수령된 날짜임.
         
- 상기 자본은 2014년 12월 31일 결산기일 기준임.
         
- 상기 이자금액은 직전 이자지급일로부터 미지급발생일까지의 이자율을 적용하여 산정한 금액임.




※관련공시



2015-06-17 회생절차개시신청






[대출원리금 연체 내역]




대출종류


대출기관


대출금(원)


연체 발생일자


연체금액(원)


비고




원금(원)


이자(원)


합계(원)




원화대출금


농협은행


2,900,000,000


2015-06-15


2,900,000,000


7,075,999


2,907,075,999


-




무역금융


수출입은행


3,000,000,000


2015-06-17


3,000,000,000


3,059,280


3,003,059,280


-







",https://kind.krx.co.kr/external/2015/06/22/000298/20150622000471/70345.htm
94,시너지이노베이션,048870,2015-06-19 17:18,사채원리금미지급발생,"





:: 70344_사채 원리금 미지급 발생








사채 원리금 미지급 발생








1. 미지급금액


원금(원)


10,000,000,000




이자(원)


12,841,697




합계(원)


10,012,841,697




자기자본(원)


30,094,691,545




자기자본대비(%)


33.3




대규모 법인 여부


미해당




2. 미지급 발생일자


2015-06-17




3. 미지급사유 및 대책


- 미지급사유 : 회생절차 개시 신청이 발생하여 사채의 기한이익 상실이 발생함
         
- 대책 : 주채권은행 또는 사채권자들과의 협의를 통해 대책을 강구할 예정임




4. 기타 투자판단에 참고할 사항


- 상기 자본은 2014년 12월 31일 결산기일 기준임
         
- 상기 이자금액은 직전 이자지급일로부터 미지급발생일까지의 이자율을 적용하여 산정한 금액임




※관련공시



2015-06-17 회생절차개시신청






미지급된 사채원리금 내역




사채종류


발행회차


권면총액(원)


발행일


미지급 발생일자


미지급금액


비고




원금(원)


이자(원)


합계(원)




무보증사채


5


5,000,000,000


2012-09-06


2015-06-17


5,000,000,000


754,106


5,000,754,106


-




무보증사채


6


5,000,000,000


2012-11-01


2015-06-17


5,000,000,000


12,087,591


5,012,087,591


-







",https://kind.krx.co.kr/external/2015/06/19/000549/20150619000451/70344.htm
95,시너지이노베이션,048870,2015-06-17 17:54,사채원리금미지급발생,"





:: 70344_사채 원리금 미지급 발생








사채 원리금 미지급 발생








1. 미지급금액


원금(원)


4,903,359,000




이자(원)


10,659,476




합계(원)


4,914,018,476




자기자본(원)


30,094,691,545




자기자본대비(%)


16.3




대규모 법인 여부


미해당




2. 미지급 발생일자


2015-06-17




3. 미지급사유 및 대책


- 미지급사유 : 회생절차 개시 신청이 발생하여 사채의 기한이익 상실이 발생함
         
- 대책 : 주채권은행 또는 사채권자들과의 협의를 통해 대책을 강구할 예정임




4. 기타 투자판단에 참고할 사항


- 상기 자본은 2014년 12월 31일 결산기일 기준임
         
- 상기 이자금액은 직전 이자지급일로부터 미지급발생일까지의 이자율을 적용하여 산정한 금액임




※관련공시



2014-07-16 전환사채권발행결정

2014-08-22 전환사채전환가액결정

2014-12-01 전환가액의조정(제7회차CB)






미지급된 사채원리금 내역




사채종류


발행회차


권면총액(원)


발행일


미지급 발생일자


미지급금액


비고




원금(원)


이자(원)


합계(원)




무기명식 이권부 무보증 공모 전환사채


7


7,000,000,000


2014-08-29


2015-06-17


4,903,359,000


10,659,476


4,914,018,476


-







",https://kind.krx.co.kr/external/2015/06/17/000512/20150617000627/70344.htm
96,디아이디,074130,2015-05-29 15:06,대출원리금 연체사실 발생,"





:: 70345_대출원리금 연체사실 발생








대출원리금 연체사실 발생








1. 대출원리금 연체금액


대출금(원)


8,100,000,000




이자(원)


168,777,526




합계(원)


8,268,777,526




자기자본(원)


9,415,000,000




자기자본대비(%)


87.8




대기업 여부


해당




2. 연체 발생일자


2015-04-21




3. 연체사유 및 대책


- 연체사유:유동성 부족으로 상환능력이 약화되어               연체가 발생하였습니다.            
         - 대책 : 관련법령에서 허용하는 바에 따라, 대책을          수립중에 있음




4. 기타 투자판단에 참고할 사항


-상기 자기자본은
          2014년말 기준 연결재무제표상 자본금
         -금융기관으로부터 연체사실을 통지받은 일자는 아래와 같습니다.
           국민은행 : 2015년5월29일
           외환은행 : 2015년5월29일




※관련공시



2015-04-01 대출원리금 연체사실 발생

2015-05-06 대출원리금 연체사실 발생






[대출원리금 연체 내역]




대출종류


대출기관


대출금(원)


연체 발생일자


연체금액(원)


비고




원금(원)


이자(원)


합계(원)




무역금융


국민은행


8,100,000,000


2015-04-21


8,100,000,000


168,777,526


8,268,777,526


-




운영자금


국민은행


16,726,387


2015-04-13


16,726,387


25,777,422


42,503,809


-




무역금융


농협은행


13,700,000,000


2015-04-16


13,700,000,000


76,209,533


13,776,209,533


-




무역금융


농협은행


2,600,000,000


2015-05-25


2,600,000,000


7,738,026


2,607,738,026


-




일반대출


농협은행


5,000,000,000


-


5,000,000,000


14,739,439


5,014,739,439


-




일반대출


농협은행


2,992,504,404


-


2,992,504,404


0


2,992,504,404


-




무역금융


외환은행


12,080,763,641


2015-04-01


12,080,763,641


268,037,466


12,348,801,107


-







",https://kind.krx.co.kr/external/2015/05/29/000316/20150529000410/70345.htm
97,디아이디,074130,2015-05-06 13:12,[정정]대출원리금 연체사실 발생,"





:: 70345_대출원리금 연체사실 발생







정정신고(보고)




정정일자


2015-05-06








1. 정정관련 공시서류


대출원리금연체사실발생




2. 정정관련 공시서류제출일


2015년5월4일




3. 정정사유


기재오류




4. 정정사항




정정항목


정정전


정정후




3.연체사유 및 대책


대책 : 회생절차등을 통하여 대책을 강구 할 예정입니다.


대책 : 관련법령에서 허용하는 바에 따라, 대책을 수립중에 있음








기재오류









대출원리금 연체사실 발생








1. 대출원리금 연체금액


대출금(원)


24,309,230,791




이자(원)


124,292,574




합계(원)


24,433,523,365




자기자본(원)


9,415,000,000




자기자본대비(%)


259.5




대기업 여부


해당




2. 연체 발생일자


2015-04-30




3. 연체사유 및 대책


- 연체사유:유동성 부족으로 상환능력이 약화되어               연체가 발생하였습니다.            
         - 대책 : 관련법령에서 허용하는 바에 따라, 대책을          수립중에 있음




4. 기타 투자판단에 참고할 사항


-상기 자기자본은
          2014년말 기준 연결재무제표상 자본금




※관련공시



2015-04-01 대출원리금 연체사실 발생






[대출원리금 연체 내역]




대출종류


대출기관


대출금(원)


연체 발생일자


연체금액(원)


비고




원금(원)


이자(원)


합계(원)




무역금융


농협은행


13,700,000,000


2015-04-16


13,700,000,000


76,209,533


13,776,209,533


-




무역금융


농협은행


2,600,000,000


2015-05-25


2,600,000,000


7,738,026


2,607,738,026


-




일반대출


농협은행


5,000,000,000


-


5,000,000,000


14,739,439


5,014,739,439


-




일반대출


농협은행


2,992,504,404


-


2,992,504,404


0


2,992,504,404


-




운영자금


국민은행


16,726,387


2015-04-14


16,726,387


25,605,576


42,331,963


-




무역금융


외환은행


17,429,287,476


2015-04-01


17,429,287,476


134,597,565


17,563,885,044


-







",https://kind.krx.co.kr/external/2015/05/06/000102/20150506000292/70345.htm
98,디아이디,074130,2015-05-04 16:59,[정정]대출원리금 연체사실 발생,"





:: 70345_대출원리금 연체사실 발생







정정신고(보고)




정정일자


2015-05-04








1. 정정관련 공시서류


대출원리금연체사실발생




2. 정정관련 공시서류제출일


2015년5월4일




3. 정정사유


기재오류




4. 정정사항




정정항목


정정전


정정후




[대출원리금연체내역]
             무역금융 농협은행 합계


합계:26,077,380,269


합계:2,607,738,026




[대출원리금연체내역]
             운영자금 국민은행
             이자 및 합계


이자:18,551,232
            합계:35,305,114


이자:25,605,576
            합계:42,331,963








기재오류









대출원리금 연체사실 발생








1. 대출원리금 연체금액


대출금(원)


24,309,230,791




이자(원)


124,292,574




합계(원)


24,433,523,365




자기자본(원)


9,415,000,000




자기자본대비(%)


259.5




대기업 여부


해당




2. 연체 발생일자


2015-04-30




3. 연체사유 및 대책


- 연체사유:유동성 부족으로 상환능력이 약화되어               연체가 발생하였습니다.            
         - 대책 : 회생절차등을 통하여 대책을 강구 할
                  예정입니다.




4. 기타 투자판단에 참고할 사항


-상기 자기자본은
          2014년말 기준 연결재무제표상 자본금




※관련공시



2015-04-01 대출원리금 연체사실 발생






[대출원리금 연체 내역]




대출종류


대출기관


대출금(원)


연체 발생일자


연체금액(원)


비고




원금(원)


이자(원)


합계(원)




무역금융


농협은행


13,700,000,000


2015-04-16


13,700,000,000


76,209,533


13,776,209,533


-




무역금융


농협은행


2,600,000,000


2015-05-25


2,600,000,000


7,738,026


2,607,738,026


-




일반대출


농협은행


5,000,000,000


-


5,000,000,000


14,739,439


5,014,739,439


-




일반대출


농협은행


2,992,504,404


-


2,992,504,404


0


2,992,504,404


-




운영자금


국민은행


16,726,387


2015-04-14


16,726,387


25,605,576


42,331,963


-




무역금융


외환은행


17,429,287,476


2015-04-01


17,429,287,476


134,597,565


17,563,885,044


-







",https://kind.krx.co.kr/external/2015/05/04/000408/20150504000938/70345.htm
