,회사명,거래소코드,공시발생일,text,link
177,삼표시멘트,038500,2014-11-20 16:31,"





:: 70009_횡령ㆍ배임 사실확인







정정신고(보고)




정정일자


2014-11-20








1. 정정관련 공시서류


횡령·배임 사실확인




2. 정정관련 공시서류제출일


2014년 10월 17일




3. 정정사유


판결문 수령 및 확인에 따른 횡령등의 발생금액 정정




4. 정정사항




정정항목


정정전


정정후




2. 횡령 등 금액
               발생금액(원)


137,600,000,000


2,500,000,000




3. 횡령 등 금액
               자기자본대비(%)


53.46


0.97




5. 확인일자


2014-10-17


2014-11-20




6. 기타 투자판단에 참고할 사항


- 상기 내용은 서울중앙지방법원의 1심 판결에 따른 것이며, 향후 항소심 결과에 따라 변동될 수 있습니다.
            
- 상기 자기자본은 2013년 12월말 연결재무제표 기준입니다.
            
- 상기 '2. 횡령 등 금액의 발생금액'은 공소장에 기재된 금액입니다.
            
- 상기 '5. 확인일자'는 1심 판결 선고일입니다.
            
- 향후 본 판결과 관련된 판결문 확인후 변경사항이 발생할 경우 재공시하겠습니다.


- 상기 내용은 서울중앙지방법원의 1심 판결에 따른 것이며, 향후 항소심 결과에 따라 변동될 수 있습니다.
            
- 상기 자기자본은 2013년 12월말 연결재무제표 기준입니다.
            
- 상기 '2. 횡령 등 금액의 발생금액'은 1심 판결 결과 판결문에 기재된 금액입니다.
            
- 상기 '5. 확인일자'는 판결문 수령일입니다.








-









횡령ㆍ배임 사실확인








1. 사고발생내용


1) 당사 전 경영진의 횡령 및 배임 혐의에 대한 1심 판결입니다.
         
2) 대상자 : 전 대표이사(이상화, 김종오)
         
3) 판결내용 : 이상화 전대표이사 - 유죄
                       김종오 전대표이사 - 무죄




2. 횡령 등 금액


발생금액(원)


2,500,000,000




자기자본(원)


257,401,156,933




자기자본대비(%)


0.97




대기업해당여부


해당




3. 향후대책


당사는 본 사건과 관련하여 손해배상청구권조사확정재판등을 진행중에 있습니다.




4. 사고발생일자


2014-01-28




5. 확인일자


2014-11-20




6. 기타 투자판단에 참고할 사항


- 상기 내용은 서울중앙지방법원의 1심 판결에 따른 것이며, 향후 항소심 결과에 따라 변동될 수 있습니다.
         
- 상기 자기자본은 2013년 12월말 연결재무제표 기준입니다.
         
- 상기 '2. 횡령 등 금액의 발생금액'은 1심 판결 결과 판결문에 기재된 금액입니다.
         
- 상기 '5. 확인일자'는 판결문 수령일입니다.




※관련공시



2014-10-17 횡령ㆍ배임사실확인

2014-01-28 기타시장안내(횡령/배임혐의 발생)









",https://kind.krx.co.kr/external/2014/11/20/000336/20141022000470/70009.htm
178,잘만테크,090120,2014-11-18 17:56,"





:: 70345_대출원리금 연체사실 발생








대출원리금 연체사실 발생








1. 대출원리금 연체금액


대출금(원)


8,951,584,216




이자(원)


843,945,037




합계(원)


9,795,529,253




자기자본(원)


57,145,221,573




자기자본대비(%)


17.14




대기업 여부


해당




2. 연체 발생일자


2014-10-24




3. 연체사유 및 대책


-. 사유 : 모회사 법정관리 신청으로 인한 기한이익 상실로 인한 차입금 변제요청이 있었으나, 동 차입 원리금을 변제하지 못하였습니다.
         
 -. 대책 :  당사는 2014.11.03 서울중앙지법에 기업회생절차개시신청을 한 상태이며, 이에 대해 2014.11.05 채권보전처분명령을 받았습니다.




4. 기타 투자판단에 참고할 사항


-.보고서 제출일 현재 서울중앙지법으로부터 채권보전명령처분을 받은(2014.11.05) 이후 기한이익 상실 처리 통보된 차입금은 산업은행 22,430백만원과 외환은행 차입금 3,015백만원입니다.
         
-.상기 자기자본은 2013년말 기준 연결재무제표상 자기자본에 최근사업연도말 경과 후 공시사유발생일까지의 자본금 및 자본잉여금의 증감액을 반영한 금액입니다.




※관련공시



2014-10-30 대출원리금 연체사실 발생

2014-10-29 대출원리금 연체사실 발생






[대출원리금 연체 내역]




대출종류


대출기관


대출금(원)


연체 발생일자


연체금액(원)


비고




원금(원)


이자(원)


합계(원)




운영자금


KDB캐피탈


5,000,000,000


2014-10-24


5,000,000,000


551,633,603


5,551,633,603


-연체확인일자 : 2014.10.31




운영자금


아주저축은행


3,000,000,000


2014-10-28


3,000,000,000


289,563,499


3,289,563,499


-연체확인일자 : 2014.11.03




운영자금


기업은행


951,584,216


2014-10-30


951,584,216


2,747,935


954,332,151


-연체확인일자: 2014.10.30







",https://kind.krx.co.kr/external/2014/11/18/000380/20141118000946/70345.htm
179,클라우드에어,036170,2014-11-18 15:15,"





:: 70343_어음 위ㆍ변조 발생








어음 위ㆍ변조 발생








1. 위ㆍ변조내용


위ㆍ변조 어음금액 (원)


12,300,000




지급제시된 금융기관


기업은행 반월성곡




지급제시일


2014-11-15




내용


적법한 어음발행 권한이 없는자가 당사에서 발행한 바 없는 어음을 임의로 위, 변조 발행 하였습니다.




2. 관련 경위 및 대책


해당어음에 대해 고소장을 제출할 예정입니다.




3. 확인일자


2014-11-18




4. 기타 투자판단에 참고할 사항


- 상기 지급제시일은 어음의 만기일 입니다.
         - 확인 일자는 은행의 통보일 입니다.







",https://kind.krx.co.kr/external/2014/11/18/000154/20141118000406/70343.htm
180,잘만테크,090120,2014-10-30 16:43,"





:: 70345_대출원리금 연체사실 발생








대출원리금 연체사실 발생








1. 대출원리금 연체금액


대출금(원)


3,163,000,000




이자(원)


12,504,682




합계(원)


3,175,504,682




자기자본(원)


57,145,221,573




자기자본대비(%)


5.55




대기업 여부


해당




2. 연체 발생일자


2014-10-30




3. 연체사유 및 대책


-사유 : 당사는 하나은행 대출금과 관련하여 상환요청이 있었으나, 미상환으로 인하여 연체가 발생하였습니다.
         
-대책 : 당사는 동 대출금에 대한 미상환 원리금 상환을 위해 협의 중입니다.




4. 기타 투자판단에 참고할 사항


-상기 자기자본은 2013년말 기준 연결재무제표상 자기자본에 최근사업연도말 경과 후 공시사유발생일까지의 자본금 및 자본잉여금 증감액을 반영한 금액입니다.




※관련공시



2014-10-29 대출원리금 연체사실 발생






[대출원리금 연체 내역]




대출종류


대출기관


대출금(원)


연체 발생일자


연체금액(원)


비고




원금(원)


이자(원)


합계(원)




기업운전일반대출


하나은행


3,163,000,000


2014-10-30


3,163,000,000


12,504,682


3,175,504,682


-







",https://kind.krx.co.kr/external/2014/10/30/000356/20141030000206/70345.htm
181,우양에이치씨,101970,2014-10-29 17:24,"





:: 70009_횡령ㆍ배임 사실확인








횡령ㆍ배임 사실확인








1. 사고발생내용


당사 전 경영진(박민관, 김효남)의 특정경제범죄가중처벌등에관한법률위반(횡령) 혐의에 대한 1심 판결 내용입니다.
         
1.판결내용
         가.박민관(전 대표이사) : 징역 2년 6개월
         나.김효남(전 임원) : 징역 2년 6개월에 집행유예 4년
         
2.판결선고일 : 2014.10.22.




2. 횡령 등 금액


발생금액(원)


13,885,865,550




자기자본(원)


129,940,413,139




자기자본대비(%)


10.7




대기업해당여부


미해당




3. 향후대책


-




4. 사고발생일자


2014-06-10




5. 확인일자


2014-10-29




6. 기타 투자판단에 참고할 사항


-상기 횡령혐의는 1심 판결에 의하여 확정되었으며, 향후 항소심 판결 결과에 따라 변경될 수 있습니다.
         
-상기 자기자본 금액은 2013년말 기준 개별재무제표상의 자기자본입니다.
         
-상기 확인일자는 피고 변호인으로부터 판결서를 확인한 날짜입니다.




※관련공시



2014-06-11 기타시장안내(횡령 혐의 발생)









",https://kind.krx.co.kr/external/2014/10/29/000401/20141023000142/70009.htm
182,잘만테크,090120,2014-10-29 11:59,"





:: 70345_대출원리금 연체사실 발생








대출원리금 연체사실 발생








1. 대출원리금 연체금액


대출금(원)


3,000,000,000




이자(원)


2,767,231




합계(원)


3,002,767,231




자기자본(원)


57,145,221,573




자기자본대비(%)


5.25




대기업 여부


해당




2. 연체 발생일자


2014-10-27




3. 연체사유 및 대책


-사유 : 당사는 외환은행 대출금관 관련하여 2014년 10월 24일에 최대주주의 법정관리 신청으로 인한 기한이익 상실로 차입금 상환요청이 있었으나, 미상환으로 인하여 연체가 발생하였습니다.
         
-대책 : 당사는 동 대출금에 대한 미상환 원리금 상환을 위해 협의 중입니다.




4. 기타 투자판단에 참고할 사항


-상기 자기자본은 2013년말 기준 연결재무제표상 자기자본에 최근사업연도말 경과 후 공시사유발생일까지의 자본금 및 자본잉여금 증감액을 반영한 금액입니다.
         -본 공시는 2014.10.28 조회공시요구(풍문또는보도)에 대한 확정 사안입니다.




※관련공시



2014-10-28 조회공시요구(풍문또는보도)(대출원리금 연체설)






[대출원리금 연체 내역]




대출종류


대출기관


대출금(원)


연체 발생일자


연체금액(원)


비고




원금(원)


이자(원)


합계(원)




무역어음대출


외환은행


3,000,000,000


2014-10-27


3,000,000,000


2,767,231


3,002,767,231


-







",https://kind.krx.co.kr/external/2014/10/29/000098/20141029000252/70345.htm
183,대한그린파워,060900,2014-10-24 16:48,"





:: 70345_대출원리금 연체사실 발생








대출원리금 연체사실 발생








1. 대출원리금 연체금액


대출금(원)


4,189,276,592




이자(원)


109,913,757




합계(원)


4,299,190,349




자기자본(원)


18,584,741,000




자기자본대비(%)


23.13




대기업 여부


미해당




2. 연체 발생일자


2014-08-21




3. 연체사유 및 대책


- 연체사유 : 당사는 현재 현금 유동성에 어려움이 발생하여 연체가 발생하였으며, 원리금 상환에 대해서는 은행과 협의 중에 있습니다.
         
- 대책 : 당사는 2014년 10월 22일 당사 소유중인 경기도 화성시 토지를 매각하는 계약을 체결하였으며,위 매각자금등으로 대출원리금을 상환하고자 은행과 협의중에 있습니다.




4. 기타 투자판단에 참고할 사항


-상기 자기자본은 2013년말 기준 연결재무제표상 자기자본에 최근 사업연도말 경과후 공시사유 발생일까지의 자본금 및 자본잉여금의 증가액 입니다.




※관련공시


-




[대출원리금 연체 내역]




대출종류


대출기관


대출금(원)


연체 발생일자


연체금액(원)


비고




원금(원)


이자(원)


합계(원)




운전자금


외환은행


1,500,000,000


2014-08-21


1,500,000,000


38,286,569


1,538,286,569


-




운전자금


외환은행


1,300,000,000


2014-08-20


1,300,000,000


42,833,893


1,342,833,893


-




운전자금


기업은행


115,000,000


2014-09-06


115,000,000


2,037,515


117,037,515


-




운전자금


기업은행


150,000,000


2014-09-18


150,000,000


2,177,593


152,177,593


-




운전자금


기업은행


584,276,592


2014-09-17


584,276,592


10,889,033


595,165,625


-




운전자금


국민은행


540,000,000


2014-08-28


540,000,000


13,689,154


553,689,154


-







",https://kind.krx.co.kr/external/2014/10/24/000454/20141024000876/70345.htm
184,삼표시멘트,038500,2014-10-17 18:20,"





:: 70009_횡령ㆍ배임 사실확인








횡령ㆍ배임 사실확인








1. 사고발생내용


1) 당사 전 경영진의 횡령 및 배임 혐의에 대한 1심 판결입니다.
         
2) 대상자 : 전 대표이사(이상화, 김종오)
         
3) 판결내용 : 이상화 전대표이사 - 유죄
                       김종오 전대표이사 - 무죄




2. 횡령 등 금액


발생금액(원)


137,600,000,000




자기자본(원)


257,401,156,933




자기자본대비(%)


53.46




대기업해당여부


해당




3. 향후대책


당사는 본 사건과 관련하여 손해배상청구권조사확정재판등을 진행중에 있습니다.




4. 사고발생일자


2014-01-28




5. 확인일자


2014-10-17




6. 기타 투자판단에 참고할 사항


- 상기 내용은 서울중앙지방법원의 1심 판결에 따른 것이며, 향후 항소심 결과에 따라 변동될 수 있습니다.
         
- 상기 자기자본은 2013년 12월말 연결재무제표 기준입니다.
         
- 상기 '2. 횡령 등 금액의 발생금액'은 공소장에 기재된 금액입니다.
         
- 상기 '5. 확인일자'는 1심 판결 선고일입니다.
         
- 향후 본 판결과 관련된 판결문 확인후 변경사항이 발생할 경우 재공시하겠습니다.




※관련공시



2014-01-28 기타시장안내(횡령/배임혐의 발생)









",https://kind.krx.co.kr/external/2014/10/17/000515/20141017001227/70009.htm
185,셀루메드,049180,2014-09-29 17:49,"





:: 70009_횡령ㆍ배임 사실확인








횡령ㆍ배임 사실확인








1. 사고발생내용


당사 전 대표이사 이공식(주식회사 온니테크)의 특정경제범죄가중처벌등에관한법률위반(배임)에 대한 수원지방법원의 판결 내용입니다.
         
1. 판결선고일 : 2014년 9월 2일
         
2. 판결내용 : 이공식(주식회사 온니테크)은 특정경제범죄가중처벌등에관한법률위반(배임)으로 징역 2년6월에 처한다. 다만 이 판결 확정일부터 3년간 위 형의 집행을 유예한다.




2. 횡령 등 금액


발생금액(원)


5,000,000,000




자기자본(원)


54,442,084,597




자기자본대비(%)


9.2




대기업해당여부


미해당




3. 향후대책


-




4. 사고발생일자


2013-03-21




5. 확인일자


2014-09-29




6. 기타 투자판단에 참고할 사항


- 상기 판결에 대한 항소가 제기중이며, 그에 따른 판결이 변동될 수 있습니다.
         
- 자기자본은 2013년 말 기준입니다.
         
- 상기 확인일자는 법원판결서를 확인한 날짜입니다.




※관련공시



2013-04-11 기타시장안내(배임 혐의발생)

2013-04-11 주권매매거래정지(투자자 보호)

2013-04-11 기타시장안내(상장적격성실질심사관련)

2013-05-03 기타시장안내(상장적격성 실질심사 대상 제외 결정)

2013-05-03 주권매매거래정지기간변경(상장적격성 실질심사 대상 제외 결정)









",https://kind.krx.co.kr/external/2014/09/29/000545/20140929000822/70009.htm
186,파나진,046210,2014-08-06 15:22,"





:: 70057_횡령ㆍ배임 혐의 진행사항








횡령ㆍ배임 혐의 진행사항








1. 사고발생내용


1.대상자:박준곤(전 각자 대표이사)
         
2.혐의내용
         전 각자 대표이사 박준곤이 동시에 운영하던 중국 회사에 받을 가능성이 없는 자금을 임의로 해외 송금한 배임




2. 횡령 등 관련사항


발생금액(원)


1,280,280,045




자기자본(원)


8,923,251,506




자기자본대비(%)


14.35




대기업해당여부


미해당




최초 공시일자


2012-02-27




3. 진행사항


2013.11.25 대구지방검찰청은 대구지방법원에
                    공소 제기
         2014.07.25 무죄 선고
         2014.07.31 공판검사 항소제기
         
[죄명]
         특정경제범죄가중처벌등에관한법률위반(배임)
         
[결정사유]
         공소사실은 범죄의 증명이 없는 경우에 해당하므로 무죄를 선고함.
         
[담당기관]
         대구지방법원




4. 진행사항 확인일자


2014-08-06




5. 기타 투자판단에 참고할 사항


- 상기 발생금액은 $1,205,991이며,2013.11.25   공시의 확인일자 환율 적용.
         
- 상기 자기자본은 2013.11.25 공시한 금액임.
         
- 상기 확인일자는 판결문을 수령한 일자임.




※ 관련공시



2012-02-27 횡령ㆍ배임혐의발생

2012-02-28 횡령ㆍ배임혐의발생

2012-03-13 횡령ㆍ배임 혐의 진행사항(자율공시)

2012-03-16 횡령ㆍ배임혐의발생

2012-04-30 횡령ㆍ배임혐의발생

2012-10-10 기타 주요경영사항

2013-05-03 횡령ㆍ배임 혐의 진행사항

2013-11-25 횡령ㆍ배임 혐의 진행사항

2013-11-26 횡령ㆍ배임 혐의 진행사항









",https://kind.krx.co.kr/external/2014/08/06/000199/20140805000404/70057.htm
187,삼표시멘트,038500,2014-07-31 16:20,"





:: 70643_회계처리기준 위반행위로 인한 증권선물위원회의 검찰고발 등








회계처리기준 위반행위로 인한 증권선물위원회의 검찰고발 등








1. 조치대상자


동양시멘트(주)


회사와의 관계


본인




2. 감리(조사) 지적사항


2014년 07월 23일 증권선물위원회는 동양시멘트(주)에 대하여 다음사항을 지적하였습니다.
         
[별도재무제표]
         
① 특수관계자와의 거래내역 주석 미기재 등(’12년68,631백만원,’13.1분기65,600백만원,’13.반기197,200백만원)
         
- 특수관계자가 매입한 회사발행CP를 2012회계연도 재무제표 주석에 68,631백만원 과소기재 및 2013년 1·2분기보고서에 각각 65,600백만원 및 142,000백만원 미기재
         
- 2013.4～6월 중 특수관계자가 영세협력업체에게 자금을 지원하여 회사가 발행한 회사채 중 총 55,200백만원을 매입한 사실을 인식하였음에도, 이를 특수관계자 거래로 주석에 기재하지 아니함
         
② 지급보증사실 주석 미기재(’12년～’13.반기 8,000백만원)
         
- 특수관계자를 위해 거래처에 제공한 지급보증사실을 주석에 미기재
         
③ 골프회원권 과대계상(’12년6,222백만원, ’13.1분기5,683백만원,’13.반기5,753백만원)
         
- 계열사가 발행한 골프회원권의 시가가 장부가보다 현저히 낮음에도, 손상차손을 미인식함으로써 회원권을 과대계상
         
④ 해외광구 관련자산 과대계상(’12년5,894백만원, ’13.1분기5,740백만원,’13.반기5,577백만원)
         
- 기말 현재 합작투자계약에 따른 광구운영사의 자금요청에 응하지 못한 해외광구에 대하여 지속적인 투자가 불가능하고 수익성도 악화되어 회수가능성이 없음에도 관련자산에 대해 손상차손을 미인식
          

[2012.12.31]
         당기순이익: △69,547 → △81,663
         자기자본 : 474,528 → 462,412
         
[2013.03.31]
         당기순이익 : △9,565 → △20,988
         자기자본 : 484,583 → 473,160
         
[2013.06.30]
         당기순이익 : △6,995 → △18,325
         자기자본 : 487,292 → 475,962
         

[연결재무제표]
         
① 특수관계자와의 거래내역 주석 미기재 등(’12년140,160백만원,’13.1분기65,600백만원,’13.반기197,200백만원)
         
- 2012회계연도 중 특수관계자로부터 물품구입 등 매입거래금액 71,529백만원을 과소기재하였으며,
         
- 특수관계자 등이 매입한 회사 발행 CP에 대해 2012회계연도 재무제표 주석에 68,631백만원을 과소기재하였고,  2013년 1·2분기보고서에 각각 65,600백만원 및 142,000백만원을 기재하지 아니하였으며,
         
- 2013.4～6월 중 특수관계자가 영세협력업체에게 자금을 지원하여 회사가 발행한 회사채 중 총 55,200백만원을 매입한 사실을 인식하였음에도, 이를 특수관계자 거래로 주석에 기재하지 아니함
           
         ② 담보제공 및 지급보증사실 주석 미기재(’12년29,330백만원,’13.1분기28,964백만원,’13.반기28,325백만원)
         
- 해외종속회사의 현지 금융기관 차입금에 대한 종속회사 총자산의 담보제공사실 및 특수관계자를 위해 거래처에 제공한 지급보증사실을 주석에 기재하지 아니함
         
③ 골프회원권 과대계상(’12년6,222백만원, ’13.1분기5,683백만원, ’13.반기5,753백만원)
         
- 계열사가 발행한 골프회원권의 시가가 장부가보다 현저히 낮음에도, 손상차손을 미인식함으로써 회원권을 과대계상
         
④ 해외광구 관련자산 과대계상(’12년18,798백만원, ’13.1분기18,672백만원, ’13.반기18,254백만원)
         
- 기말 현재 합작투자계약에 따른 광구운영사의 자금요청에 응하지 못한 해외광구에 대하여 지속적인 투자가 불가능하고 수익성이 악화되어 회수가능성이 없음에도 관련자산에 대해 손상차손을 미인식
         
[2012.12.31]
         당기순이익 : △66,862 → △91,882
         자기자본 : 462,042 → 437,022
         
[2013.03.31]
         당기순이익 : △13,579 → △37,934
         자기자본 : 468,725 → 444,370
         
[2013.06.30]
         당기순이익 : △14,872 → △38,879
         자기자본 : 490,873 → 466,866
         
⑤ 증권신고서 거짓기재
         
- 회사는 2건의 증권신고서에 상기 회계처리기준을 위반한 재무제표를 사용하였음




3. 증권선물위원회 조치내용


- 증권발행제한 12월
         - 감사인지정 3년(2015.1.1.～2017.12.31.)
         - 검찰통보(회사, 전 등기임원 1인)




4. 조치결정일


2014-07-23




5. 향후대책


- 당사는 관련기관과 협의하여 적절한 조치를 취할 예정이며 회계처리관련 기준을 준수하여 추후 이러한 상황이 재발하지 않도록 할 계획입니다.
         - 당사는 회계투명성 제고 및 내부감시장치를 강화하여 추후 동일한 상황이 발생하지 않도록 하겠습니다.




6. 조치사실 확인일


2014-07-31




7. 기타 투자판단에 참고할 사항


- 상기 조치사실 확인일은 당사가 본 조치 통보서를 수령
          한 일자입니다.




※관련공시



2014-07-30 주권매매거래정지해제(상장적격성 실질심사 대상 제외 결정)

2014-07-30 기타시장안내(동양시멘트(주) 상장적격성 실질심사 대상 제외 결정)

2014-07-23 주권매매거래정지(투자자 보호)

2014-07-23 기타시장안내(상장적격성 실질심사관련 안내)









",https://kind.krx.co.kr/external/2014/07/31/000313/20140729000962/70643.htm
188,디지텍시스템,091690,2014-07-15 07:09,"





:: 70008_횡령ㆍ배임 혐의발생








횡령ㆍ배임 혐의발생








1. 사고발생내용


당사 경영진 및 베트남 법인장에 대한 배임 혐의 고소장 제출
         
- 대상자
         1. 대표이사 김영국
         2. 베트남 법인장 이종필
         3. 기타 경영진 3명(성영철, 강필귀, 선영기)




2. 횡령 등 금액


발생금액(원)


5,293,600,000




자기자본(원)


33,139,357,186




자기자본대비(%)


15.9




대기업해당여부


미해당




3. 향후대책


- 본 혐의와 관련하여 당사 경영진 및 베트남 법인장에 대해 서울중앙지검에 고소장을 제출하였으며, 향후 검찰조사를 통하여 배임여부를 판단할 예정입니다.




4. 사고발생일자


-




5. 확인일자


2014-07-14




6. 기타 투자판단에 참고할 사항


- 「고소사실」: 김영국 외 4명(이종필,성영철,강필귀,선영기)이 공모하여, 디지텍시스템스 베트남 법인 지분 52%를 베트남 법인장 이종필 및 제3자에게 약 520만달러에 매도하는 자본양도 및 출자계약을 체결하였고, 이후 이종필로부터 베트남 법인관련 출자금을 납입한 사실이 없으며, 당사에 디지텍시스템스 베트남 법인 지분상실등의 손해를 입힌 사실이 확인되어 2014.07.14. 서울중앙지검에 고소장을 제출하게 되었습니다.
         
- 상기'2. 횡령 등 금액'중 발생금액은 520만달러로 금일 환율(1,018.00)을 적용한 금액이며, 추후 검찰 조사 과정에서 변동될수 있습니다.
         
- 상기'2. 횡령 등 금액'중 자기자본은 2013년 12월말 기준입니다.
         
- 추후 진행사항 및 확정사실 등이 있을 경우, 관련사항을 공시하겠습니다.




※관련공시


-







",https://kind.krx.co.kr/external/2014/07/15/000001/20140714000188/70008.htm
189,신텍,099660,2014-07-10 17:29,"





:: 70183_벌금 등의 부과







정정신고(보고)




정정일자


2014-07-10








1. 정정관련 공시서류


벌금 등의 부과




2. 정정관련 공시서류제출일


2013.05.31




3. 정정사유


창원지방검찰청으로부터 납부명령서 수령




4. 정정사항




정정항목


정정전


정정후




1. 벌금 등 부과내역
              - 납부기한


-


2015년 12월 22일




2. 부과기관


창원지방법원


창원지방검찰청




4. 향후대책


법무대리인과 협의 후 항소여부 결정할 예정임.


창원지방검찰청에 분할 납부 신청하여, 2015년 12월 22일까지 분할납부 할 예정임.




5. 확인(통지서접수)일자


2013-05-31


2014-07-10




6. 기타 투자판단에 참고할 사항


- 상기 자기자본은 2012년도말 별도재무제표에 2013년 유
             무상증자로 인한 자본금 및 자본잉여금의 증감액을 반영
             한 금액임.
            
- 상기확인일자는 법원 판결문 수령일임.
            
- 당사의 법원 항소 결과에 따라 당사가 최종적으로 납부
             해야하는 벌금이 변경될 수 있음.
            
- 법원 판결 확정 후 납부예정임.


- 상기 자기자본은 2012년도말 별도재무제표에 2013년 유
             무상증자로 인한 자본금 및 자본잉여금의 증감액을 반영
             한 금액임.
            
- 상기확인(통지서접수)일자는 납부명령서 우편접수일임.








-









벌금 등의 부과








1. 벌금 등 부과내역


종류


벌금




부과금액(원)


4,500,000,000




납부기한


2015년 12월 22일




자기자본(원)


63,404,482,757




자기자본대비(%)


7.10




대기업해당여부


해당




2. 부과기관


창원지방검찰청




3. 부과사유


자본시장과금융투자업에관한법률 위반




4. 향후대책


창원지방검찰청에 분할 납부 신청하여, 2015년 12월 22일까지 분할납부 할 예정임.




5. 확인(통지서접수)일자


2014-07-10




6. 기타 투자판단에 참고할 사항


- 상기 자기자본은 2012년도말 별도재무제표에 2013년 유
          무상증자로 인한 자본금 및 자본잉여금의 증감액을 반영
          한 금액임.
         
- 상기확인(통지서접수)일자는 납부명령서 우편접수일임.




※관련공시



2013-05-31 벌금등의부과









",https://kind.krx.co.kr/external/2014/07/10/000496/20140710000197/70183.htm
190,포스코엠텍,009520,2014-06-13 17:20,"





:: 70183_벌금 등의 부과








벌금 등의 부과








1. 벌금 등 부과내역


종류


추징금




부과금액(원)


43,478,163,540




납부기한


2014.6.30




자기자본(원)


159,176,522,113




자기자본대비(%)


27.31




대기업해당여부


해당




2. 부과기관


중부지방국세청




3. 부과사유


- 피합병법인인 나인디지트의 세무조사 결과에 따른 납세의무 승계
         - 과세당국에서 세금계산서 수취분을 사실과 다른 세금계산서로 판단하여 국세 부과




4. 향후대책


행정 절차를 통하여 조세 불복청구 예정




5. 확인(통지서접수)일자


2014-06-13




6. 기타 투자판단에 참고할 사항


- 상기 확인일자는 세무조결과통지서 수령일 기준임
         - 상기 자기자본은 2013년말 연결재무제표 기준임




※관련공시


-







",https://kind.krx.co.kr/external/2014/06/13/000452/20140523000080/70183.htm
191,한탑,002680,2014-06-11 17:49,"





:: 70183_벌금 등의 부과








벌금 등의 부과








1. 벌금 등 부과내역


종류


추징금




부과금액(원)


1,596,600,830




납부기한


-




자기자본(원)


47,785,437,619




자기자본대비(%)


3.34




대기업해당여부


해당




2. 부과기관


부산지방국세청




3. 부과사유


법인제세 통합조사




4. 향후대책


- 상기 부과금액은 법인제세 통합조사 결과에 따른 부과금액이며, 납부기간내 납부 혹은 징수유예신청 여부를 관할 세무서와 협의할 예정입니다.
         
- 향후 국세기본법 등 관련 법령에 따른 이의신청, 심판청구 등 불복절차를 통하여 적극적으로 대응할 예정입니다.




5. 확인(통지서접수)일자


2014-06-11




6. 기타 투자판단에 참고할 사항


- 상기 자기자본은 2013년말 연결재무제표 기준입니다.
         
- 상기 확인일자는 납세고지서 수령일자입니다.




※관련공시


-







",https://kind.krx.co.kr/external/2014/06/11/000315/20140311001825/70183.htm
192,유니드코리아,110500,2014-05-28 17:31,"





:: 70345_대출원리금 연체사실 발생








대출원리금 연체사실 발생








1. 대출원리금 연체금액


대출금(원)


2,427,042,858




이자(원)


151,140,841




합계(원)


2,578,183,699




자기자본(원)


13,346,957,558




자기자본대비(%)


19.32




대기업 여부


미해당




2. 연체 발생일자


2014-03-18




3. 연체사유 및 대책


당사는 현재 현금 유동성에 여려움이 발생하여 연체가 발생하였으며, 원리금 상환에 대해서는 해당은행과 협의 중에 있습니다.




4. 기타 투자판단에 참고할 사항


- 2013년 재무제표에 대한 감사의건 거절에 따라
           상기 자기자본은 2012년 12월 말 재무제표
           기준으로 작성하였습니다.




※관련공시


-




[대출원리금 연체 내역]




대출종류


대출기관


대출금(원)


연체 발생일자


연체금액(원)


비고




원금(원)


이자(원)


합계(원)




기업일반운전자금대출


국민은행


324,189,446


2014-03-18


324,189,446


11,298,388


335,487,834


-




산업운영대출


한국산업은행


1,300,000,000


2014-03-31


1,300,000,000


114,168,043


1,414,168,043


-




기업일반자금대출


외환은행


800,000,000


2014-03-29


800,000,000


25,667,844


825,667,844


-




원화가지급금(여신관련)


외환은행


2,853,412


2014-05-13


2,853,412


6,566


2,859,978


-







",https://kind.krx.co.kr/external/2014/05/28/000432/20140528001047/70345.htm
