,회사명,거래소코드,공시발생일,text,link
355,삼천당제약,000250,2004-04-06 14:47,"







자본도입 또는 기술도입 계약체결





1. 공여자
한국화학연구원
(국적)
한국


2. 회사와의 관계
없음


3. 계약의 주요   내용
도입명
서방형약물전달 제조 기술


도입내용
 - 서방형약물 전달기구  - 경구용 약물 전달 기구용 서방형 다공성 막 형성 조성물       및 이를 사용하여 제조된 경구용 서방형 약물 전달 기구


도입방법
전용실시권 취득을 위한 기술 실시 계약


대가
 - 선급실시료 : 100,000,000원 - 경상실시료 : 생산개시일로 부터 계약만료일 까지 매년                      총매출액의 1.5%


계약기간
계약체결일 부터 특허권 존속기간 만료일까지(특허기간 연장포함)


4. 도입이유
선진기술 도입을 통한 이익 증대


5. 계약체결일
2004년 04월 06일


6. 결정일(이사회 결의일)
-


   - 사외이사 참석여부
참석(명)
-
불참(명)
-


   - 감사 참석여부
참석


7. 공정거래법 해당여부
아니오


8. 기타
 - 본 제제기술은 특허출원중인 상태임


※ 관련공시일
-






",https://kind.krx.co.kr/external/2004/04/06/K00300/00000000301128/179256_00362.htm
356,아이에이,038880,2004-04-06 13:43,"







정 정 신 고 (보고)






2004년 04월 06일






1. 정정대상 공시서류 : 특별이익 발생


2. 정정대상 공시서류의 최초제출일 : 2004년 4월 1일


3. 정정사유 : 기재 오류


4. 정정사항


항  목
정정전
정정후


2. 발생금액 (원)
1,379,207,269
(좌동)


   - 직전사업연도말 자기자본 (원)
7,349,500,000
31,808,973,125


   - 자기자본 대비 (%)
18.77
4.34





특별이익발생





1. 발생부문
장기미지급금


2. 발생금액 (원)
1,379,207,269


   - 직전사업연도말 자기자본 (원)
31,808,973,125


   - 자기자본 대비 (%)
4.34


3. 발생일자
2004년 03월 31일


4. 발생사유
국책과제의 성공에 따른 채무면제


5. 회계처리방법
2004년도 특별이익(채무면제이익) 계상


6. 당해회사의 직전사업연도말   자산총액 (원)
31,808,973,125


7. 기타
※ 상기 발생일자는 관련 공문서 접수일임.※ 발생금액은 체결할 기술료 징수 협약서에 따라 변경될 수 있음.






",https://kind.krx.co.kr/external/2004/04/06/K00284/00000000301084/179227_00433.htm
357,아이에이,038880,2004-04-01 18:03,"







특별이익발생





1. 발생부문
장기미지급금


2. 발생금액 (원)
1,379,207,269


   - 직전사업연도말 자기자본 (원)
7,349,500,000


   - 자기자본 대비 (%)
18.77


3. 발생일자
2004년 03월 31일


4. 발생사유
국책과제의 성공에 따른 채무면제


5. 회계처리방법
2004년도 특별이익(채무면제이익) 계상


6. 당해회사의 직전사업연도말   자산총액 (원)
31,808,973,125


7. 기타
※ 상기 발생일자는 관련 공문서 접수일임.※ 발생금액은 체결할 기술료 징수 협약서에 따라 변경될 수 있음.






",https://kind.krx.co.kr/external/2004/04/01/K00244/00000000300222/178696_00433.htm
358,에스디,066930,2004-03-31 11:40,"







기술제휴 계약체결





1. 기술공여자
고려대학교 의과대학 바이러스병연구소 소장 송기준교수 및  송진원교수
(국적)
대한민국


2. 회사와의 관계
 관계없음


3. 계약의 주요    내용
제휴 기술명
 4종의 열성 질환 신속 진단 시약 공동개발 협약 (한탄바이러스, 렙토스피라,리켓치아타아프스, 쯔쯔가무시병)


제휴 기술내용
 - 기술공여자는 열성 질환  신속 진단시약 개발에 필요한     각 종 바이러스나 유전자, 환자혈청을 제공하고 기술개발에     필요한 각 종 기술지도 및 개발된 제품의 평가


제휴방법
 4종 열성 질환 신속 진단시약 개발 및 상품화 되기까지 공동연구 


대가
 기술도입 비용 및 로열티 지불( 매출액 대비 일정비율 지불)


계약기간
  2004년 3월 30일 ~ 2005년 3월 29일


4. 기술제휴 이유
 4종 열성 질환 신속 진단시약 개발과 시장개척


5. 계약체결일
2004년 03월 30일


6. 결정일(이사회 결의일)
-


   - 사외이사 참석여부
참석(명)
-
불참(명)
-


   - 감사 참석여부
불참


7. 공정거래법 해당여부
아니오


8. 기타
   고려대학교에서 4종 열성 질환 신속 진단시약에 필요한 항원 및  제제화 조건을 개발하면 (주)에스디가 그 것을 바탕으로 열성  질환 신속진단시약을 개발하는 내용임


※ 관련공시일
-






",https://kind.krx.co.kr/external/2004/03/31/K00130/00000000299487/178248_00366.htm
359,메디앙스,014100,2004-03-29 11:48,"







특별이익발생





1. 발생부문
현 금


2. 발생금액 (원)
1,000,000,000


   - 직전사업연도말 자본금 (원)
4,600,000,000


   - 자본금대비 (%)
21.74


3. 발생일자
2004년 03월 26일


4. 발생사유
당사의 대표이사 회장 김승호가 재무구조 개선을 위해 현금 10억을 증여함.


5. 회계처리방법
특별이익-자산수증이익


6. 당해회사의 직전사업연도말   자산총액 (원)
39,241,732,172


7. 기타
관련 공시일 : 2004년 3월 26일






",https://kind.krx.co.kr/external/2004/03/29/K00240/00000000291269/176453_00433.htm
360,메디앙스,014100,2004-03-23 16:07,"







특별손실발생





1. 발생부문
현금부문


2. 발생금액 (원)
7,009,958,410


   - 직전사업연도말 자본금 (원)
4,600,000,000


   - 자본금대비 (%)
152


3. 발생일자
2004년 03월 11일


4. 발생사유
자금담당직원 횡령


5. 회계처리방법
특별손실처리


6. 당해회사의 직전사업연도말   자산총액 (원)
39,679,822,049


7. 기타
1. 상기 사항은 감사보고서상 반영된 사항임.2. 관련 공시일 : 2003년 12월 19일                      2004년 03월 12일                      2004년 03월 18일






",https://kind.krx.co.kr/external/2004/03/23/K00191/00000000287361/174496_00434.htm
361,중앙디앤엠,051980,2004-03-22 18:16,"







정 정 신 고 (보고)






2004년 3월 22일






1. 정정대상 공시서류 : 특별손실발생


2. 정정대상 공시서류의 최초제출일 : 2004년 3월 12일


3. 정정사유 : 특별손실 발생기준일의 정정


4. 정정사항


항  목
정정전
정정후


3. 발생일자
2003년 12월 31일
2004년 3월 12일





특별손실발생





1. 발생부문
전 대표이사 임호길의 대규모 공금횡령(2003.12.31)으로 인한 특별손실


2. 발생금액 (원)
5,137,828,331


   - 직전사업연도말 자본금 (원)
3,163,700,000


   - 자본금대비 (%)
162.40


3. 발생일자
2004년 03월 12일


4. 발생사유
대규모 공금횡령


5. 회계처리방법
특별손실로 계상


6. 당해회사의 직전사업연도말   자산총액 (원)
21,846,126,384


7. 기타
-






",https://kind.krx.co.kr/external/2004/03/22/K00403/00000000287016/174248_00434.htm
362,대원산업,005710,2004-03-18 14:22,"







회계처리기준 변경





1. 변경대상
기업회계기준서 제4호(수익인식기준)


2. 변경내용


   가. 변경전
수익인식기준을 거래별로 적용


   나. 변경후
회사의 판매처로부터 매입한 재화를 외주가공업체에 판매하는 거래에 대해서는 매출과 매출원가에서 제외하여 수익으로 인식하지 아니함.


3. 변경기준일
2003년 01월 01일


4. 변경사유(이유, 근거)
기업회계기준서 제4호 수익인식에 의거 변경


5. 손익에 미치는 영향
이 회계변경으로 인하여 변경전 방법을 적용했을 때보다 당기 매출액 및 매출원가는 각각 40,006,451,244원 감소하나, 회사의 순자산 및 순이익에 미치는 영향은 없음


6. 변경일(이사회결의일)
2004년 03월 18일


   - 사외이사 참석여부
참석(명)
1
불참(명)
-


   - 감사 참석여부
참석


7. 기타
-






",https://kind.krx.co.kr/external/2004/03/18/K00191/00000000284002/172449_00461.htm
363,트리니티,053070,2004-03-18 14:20,"







자본도입 또는 기술도입 계약체결





1. 공여자
 전자부품연구원
(국적)
대한민국


2. 회사와의 관계
없음


3. 계약의 주요   내용
도입명
디지털 지상파 HD PVR  Platform 개발기술


도입내용
- HD영상을 수신 및 녹화할 수 있는 PVR 관련 개발사항 전반


도입방법
전자부품연구원이 보유한 HD PVR 관련 기술을 (주)덱트론에게 이전 함.


대가
- 정액료  :  300,000,000원- 경상기술료 : 총매출액의 2.5% (1년~5년까지)                        총매출액의 2% (6년차~10년까지)


계약기간
2004.03.17~2014.03.16


4. 도입이유
- 신규사업 진출로 매출성장 및 수익기대- LCD TV의 부가가치 상승


5. 계약체결일
2004년 03월 17일


6. 결정일(이사회 결의일)
2004년 03월 17일


   - 사외이사 참석여부
참석(명)
-
불참(명)
-


   - 감사 참석여부
불참


7. 공정거래법 해당여부
아니오


8. 기타
-


※ 관련공시일
-






",https://kind.krx.co.kr/external/2004/03/18/K00190/00000000284000/172448_00362.htm
364,녹십자셀,031390,2004-03-16 20:26,"







특별이익발생





1. 발생부문
제5회 무보증회사채 채무조정이익


2. 발생금액 (원)
6,200,000,000


   - 직전사업연도말 자본금 (원)
12,939,952,000


   - 자본금대비 (%)
47.91


3. 발생일자
2004년 03월 15일


4. 발생사유
채무조정이익


5. 회계처리방법
2004년 회계년도 특별이익으로 계상


6. 당해회사의 직전사업연도말   자산총액 (원)
51,889,337,430


7. 기타
1.상기 발생일자는 회계내부처리 결정일 임2.상기 발생금액은 향후 변동될 수 있슴






",https://kind.krx.co.kr/external/2004/03/16/K00358/00000000283174/171936_00433.htm
365,삼보모터스,053700,2004-03-16 19:02,"







벌금 등의 부과





1. 부과일
2004년 03월 08일


   - 납부기한
벌금납부서 수령후 납부기간 내


2. 부과금에     관한 사항
부과대상
2000년도 법인세추징납부부분


종      류
벌 금


자본금 (원)
2,546,500,000


부과액 (원)
30,000,000


 - 자본금대비 (%)
1.17


3. 부과기관
서울동부지방법원


4. 부과사유
서울동부지방법원의 약식명령결정


5. 대책(납부 또는 이의제기)
납부기한까지 납부


6. 당해회사의 직전사업연도말 자산총액 (원)
18,125,532,170


7. 기타
약식명령서 수령일 2004년 3월 15일






",https://kind.krx.co.kr/external/2004/03/16/K00344/00000000283139/171916_00183.htm
366,넥스콘테크,038990,2004-03-16 14:11,"







회계추정 변경





1. 변경대상
건물에대한 내용년수 기간변경


2. 변경내용


   가. 변경전
정액 20년


   나. 변경후
정액 40년


3. 변경기준일
2003년 01월 01일


4. 변경사유(이유, 근거)
동종 산업이 일반적으로 채택한  내용연수를 도입함으로써                  합리적인 기간배분과 내용연수적용


5. 손익에 미치는 영향
매사업년도 건물에대한 감가상각비  298백만원 감소


6. 변경일(이사회결의일)
2004년 03월 16일


   - 사외이사 참석여부
참석(명)
-
불참(명)
-


   - 감사 참석여부
불참


7. 기타
-






",https://kind.krx.co.kr/external/2004/03/16/K00187/00000000282820/171712_00462.htm
367,지노시스템,033850,2004-03-15 21:12,"







특별이익발생





1. 발생부문
자산수증이익


2. 발생금액 (원)
1,808,870,081


   - 직전사업연도말 자본금 (원)
12,962,672,000


   - 자본금대비 (%)
13.95


3. 발생일자
2004년 03월 15일


4. 발생사유
자산수증이익


5. 회계처리방법
2003년도 특별이익(자산수증이익)으로 계상


6. 당해회사의 직전사업연도말   자산총액 (원)
25,413,332,806


7. 기타
1. 외부감사인의 감사결과에 따라 변동될 수 있습니다.






",https://kind.krx.co.kr/external/2004/03/15/K00451/00000000282593/171565_00433.htm
368,3SOFT,036360,2004-03-13 13:38,"







특별손실발생





1. 발생부문
기타의 특별손실


2. 발생금액 (원)
2,177,718,397


   - 직전사업연도말 자본금 (원)
2,916,669,000


   - 자본금대비 (%)
74.66


3. 발생일자
2004년 03월 12일


4. 발생사유
직원의 자금횡령 및 신성철씨 금전대여(14억원) 손실처리


5. 회계처리방법
2003년도 특별손실로 계산


6. 당해회사의 직전사업연도말   자산총액 (원)
7,811,349,288


7. 기타
- 상기 사항은 외부감사인 감사전 수치이므로 감사 결과에   따라 변경 될수 있음.- 상기 발생일자는 회사내부 회계처리 결정일임.






",https://kind.krx.co.kr/external/2004/03/13/K00076/00000000281875/171089_00434.htm
369,중앙디앤엠,051980,2004-03-12 16:33,"







특별손실발생





1. 발생부문
전 대표이사 임호길의 대규모 공금횡령(2003.12.31)으로 인한 특별손실


2. 발생금액 (원)
5,137,828,331


   - 직전사업연도말 자본금 (원)
3,163,700,000


   - 자본금대비 (%)
162.40


3. 발생일자
2003년 12월 31일


4. 발생사유
대규모 공금횡령


5. 회계처리방법
특별손실로 계상


6. 당해회사의 직전사업연도말   자산총액 (원)
21,846,126,384


7. 기타
-






",https://kind.krx.co.kr/external/2004/03/12/K00417/00000000281281/170689_00434.htm
370,폴리플러스,065610,2004-03-11 20:46,"







회계처리기준 변경





1. 변경대상
수익인식


2. 변경내용


   가. 변경전
임가공 매출에 대한 매출인식 시 유상사급 공급분을 매출로 인식


   나. 변경후
임가공 매출에 대한 매출인식 시 유상사급 공급분을 매출로 인식하지 않고 임가공 수수료만 매출로 인식


3. 변경기준일
2003년 01월 01일


4. 변경사유(이유, 근거)
기업회계 기준서 제 4호 수익인식 적용


5. 손익에 미치는 영향
제 18기(2003년 1월 1일 ~ 2003년 12월 31일)의 매출액이 28,631백만원이 감소하나, 당기손익에 미치는 영향은 없음


6. 변경일(이사회결의일)
2004년 03월 11일


   - 사외이사 참석여부
참석(명)
-
불참(명)
-


   - 감사 참석여부
참석


7. 기타
당기 주총에 상정될 재무제표에는 비교표시를 위하여 전기의 유상사급공급액을  매출액에서 차감하여 전기 재무제표를 재작성하였음- 상기 사항은 외부감사인의 감사결과에 따라 작성되었음.- 본 신고서에 첨부된 재무제표는 당기 주총에 상정될 재작성된    재무정보임






",https://kind.krx.co.kr/external/2004/03/11/K00796/00000000280672/170295_00461.htm
371,성우하이텍,015750,2004-03-11 17:04,"







회계처리기준 변경





1. 변경대상
기업회계기준서 제4호(수익인식기준)


2. 변경내용


   가. 변경전
수익인식기준을 거래별로 적용


   나. 변경후
회사의 판매처로부터 매입한 재화를 제조하여 재 판매하는 거래에 대해서는 매출과 매출원가에서 제외하여 수익으로 인식하지 아니함


3. 변경기준일
2003년 01월 01일


4. 변경사유(이유, 근거)
기업회계기준서 제4호 수익인식기준에 의거 변경


5. 손익에 미치는 영향
회계변경으로 인하여 변경전 방법을 적용했을때 보다 당기매출액 및 매출원가는 각각 122,284,325,234원 감소하나, 회사의 손익에 미치는 영향은 없음. 


6. 변경일(이사회결의일)
2004년 03월 11일


   - 사외이사 참석여부
참석(명)
1
불참(명)
0


   - 감사 참석여부
참석


7. 기타
-






",https://kind.krx.co.kr/external/2004/03/11/K00518/00000000280229/169976_00461.htm
372,럭슬,033600,2004-03-11 14:25,"







회계처리기준 변경





1. 변경대상
수익인식기준(기업회계기준서제4호)


2. 변경내용


   가. 변경전
수익인식기준(매출액)총액인식


   나. 변경후
수익인식기준(매출액)순액인식(총매출액-유상사급자재구매액)


3. 변경기준일
2003년 01월 01일


4. 변경사유(이유, 근거)
기업회계기준서 제4호(수익인식기준)에의거 순액으로변경


5. 손익에 미치는 영향
매출액및 매출원가의 감소이외에 손익에 미치는영향은 없음


6. 변경일(이사회결의일)
2004년 03월 11일


   - 사외이사 참석여부
참석(명)
1
불참(명)
-


   - 감사 참석여부
참석


7. 기타
상기내용은 외부감사인 감사 및 주주총회 결과에 따라 변경될 수 있음.






",https://kind.krx.co.kr/external/2004/03/11/K00267/00000000279827/169705_00461.htm
373,제이엠아이,033050,2004-03-10 18:07,"







정 정 신 고 (보고)






2004년 3월 10일






1. 정정대상 공시서류 : 회계처리기준 변경


2. 정정대상 공시서류의 최초제출일 : 2004.3.10


3. 정정사유 : 5. 손익에 미치는 영향 일부 미기재(유가증권부분)


4. 정정사항


항  목
정정전
정정후


5. 손익에 미치는 영향
- 수익인식의 경우 매출액 및 매출원가가 3,031백만원 감소하였으나 경상이익, 당기순이익에는 영향없음.
- 수익인식의 경우 매출액 및 매출원가가 3,031백만원 감소하였으나 경상이익, 당기순이익에는 영향없음.- 유가증권의 경우 회계처리 변경으로 인하여 종전의 방식에 의하였을 때보다 당기순이익 36백만원 감소





회계처리기준 변경





1. 변경대상
수익인식, 유가증권


2. 변경내용


   가. 변경전
- 상품매출에 대한 수익인식을 총액으로 인식- 유가증권, 투자유가증권으로 계정처리


   나. 변경후
- 상품매출에 대한 수익인식을 순액(수수료)으로 인식- 매도가능증권, 만기보유증권으로 계정변경 처리


3. 변경기준일
2003년 01월 01일


4. 변경사유(이유, 근거)
기업회계기준서 제4호 ""수익인식"" 및 제8호 ""유가증권"" 제정에 따른 변경


5. 손익에 미치는 영향
- 수익인식의 경우 매출액 및 매출원가가 3,031백만원 감소하였으나 경상이익, 당기순이익에는 영향없음.- 유가증권의 경우 회계처리 변경으로 인하여 종전의 방식에 의하였을 때보다 당기순이익 36백만원 감소


6. 변경일(이사회결의일)
2004년 03월 10일


   - 사외이사 참석여부
참석(명)
-
불참(명)
-


   - 감사 참석여부
참석


7. 기타
- 상기 내용은 외부감사인의 감사과정에서 감사인의 요구에 따라    변경한 것임.






",https://kind.krx.co.kr/external/2004/03/10/K00559/00000000279334/169382_00461.htm
374,제이엠아이,033050,2004-03-10 17:46,"







회계처리기준 변경





1. 변경대상
수익인식, 유가증권


2. 변경내용


   가. 변경전
- 상품매출에 대한 수익인식을 총액으로 인식- 유가증권, 투자유가증권으로 계정처리


   나. 변경후
- 상품매출에 대한 수익인식을 순액(수수료)으로 인식- 매도가능증권, 만기보유증권으로 계정변경 처리


3. 변경기준일
2003년 01월 01일


4. 변경사유(이유, 근거)
기업회계기준서 제4호 ""수익인식"" 및 제8호 ""유가증권"" 제정에 따른 변경


5. 손익에 미치는 영향
- 수익인식의 경우 매출액 및 매출원가가 3,031백만원 감소하였으나 경상이익, 당기순이익에는 영향없음.


6. 변경일(이사회결의일)
2004년 03월 10일


   - 사외이사 참석여부
참석(명)
-
불참(명)
-


   - 감사 참석여부
참석


7. 기타
- 상기 내용은 외부감사인의 감사과정에서 감사인의 요구에 따라    변경한 것임.






",https://kind.krx.co.kr/external/2004/03/10/K00505/00000000279232/169322_00461.htm
375,이지홀딩스,035810,2004-03-08 17:10,"







회계추정 변경





1. 변경대상
신규 취득 고정자산의 감가상각기간 변경


2. 변경내용


   가. 변경전
반년상각


   나. 변경후
월할상각


3. 변경기준일
2003년 01월 01일


4. 변경사유(이유, 근거)
수익과 비용의 적절한 대응 및 거래의 실질과 경제적 사실을 보다 정확하게 재무제표에 반영하기 위함


5. 손익에 미치는 영향
2003년 12월 31일 현재 감가상각기간 변경이 손익에 미치는 영향- 반년상각 감가상각비 : 1,369,764,283     - 월할상각 감가상각비 : 1,334,171,722     - 차이금액 : 35,592,561


6. 변경일(이사회결의일)
2004년 03월 08일


   - 사외이사 참석여부
참석(명)
1
불참(명)
-


   - 감사 참석여부
참석


7. 기타
-






",https://kind.krx.co.kr/external/2004/03/08/K00328/00000000277445/168175_00462.htm
376,이앤텍,047450,2004-03-08 11:58,"







회계처리기준 변경





1. 변경대상
기업회계기준서 제4호(수익인식기준)


2. 변경내용


   가. 변경전
해외 생산법인에 대한 원료 및 반제품 매출을 총액기준으로 인식


   나. 변경후
해외 생산법인에 대한 원료 및 반제품 매출을 순액기준으로 인식


3. 변경기준일
2003년 01월 01일


4. 변경사유(이유, 근거)
기업회계기준서 제4호 수익인식에 의한 변경


5. 손익에 미치는 영향
매출액과 매출원가는 감소하나 회사의 순자산과 순이익에 미치는 영향은 없음


6. 변경일(이사회결의일)
2004년 03월 08일


   - 사외이사 참석여부
참석(명)
-
불참(명)
-


   - 감사 참석여부
참석


7. 기타
-






",https://kind.krx.co.kr/external/2004/03/08/K00131/00000000277082/167943_00461.htm
377,PN풍년,024940,2004-03-05 16:49,"







특별손실발생





1. 발생부문
자산항목중  단기대여금,외상매출금,미수금


2. 발생금액 (원)
3,229,298,068


   - 직전사업연도말 자본금 (원)
5,000,000,000


   - 자본금대비 (%)
64.59


3. 발생일자
2004년 03월 05일


4. 발생사유
최대주주등의 특수관계인인 풍년가전에 대한 자산부채인수에 따른 채권확보 후 잔여채무에 대한 면제.


5. 회계처리방법
2003년도 특별손실 계상


6. 당해회사의 직전사업연도말   자산총액 (원)
39,705,176,700


7. 기타
상기 내용은 외부감사인의 감사결과에 따라 변경될 수 있슴. - 상기 발생일자는 회사내부 회계처리 결정일임. - 관련공시일 : 2003.12.09






",https://kind.krx.co.kr/external/2004/03/05/K00326/00000000276468/167555_00434.htm
378,ST&I,031800,2004-03-04 18:54,"







특별손실발생





1. 발생부문
지분법평가손실


2. 발생금액 (원)
6,694,474,418


   - 직전사업연도말 자본금 (원)
46,466,773,500


   - 자본금대비 (%)
14.41


3. 발생일자
2004년 03월 04일


4. 발생사유
중국 연대세원반도체유한공사에 대한 현물출자로 인한 유형자산처분이익을 지분법평가시 미실현이익으로 보아 지분법평가손실로 인식(관련공시일:2003.11.24)


5. 회계처리방법
2003년도 특별손실로 계상


6. 당해회사의 직전사업연도말   자산총액 (원)
67,241,933,265


7. 기타
-상기금액은 외부감사결과 변동될 수 있음.-상기발생일자는 회사내부 회계처리 결정일임.






",https://kind.krx.co.kr/external/2004/03/04/K00412/00000000275919/167189_00434.htm
379,ST&I,031800,2004-03-04 18:54,"







특별이익발생





1. 발생부문
유형자산처분이익


2. 발생금액 (원)
6,694,474,418


   - 직전사업연도말 자본금 (원)
46,466,773,500


   - 자본금대비 (%)
14.41


3. 발생일자
2004년 03월 04일


4. 발생사유
중국 연대세원반도체유한공사에 대한 현물출자로 인한 유형자산처분이익 발생(관련공시일:2003.11.24)


5. 회계처리방법
2003년도 특별이익으로 계상


6. 당해회사의 직전사업연도말   자산총액 (원)
67,241,933,265


7. 기타
-상기금액은 외부감사결과 변동될 수 있음.-상기발생일자는 회사내부 회계처리 결정일임






",https://kind.krx.co.kr/external/2004/03/04/K00410/00000000275915/167186_00433.htm
380,팜스토리,027710,2004-03-03 16:51,"







회계처리기준 변경





1. 변경대상
수익인식기준 변경


2. 변경내용


   가. 변경전
생돈 매출액에 대한 수익인식을 총액으로 인식


   나. 변경후
생돈 매출액에 대한 수익인식을 수수료로 인식


3. 변경기준일
2003년 01월 01일


4. 변경사유(이유, 근거)
기업회계기준의 수익인식 기준 변경(기업회계기준서 제4호에 근거)


5. 손익에 미치는 영향
없음


6. 변경일(이사회결의일)
2004년 03월 02일


   - 사외이사 참석여부
참석(명)
-
불참(명)
-


   - 감사 참석여부
불참


7. 기타
-






",https://kind.krx.co.kr/external/2004/03/03/K00302/00000000275090/166617_00461.htm
381,코데즈컴바인,047770,2004-03-03 15:31,"







회계처리기준 변경





1. 변경대상
기업회계기준서 제4호(수익인식기준)


2. 변경내용


   가. 변경전
수익인식기준을 각 거래별 총액으로 적용


   나. 변경후
당 회사가 외부위탁업체로부터 매입하여 소비자에게 판매하는 재화에 대해서는 매출 총액이 아닌 수수료매출만을 수익으로 인식


3. 변경기준일
2003년 01월 01일


4. 변경사유(이유, 근거)
기업회계기준서 제4호 수익인식에 의거 변경


5. 손익에 미치는 영향
이 회계변경으로 인하여 변경전 방법을 적용했을 때보다 당기 매출액 및 매출원가는 감소하나, 회사의 순자산에 미치는 영향은 없음


6. 변경일(이사회결의일)
2004년 03월 03일


   - 사외이사 참석여부
참석(명)
-
불참(명)
-


   - 감사 참석여부
참석


7. 기타
-






",https://kind.krx.co.kr/external/2004/03/03/K00216/00000000274930/166517_00461.htm
382,프로비타,014420,2004-02-26 17:04,"







회계추정 변경





1. 변경대상
무형자산 감가상각법


2. 변경내용


   가. 변경전
정액법(5년)


   나. 변경후
정액법(3년)


3. 변경기준일
2003년 01월 01일


4. 변경사유(이유, 근거)
거래의 실질과 경제적 사실을 정확하게 재무제표에 반영하고 수익과 비용을 보다 적절히 대응시키기 위함.


5. 손익에 미치는 영향
제25기(2003. 1. 1 ~ 2003. 12. 31)의 감가상각비는 종전의 방법에 의하였을 경우보다 647,671,176원 만큼 증가하였으며 차기이월결손금은 647,671,176원 만큼 증가.


6. 변경일(이사회결의일)
2004년 02월 25일


   - 사외이사 참석여부
참석(명)
1
불참(명)
-


   - 감사 참석여부
참석


7. 기타
상기 손익에 미치는 영향은 외부감사를 받지 아니한 것으로 외부감사인의 결과에 따라 변동될 수 있음.






",https://kind.krx.co.kr/external/2004/02/26/K00272/00000000272858/165174_00462.htm
383,진양제약,007370,2004-02-23 13:46,"







회계처리기준 변경





1. 변경대상
수익인식기준(기업회계기준서 제4호)


2. 변경내용


   가. 변경전
반품가능 판매에 대한 명시적 수익인식기준 없음.


   나. 변경후
기업회계기준서 제4호 ""수익인식"" 문단 15에 의거 -  반품이 예상되는 경우 해당 매출액과 매출원가를 각각 차감    하고 매출총이익에 해당하는 금액과 동 반품과 관련하여 발생    할 것으로 예상되는 비용을 반품충당금으로 설정. 


3. 변경기준일
2003년 01월 01일


4. 변경사유(이유, 근거)
기업회계기준서 제4호 ""수익인식""의 제정 및 적용


5. 손익에 미치는 영향
1. 기업회계기준서 제1호 문단 15에 의거하여 당기손익에 반영.2. 당기순손익에 498백만원 감소.


6. 변경일(이사회결의일)
2004년 02월 23일


   - 사외이사 참석여부
참석(명)
1
불참(명)
-


   - 감사 참석여부
참석


7. 기타
상기 변경일은 회사내부 결정일임.






",https://kind.krx.co.kr/external/2004/02/23/K00082/00000000270934/163933_00461.htm
384,사라콤,040020,2004-02-20 17:29,"







특별손실발생





1. 발생부문
재해손실


2. 발생금액 (원)
426,507,040


   - 직전사업연도말 자본금 (원)
2,900,000,000


   - 자본금대비 (%)
14.70


3. 발생일자
2004년 02월 20일


4. 발생사유
재해손실


5. 회계처리방법
특별손실처리


6. 당해회사의 직전사업연도말   자산총액 (원)
27,476,957,105


7. 기타
- 발생일자는 회사 내부 회계처리 결정일임.- 상기내용은 외부감사 결과에 따라 변경될 수 있음.






",https://kind.krx.co.kr/external/2004/02/20/K00246/00000000270603/163713_00434.htm
385,서울제약,018680,2004-02-17 16:57,"







회계처리기준 변경





1. 변경대상
 수익인식기준(기업회계기준서 제4호)


2. 변경내용


   가. 변경전
 반품가능 판매에 대한 명시적 수익인식기준 없음


   나. 변경후
 기업회계기준서 제4호 '수익인식' 문단 15에 의거 반품이 예상되   는 경우 해당 매출액과 매출원가를 각각 차감하고 매출총이익에    해당하는 금액의 동 반품과 관련하여 발생할 것으로 예상되는 비   용을 반품추정부채로 설정함


3. 변경기준일
2003년 01월 01일


4. 변경사유(이유, 근거)
 기업회계기준서 제4호 '수익인식'의 제정 및 적용


5. 손익에 미치는 영향
 기업회계기준서 제1호 문단 11에 의거하여 전기이월이익잉여금에 반영( 348,586천원 감소)


6. 변경일(이사회결의일)
2004년 02월 17일


   - 사외이사 참석여부
참석(명)
-
불참(명)
-


   - 감사 참석여부
참석


7. 기타
상기 변경일은 회사 내부 결정일임






",https://kind.krx.co.kr/external/2004/02/17/K00193/00000000269271/162846_00461.htm
386,삼지전자,037460,2004-02-16 14:50,"







자본도입 또는 기술도입 계약체결





1. 공여자
인터컴엔지니어링(주)
(국적)
대한민국


2. 회사와의 관계
없음


3. 계약의 주요   내용
도입명
PDA기술


도입내용
1D, 2D 바코드 스캐너와 블루투스, 무선LAN, CDMA, GSM/GPRS 등의 무선 통신 기술을 결합한  산업용 PDA기술 도입


도입방법
인터컴엔지니어링(주)가 보유한 PDA관련 기술을 삼지전자(주)에게 이전함.


대가
1,045,000,000원


계약기간
2004.02.16~영구적


4. 도입이유
신규사업진출로  매출성장 및 수익기대


5. 계약체결일
2004년 02월 16일


6. 결정일(이사회 결의일)
2004년 02월 16일


   - 사외이사 참석여부
참석(명)
-
불참(명)
-


   - 감사 참석여부
참석


7. 공정거래법 해당여부
아니오


8. 기타
계약금(대가)는 부가세포함 금액임.


※ 관련공시일
-






",https://kind.krx.co.kr/external/2004/02/16/K00159/00000000268728/162508_00362.htm
