회사명,거래소코드,회계년도,순운전자본비율,자기자본배당률,자기자본배율,유동부채비율,매입채무회전률,총자본투자효율,유동자산회전률
SNT중공업(주),003570,2011/12,21.3,1.91,762.52,30.51,5.19,9.9,1.61
SNT중공업(주),003570,2012/12,22.25,1.4,804.78,23.84,4.72,6.69,1.53
SNT중공업(주),003570,2013/12,27.49,0.71,798.73,23.13,5.05,3.23,1.4
SNT중공업(주),003570,2014/12,25.84,0.47,773.8,23.31,5.78,2.5,1.29
SNT중공업(주),003570,2015/12,30.96,0.9,800.46,19.31,7.89,7.03,1.13
SNT중공업(주),003570,2016/12,31.85,0,773.21,19.65,8.13,0.26,0.99
SNT중공업(주),003570,2017/12,29.26,0,719.1,23.58,8.59,-1.99,0.95
SNT중공업(주),003570,2018/12,35.56,1.19,718.44,16.37,11.84,4.77,0.86
SNT중공업(주),003570,2019/12,35.4,1.31,716.54,14.66,12.57,4.68,0.77
SNT중공업(주),003570,2020/12,30.48,0.6,694.09,17.96,10.37,3.01,0.62
SNT중공업(주),003570,2002/12,11.59,0,20.21,556.45,11.72,13.92,1.43
SNT중공업(주),003570,2001/12,12.46,0,75.32,120.09,10.87,22.91,1.46
SNT중공업(주),003570,2000/12,6.07,0,74.99,140.12,6.34,151.06,1.38
STX엔진(주),077970,2007/12,0.08,3.58,418.73,192.23,14.18,14.23,2.84
STX엔진(주),077970,2008/12,-11.86,1.55,772.74,197.13,8.47,9.02,2.06
STX엔진(주),077970,2009/12,-7.15,1.29,776.54,163.88,7.65,7.64,1.93
STX엔진(주),077970,2010/12,-3.05,0.98,1024.7,108.28,6.36,7.07,1.6
STX엔진(주),077970,2011/12,-12.38,0.91,1100.39,150.96,6.35,6.86,1.55
STX엔진(주),077970,2012/12,6.54,0,1009.55,137.57,4.74,-0.5,1.04
STX엔진(주),077970,2006/12,-11.98,4.45,291.8,188.66,17.93,14.78,2.85
STX엔진(주),077970,2014/12,7.94,0,0,0,6.97,1.95,1.03
STX엔진(주),077970,2015/12,17.66,0,178.04,328.82,8.8,9.21,1.06
STX엔진(주),077970,2016/12,-22.54,0,157.78,574.02,10.03,3.5,1.05
STX엔진(주),077970,2017/12,-23.09,0,154.03,589.05,9.65,4.85,1.04
STX엔진(주),077970,2018/12,17.04,0,324.98,155.44,9.87,7.71,1.21
STX엔진(주),077970,2019/12,10.21,0,341.88,146.11,10.7,6.31,1.25
STX엔진(주),077970,2020/12,-5.78,0,377.18,182.49,12.64,8.11,1.3
STX엔진(주),077970,2013/12,-9.38,0,0,0,4.05,-72.07,0.75
STX엔진(주),077970,2005/12,-11.76,2.08,240.41,206.77,13.93,6.13,2.46
STX엔진(주),077970,2004/12,,,,,,,
STX중공업(주),071970,2005/12,-15.76,0,262.76,119.76,7.72,8.56,4.39
STX중공업(주),071970,2006/12,-12.89,0,237.15,105.24,8.87,10.26,5.4
STX중공업(주),071970,2007/12,-10.14,4.79,313.26,113.46,9.35,21.58,6
STX중공업(주),071970,2003/12,-20.8,0,271.67,229.41,5.03,6.79,2.88
STX중공업(주),071970,2009/12,0.63,1.3,616.73,114.65,5.75,10.48,2.85
STX중공업(주),071970,2010/12,-0.99,0.94,635.65,122.95,5.25,6.56,2.31
STX중공업(주),071970,2011/12,-2.03,0.92,652.73,188.33,5.54,6.06,2.04
STX중공업(주),071970,2012/12,-3.32,0.77,651.06,166.07,4.77,5.64,1.44
STX중공업(주),071970,2008/12,-10.07,2.64,568,131.68,8.29,14.45,4.57
STX중공업(주),071970,2013/12,-1.97,0,45.21,594.13,4.78,-27.13,1.67
STX중공업(주),071970,2015/12,1.53,0,163.16,517.44,4.94,8.81,1.74
STX중공업(주),071970,2016/12,-134.11,0,0,0,2.43,-58.84,0.95
STX중공업(주),071970,2017/12,-12.31,0,237.32,215.52,2.58,104.86,0.97
STX중공업(주),071970,2018/12,4.6,0,218.91,191.82,7.61,-20.21,0.79
STX중공업(주),071970,2019/12,5.02,0,184.97,152.88,10.87,-3.39,0.94
STX중공업(주),071970,2020/12,-22.32,0,240.7,133.89,12.3,3.01,1.28
STX중공업(주),071970,2002/12,,,,,,,
STX중공업(주),071970,2004/12,-24.28,0,272.93,253.1,7.29,7.73,4.27
STX중공업(주),071970,2014/12,-0.31,0,0,0,3.6,-0.26,1.46
가온전선(주),000500,2002/12,9.82,1.8,666.06,53.55,21.3,18.47,3.32
가온전선(주),000500,2004/12,26.06,1.94,725.66,46.97,16.48,12.66,3.61
가온전선(주),000500,2005/12,26.91,1.86,760.14,62.9,12.88,10.82,3.44
가온전선(주),000500,2006/12,19.3,2.23,844.51,79.04,16.33,13.09,3.86
가온전선(주),000500,2007/12,31.1,2.06,913.39,53.19,23.97,14.66,3.98
가온전선(주),000500,2008/12,25.54,1.98,950.69,73.42,35.56,12.19,3.86
가온전선(주),000500,2009/12,37.61,1.35,1043.32,38.08,19.14,15.18,2.94
가온전선(주),000500,2010/12,35.07,1.09,1041.24,59.91,18.76,9.17,3.39
가온전선(주),000500,2011/12,26.19,0.75,1254.25,60.67,21.18,2.38,3.71
가온전선(주),000500,2012/12,26.64,0.88,1289.53,60.23,17.49,6.3,3.4
가온전선(주),000500,2013/12,30.02,1.43,1322.61,48.17,14.91,7.57,3.01
가온전선(주),000500,2014/12,28.36,0.87,1296.69,45.04,13.85,5.49,3.03
가온전선(주),000500,2015/12,24.63,0.9,1258.84,56.34,12.48,4.75,2.72
가온전선(주),000500,2016/12,19.89,0.9,1260.41,65.55,9.01,4.48,2.58
가온전선(주),000500,2017/12,20.93,0.91,1238.85,64.73,7.42,4.38,2.78
가온전선(주),000500,2018/12,24.67,0.91,1239.59,53.21,7.3,4.75,2.83
가온전선(주),000500,2019/12,18.09,0.92,1228.25,63.16,7.85,6.02,2.98
가온전선(주),000500,2020/12,20.01,0.9,1255.11,60.64,9.58,6.87,3.04
가온전선(주),000500,2003/12,14.9,1.63,688.97,52.45,22.92,18.49,3.42
가온전선(주),000500,2000/12,7.97,1.27,628.8,91.66,9.16,14.54,2.29
가온전선(주),000500,2001/12,7.85,1.83,655.44,63.58,13.71,18.54,2.68
강남제비스코(주),000860,2003/12,10.8,1.08,2765.68,25.25,9.29,21.26,2.79
강남제비스코(주),000860,2002/12,9.9,0.6,3347.21,25.95,11.27,23.39,2.74
강남제비스코(주),000860,2000/12,7.73,0.51,2965.95,34.54,12.67,17.68,2.27
강남제비스코(주),000860,2006/12,18.45,1.06,3306,15.42,8.64,11.8,2.53
강남제비스코(주),000860,2007/12,16.57,1.01,3467.03,14.86,8.7,11.08,2.61
강남제비스코(주),000860,2004/12,13.5,1.06,3021.96,18.96,9.24,20.44,2.93
강남제비스코(주),000860,2005/12,17.08,1.12,3130.79,16.95,8.5,18.59,2.65
강남제비스코(주),000860,2010/12,25.44,0.95,4223.33,17.89,8.62,11.5,2.1
강남제비스코(주),000860,2008/12,18.77,0.83,3600.23,14.07,10.71,8.76,2.69
강남제비스코(주),000860,2012/12,39.13,1.2,3746.43,19.51,9.19,12.08,2.05
강남제비스코(주),000860,2013/12,43.18,1.1,4092.77,18.21,9.09,12.36,1.79
강남제비스코(주),000860,2014/12,44.81,1.13,4438.72,15.87,9.16,12.53,1.59
강남제비스코(주),000860,2015/12,46.98,1.05,4766.02,14.01,8.7,12.18,1.3
강남제비스코(주),000860,2009/12,22.8,1.02,3938.38,15.48,9.95,13.46,2.27
강남제비스코(주),000860,2017/12,34.24,1.04,5268.57,16.15,6.65,8.03,1.31
강남제비스코(주),000860,2011/12,35.07,1.15,3463.74,21.25,8.86,11.13,2.13
강남제비스코(주),000860,2019/12,20.62,0.96,5214.51,14.06,7.09,4.83,1.87
강남제비스코(주),000860,2020/12,22.52,0.95,5262.44,16.15,6.76,5.94,1.86
강남제비스코(주),000860,2001/12,9.41,0.5,3018.51,29.93,13.46,16.15,2.37
강남제비스코(주),000860,2018/12,23.64,1.04,5281.62,14.11,6.51,4.9,1.53
강남제비스코(주),000860,2016/12,44.49,0.99,5039.11,15.14,7.67,11.27,1.21
경인전자(주),009140,2003/12,22.36,2.13,499.56,7.91,13.16,5.56,1.01
경인전자(주),009140,2004/12,29.85,2.35,452.52,4.34,10.19,0.11,0.7
경인전자(주),009140,2005/12,26.43,2.22,478.59,4.54,9.57,3.51,0.74
경인전자(주),009140,2006/12,25.42,2.35,452.1,3.72,10.51,4.48,0.74
경인전자(주),009140,2007/12,41.61,2.46,539.28,11.21,11.58,24.92,0.39
경인전자(주),009140,2008/12,35.9,1.8,587.6,4.29,17.62,7.9,0.6
경인전자(주),009140,2009/12,41,1.62,659.53,6.32,11.28,13.46,0.54
경인전자(주),009140,2010/12,40.17,1.28,696.05,4.99,9.98,7.2,0.47
경인전자(주),009140,2011/12,37.03,1.32,674.98,7.96,6.82,2.21,0.49
경인전자(주),009140,2012/12,34.33,0.9,677.73,8.54,8.95,1.26,0.85
경인전자(주),009140,2013/12,35.44,0.9,678.29,7.75,9.87,2.45,0.9
경인전자(주),009140,2014/12,29.34,0.9,679.11,5.79,8.95,2,0.92
경인전자(주),009140,2015/12,30.88,0.88,690.93,3.91,7.93,2.55,0.79
경인전자(주),009140,2016/12,43.33,0.64,681.51,4.44,9.02,0.71,0.65
경인전자(주),009140,2017/12,51.94,0.64,685.45,2.53,6.31,-1.8,0.31
경인전자(주),009140,2018/12,50.5,0.63,673.79,1.79,9.39,2.18,0.27
경인전자(주),009140,2019/12,51.59,0.63,668.23,2.46,6.56,1.3,0.18
경인전자(주),009140,2020/12,50.93,0.64,644.37,3.08,9.98,2.59,0.36
경인전자(주),009140,2002/12,12.53,1.76,482.23,15.29,10.84,6.06,1.33
경인전자(주),009140,2000/12,17.24,1.44,447.4,31.05,7.81,11.44,1.26
경인전자(주),009140,2001/12,19.59,1.32,488.52,24.22,8.5,7.15,1.22
계룡건설산업(주),013580,2003/12,29.59,3.13,431.84,61,18.01,26.4,2.88
계룡건설산업(주),013580,2004/12,34.99,2.8,499.63,50.95,12.66,16.77,2.66
계룡건설산업(주),013580,2005/12,38.91,2.7,593.37,46.66,11.24,18.47,2.42
계룡건설산업(주),013580,2006/12,42.42,2.43,698.55,49.44,9.46,16.72,2.16
계룡건설산업(주),013580,2007/12,35.08,2.15,783.08,66.25,6.47,14.26,1.89
계룡건설산업(주),013580,2008/12,45.37,1.08,884.25,76.17,5.64,8.09,1.69
계룡건설산업(주),013580,2009/12,32.23,0.78,1017.47,101.43,5.23,6.83,1.55
계룡건설산업(주),013580,2010/12,26.19,0.57,1044.28,120.17,4.8,4.89,1.46
계룡건설산업(주),013580,2002/12,24.46,3.29,364.78,64.27,12.27,26.29,2.5
계룡건설산업(주),013580,2012/12,16.61,0,1013.54,151.05,4.01,4.24,1.13
계룡건설산업(주),013580,2013/12,8.19,0,810.96,175.34,4.37,-5.54,1.28
계룡건설산업(주),013580,2014/12,-12.65,0,534.06,282.53,4.34,-10.32,1.68
계룡건설산업(주),013580,2015/12,-9.1,0,558.18,251.15,4.81,5.54,2.07
계룡건설산업(주),013580,2016/12,-9.41,0,593.63,294.25,5.2,6.45,2.35
계룡건설산업(주),013580,2017/12,-2.57,0,687.54,232.8,5.1,8.72,2.19
계룡건설산업(주),013580,2018/12,-1.4,1.31,756.63,220.52,5.81,10.26,2.17
계룡건설산업(주),013580,2019/12,2.87,1.29,923.02,212.96,6.09,9.98,2
계룡건설산업(주),013580,2020/12,15.91,1.03,1155.03,131.72,6.18,12.04,1.7
계룡건설산업(주),013580,2011/12,27.61,0.2,1014.94,129.84,4.43,4.22,1.38
계룡건설산업(주),013580,2001/12,21.33,3.74,294.29,108.46,8.18,25.99,2.33
계룡건설산업(주),013580,2000/12,25.45,3.91,238.23,98.95,5.71,22.88,1.9
계양전기(주),012200,2003/12,51.34,0.91,639.57,10.8,14.06,21.38,1.52
계양전기(주),012200,2004/12,50.76,0.47,625.87,11.46,16.65,8.44,1.48
계양전기(주),012200,2005/12,54.21,0.77,626.34,10.68,18.98,9.74,1.53
계양전기(주),012200,2006/12,55.1,1.48,651.29,12.27,20.17,12.64,1.7
계양전기(주),012200,2007/12,55.28,2.07,696.02,13.9,20.51,17.44,1.72
계양전기(주),012200,2008/12,51.89,1.31,733.75,11.5,20.56,13.61,1.73
계양전기(주),012200,2009/12,50.7,1.03,745.89,12.76,21.61,13.93,1.78
계양전기(주),012200,2010/12,49.88,1.12,771.44,14.53,21.43,15.57,1.97
계양전기(주),012200,2011/12,46.86,1.19,807.26,16.62,22.48,17.66,2.24
계양전기(주),012200,2012/12,49.61,1.16,864.8,15.3,22.08,19.12,2.2
계양전기(주),012200,2013/12,50.12,1.11,903.31,15.04,18.57,19.36,2.17
계양전기(주),012200,2014/12,33.09,0.99,917.49,26.06,12.56,17.23,2.45
계양전기(주),012200,2015/12,25.74,1.17,943.82,24.54,10.56,20.56,2.81
계양전기(주),012200,2016/12,25.8,1.26,1036.68,27.35,10.75,24.57,3.16
계양전기(주),012200,2017/12,23.18,1.03,1072.77,32.09,8.52,21.04,2.89
계양전기(주),012200,2018/12,28.14,1.09,1100.41,25.12,9.45,20.43,2.99
계양전기(주),012200,2019/12,29.41,0.65,1083.18,28.32,11.53,16.19,2.93
계양전기(주),012200,2020/12,24.55,0.62,1131.1,39.17,10.68,18.66,2.66
계양전기(주),012200,2002/12,47.43,3.01,632.91,16.42,16.53,31.3,1.92
계양전기(주),012200,2001/12,41.69,2.27,589.01,14.97,15.28,32.31,1.89
계양전기(주),012200,2000/12,32.86,2.13,540.14,26.43,13.05,31.98,1.7
고려산업(주),002140,2003/12,10.56,0,103.28,79.08,22.17,9.07,2.83
고려산업(주),002140,2004/12,4.46,0,102.09,93.57,19.55,10.2,3.54
고려산업(주),002140,2005/12,3.91,0,108.95,83.15,18.11,13.76,3.46
고려산업(주),002140,2006/12,-0.52,0,120.41,103.73,18.63,12.62,3.17
고려산업(주),002140,2007/12,-8.38,0,133.97,166.23,19.99,11.39,2.52
고려산업(주),002140,2008/12,-14.98,0,104.35,264.58,18.52,0.83,2.68
고려산업(주),002140,2009/12,-4.88,0.97,196.6,125.42,15.14,12.72,2.7
고려산업(주),002140,2010/12,6.41,0.86,221.35,92.22,19.81,9.69,2.73
고려산업(주),002140,2002/12,6.79,0,217.84,106.63,18.68,15.37,3.11
고려산업(주),002140,2012/12,15.42,1.24,234.36,100.84,20.43,9.33,2.63
고려산업(주),002140,2013/12,9.16,0.98,247.28,106.48,21.91,8.68,2.49
고려산업(주),002140,2014/12,5.52,1.58,276.31,107.1,17.23,11.44,2.25
고려산업(주),002140,2015/12,4.77,1.01,288.09,95.6,23.65,10.53,2.3
고려산업(주),002140,2016/12,6.73,0.96,303.17,88.49,27.2,10.24,2.17
고려산업(주),002140,2017/12,6.03,1.05,331.1,96.73,19.97,9.73,2.01
고려산업(주),002140,2018/12,4.4,0.87,341.24,113.82,13.92,6.36,1.54
고려산업(주),002140,2019/12,5.58,0.84,354.47,100.61,13.07,8.51,1.81
고려산업(주),002140,2020/12,-8.28,0.92,376.25,101.03,13.07,9.53,2.07
고려산업(주),002140,2011/12,6,1.33,218.87,98.25,20.95,9.25,2.95
고려산업(주),002140,2001/12,8.24,0,102.67,167.86,13.06,-1.98,2.43
고려산업(주),002140,2000/12,21.23,0,188.45,91.89,11.99,17.22,1.84
고려아연(주),010130,2003/12,15.17,1.24,806.26,36.03,7.31,12.38,2.2
고려아연(주),010130,2004/12,16.6,1.64,859.91,43.42,8.05,18.23,2.27
고려아연(주),010130,2005/12,16.34,2.01,794.68,61.48,7.52,15.9,2.17
고려아연(주),010130,2006/12,24.17,2.11,1315.98,33.35,14.39,33.97,2.75
고려아연(주),010130,2007/12,26.26,2.2,1706.44,40.22,33.38,26.88,2.37
고려아연(주),010130,2008/12,33.7,1.97,1897.49,15.6,54.57,22.04,2.13
고려아연(주),010130,2009/12,33.04,1.79,2304.11,18.09,22.75,23.04,2.25
고려아연(주),010130,2010/12,33.57,1.66,2813.29,16.76,17.62,22.83,2.2
고려아연(주),010130,2011/12,40.52,2.67,3505.64,10.67,36.26,24.92,2.78
고려아연(주),010130,2002/12,10.55,1.54,648.44,45.51,6.52,18.01,2.67
고려아연(주),010130,2013/12,38.66,2.12,4427.23,8.72,27.8,14.97,1.93
고려아연(주),010130,2014/12,36.2,2.51,4846.36,9.12,33.62,13.96,1.89
고려아연(주),010130,2015/12,33.69,3.02,5264.16,6.47,34.7,14.2,1.85
고려아연(주),010130,2016/12,33.81,2.81,5663.31,7.69,30.92,14.99,2.22
고려아연(주),010130,2017/12,43.46,3.07,6099,7.09,29.23,14.84,1.97
고려아연(주),010130,2018/12,45.47,3.25,6335.3,6.17,32.35,12.74,1.71
고려아연(주),010130,2019/12,47.1,3.9,6724.99,7.79,25.62,14.05,1.48
고려아연(주),010130,2020/12,42.79,3.98,7060.99,11.54,14.61,13.13,1.46
고려아연(주),010130,2000/12,-9.53,1.7,565.53,65.56,5.39,8.92,3.69
고려아연(주),010130,2001/12,10.48,1.78,561.39,52.09,5.77,16.12,3.45
고려아연(주),010130,2012/12,38.16,2.3,4064.5,12.67,40.15,19.11,2.38
고려제강(주),002240,2003/12,19.93,0.51,6848.33,6.41,23.38,14.22,2.31
고려제강(주),002240,2004/12,19.21,0.64,5441.42,8.26,15.28,10.67,2.2
고려제강(주),002240,2005/12,13.03,0.62,5616.1,11.47,14.44,9.05,2.39
고려제강(주),002240,2006/12,9.71,0.62,5652.03,12.03,13.27,7.64,2.33
고려제강(주),002240,2007/12,9.57,0.58,5985.15,5.73,19.45,9.51,3
고려제강(주),002240,2008/12,9.43,0.47,7410.44,11.38,15.24,16.81,3.29
고려제강(주),002240,2009/12,10.1,0.55,6397.78,7.27,8.53,14.03,2.4
고려제강(주),002240,2010/12,5.84,0.5,7042.09,13.22,9.13,11.46,2.69
고려제강(주),002240,2011/12,3.59,0.5,7036.26,24.28,7.18,6.52,2.32
고려제강(주),002240,2012/12,1.69,0.53,6602.11,22.33,7.24,11.76,2.15
고려제강(주),002240,2013/12,2.66,0.52,6750.36,23.96,7.21,4.66,2.08
고려제강(주),002240,2014/12,-0.62,0.51,6804.08,28.52,7.05,4.67,1.99
고려제강(주),002240,2015/12,-0.22,0.62,5682.74,24.41,7.72,4.98,1.93
고려제강(주),002240,2016/12,-0.79,0.6,5821.89,25.31,7.5,5.82,1.8
고려제강(주),002240,2017/12,0.85,0.59,5903.04,21.46,7.9,5.16,1.86
고려제강(주),002240,2018/12,2.86,0.65,5374.41,19.35,9.11,4.66,1.92
고려제강(주),002240,2019/12,1.54,0.65,5413.7,21.54,10.99,4.59,1.97
고려제강(주),002240,2020/12,2.3,0.55,5471.95,15.76,10.43,3.97,1.91
고려제강(주),002240,2001/12,12.11,0.42,6697.31,6.68,12.88,18.65,2.75
고려제강(주),002240,2002/12,14.8,0.42,7138.68,5.22,19.5,13.79,2.94
고려제강(주),002240,2000/12,10.54,0.31,7483.98,12.88,11.91,12.59,2.63
광동제약(주),009290,2003/12,39.7,0.98,204.09,33.59,29.3,25.73,1.43
광동제약(주),009290,2000/12,35.95,0,185.48,45.98,6.86,-17.91,0.59
광동제약(주),009290,2004/12,35.42,1.26,228.87,29.67,40.73,33.28,1.96
광동제약(주),009290,2006/12,35.29,1.63,290.26,22.22,32.02,26.58,1.86
광동제약(주),009290,2007/12,36.09,1.72,320.25,25.43,33.91,28.88,2.1
광동제약(주),009290,2001/12,43.27,0,189.07,32.72,13.87,20.11,0.92
광동제약(주),009290,2009/12,37.39,1.16,384.82,25.29,29.44,26.19,1.93
광동제약(주),009290,2005/12,40.28,1.77,271.39,24.05,38.13,34.98,2.06
광동제약(주),009290,2008/12,34.4,1.29,346.63,28.8,28.41,28.09,2.08
광동제약(주),009290,2012/12,31.5,0.94,499.27,27.17,24.16,20.8,1.88
광동제약(주),009290,2013/12,29.84,1.01,543.11,35.56,19.6,21.53,2.24
광동제약(주),009290,2014/12,28.16,1.05,586.36,34.92,20.34,22.88,2.29
광동제약(주),009290,2015/12,23.47,0.95,653.58,32.63,25.64,20.93,2.48
광동제약(주),009290,2010/12,37.07,1.01,421.22,25.56,30.83,25.39,1.84
광동제약(주),009290,2017/12,18.41,0.84,733.96,46.42,18.86,17.95,2.53
광동제약(주),009290,2018/12,22.07,0.81,760.7,41.07,19.34,18.97,2.4
광동제약(주),009290,2019/12,25.26,0.75,803.07,48,16.25,17.69,2.26
광동제약(주),009290,2020/12,28.02,0.89,879.59,43.74,13.02,17.62,2.01
광동제약(주),009290,2011/12,33.46,0.87,467.96,23.17,28.49,25.01,1.92
광동제약(주),009290,2002/12,36.93,0.89,193.88,37.17,21.66,21.5,1.11
광동제약(주),009290,2016/12,21.41,0.89,699.27,38.53,21.23,19.36,2.6
광전자(주),017900,2003/12,-3.91,1.83,915.29,77.91,19.18,40.08,2.4
광전자(주),017900,2004/12,1.52,1.72,1034.83,63.37,22.38,25.54,2.73
광전자(주),017900,2005/12,-5.44,1.69,933.76,94,16.61,10.65,2.04
광전자(주),017900,2002/12,-1.47,2.07,811.29,93.61,19.56,37.44,2.62
광전자(주),017900,2007/12,18.82,0.48,1017.89,42.21,12.26,10.13,2.16
광전자(주),017900,2008/12,24.9,0,846.06,48.87,19.29,10.42,2.31
광전자(주),017900,2009/12,26.75,0.46,855.73,44.12,19.71,17.88,2.29
광전자(주),017900,2010/12,12.53,2.18,827.89,42.12,18.91,14.11,2.78
광전자(주),017900,2011/12,12.53,0,794.59,34.1,16.78,0.1,2.42
광전자(주),017900,2012/12,21.46,0,744.87,15.22,16.24,9.29,2.34
광전자(주),017900,2013/12,34.67,0,730.26,15.12,16.55,6.53,2.34
광전자(주),017900,2014/12,48.52,0,760.05,8.48,11.94,3.31,1.31
광전자(주),017900,2015/12,50.38,0,701.54,9.06,15.57,8.09,1.28
광전자(주),017900,2016/12,52.64,0,701.63,10.07,13.53,8.59,1.18
광전자(주),017900,2017/12,53.12,1.27,709.14,9.26,13.83,7.45,1.21
광전자(주),017900,2018/12,41.17,1.17,774.27,9.51,15.17,7.94,1.26
광전자(주),017900,2019/12,40.55,1.16,761.94,8.81,15.73,6.03,1.27
광전자(주),017900,2020/12,38.74,0,693.32,9.71,14.42,0.24,1.24
광전자(주),017900,2006/12,9.01,0.51,965.03,59.61,12.37,23.39,2.04
광전자(주),017900,2001/12,-0.08,1.94,764.46,90.17,19.82,36.19,2.57
광전자(주),017900,2000/12,6.22,2.32,765.44,80.31,30.44,62.78,3.02
교촌에프앤비(주),339770,2005/12,-12.66,0,4405.37,62.35,51.18,28.92,15.51
교촌에프앤비(주),339770,2006/12,-2.38,0.43,4630.41,105.93,38.92,33.82,7.54
교촌에프앤비(주),339770,2007/12,12.55,0.15,6701.04,47.49,27.18,49.55,5.65
교촌에프앤비(주),339770,2008/12,-1.93,0,7287.3,74.76,22.38,21.99,5.85
교촌에프앤비(주),339770,2009/12,-16.88,23.57,6059.97,80.63,27,28.46,7.78
교촌에프앤비(주),339770,2010/12,-9.3,21.62,3965.2,111.57,32.39,28.57,9.89
교촌에프앤비(주),339770,2011/12,-16.2,0,3222.38,162.74,31.2,33.54,9.3
교촌에프앤비(주),339770,2004/12,-0.75,0,4620.1,33.35,41.61,49.05,10.17
교촌에프앤비(주),339770,2013/12,-33.13,14.14,3031.78,340.33,22.72,33.68,9.12
교촌에프앤비(주),339770,2014/12,-26.15,0,5122.93,167.41,27.06,59.3,12.6
교촌에프앤비(주),339770,2015/12,-31.19,0,4973.69,216.15,26.95,60.95,16.98
교촌에프앤비(주),339770,2016/12,-22.73,0,8599.93,112.14,36.95,64.08,20.56
교촌에프앤비(주),339770,2017/12,-26.3,0,9703.75,112.98,34.95,54.89,21.54
교촌에프앤비(주),339770,2018/12,-20.25,0,530.87,54.88,23.91,41.04,24.9
교촌에프앤비(주),339770,2019/12,-16.05,0,693.43,55.69,24.77,41.52,23.62
교촌에프앤비(주),339770,2020/12,4.74,3.58,1109.35,32.12,22.71,28.77,11.78
교촌에프앤비(주),339770,2012/12,-17.02,20.77,4125.86,183.02,27.46,37.33,9.17
교촌에프앤비(주),339770,2003/12,22.51,0,3454.69,71.1,29.12,74.24,6.01
교촌에프앤비(주),339770,2002/12,,,,,,,
국도화학(주),007690,2001/12,44,2.82,404.13,30.63,13.93,12.99,1.65
국도화학(주),007690,2004/12,40.03,2.29,432.01,44.7,11.67,15.04,1.91
국도화학(주),007690,2003/12,35.31,2.39,415.76,42.86,12.04,13.03,1.8
국도화학(주),007690,2005/12,39.45,2.78,473.99,43.57,11.42,14.68,1.95
국도화학(주),007690,2007/12,38.05,2.65,602.79,47.5,10.76,11.86,2.13
국도화학(주),007690,2008/12,35.82,2.2,726.07,37.37,15.62,18.51,2.21
국도화학(주),007690,2009/12,31.04,2.06,777.96,43.29,13.31,16.08,2.02
국도화학(주),007690,2006/12,33.38,2.81,549.47,54.61,11.02,14.14,2.03
국도화학(주),007690,2011/12,30.15,1.57,1017.32,40,13.67,9,2.56
국도화학(주),007690,2010/12,28.48,1.86,965.87,42.51,13.03,13.33,2.77
국도화학(주),007690,2013/12,32.35,1.71,1168.13,28.25,11.82,10.32,2.57
국도화학(주),007690,2014/12,27.71,1.67,1200.44,34.67,11.6,7.02,2.58
국도화학(주),007690,2015/12,25.66,2.21,1357.65,36.81,12.57,15.4,2.54
국도화학(주),007690,2016/12,32.44,1.71,1399.87,25.1,11.23,7.66,2.18
국도화학(주),007690,2017/12,21.27,2,1462.33,37.55,10.21,9.19,2.4
국도화학(주),007690,2018/12,17.5,1.88,1531.8,45.26,10.72,9.03,2.68
국도화학(주),007690,2012/12,29.19,1.83,1092.09,37.92,13.11,10.6,2.41
국도화학(주),007690,2020/12,16.28,1.37,1638.89,45.51,9.19,7.1,2.48
국도화학(주),007690,2000/12,34.01,2.79,392.44,47.19,10.45,14.48,1.52
국도화학(주),007690,2002/12,46.82,2.68,424.51,28.63,12.54,15.69,1.63
국도화학(주),007690,2019/12,20.12,1.78,1613.09,38.94,10.62,8.93,2.59
국제약품(주),002720,2003/03,12.91,1.95,307.48,137.49,15.1,24.74,1.21
국제약품(주),002720,2004/03,10.74,2.21,323.2,128.81,20.91,32.34,1.56
국제약품(주),002720,2005/03,20.86,2.51,358.35,78.56,17.62,35.03,1.64
국제약품(주),002720,2006/03,29.77,2.33,394.28,63.62,13.09,34.63,1.63
국제약품(주),002720,2002/03,15.82,1.75,320.06,120.81,9.35,25.77,0.95
국제약품(주),002720,2008/03,37.88,0.96,468.54,44.61,12.66,36.66,1.62
국제약품(주),002720,2009/03,36.49,1.26,500.4,48.79,16.09,31.24,1.73
국제약품(주),002720,2010/03,41.18,1.54,527.9,34.8,14.47,28.9,1.56
국제약품(주),002720,2011/03,26.64,1.38,528.59,70.16,15.07,25.26,1.53
국제약품(주),002720,2012/12,10.58,0,355.51,97.89,10.49,7.04,1.86
국제약품(주),002720,2013/12,33.48,0.97,381.31,51.71,9.94,21.57,1.73
국제약품(주),002720,2014/12,14.23,1.74,320.18,107.64,9.35,16.8,1.67
국제약품(주),002720,2015/12,26.26,0,409.78,41.17,10.1,19.08,1.67
국제약품(주),002720,2016/12,7.98,1.41,405.52,73.55,11.65,23.11,1.88
국제약품(주),002720,2017/12,6.47,1.23,386.72,75.04,10.96,23.81,2.06
국제약품(주),002720,2018/12,4.38,1.27,374.99,71.06,10.86,24.25,1.89
국제약품(주),002720,2019/12,0.81,0,324.68,98.89,13.04,22.48,1.91
국제약품(주),002720,2020/12,-4.16,0,377.31,79.46,16.11,25.98,2.31
국제약품(주),002720,2007/03,31.34,2.11,434.52,64.2,11.2,37.28,1.58
국제약품(주),002720,2001/03,17.74,1.71,325.04,78.79,8.43,22.11,1.02
국제약품(주),002720,2000/03,22.12,1.44,324.1,68.46,8.57,20.39,1.18
