회사명,거래소코드,회계년도,외국인_주식분포비율,종가
토자이홀딩스(주),037700,2002/12,0.63,1700
토자이홀딩스(주),037700,2003/12,0.2,1795
토자이홀딩스(주),037700,2004/12,0.15,1180
토자이홀딩스(주),037700,2005/12,0.31,1370
토자이홀딩스(주),037700,2006/12,1.95,585
토자이홀딩스(주),037700,2007/12,0.38,410
토자이홀딩스(주),037700,2008/12,0.14,370
토자이홀딩스(주),037700,2009/12,0,980
토자이홀딩스(주),037700,2010/12,0,1065
티이씨(주),067950,2000/12,,
티이씨(주),067950,2001/12,,
티이씨(주),067950,2002/12,,
티이씨(주),067950,2003/12,0,
티이씨(주),067950,2004/12,0.89,3860
티이씨(주),067950,2005/12,1.48,5130
티이씨(주),067950,2006/12,1.09,4150
티이씨(주),067950,2007/12,0.82,1250
티이씨(주),067950,2008/12,0,530
티제이미디어(주),032540,2000/12,0.1,2400
티제이미디어(주),032540,2001/12,0,3330
티제이미디어(주),032540,2002/12,1.87,3400
티제이미디어(주),032540,2003/12,0.57,4750
티제이미디어(주),032540,2004/12,3.93,3940
티제이미디어(주),032540,2005/12,0.06,6800
티제이미디어(주),032540,2006/12,0.01,4030
티제이미디어(주),032540,2007/12,0.04,3115
티제이미디어(주),032540,2008/12,0.18,2805
티제이미디어(주),032540,2009/12,0.01,3530
티제이미디어(주),032540,2010/12,0.01,4650
티제이미디어(주),032540,2011/12,0.12,3375
티제이미디어(주),032540,2012/12,0.1,3365
티제이미디어(주),032540,2013/12,0.33,2690
티제이미디어(주),032540,2014/12,0.61,2555
티제이미디어(주),032540,2015/12,1.16,3775
티제이미디어(주),032540,2016/12,1.98,4325
티제이미디어(주),032540,2017/12,1.05,4600
티제이미디어(주),032540,2018/12,0.63,3425
티제이미디어(주),032540,2019/12,0.7,3320
티제이미디어(주),032540,2020/12,0.19,3100
팅크웨어(주),084730,2002/12,,
팅크웨어(주),084730,2003/12,,
팅크웨어(주),084730,2004/12,,
팅크웨어(주),084730,2005/12,0,
팅크웨어(주),084730,2006/12,16.35,14900
팅크웨어(주),084730,2007/12,24.96,39800
팅크웨어(주),084730,2008/12,29.01,9250
팅크웨어(주),084730,2009/12,14.58,12850
팅크웨어(주),084730,2010/12,15.87,14450
팅크웨어(주),084730,2011/12,3.13,11650
팅크웨어(주),084730,2012/12,1.4,18600
팅크웨어(주),084730,2013/12,1.46,8750
팅크웨어(주),084730,2014/12,1.48,7810
팅크웨어(주),084730,2015/12,2.27,10800
팅크웨어(주),084730,2016/12,2.71,11250
팅크웨어(주),084730,2017/12,6.45,10250
팅크웨어(주),084730,2018/12,5.36,7800
팅크웨어(주),084730,2019/12,4.59,7140
팅크웨어(주),084730,2020/12,3.09,12300
파나케이아(주),058530,2000/12,,
파나케이아(주),058530,2001/12,0,
파나케이아(주),058530,2002/12,0,1950
파나케이아(주),058530,2003/12,0,2350
파나케이아(주),058530,2004/12,0,1800
파나케이아(주),058530,2005/12,0.62,5250
파나케이아(주),058530,2006/12,0.13,2810
파나케이아(주),058530,2007/12,1.76,2645
파나케이아(주),058530,2008/12,0.15,1440
파나케이아(주),058530,2009/12,0.19,1510
파나케이아(주),058530,2010/12,0.61,774
파나케이아(주),058530,2011/12,0,3100
파나케이아(주),058530,2012/12,0,1725
파나케이아(주),058530,2013/12,0,1600
파나케이아(주),058530,2014/12,0,1410
파나케이아(주),058530,2015/12,0,4845
파나케이아(주),058530,2016/12,4.15,4035
파나케이아(주),058530,2017/12,4.92,840
파나케이아(주),058530,2018/12,4.34,992
파나케이아(주),058530,2019/12,3.66,319
파나케이아(주),058530,2020/12,1.27,162
패션플랫폼(주),256090,2013/12,,
패션플랫폼(주),256090,2014/12,,
패션플랫폼(주),225590,2015/12,0.2,2030
패션플랫폼(주),256090,2015/12,,
패션플랫폼(주),225590,2016/12,0.2,1995
패션플랫폼(주),256090,2016/12,,
패션플랫폼(주),225590,2017/12,0.24,1945
패션플랫폼(주),225590,2018/12,0.15,1340
패션플랫폼(주),225590,2019/12,0.76,1275
패션플랫폼(주),225590,2020/12,2.2,1350
펌텍코리아(주),251970,2008/12,,
펌텍코리아(주),251970,2009/12,,
펌텍코리아(주),251970,2010/12,,
펌텍코리아(주),251970,2011/12,,
펌텍코리아(주),251970,2012/12,,
펌텍코리아(주),251970,2013/12,,
펌텍코리아(주),251970,2014/12,,
펌텍코리아(주),251970,2015/12,,
펌텍코리아(주),251970,2016/12,,
펌텍코리아(주),251970,2017/12,,
펌텍코리아(주),251970,2018/12,,
펌텍코리아(주),251970,2019/12,0.46,18400
펌텍코리아(주),251970,2020/12,2.67,15750
평안물산(주),037240,2000/12,1.4,3000
평안물산(주),037240,2001/12,1.61,6710
평안물산(주),037240,2002/12,0.61,1410
평안물산(주),037240,2003/12,0.34,1550
평안물산(주),037240,2004/12,0.26,900
평안물산(주),037240,2005/12,0.07,810
평안물산(주),037240,2006/12,0,7400
평안물산(주),037240,2007/12,3.21,3415
평안물산(주),037240,2008/12,2.27,475
평안물산(주),037240,2009/12,0,1625
평안물산(주),037240,2010/12,0,635
풍국주정공업(주),023900,2000/12,0,85500
풍국주정공업(주),023900,2001/12,0.04,88700
풍국주정공업(주),023900,2002/12,0.02,40900
풍국주정공업(주),023900,2003/12,0,4310
풍국주정공업(주),023900,2004/12,0,2235
풍국주정공업(주),023900,2005/12,7.2,5990
풍국주정공업(주),023900,2006/12,9.05,4800
풍국주정공업(주),023900,2007/12,9.58,5870
풍국주정공업(주),023900,2008/12,9.58,5200
풍국주정공업(주),023900,2009/12,9.58,5110
풍국주정공업(주),023900,2010/12,9.38,4980
풍국주정공업(주),023900,2011/12,7.4,4680
풍국주정공업(주),023900,2012/12,7.54,4635
풍국주정공업(주),023900,2013/12,0.02,7080
풍국주정공업(주),023900,2014/12,1.13,9740
풍국주정공업(주),023900,2015/12,1.4,10500
풍국주정공업(주),023900,2016/12,1.01,7430
풍국주정공업(주),023900,2017/12,5.75,13950
풍국주정공업(주),023900,2018/12,1.39,19200
풍국주정공업(주),023900,2019/12,0.8,16750
풍국주정공업(주),023900,2020/12,0.69,20950
퓨쳐비젼(주),042570,2000/12,0.03,9700
퓨쳐비젼(주),042570,2001/12,0,7200
퓨쳐비젼(주),042570,2002/12,0,2210
퓨쳐비젼(주),042570,2003/12,0,1560
퓨쳐비젼(주),042570,2004/12,0,1245
퓨쳐비젼(주),042570,2005/12,0.07,2640
퓨쳐비젼(주),042570,2006/12,0.01,2380
퓨쳐비젼(주),042570,2007/12,11.56,3445
프레스티지바이오로직스(주),334970,2017/12,,
프레스티지바이오로직스(주),334970,2018/12,,
프레스티지바이오로직스(주),334970,2019/12,,
프레스티지바이오로직스(주),334970,2020/12,,
프리시젼바이오(주),335810,2016/12,,
프리시젼바이오(주),335810,2017/12,,
프리시젼바이오(주),335810,2018/12,,
프리시젼바이오(주),335810,2019/12,,
프리시젼바이오(주),335810,2020/12,0,34250
플래닛팔이(주),057330,2000/12,,
플래닛팔이(주),057330,2001/12,0,3320
플래닛팔이(주),057330,2002/12,0.43,550
플래닛팔이(주),057330,2003/12,0,1795
플래닛팔이(주),057330,2004/12,1.18,1850
플래닛팔이(주),057330,2005/12,0.11,22000
플래닛팔이(주),057330,2006/12,0.31,16100
플래닛팔이(주),057330,2007/12,0.3,5060
피씨엘(주),241820,2013/12,,
피씨엘(주),241820,2014/12,,
피씨엘(주),241820,2015/12,,
피씨엘(주),241820,2016/12,,
피씨엘(주),241820,2017/12,0.06,17350
피씨엘(주),241820,2018/12,0.42,9600
피씨엘(주),241820,2019/12,0.68,8060
피씨엘(주),241820,2020/12,0.28,36550
피앤씨테크(주),237750,2005/12,,
피앤씨테크(주),237750,2006/12,,
피앤씨테크(주),237750,2007/12,,
피앤씨테크(주),237750,2008/12,,
피앤씨테크(주),237750,2009/12,,
피앤씨테크(주),237750,2010/12,,
피앤씨테크(주),237750,2011/12,,
피앤씨테크(주),237750,2012/12,,
피앤씨테크(주),237750,2013/12,,
피앤씨테크(주),237750,2014/12,,
피앤씨테크(주),237750,2015/12,,
피앤씨테크(주),237750,2016/12,0.46,9150
피앤씨테크(주),237750,2017/12,0.2,8320
피앤씨테크(주),237750,2018/12,1.04,8400
피앤씨테크(주),237750,2019/12,0.58,5540
피앤씨테크(주),237750,2020/12,1.89,5890
피에스케이(주),319660,2019/12,12.78,23600
피에스케이(주),319660,2020/12,10.42,40550
피에스케이홀딩스(주),031980,2000/12,36.29,2430
피에스케이홀딩스(주),031980,2001/12,35.27,2900
피에스케이홀딩스(주),031980,2002/12,26.25,2870
피에스케이홀딩스(주),031980,2003/12,17.46,4900
피에스케이홀딩스(주),031980,2004/12,16.57,5520
피에스케이홀딩스(주),031980,2005/12,7.52,7700
피에스케이홀딩스(주),031980,2006/12,7.95,17350
피에스케이홀딩스(주),031980,2007/12,3.02,8000
피에스케이홀딩스(주),031980,2008/12,1.16,2685
피에스케이홀딩스(주),031980,2009/12,0.44,6400
피에스케이홀딩스(주),031980,2010/12,2.55,7190
피에스케이홀딩스(주),031980,2011/12,1.61,5970
피에스케이홀딩스(주),031980,2012/12,2.12,4100
피에스케이홀딩스(주),031980,2013/12,6.37,9740
피에스케이홀딩스(주),031980,2014/12,2.62,14700
피에스케이홀딩스(주),031980,2015/12,2.97,9170
피에스케이홀딩스(주),031980,2016/12,7.81,13550
피에스케이홀딩스(주),031980,2017/12,27.54,25750
피에스케이홀딩스(주),031980,2018/12,25.08,12300
피에스케이홀딩스(주),031980,2019/12,12.01,8540
피에스케이홀딩스(주),031980,2020/12,0.81,8300
피에스텍(주),002230,2000/12,0.11,1700
피에스텍(주),002230,2001/12,1.31,2500
피에스텍(주),002230,2002/12,5.92,4370
피에스텍(주),002230,2003/12,1.35,2580
피에스텍(주),002230,2004/12,1.31,1260
피에스텍(주),002230,2005/12,1.31,2190
피에스텍(주),002230,2006/12,1.31,1985
피에스텍(주),002230,2007/12,1.32,2130
피에스텍(주),002230,2008/12,1.66,1075
피에스텍(주),002230,2009/12,1.31,4840
피에스텍(주),002230,2010/12,1.49,4215
피에스텍(주),002230,2011/12,1.43,3545
피에스텍(주),002230,2012/12,1.42,3950
피에스텍(주),002230,2013/12,3.16,4385
피에스텍(주),002230,2014/12,6.02,4020
피에스텍(주),002230,2015/12,13.37,7090
피에스텍(주),002230,2016/12,12.02,5360
피에스텍(주),002230,2017/12,7.37,5210
피에스텍(주),002230,2018/12,5.93,4675
피에스텍(주),002230,2019/12,5.93,4030
피에스텍(주),002230,2020/12,6.05,4700
피에이치에이(주),043370,2000/12,,
피에이치에이(주),043370,2001/12,0,3700
피에이치에이(주),043370,2002/12,0.07,3020
피에이치에이(주),043370,2003/12,16.01,3490
피에이치에이(주),043370,2004/12,18.03,2900
피에이치에이(주),043370,2005/12,18.58,9600
피에이치에이(주),043370,2006/12,23.55,4275
피에이치에이(주),043370,2007/12,1.4,3300
피에이치에이(주),043370,2008/12,0.34,2100
피에이치에이(주),043370,2009/12,0.97,7930
피에이치에이(주),043370,2010/12,6.21,15050
피에이치에이(주),043370,2011/12,8.36,15700
피에이치에이(주),043370,2012/12,12.68,15750
피에이치에이(주),043370,2013/12,15.02,21450
피에이치에이(주),043370,2014/12,14.82,18000
피에이치에이(주),043370,2015/12,16.82,14250
피에이치에이(주),043370,2016/12,13.67,11950
피에이치에이(주),043370,2017/12,10.02,10500
피에이치에이(주),043370,2018/12,5.6,6670
피에이치에이(주),043370,2019/12,7.46,8630
피에이치에이(주),043370,2020/12,9.4,9170
피엔케이피부임상연구센타(주),347740,2018/12,,
피엔케이피부임상연구센타(주),347740,2019/12,,
피엔케이피부임상연구센타(주),347740,2020/12,0.34,22800
필룩스,033180,2000/12,7.1,1300
하나마이크론(주),067310,2002/12,,
하나마이크론(주),067310,2003/12,,
하나마이크론(주),067310,2004/12,,
하나마이크론(주),067310,2005/12,5.39,9970
하나마이크론(주),067310,2006/12,4.14,6690
하나마이크론(주),067310,2007/12,5.24,7100
하나마이크론(주),067310,2008/12,3.78,2090
하나마이크론(주),067310,2009/12,0,6400
하나마이크론(주),067310,2010/12,0,11000
하나마이크론(주),067310,2011/12,5.85,11400
하나마이크론(주),067310,2012/12,2.8,7450
하나마이크론(주),067310,2013/12,2.44,5380
하나마이크론(주),067310,2014/12,6.22,10050
하나마이크론(주),067310,2015/12,4.92,5590
하나마이크론(주),067310,2016/12,3.96,5310
하나마이크론(주),067310,2017/12,6.7,5360
하나마이크론(주),067310,2018/12,6.25,3795
하나마이크론(주),067310,2019/12,7.87,5590
하나마이크론(주),067310,2020/12,4.89,11350
하나머티리얼즈(주),166090,2007/12,,
하나머티리얼즈(주),166090,2008/12,,
하나머티리얼즈(주),166090,2009/12,,
하나머티리얼즈(주),166090,2010/12,,
하나머티리얼즈(주),166090,2011/12,,
하나머티리얼즈(주),166090,2012/12,,
하나머티리얼즈(주),166090,2013/12,,
하나머티리얼즈(주),166090,2014/12,,
하나머티리얼즈(주),166090,2015/12,,
하나머티리얼즈(주),166090,2016/12,,
하나머티리얼즈(주),166090,2017/12,13.8,37000
하나머티리얼즈(주),166090,2018/12,15.47,12050
하나머티리얼즈(주),166090,2019/12,15.38,18950
하나머티리얼즈(주),166090,2020/12,17.24,28600
하이록코리아(주),013030,2000/12,0.4,1560
하이록코리아(주),013030,2001/12,0.04,3230
하이록코리아(주),013030,2002/12,0.02,1190
하이록코리아(주),013030,2003/12,0.01,900
하이록코리아(주),013030,2004/12,0.48,1070
하이록코리아(주),013030,2005/12,1.32,3750
하이록코리아(주),013030,2006/12,0.08,5610
하이록코리아(주),013030,2007/12,2.58,12300
하이록코리아(주),013030,2008/12,1,4320
하이록코리아(주),013030,2009/12,0.05,11550
하이록코리아(주),013030,2010/12,11.41,14400
하이록코리아(주),013030,2011/12,4.03,17050
하이록코리아(주),013030,2012/12,9.64,19800
하이록코리아(주),013030,2013/12,31.67,26750
하이록코리아(주),013030,2014/12,41.32,32200
하이록코리아(주),013030,2015/12,41.1,24850
하이록코리아(주),013030,2016/12,44.23,21100
하이록코리아(주),013030,2017/12,47.31,22500
하이록코리아(주),013030,2018/12,46.85,16450
하이록코리아(주),013030,2019/12,46.4,19200
하이록코리아(주),013030,2020/12,18.02,13450
하이즈항공(주),221840,2007/12,,
하이즈항공(주),221840,2008/12,,
하이즈항공(주),221840,2009/12,,
하이즈항공(주),221840,2010/12,,
하이즈항공(주),221840,2011/12,,
하이즈항공(주),221840,2012/12,,
하이즈항공(주),221840,2013/12,,
하이즈항공(주),221840,2014/12,,
하이즈항공(주),221840,2015/12,0.41,15800
하이즈항공(주),221840,2016/12,0.55,8190
하이즈항공(주),221840,2017/12,3.79,7100
하이즈항공(주),221840,2018/12,0.33,5300
하이즈항공(주),221840,2019/12,0.47,4920
하이즈항공(주),221840,2020/12,1.9,5070
한국기업평가(주),034950,2000/12,,
한국기업평가(주),034950,2001/12,9.01,
한국기업평가(주),034950,2002/12,7.44,9000
한국기업평가(주),034950,2003/12,7.44,8720
한국기업평가(주),034950,2004/12,7.41,11200
한국기업평가(주),034950,2005/12,16.48,15500
한국기업평가(주),034950,2006/12,18.19,17700
한국기업평가(주),034950,2007/12,64.64,34950
한국기업평가(주),034950,2009/09,81,18150
한국기업평가(주),034950,2010/09,82.53,17150
한국기업평가(주),034950,2011/09,82.91,19000
한국기업평가(주),034950,2012/09,82.07,31000
한국기업평가(주),034950,2013/12,79.82,37950
한국기업평가(주),034950,2014/12,79.72,38000
한국기업평가(주),034950,2015/12,83.55,50400
한국기업평가(주),034950,2016/12,83.11,41500
한국기업평가(주),034950,2017/12,84.17,54100
한국기업평가(주),034950,2018/12,83.99,51800
한국기업평가(주),034950,2019/12,80.32,58500
한국기업평가(주),034950,2020/12,76.37,102500
한국맥널티(주),222980,2006/12,,
한국맥널티(주),222980,2007/12,,
한국맥널티(주),222980,2008/12,,
한국맥널티(주),222980,2009/12,,
한국맥널티(주),222980,2010/12,,
한국맥널티(주),222980,2011/12,,
한국맥널티(주),222980,2012/12,,
한국맥널티(주),222980,2013/12,,
한국맥널티(주),222980,2014/12,,
한국맥널티(주),222980,2015/12,0.24,13650
한국맥널티(주),222980,2016/12,0.28,13850
한국맥널티(주),222980,2017/12,1.33,13100
한국맥널티(주),222980,2018/12,0.83,11150
한국맥널티(주),222980,2019/12,1,9060
한국맥널티(주),222980,2020/12,0.64,6280
한국바이오젠(주),318000,2010/12,,
한국바이오젠(주),318000,2011/12,,
한국바이오젠(주),318000,2012/12,,
한국바이오젠(주),318000,2013/12,,
한국바이오젠(주),318000,2014/12,,
한국바이오젠(주),318000,2015/12,,
한국바이오젠(주),318000,2016/12,,
한국바이오젠(주),318000,2017/12,,
한국바이오젠(주),318000,2018/12,,
한국바이오젠(주),318000,2019/12,0,6820
한국바이오젠(주),318000,2020/12,1.84,8140
한국선재(주),025550,2000/12,0,1510
한국선재(주),025550,2001/12,0.01,1140
한국선재(주),025550,2002/12,4.87,1100
한국선재(주),025550,2003/12,5.62,745
한국선재(주),025550,2004/12,5.45,990
한국선재(주),025550,2005/12,5.94,1480
한국선재(주),025550,2006/12,1.09,2090
한국선재(주),025550,2007/12,0.5,2570
한국선재(주),025550,2008/12,0.06,4580
한국선재(주),025550,2009/12,0.01,2350
한국선재(주),025550,2010/12,0.11,2575
한국선재(주),025550,2011/12,0.56,2895
한국선재(주),025550,2012/12,0.68,2315
한국선재(주),025550,2013/12,1.36,1900
한국선재(주),025550,2014/12,0.54,1770
한국선재(주),025550,2015/12,1.85,4445
한국선재(주),025550,2016/12,3.18,3315
한국선재(주),025550,2017/12,1.39,2790
한국선재(주),025550,2018/12,3.4,2750
한국선재(주),025550,2019/12,3.08,3045
한국선재(주),025550,2020/12,0.6,3415
한국알콜산업(주),017890,2000/12,0,54200
한국알콜산업(주),017890,2001/12,0,33000
한국알콜산업(주),017890,2002/12,0,24600
한국알콜산업(주),017890,2003/12,0,24800
한국알콜산업(주),017890,2004/12,0,17100
한국알콜산업(주),017890,2005/12,0,38000
한국알콜산업(주),017890,2006/12,0,34700
한국알콜산업(주),017890,2007/12,0,38300
한국알콜산업(주),017890,2008/12,0.74,4600
한국알콜산업(주),017890,2009/12,0.24,4655
한국알콜산업(주),017890,2010/12,0.12,4305
한국알콜산업(주),017890,2011/12,0.27,4115
한국알콜산업(주),017890,2012/12,0.3,3410
한국알콜산업(주),017890,2013/12,4.82,4095
한국알콜산업(주),017890,2014/12,8.69,4950
한국알콜산업(주),017890,2015/12,5.12,6970
한국알콜산업(주),017890,2016/12,9.44,8910
한국알콜산업(주),017890,2017/12,6.31,7050
한국알콜산업(주),017890,2018/12,3.44,7170
한국알콜산업(주),017890,2019/12,3.48,7520
한국알콜산업(주),017890,2020/12,1.95,13050
한국유나이티드제약(주),033270,2000/03,3.97,4800
한국유나이티드제약(주),033270,2001/03,2.82,2470
한국유나이티드제약(주),033270,2002/03,7.39,2300
한국유나이티드제약(주),033270,2003/03,0.05,1810
한국유나이티드제약(주),033270,2004/03,0.09,1195
한국유나이티드제약(주),033270,2005/03,0,1520
한국유나이티드제약(주),033270,2006/03,0,2465
한국유나이티드제약(주),033270,2007/03,0.16,3970
한국유니온제약(주),080720,2005/12,,
한국유니온제약(주),080720,2006/12,,
한국유니온제약(주),080720,2007/12,,
한국유니온제약(주),080720,2008/12,,
한국유니온제약(주),080720,2009/12,,
한국유니온제약(주),080720,2010/12,,
한국유니온제약(주),080720,2011/12,,
한국유니온제약(주),080720,2012/12,,
한국유니온제약(주),080720,2013/12,,
한국유니온제약(주),080720,2014/12,,
한국유니온제약(주),080720,2015/12,,
한국유니온제약(주),080720,2016/12,,
한국유니온제약(주),080720,2017/12,,
한국유니온제약(주),080720,2018/12,0.28,13250
한국유니온제약(주),080720,2019/12,1.54,13900
한국유니온제약(주),080720,2020/12,0.5,18400
한국전자금융(주),063570,2001/12,,
한국전자금융(주),063570,2002/12,,
한국전자금융(주),063570,2003/12,,
한국전자금융(주),063570,2004/12,,
한국전자금융(주),063570,2005/12,0,
한국전자금융(주),063570,2006/12,20.88,42500
한국전자금융(주),063570,2007/12,26.99,69000
한국전자금융(주),063570,2008/12,6.78,2565
한국전자금융(주),063570,2009/12,5.1,2790
한국전자금융(주),063570,2010/12,9.6,2990
한국전자금융(주),063570,2011/12,9.56,1895
한국전자금융(주),063570,2012/12,10.54,1955
한국전자금융(주),063570,2013/12,10.38,2095
한국전자금융(주),063570,2014/12,13.52,2640
한국전자금융(주),063570,2015/12,14.03,6460
한국전자금융(주),063570,2016/12,13.43,6140
한국전자금융(주),063570,2017/12,11.16,12400
한국전자금융(주),063570,2018/12,7.02,8990
한국전자금융(주),063570,2019/12,13.46,7800
한국전자금융(주),063570,2020/12,6.21,5720
한국전자인증(주),041460,2001/12,,
한국전자인증(주),041460,2002/12,,
한국전자인증(주),041460,2003/12,,
한국전자인증(주),041460,2004/12,,
한국전자인증(주),041460,2008/12,0,
한국전자인증(주),041460,2009/12,0,
한국전자인증(주),041460,2010/12,0.02,2290
한국전자인증(주),041460,2011/12,0.1,1375
한국전자인증(주),041460,2012/12,0.55,2495
한국전자인증(주),041460,2013/12,0.64,2585
한국전자인증(주),041460,2014/12,1.12,3920
한국전자인증(주),041460,2015/12,1.48,8990
한국전자인증(주),041460,2016/12,3.44,6130
한국전자인증(주),041460,2017/12,1.38,6490
한국전자인증(주),041460,2018/12,3.55,4000
한국전자인증(주),041460,2019/12,2.6,4475
한국전자인증(주),041460,2020/12,1.52,6360
한국정밀기계(주),101680,2000/12,,
한국정밀기계(주),101680,2001/12,,
한국정밀기계(주),101680,2002/12,,
한국정밀기계(주),101680,2003/12,,
한국정밀기계(주),101680,2004/12,,
한국정밀기계(주),101680,2005/12,0,
한국정밀기계(주),101680,2006/12,0,
한국정밀기계(주),101680,2007/12,0,
한국정밀기계(주),101680,2008/12,0,
한국정밀기계(주),101680,2009/12,8.33,41400
한국정밀기계(주),101680,2010/12,3.75,29400
한국정밀기계(주),101680,2011/12,7.68,18850
한국정밀기계(주),101680,2012/12,1.13,10550
한국정밀기계(주),101680,2013/12,5.58,10650
한국정밀기계(주),101680,2014/12,6.57,5850
한국정밀기계(주),101680,2015/12,4.03,3840
한국정밀기계(주),101680,2016/12,0.97,4195
한국정밀기계(주),101680,2017/12,1.26,2295
한국정밀기계(주),101680,2018/12,1.99,2410
한국정밀기계(주),101680,2019/12,0.54,2720
한국정밀기계(주),101680,2020/12,0.1,1630
한국정보공학(주),039740,2000/12,0.22,8960
한국정보공학(주),039740,2001/12,0.14,11500
한국정보공학(주),039740,2002/12,0.02,3200
한국정보공학(주),039740,2003/12,0.11,3265
한국정보공학(주),039740,2004/12,0.23,2180
한국정보공학(주),039740,2005/12,0.23,4495
한국정보공학(주),039740,2006/12,0.23,3000
한국정보공학(주),039740,2007/12,0.19,3800
한국정보공학(주),039740,2008/12,0.19,1825
한국정보공학(주),039740,2009/12,0.11,2400
한국정보공학(주),039740,2010/12,0.13,3695
한국정보공학(주),039740,2011/12,0.11,2665
한국정보공학(주),039740,2012/12,2.3,2930
한국정보공학(주),039740,2013/12,0.64,3350
한국정보공학(주),039740,2014/12,0.57,4205
한국정보공학(주),039740,2015/12,0.13,8300
한국정보공학(주),039740,2016/12,1.72,5450
한국정보공학(주),039740,2017/12,1.81,3995
한국정보공학(주),039740,2018/12,0.35,3240
한국정보공학(주),039740,2019/12,0.41,3045
한국정보공학(주),039740,2020/12,1.12,3700
한국정보인증(주),053300,2000/12,,
한국정보인증(주),053300,2001/12,,
한국정보인증(주),053300,2002/12,,
한국정보인증(주),053300,2003/12,,
한국정보인증(주),053300,2004/12,,
한국정보인증(주),053300,2005/12,,
한국정보인증(주),053300,2006/12,,
한국정보인증(주),053300,2007/12,,
한국정보인증(주),053300,2008/12,,
한국정보인증(주),053300,2009/12,,
한국정보인증(주),053300,2010/12,,
한국정보인증(주),053300,2011/12,,
한국정보인증(주),053300,2012/12,,
한국정보인증(주),053300,2013/12,,
한국정보인증(주),053300,2014/12,0.18,3475
한국정보인증(주),053300,2015/12,3.48,10850
한국정보인증(주),053300,2016/12,1.51,5660
한국정보인증(주),053300,2017/12,0.35,5670
한국정보인증(주),053300,2018/12,2.08,3775
한국정보인증(주),053300,2019/12,1.68,3785
한국정보인증(주),053300,2020/12,1.33,7900
한국정보통신(주),025770,2000/12,11.23,14000
한국정보통신(주),025770,2001/12,13.16,15500
한국정보통신(주),025770,2002/12,10.53,7010
한국정보통신(주),025770,2003/12,8.09,2710
한국정보통신(주),025770,2004/12,39.24,2090
한국정보통신(주),025770,2005/12,57.68,3530
한국정보통신(주),025770,2006/12,57.74,3165
한국정보통신(주),025770,2007/12,57.67,2190
한국정보통신(주),025770,2008/12,57.67,985
한국정보통신(주),025770,2009/12,57.43,1400
한국정보통신(주),025770,2010/12,57.56,4100
한국정보통신(주),025770,2011/12,57.78,3540
한국정보통신(주),025770,2012/12,58.04,3380
한국정보통신(주),025770,2013/12,58.11,4365
한국정보통신(주),025770,2014/12,57.67,8000
한국정보통신(주),025770,2015/12,62.23,13400
한국정보통신(주),025770,2016/12,60.97,10550
한국정보통신(주),025770,2017/12,62.5,12150
한국정보통신(주),025770,2018/12,63.47,9340
한국정보통신(주),025770,2019/12,65.78,6870
한국정보통신(주),025770,2020/12,64.47,9070
한국컴퓨터(주),054040,2000/12,,
한국컴퓨터(주),054040,2001/12,0,
한국컴퓨터(주),054040,2002/12,0,4170
한국컴퓨터(주),054040,2003/12,1.41,6700
한국컴퓨터(주),054040,2004/12,3.95,5870
한국컴퓨터(주),054040,2005/12,0.41,5330
한국컴퓨터(주),054040,2006/12,0.06,3750
한국컴퓨터(주),054040,2007/12,0.01,1970
한국컴퓨터(주),054040,2008/12,0.02,1620
한국컴퓨터(주),054040,2009/12,0,2365
한국컴퓨터(주),054040,2010/12,0.26,4085
한국컴퓨터(주),054040,2011/12,0.06,3695
한국컴퓨터(주),054040,2012/12,0.11,3115
한국컴퓨터(주),054040,2013/12,0.48,4525
한국컴퓨터(주),054040,2014/12,2.66,3310
한국컴퓨터(주),054040,2015/12,2.04,3430
한국컴퓨터(주),054040,2016/12,2.52,6360
한국컴퓨터(주),054040,2017/12,2.34,5540
한국컴퓨터(주),054040,2018/12,1.55,2385
한국컴퓨터(주),054040,2019/12,1.37,3060
한국컴퓨터(주),054040,2020/12,2.63,2900
한국콜마(주),024720,2000/03,31.49,3190
한국콜마(주),024720,2001/03,31.48,2530
한국통신데이타(주),045760,2001/12,,
한국통신데이타(주),045760,2002/12,0.45,5450
한국통신데이타(주),045760,2003/12,0,4980
한국통신데이타(주),045760,2004/12,0,725
한국통신데이타(주),045760,2005/12,0.87,4100
한국통신데이타(주),045760,2006/12,1.75,2350
한국통신데이타(주),045760,2007/12,0,1765
한국통신엠닷컴(주),030700,2000/06,16.38,21600
한라아이엠에스(주),092460,2004/12,,
한라아이엠에스(주),092460,2005/12,0,
한라아이엠에스(주),092460,2006/12,0,
한라아이엠에스(주),092460,2007/12,13.96,12850
한라아이엠에스(주),092460,2008/12,1.45,5830
한라아이엠에스(주),092460,2009/12,0,6570
한라아이엠에스(주),092460,2010/12,0,6840
한라아이엠에스(주),092460,2011/12,0.51,4310
한라아이엠에스(주),092460,2012/12,0,4060
한라아이엠에스(주),092460,2013/12,0.69,4190
한라아이엠에스(주),092460,2014/12,0,5120
한라아이엠에스(주),092460,2015/12,0,6700
한라아이엠에스(주),092460,2016/12,1.88,9430
한라아이엠에스(주),092460,2017/12,0.55,6540
한라아이엠에스(주),092460,2018/12,0.51,7000
한라아이엠에스(주),092460,2019/12,0.47,7580
한라아이엠에스(주),092460,2020/12,0.31,6390
한빛전자통신(주),044570,2000/12,,
한빛전자통신(주),044570,2001/12,,2800
한서제약(주),044070,2000/12,,
