,회사명,거래소코드,공시발생일,공시제목,text,link
842,모빌탑,085680,2009-11-03 15:04,대표이사변경,"





:: 70656_대표이사변경








대표이사 변경








1. 변경내용


변경전 대표이사


양지용




변경후 대표이사


권태형




2. 변경사유


 전대표이사의 사임(일신상의 사유)으로 인한 신규선임




3. 변경일


2009-10-29




4. 이사회결의일


2009-10-29




-사외이사 참석여부


참석(명)


1




불참(명)


-




-감사(사외이사가 아닌 감사위원) 참석여부


불참




5. 기타 투자판단에 참고할 사항


-




※관련공시


-




변경후 대표이사 전체 내역




성명


생년월일


최대주주와의 관계


주식수


지분비율


비고




권태형


1972-02-18


-


-


-


-




주요경력




성명


회사명


직위


입사연월일


퇴사연월일


비고




권태형


(주) 영남에어


이사


2007-11-05


2009-01-19


-




권태형


(주) 모빌탑


사외이사


2009-01-20


-


-







",https://kind.krx.co.kr/external/2009/11/03/000224/20091103000279/70656.htm
843,동양이엔피,079960,2009-11-02 15:59,대표이사변경,"





:: 70656_대표이사변경








대표이사 변경








1. 변경내용


변경전 대표이사


김재수, 이용문




변경후 대표이사


김재수




2. 변경사유


이용문 대표이사의 사임




3. 변경일


2009-11-02




4. 이사회결의일


-




-사외이사 참석여부


참석(명)


-




불참(명)


-




-감사(사외이사가 아닌 감사위원) 참석여부


-




5. 기타 투자판단에 참고할 사항


1) 당사는 각자 대표이사 체제로 운영되어 왔으나, 전문경영인이 일신상의 이유로 사임함에 따라 단일 대표이사 체제로 재편합니다.




※관련공시


-




변경후 대표이사 전체 내역




성명


생년월일


최대주주와의 관계


주식수


지분비율


비고




김재수


1940-07-28


본인


2,000,000


25.4%


-




주요경력




성명


회사명


직위


입사연월일


퇴사연월일


비고




김재수


동양이엔피


대표이사


-


-


현재 당사 대표이사임







",https://kind.krx.co.kr/external/2009/11/02/000282/20091030000183/70656.htm
844,엑스로드,074140,2009-11-02 15:54,대표이사변경,"





:: 70656_대표이사변경








대표이사 변경








1. 변경내용


변경전 대표이사


이봉형, 황규형 각자대표




변경후 대표이사


황규형




2. 변경사유


이봉형 각자 대표이사의 대표이사직 사임




3. 변경일


2009-11-02




4. 이사회결의일


2009-11-02




-사외이사 참석여부


참석(명)


1




불참(명)


1




-감사(사외이사가 아닌 감사위원) 참석여부


불참




5. 기타 투자판단에 참고할 사항


이봉형 대표이사의 등기이사직은 유지함




※관련공시


-




변경후 대표이사 전체 내역




성명


생년월일


최대주주와의 관계


주식수


지분비율


비고




황규형


1969-01-01


최대주주 본인


2,286,804


16.35%


-




주요경력




성명


회사명


직위


입사연월일


퇴사연월일


비고




황규형


삼성SDS
         (주)엔채널 대표이사


대표이사


2008-12-10


-


-







",https://kind.krx.co.kr/external/2009/11/02/000261/20091102000264/70656.htm
845,넥슨지티,041140,2009-11-02 15:50,대표이사변경,"





:: 70656_대표이사변경








대표이사 변경








1. 변경내용


변경전 대표이사


김건일




변경후 대표이사


정운상




2. 변경사유


핵심사업의 경영활동역량을 집중하고자 실무형 CEO 선임




3. 변경일


2009-11-02




4. 이사회결의일


2009-11-02




-사외이사 참석여부


참석(명)


0




불참(명)


2




-감사(사외이사가 아닌 감사위원) 참석여부


불참




5. 기타 투자판단에 참고할 사항


-




※관련공시


-




변경후 대표이사 전체 내역




성명


생년월일


최대주주와의 관계


주식수


지분비율


비고




정운상


1967-11-13


해당사항없음


-


-


-




주요경력




성명


회사명


직위


입사연월일


퇴사연월일


비고




정운상


LG반도체


총괄팀장


1994-03-01


2000-12-31


-







",https://kind.krx.co.kr/external/2009/11/02/000255/20091020000891/70656.htm
846,동국산업,005160,2009-11-02 15:41,대표이사변경,"





:: 70656_대표이사변경








대표이사 변경








1. 변경내용


변경전 대표이사


장세희




변경후 대표이사


장세희, 정학근




2. 변경사유


- 1인 대표이사에서 각자 대표이사로 변경
         - 글로벌 경쟁력 강화의 일환임




3. 변경일


2009-11-02




4. 이사회결의일


2009-11-02




-사외이사 참석여부


참석(명)


-




불참(명)


2




-감사(사외이사가 아닌 감사위원) 참석여부


참석




5. 기타 투자판단에 참고할 사항


변경일은 이사회 결의일이며 등기예정임




※관련공시


-




변경후 대표이사 전체 내역




성명


생년월일


최대주주와의 관계


주식수


지분비율


비고




장세희


1968-03-12


본인


10,189,454


20.38%


-




정학근


1950-12-02


-


-


-


-




주요경력




성명


회사명


직위


입사연월일


퇴사연월일


비고




정학근


동국산업(주)


-


1977-02-01


-


-




정학근


동국산업(주)


포항공장장


1995-12-22


-


-




정학근


(주)동국S&C


대표이사


2002-11-06


-


-







",https://kind.krx.co.kr/external/2009/11/02/000240/20091102000365/70656.htm
847,하츠,066130,2009-11-02 09:55,대표이사변경,"





:: 70656_대표이사변경








대표이사 변경








1. 변경내용


변경전 대표이사


김성식, 유세종(각자대표)




변경후 대표이사


김성식




2. 변경사유


일신상의 사유로 인한 대표이사직 사임




3. 변경일


2009-10-31




4. 이사회결의일


-




-사외이사 참석여부


참석(명)


-




불참(명)


-




-감사(사외이사가 아닌 감사위원) 참석여부


-




5. 기타 투자판단에 참고할 사항


유세종 대표이사가 대표이사직에서 사임함에 따라 김성식 1인 대표이사 체제로 변경되었습니다.




※관련공시


-




변경후 대표이사 전체 내역




성명


생년월일


최대주주와의 관계


주식수


지분비율


비고




김성식


1967-11-09


특수관계인


-


-


-




주요경력




성명


회사명


직위


입사연월일


퇴사연월일


비고




김성식


(주)벽산


대표이사


2001-01-02


-


-




-


벽산페인트(주)


대표이사


2005-05-26


-


-




-


(주)하츠


대표이사


2008-06-04


-


-







",https://kind.krx.co.kr/external/2009/11/02/000048/20091030000046/70656.htm
848,폴리플러스,065610,2009-10-30 15:04,대표이사변경,"





:: 70656_대표이사변경








대표이사 변경








1. 변경내용


변경전 대표이사


이 준 오, 정 상 진




변경후 대표이사


이 준 오




2. 변경사유


정상진 대표의 대표이사직 사임(일신상의 이유)으로 인한 변경




3. 변경일


2009-10-30




4. 이사회결의일


2009-10-30




-사외이사 참석여부


참석(명)


0




불참(명)


1




-감사(사외이사가 아닌 감사위원) 참석여부


-




5. 기타 투자판단에 참고할 사항


- 기존 이준오, 정상진 각자대표체제에서 정상진 대표의 사임에 따라 이준오 1인의 단독대표체제로 변경되었습니다.
         
- 정상진 대표는 대표이사직만 사임하고, 기존 사내이사직은 그대로 수행합니다.




※관련공시


-




변경후 대표이사 전체 내역




성명


생년월일


최대주주와의 관계


주식수


지분비율


비고




이 준 오


1967-03-27


최대주주 본인


2,936,190


14.794%


주식수는 특수관계인의 소유주식수 포함입니다.




주요경력




성명


회사명


직위


입사연월일


퇴사연월일


비고




이 준 오


(주)폴리플러스


대표이사


2009-07-30


-


-







",https://kind.krx.co.kr/external/2009/10/30/000242/20091030000193/70656.htm
849,비엔씨컴퍼니,058370,2009-10-29 16:10,대표이사변경,"





:: 70656_대표이사변경








대표이사 변경








1. 변경내용


변경전 대표이사


원영득,이승익(각자대표)




변경후 대표이사


이승익




2. 변경사유


일신상의 사유로 인한 등기이사 및 대표이사직 사임




3. 변경일


2009-10-29




4. 이사회결의일


2009-10-29




-사외이사 참석여부


참석(명)


0




불참(명)


1




-감사(사외이사가 아닌 감사위원) 참석여부


불참




5. 기타 투자판단에 참고할 사항


원영득 대표이사가 등기이사 및 대표이사직에서 사임함에 따라 이승익 1인 대표이사 체제로 변경되었습니다.




※관련공시


-




변경후 대표이사 전체 내역




성명


생년월일


최대주주와의 관계


주식수


지분비율


비고




이승익


1975-08-28


해당사항 없음


346,000


1.46%


-




주요경력




성명


회사명


직위


입사연월일


퇴사연월일


비고




이승익


지코앤루티즈(주)


대표이사


2009-03-30


-


-







",https://kind.krx.co.kr/external/2009/10/29/000279/20091021000152/70656.htm
850,인터파크,035080,2009-10-29 09:04,대표이사변경((주)인터파크INT)(자회사의 주요경영사항),"





:: 70656_대표이사변경








대표이사 변경









자회사인


(주)인터파크INT


의 주요경영사항신고











1. 변경내용


변경전 대표이사


이상규, 최대봉, 김동업, 박진영




변경후 대표이사


이상규




2. 변경사유


- 단일 대표이사 체제로 재편함에 따라 기존
           핵심사업의 경영활동역량을 집중하고,
           중장기 경쟁력 강화를 도모하고자 함.
         - 각자 대표  4인중  3인  사임.




3. 변경일


2009-10-28




4. 이사회결의일


-




-사외이사 참석여부


참석(명)


-




불참(명)


-




-감사(사외이사가 아닌 감사위원) 참석여부


-




5. 기타 투자판단에 참고할 사항


1) 본 공시는 '지주회사의 자회사에 대한 주요경영사항신고'입니다.                
         -자회사명:(주)인터파크INT
         -최근사업년도말 자산비중 : 18.2%
         -(주)인터파크INT는 비상장 법인임
         
2) 본 공시는 당사의 자회사인 '(주)인터파크INT 의 대표이사변경'에 관한 사항이니 투자판단에 착오없으시길 바랍니다.
         
3) 상기의 '변경일'은 '사임서 제출일'임.
         
4) 하기의 '변경후 대표이사 전체내역' 사항 중 '최대주주'는 (주)인터파크INT의 최대주주인 '(주)인터파크'이며, '주식수'및 '지분비율'에 대한 사항은 (주)인터파크INT 기준임.




※관련공시


-




변경후 대표이사 전체 내역




성명


생년월일


최대주주와의 관계


주식수


지분비율


비고




이상규


1966-10-19


임원


-


-


-




주요경력




성명


회사명


직위


입사연월일


퇴사연월일


비고




이상규


(주)인터파크


대표이사


-


-


현재 (주)인터파크 등기이사임.







",https://kind.krx.co.kr/external/2009/10/29/000023/20091028000399/70656.htm
851,유비케어,032620,2009-10-28 14:02,대표이사변경,"





:: 70656_대표이사변경








대표이사 변경








1. 변경내용


변경전 대표이사


박주철 대표이사
         김진태 대표이사




변경후 대표이사


박주철 대표이사
         남재우 대표이사




2. 변경사유


김진태 대표이사의 사임에 따른 신규 1명(각자 대표이사) 선임




3. 변경일


2009-11-01




4. 이사회결의일


2009-10-28




-사외이사 참석여부


참석(명)


1




불참(명)


1




-감사(사외이사가 아닌 감사위원) 참석여부


참석




5. 기타 투자판단에 참고할 사항


-




※관련공시


-




변경후 대표이사 전체 내역




성명


생년월일


최대주주와의 관계


주식수


지분비율


비고




박주철


1948-03-11


특수관계인


0


0%


-




남재우


1964-09-26


특수관계인


0


0%


-




주요경력




성명


회사명


직위


입사연월일


퇴사연월일


비고




박주철


SK D&D(주)


부회장


2007-01-01


-


비상장




남재우


(주)유비케어


상무


2008-04-16


-


상장







",https://kind.krx.co.kr/external/2009/10/28/000122/20091023000940/70656.htm
852,SK머티리얼즈,036490,2009-10-27 17:08,대표이사변경,"





:: 70656_대표이사변경








대표이사 변경








1. 변경내용


변경전 대표이사


하영환,조백인




변경후 대표이사


정순천,조백인




2. 변경사유


각자 대표이사 하영환의 사임 및 정순천 대표이사 선임




3. 변경일


2009-11-01




4. 이사회결의일


2009-10-27




-사외이사 참석여부


참석(명)


-




불참(명)


1




-감사(사외이사가 아닌 감사위원) 참석여부


참석




5. 기타 투자판단에 참고할 사항


-




※관련공시


-




변경후 대표이사 전체 내역




성명


생년월일


최대주주와의 관계


주식수


지분비율


비고




정순천


1946-04-24


-


-


-


-




조백인


1950-11-01


-


-


-


-




주요경력




성명


회사명


직위


입사연월일


퇴사연월일


비고




정순천


OCI(주)


부회장


-


2009-03-30


-현재 당사 등기이사임




조백인


OCI케미칼


부사장


2001-05-01


2005-12-31


-







",https://kind.krx.co.kr/external/2009/10/27/000384/20091027000029/70656.htm
853,갤럭시아머니트리,094480,2009-10-27 16:32,대표이사변경,"





:: 70656_대표이사변경








대표이사 변경








1. 변경내용


변경전 대표이사


남경환




변경후 대표이사


신일용




2. 변경사유


전 대표이사의 사임(일신상의 사유)으로 인한 신규선임




3. 변경일


2009-11-01




4. 이사회결의일


2009-10-27




-사외이사 참석여부


참석(명)


-




불참(명)


-




-감사(사외이사가 아닌 감사위원) 참석여부


참석




5. 기타 투자판단에 참고할 사항


1. 이사회결의에 따라 신일용 대표이사는 2009년 11월 1일자에 취임할 예정입니다.




※관련공시


-




변경후 대표이사 전체 내역




성명


생년월일


최대주주와의 관계


주식수


지분비율


비고




신일용


1957-08-12


해당사항 없음


-


-


-




주요경력




성명


회사명


직위


입사연월일


퇴사연월일


비고




신일용


삼성SDI


Mobile
         Display
         영업마케팅
         임원


2002-08-01


2009-01-31


1984년 8월 부터 2002년 7월까지 삼성물산, 삼성그룹에서 근무







",https://kind.krx.co.kr/external/2009/10/27/000319/20091026001044/70656.htm
854,GK파워,054020,2009-10-23 16:07,대표이사변경,"





:: 70656_대표이사변경








대표이사 변경








1. 변경내용


변경전 대표이사


김삼선




변경후 대표이사


김삼선, 김영기(각자 대표이사)




2. 변경사유


경영 효율성을 위한 대표이사 추가 선임




3. 변경일


2009-10-23




4. 이사회결의일


2009-10-23




-사외이사 참석여부


참석(명)


1




불참(명)


1




-감사(사외이사가 아닌 감사위원) 참석여부


불참




5. 기타 투자판단에 참고할 사항


각자 대표이사체제로 변경됨.




※관련공시


-




변경후 대표이사 전체 내역




성명


생년월일


최대주주와의 관계


주식수


지분비율


비고




김삼선


1968-07-29


-


343,580


5.12%


-




김영기


1962-09-10


-


-


-


-




주요경력




성명


회사명


직위


입사연월일


퇴사연월일


비고




김삼선


(주)GK파워


대표이사


2005-03-28


-


-




김영기


(주)아윌패스


대표이사


2003-04-11


-


-







",https://kind.krx.co.kr/external/2009/10/23/000313/20091023000520/70656.htm
855,그린기술투자,025340,2009-10-23 16:02,대표이사변경,"





:: 70656_대표이사변경








대표이사 변경








1. 변경내용


변경전 대표이사


신경현




변경후 대표이사


곽성권




2. 변경사유


전 대표이사의 사임(일신상의 사유)으로 인한 신규선임




3. 변경일


2009-10-23




4. 이사회결의일


2009-10-23




-사외이사 참석여부


참석(명)


1




불참(명)


3




-감사(사외이사가 아닌 감사위원) 참석여부


참석




5. 기타 투자판단에 참고할 사항


-




※관련공시


-




변경후 대표이사 전체 내역




성명


생년월일


최대주주와의 관계


주식수


지분비율


비고




곽성권


1960-01-13


-


-


-


-




주요경력




성명


회사명


직위


입사연월일


퇴사연월일


비고




곽성권


제일은행


사원


1985-09-01


1987-08-31


-




곽성권


한미은행


지점장


1987-09-01


2003-11-30


-




곽성권


한국씨티은행


지점장


2003-12-01


2008-12-31


-







",https://kind.krx.co.kr/external/2009/10/23/000308/20091023000261/70656.htm
856,엠씨티티코어,052210,2009-10-23 15:55,대표이사변경,"





:: 70656_대표이사변경








대표이사 변경








1. 변경내용


변경전 대표이사


김영기




변경후 대표이사


장송선,김영기(각자대표이사)




2. 변경사유


바이오사업에 대한 역량집중을 위해 이사회 결의로 장송선 대표이사 신규선임




3. 변경일


2009-10-23




4. 이사회결의일


2009-10-23




-사외이사 참석여부


참석(명)


1




불참(명)


1




-감사(사외이사가 아닌 감사위원) 참석여부


불참




5. 기타 투자판단에 참고할 사항


-




※관련공시


-




변경후 대표이사 전체 내역




성명


생년월일


최대주주와의 관계


주식수


지분비율


비고




장송선


1956-09-28


본인


3,139,579


11.59%


-




김영기


1962-09-23


-


-


-


-




주요경력




성명


회사명


직위


입사연월일


퇴사연월일


비고




장송선


(주)엠씨티티


대표이사


2005-04-15


-


-




김영기


(주)컨티넨탈아펙스홀딩스


대표이사


2007-09-17


-


-







",https://kind.krx.co.kr/external/2009/10/23/000264/20091022000687/70656.htm
857,GK파워,054020,2009-10-22 17:40,대표이사변경,"





:: 70656_대표이사변경








대표이사 변경








1. 변경내용


변경전 대표이사


김삼선, 이석곤(각자 대표이사)




변경후 대표이사


김삼선




2. 변경사유


이석곤 대표이사가 일신상의 사유로 대표이사직을 사임함.




3. 변경일


2009-10-22




4. 이사회결의일


-




-사외이사 참석여부


참석(명)


-




불참(명)


-




-감사(사외이사가 아닌 감사위원) 참석여부


-




5. 기타 투자판단에 참고할 사항


이석곤 대표이사의 사임으로 김삼선 1인 대표이사체제로 변경됨.




※관련공시


-




변경후 대표이사 전체 내역




성명


생년월일


최대주주와의 관계


주식수


지분비율


비고




김삼선


1968-07-29


본인


343,580


5.12%


-




주요경력




성명


회사명


직위


입사연월일


퇴사연월일


비고




김삼선


(주)GK파워


대표이사


2005-03-28


-


-







",https://kind.krx.co.kr/external/2009/10/22/000329/20091022000377/70656.htm
858,SBI인베스트먼트,019550,2009-10-20 17:29,대표이사변경,"





:: 70656_대표이사변경








대표이사 변경








1. 변경내용


변경전 대표이사


김세현, 김영우




변경후 대표이사


김세현




2. 변경사유


투자영업부문을 총괄하는 김영우 대표이사가
         일신상의 사유로 대표이사직을 사임함




3. 변경일


2009-10-20




4. 이사회결의일


-




-사외이사 참석여부


참석(명)


-




불참(명)


-




-감사(사외이사가 아닌 감사위원) 참석여부


-




5. 기타 투자판단에 참고할 사항


김영우 대표이사가 사임함에 따라 김세현
         1인 대표이사 체제로 변경




※관련공시


-




변경후 대표이사 전체 내역




성명


생년월일


최대주주와의 관계


주식수


지분비율


비고




김세현


1962-01-15


-


-


-


-




주요경력




성명


회사명


직위


입사연월일


퇴사연월일


비고




김세현


한국기술투자(주)


대표이사
         기획관리실장
         기업투자본부장
         투자1본부장


2003-04-01


-


-







",https://kind.krx.co.kr/external/2009/10/20/000290/20091020000458/70656.htm
859,사이노젠,064060,2009-10-20 16:38,대표이사변경,"





:: 70656_대표이사변경








대표이사 변경








1. 변경내용


변경전 대표이사


백운표




변경후 대표이사


김병준




2. 변경사유


일신상의 사유로 인한 사임.




3. 변경일


2009-10-20




4. 이사회결의일


2009-10-20




-사외이사 참석여부


참석(명)


1




불참(명)


-




-감사(사외이사가 아닌 감사위원) 참석여부


불참




5. 기타 투자판단에 참고할 사항


-




※관련공시


-




변경후 대표이사 전체 내역




성명


생년월일


최대주주와의 관계


주식수


지분비율


비고




김병준


1977-01-25


-


-


-


-




주요경력




성명


회사명


직위


입사연월일


퇴사연월일


비고




김병준


(주)교통영상기술


대표이사


2003-05-01


2004-10-10


-




김병준


(주)삼광정보통신


대표이사


2005-09-05


2007-12-10


-




김병준


(주)로스차일드 에듀케이션 파트너스


이사


2009-03-03


-


재직중







",https://kind.krx.co.kr/external/2009/10/20/000230/20091014000592/70656.htm
860,폴켐,033190,2009-10-16 16:52,대표이사변경,"





:: 70656_대표이사변경








대표이사 변경








1. 변경내용


변경전 대표이사


김기석




변경후 대표이사


임광석




2. 변경사유


김기석의 일신상의 사유로 대표이사변경




3. 변경일


2009-10-16




4. 이사회결의일


2009-10-16




-사외이사 참석여부


참석(명)


1




불참(명)


1




-감사(사외이사가 아닌 감사위원) 참석여부


불참




5. 기타 투자판단에 참고할 사항


-




※관련공시


-




변경후 대표이사 전체 내역




성명


생년월일


최대주주와의 관계


주식수


지분비율


비고




임광석


1968-09-25


없음


465,116


3.73%


-




주요경력




성명


회사명


직위


입사연월일


퇴사연월일


비고




임광석


엠에스엠텍


대표이사


2009-05-06


-


-




임광석


TG삼보컴퓨터


부사장


2007-11-28


2009-04-30


-







",https://kind.krx.co.kr/external/2009/10/16/000382/20091016000742/70656.htm
861,나리지*온,036850,2009-10-16 16:27,대표이사변경,"





:: 70656_대표이사변경








대표이사 변경








1. 변경내용


변경전 대표이사


채길순




변경후 대표이사


이현우




2. 변경사유


회생법원의 사내이사 및 감사선임 허가결정




3. 변경일


2009-10-15




4. 이사회결의일


-




-사외이사 참석여부


참석(명)


-




불참(명)


-




-감사(사외이사가 아닌 감사위원) 참석여부


-




5. 기타 투자판단에 참고할 사항


-상기 변경일은 회생법원의 사내이사 및 감사선임 허가결정일임.




※관련공시


-




변경후 대표이사 전체 내역




성명


생년월일


최대주주와의 관계


주식수


지분비율


비고




이현우


1962-12-26


-


-


-


-




주요경력




성명


회사명


직위


입사연월일


퇴사연월일


비고




이현우


한국고덴시(주)


영업BU장


2006-04-17


-


-







",https://kind.krx.co.kr/external/2009/10/16/000349/20091013000036/70656.htm
862,티브로드도봉강북방송,035210,2009-10-16 15:42,대표이사변경((주)큐릭스서대문방송)(자회사의 주요경영사항),"





:: 70656_대표이사변경








대표이사 변경









자회사인


(주)큐릭스 서대문방송


의 주요경영사항신고











1. 변경내용


변경전 대표이사


이덕선, 서병직




변경후 대표이사


이덕선




2. 변경사유


서병직 대표이사 일신상의 이유로 사임




3. 변경일


2009-10-15




4. 이사회결의일


-




-사외이사 참석여부


참석(명)


0




불참(명)


0




-감사(사외이사가 아닌 감사위원) 참석여부


불참




5. 기타 투자판단에 참고할 사항


해당사항 없음




※관련공시


-




변경후 대표이사 전체 내역




성명


생년월일


최대주주와의 관계


주식수


지분비율


비고




이덕선


1963-07-14


계열사 임원


0


0%


-




주요경력




성명


회사명


직위


입사연월일


퇴사연월일


비고




이덕선


(주)큐릭스 서대문방송


대표이사


2002-03-27


-


-







",https://kind.krx.co.kr/external/2009/10/16/000212/20091015000805/70656.htm
863,엑스로드,074140,2009-10-16 15:27,대표이사변경,"





:: 70656_대표이사변경








대표이사 변경








1. 변경내용


변경전 대표이사


이봉형, 황규형 공동대표




변경후 대표이사


이봉형, 황규형 각자대표




2. 변경사유


공동대표에서 각자 대표이사 체제로 변경




3. 변경일


2009-10-16




4. 이사회결의일


2009-10-16




-사외이사 참석여부


참석(명)


1




불참(명)


1




-감사(사외이사가 아닌 감사위원) 참석여부


불참




5. 기타 투자판단에 참고할 사항


-




※관련공시


-




변경후 대표이사 전체 내역




성명


생년월일


최대주주와의 관계


주식수


지분비율


비고




이봉형


1958-01-15


각자대표


165,333


1.18%


-




황규형


1969-01-01


본인, 각자대표


2,286,804


16.35%


-




주요경력




성명


회사명


직위


입사연월일


퇴사연월일


비고




이봉형


(주)카포인트 대표이사
         강원대학교 교수


각자대표이사


2000-04-10


-


-




황규형


삼성SDS
         ㈜엔채널 대표이사


각자대표이사


2008-12-10


-


-







",https://kind.krx.co.kr/external/2009/10/16/000175/20091015000199/70656.htm
864,디에이피,066900,2009-10-16 10:28,대표이사변경,"





:: 70656_대표이사변경








대표이사 변경








1. 변경내용


변경전 대표이사


이성헌




변경후 대표이사


이성헌,최봉윤(각자대표)




2. 변경사유


각자대표이사 추가선임




3. 변경일


2009-10-16




4. 이사회결의일


2009-10-16




-사외이사 참석여부


참석(명)


-




불참(명)


1




-감사(사외이사가 아닌 감사위원) 참석여부


불참




5. 기타 투자판단에 참고할 사항


-




※관련공시


-




변경후 대표이사 전체 내역




성명


생년월일


최대주주와의 관계


주식수


지분비율


비고




이성헌


1955-06-10


본인


3,037,160


17.39%


-




최봉윤


1952-05-10


없음


0


0%


-




주요경력




성명


회사명


직위


입사연월일


퇴사연월일


비고




이성헌


대한조선공사,
         동아정밀산업


(現)디에이피 대표이사


1995-06-01


-


-




최봉윤


삼성전자


(現)디에이피
         임원


2002-04-15


-


-







",https://kind.krx.co.kr/external/2009/10/16/000035/20091012000693/70656.htm
865,에이스일렉,038690,2009-10-15 16:46,대표이사변경,"





:: 70656_대표이사변경








대표이사 변경








1. 변경내용


변경전 대표이사


이광우, 최용건




변경후 대표이사


최용건




2. 변경사유


이사회결의를 통한 각자대표 이광우이사의 해임에 따른 변경




3. 변경일


2009-10-15




4. 이사회결의일


2009-10-15




-사외이사 참석여부


참석(명)


2




불참(명)


1




-감사(사외이사가 아닌 감사위원) 참석여부


불참




5. 기타 투자판단에 참고할 사항


-




※관련공시


-




변경후 대표이사 전체 내역




성명


생년월일


최대주주와의 관계


주식수


지분비율


비고




최용건


1980-01-23


-


-


-


-




주요경력




성명


회사명


직위


입사연월일


퇴사연월일


비고




최용건


(주)GUN인베스트 대표이사


대표이사


-


-


-







",https://kind.krx.co.kr/external/2009/10/15/000298/20091007000431/70656.htm
866,JS,037110,2009-10-15 15:07,대표이사변경,"





:: 70656_대표이사변경








대표이사 변경








1. 변경내용


변경전 대표이사


강상엽




변경후 대표이사


임은섭




2. 변경사유


경영 효율성을 위한 대표이사 신규선임




3. 변경일


2009-10-15




4. 이사회결의일


2009-10-15




-사외이사 참석여부


참석(명)


1




불참(명)


2




-감사(사외이사가 아닌 감사위원) 참석여부


불참




5. 기타 투자판단에 참고할 사항


-




※관련공시


-




변경후 대표이사 전체 내역




성명


생년월일


최대주주와의 관계


주식수


지분비율


비고




임은섭


1972-04-27


-


-


-


-




주요경력




성명


회사명


직위


입사연월일


퇴사연월일


비고




임은섭


아이알컴(주)


대표이사


1999-12-15


2008-01-31


-




임은섭


(주)에이모션


부사장


2004-06-01


2008-01-31


-




임은섭


(주)더나눔


대표이사


2008-02-01


2009-02-28


-




임은섭


제이에스(주)


이사


2009-03-31


2009-10-12


-







",https://kind.krx.co.kr/external/2009/10/15/000135/20091009000952/70656.htm
867,메이슨캐피탈,021880,2009-10-14 16:06,대표이사변경,"





:: 70656_대표이사변경








대표이사 변경








1. 변경내용


변경전 대표이사


정해근




변경후 대표이사


정완진




2. 변경사유


전 대표이사의 임기만료로 인한 변경




3. 변경일


2009-10-14




4. 이사회결의일


2009-10-14




-사외이사 참석여부


참석(명)


-




불참(명)


2




-감사(사외이사가 아닌 감사위원) 참석여부


참석




5. 기타 투자판단에 참고할 사항


-




※관련공시


-




변경후 대표이사 전체 내역




성명


생년월일


최대주주와의 관계


주식수


지분비율


비고




정완진


1956-08-03


당사 집행임원


-


-


-




주요경력




성명


회사명


직위


입사연월일


퇴사연월일


비고




정완진


진흥상호저축은행


이사


-


-


1985년11월
         -2003년06월




정완진


영조주택(주)


상무이사


-


-


2003년10월
         -2007년09월




정완진


키온건설(주)


전무이사


-


-


2007년10월
         -2009년06월




정완진


한국종합캐피탈


전무(집행임원


2009-06-22


-


-







",https://kind.krx.co.kr/external/2009/10/14/000200/20091013000830/70656.htm
868,와이오엠,066430,2009-10-14 11:30,대표이사변경,"





:: 70656_대표이사변경








대표이사 변경








1. 변경내용


변경전 대표이사


조성우




변경후 대표이사


윤강준




2. 변경사유


신규사업 추진 및 경영 효율성 증대를 위해 대표이사 신규선임




3. 변경일


2009-10-14




4. 이사회결의일


2009-10-14




-사외이사 참석여부


참석(명)


1




불참(명)


2




-감사(사외이사가 아닌 감사위원) 참석여부


불참




5. 기타 투자판단에 참고할 사항


-




※관련공시


-




변경후 대표이사 전체 내역




성명


생년월일


최대주주와의 관계


주식수


지분비율


비고




윤강준


1960-04-28


-


-


-


-




주요경력




성명


회사명


직위


입사연월일


퇴사연월일


비고




윤강준


카톨릭대학교 의과대학 강남성모병원


외래교수


2008-03-01


-


-




윤강준


한림대학교 의과대학교


외래교수


2000-09-01


-


-




윤강준


강남베드로병원


원장


2003-12-01


-


-







",https://kind.krx.co.kr/external/2009/10/14/000065/20091012000222/70656.htm
869,파워로직스,047310,2009-10-13 12:29,대표이사변경,"





:: 70656_대표이사변경








대표이사 변경








1. 변경내용


변경전 대표이사


김문환




변경후 대표이사


박창순,정상호




2. 변경사유


최대주주변경에 따른 신규 공동대표이사 선임




3. 변경일


2009-10-13




4. 이사회결의일


2009-10-13




-사외이사 참석여부


참석(명)


1




불참(명)


0




-감사(사외이사가 아닌 감사위원) 참석여부


참석




5. 기타 투자판단에 참고할 사항


-




※관련공시


-




변경후 대표이사 전체 내역




성명


생년월일


최대주주와의 관계


주식수


지분비율


비고




박창순


1959-06-26


특수관계인(임원)


-


-


-




정상호


1950-02-20


-


-


-


-




주요경력




성명


회사명


직위


입사연월일


퇴사연월일


비고




박창순


탑엔지니어링


경영지원
         부사장


-


-


2005~현재




박창순


LG필립스


LCD팀장


-


-


1999~2000




박창순


LG반도체


HK법인 CFO


-


-


1984~1999




정상호


파워로직스


사장


-


-


2009~현재




정상호


신공항하이웨이


상무


-


-


2000~2003




정상호


삼성중공업


상무


-


-


1994~2000




정상호


제일합섬


재무관리팀장


-


-


1977~1993







",https://kind.krx.co.kr/external/2009/10/13/000078/20090925000473/70656.htm
