회사명,거래소코드,회계년도,부가가치,법인세비용차감전(계속사업)손익,인건비,금융비용,임차료,조세공과,감가상각비,종업원1인당 부가가치,총자본투자효율,기계투자효율,부가가치율,종업원수
에이치엘비제약(주),047920,2005/12,1707.57,161.36,632.48,237.09,20.75,40.46,615.43,0,29.25,514.04,20.43,0
에이치엘비제약(주),047920,2006/12,1522.92,97.56,655.31,179.11,19.2,69.92,501.82,0,24.26,611.8,21.37,0
에이치엘비제약(주),047920,2007/12,1521.41,213.67,633.02,194.08,37.51,34.06,409.09,0,23.72,900.95,16.65,0
에이치엘비제약(주),047920,2008/12,1575.04,288.64,615.36,217.28,49.42,40.66,363.68,0,21.69,810.81,15.01,0
에이치엘비제약(주),047920,2009/12,539.93,-869.89,682.88,196.48,44.67,83.29,402.51,0,6.99,146.24,5.13,0
에이치엘비제약(주),047920,2010/12,1719.4,13.81,831.57,211.98,54.8,65.96,541.28,0,17.89,171.42,14.23,0
에이치엘비제약(주),047920,2011/12,1559.58,-291.09,901.95,247.84,40.72,87.22,572.93,0,12.17,123.13,12.25,0
에이치엘비제약(주),047920,2012/12,2555.74,668.42,985.48,249.34,40.72,76.93,534.86,0,18.2,195.74,17.41,0
에이치엘비제약(주),047920,2013/12,1842.29,-459.43,1302.79,215.51,40.72,110.85,631.85,0,11.03,129.83,11.99,0
에이치엘비제약(주),047920,2014/12,2779.69,125.85,1392.36,404.04,40.72,102.51,714.21,0,12.97,210.44,16.19,0
에이치엘비제약(주),047920,2015/12,689.7,-2515.83,1631.82,565.51,40.72,154.91,812.57,4.39,2.78,43.98,3.89,157
에이치엘비제약(주),047920,2016/12,3257.48,-118.33,1611.83,819.91,0,146.76,797.31,21.57,7.9,135.97,16.01,151
에이치엘비제약(주),047920,2017/12,-899.89,-5563.33,1836.39,1575.84,40.72,155.02,1055.47,-5.92,-2.26,-23.81,-5.78,152
에이치엘비제약(주),047920,2018/12,-1986.65,-6133.26,2249.23,467.13,40.72,246.97,1142.56,-15.6,-5.81,-48.86,-9.67,130
에이치엘비제약(주),047920,2019/12,5330.76,-258.69,2603.75,1161.09,0,191.04,1633.57,40.08,11.49,139.54,15.02,133
에이치엘비제약(주),047920,2020/12,-74817.61,-92483.39,2873.71,12471.36,0.4,254.69,2065.62,-538.26,-67.15,-2373.96,-184.41,139
에이치엘비파워(주),043220,2000/12,,,,,,,,,,,,
에이치엘비파워(주),043220,2001/12,3608.85,2539.52,1139.7,-454.16,4.22,7.35,372.21,78.45,12.58,113772.01,43.77,46
에이치엘비파워(주),043220,2002/12,-19528.55,-21564.11,1658.6,-75.17,16.7,15.7,419.72,-1220.53,-272.34,0,-223.67,16
에이치엘비파워(주),043220,2003/12,175.65,-1147.47,1030.55,102.16,46.07,39.59,104.76,6.27,1.22,0,1.82,28
에이치엘비파워(주),043220,2004/12,1527.2,485.52,919.39,-1.84,5.73,6.14,112.26,61.09,10.74,25122.52,12.62,25
에이치엘비파워(주),043220,2005/12,-484.53,-1579.27,959.68,-16.94,4.93,7.35,139.72,-24.23,-2.74,-16882.72,-3.16,20
에이치엘비파워(주),043220,2006/12,-1488.03,-2356.57,871.24,-147.41,2.3,5.93,136.48,-74.4,-10.32,-109818.01,-11.84,20
에이치엘비파워(주),043220,2007/12,-4826.17,-12521.79,1545.2,567.52,38.21,17.42,5527.28,-55.47,-11.77,-477.86,-9.68,87
에이치엘비파워(주),043220,2008/12,-5870.97,-13431.4,1756.76,402.69,38.45,11.71,5350.83,-150.54,-23.13,-778.35,-31.19,39
에이치엘비파워(주),043220,2009/12,963.85,-3829.48,1016.62,506.56,50.49,4.89,3214.77,43.81,5.44,275,6.46,22
에이치엘비파워(주),043220,2010/12,1967.96,-727,796.22,440.57,42.35,2.69,1413.13,89.45,11.72,906.79,17.39,22
에이치엘비파워(주),043220,2011/12,263.42,-2387.14,1035.88,562.99,81.93,2.97,966.8,11.45,2.02,150.65,1.03,23
에이치엘비파워(주),043220,2012/12,-4009.51,-7166.99,756.01,196.35,194.19,10.83,2000.1,-308.42,-49.01,-8849.45,-114.13,13
에이치엘비파워(주),043220,2013/12,966.25,-1600.64,1400.02,849.87,138.93,14.39,163.69,80.52,5.04,6872.82,6.33,12
에이치엘비파워(주),043220,2014/12,-2817.72,-5214.05,1086.66,959.99,178.43,28.71,142.56,-234.81,-10.7,-15016.62,-15.89,12
에이치엘비파워(주),043220,2015/12,-15604.65,-17670.02,1093.23,360.8,290.03,191.5,129.82,-917.92,-59.03,-5109.26,-108.17,17
에이치엘비파워(주),043220,2016/12,-3062.28,-5164.23,1413.42,-369.34,696.37,151.7,209.8,-278.39,-5.52,-680.71,-16.52,11
에이치엘비파워(주),043220,2017/12,-8498.3,-16165.74,2836.36,2256.78,746.94,268.9,1558.47,-73.9,-13.4,-398.29,-36.64,115
에이치엘비파워(주),043220,2018/12,-19404.19,-25548.7,2547.02,1289.43,618.26,170.4,1519.4,-329.72,-39.92,-841.22,-69.4,59
에이치엘비파워(주),043220,2019/12,6546.43,363.36,1895.1,2430.54,77.31,172.66,1607.47,128.36,11.52,359.29,20.21,51
에이치엘비파워(주),043220,2020/12,4055.15,-420.87,2108.56,837.79,-87.84,135.63,1481.89,84.48,7.22,286.58,17.81,48
에이치케이이노엔(주),195940,2014/12,,,,,,,,,,,,
에이치케이이노엔(주),195940,2015/12,134990.29,44825.42,62428.49,1388.72,3675.76,2572.6,20099.3,0,27.13,455.16,29.15,0
에이치케이이노엔(주),195940,2016/12,152553.32,57630.25,69209.18,1031.5,3581.94,2912.86,18187.58,0,30.28,658.49,29.29,0
에이치케이이노엔(주),195940,2017/12,167762.17,70273.2,71262.94,135.18,3871.49,3272.86,18946.5,0,31.84,691.41,32.23,0
에이치케이이노엔(주),195940,2018/12,173808.12,61760.47,85194.41,129.48,4504.27,3336.63,18882.86,0,39.05,1042.71,35.42,0
에이치케이이노엔(주),195940,2019/12,184972.96,77039.71,80470.77,2496.56,2641.36,3571.03,18753.53,0,32.12,1387.56,34.09,0
에이치케이이노엔(주),195940,2020/12,200866.79,90468.5,58767.99,21792.54,2046.61,5428.06,22363.09,0,12.44,1668.27,38.98,0
에이테크솔루션(주),071670,2002/12,,,,,,,,,,,,
에이테크솔루션(주),071670,2003/12,1818.03,-4786.16,2336.22,2025.13,0,33.39,2209.45,0,2.83,21.83,2.69,0
에이테크솔루션(주),071670,2004/12,9950.26,3062.52,2563.4,1875.91,0,58.02,2390.42,0,15.99,132.92,13.23,0
에이테크솔루션(주),071670,2005/12,3108.65,-3892.04,2728.15,1721.66,0,55.68,2495.2,0,5.02,61.97,3.53,0
에이테크솔루션(주),071670,2006/12,7928.59,1373.6,2320.94,1597.25,0,38.28,2598.52,0,13.96,108.63,8.64,0
에이테크솔루션(주),071670,2007/12,12088.89,4944.71,3157.48,1101.54,0,43.71,2841.45,0,21.02,147.59,11.86,0
에이테크솔루션(주),071670,2008/12,16236.4,8747.93,3490.37,688,0,56.61,3253.49,0,20.86,132.28,13.92,0
에이테크솔루션(주),071670,2009/12,19032.6,11233.56,3834.78,257.53,0,52.78,3653.94,55.33,16.15,128.87,14.46,344
에이테크솔루션(주),071670,2010/12,31986.58,21643.29,5046.33,440.48,0,85.88,4770.6,68.06,19.98,135.79,16.58,470
에이테크솔루션(주),071670,2011/12,25489.38,13119.67,4792.68,1160.03,0,70.34,6346.66,54.35,16.83,100.41,15.08,469
에이테크솔루션(주),071670,2012/12,8537.32,-6121.37,6184.62,1425.85,0,73.82,6974.41,16.71,4.97,34,5,511
에이테크솔루션(주),071670,2013/12,18324.74,1098.45,6925.53,1556.8,0,80.31,8663.65,37.4,11.04,58.84,10.05,490
에이테크솔루션(주),071670,2014/12,22163.63,2476.8,8720.39,1496.45,0,80.9,9389.09,44.87,13.09,80.47,11.16,494
에이테크솔루션(주),071670,2015/12,15149.49,-2326.6,6218.66,1236.2,3.91,88.58,9928.74,34.75,9.53,57.41,9.38,436
에이테크솔루션(주),071670,2016/12,19890.98,1456.66,6805.62,1090.61,0,75.43,10462.67,46.69,13.8,93.54,9.88,426
에이테크솔루션(주),071670,2017/12,16421.67,-943.66,6174.07,845.89,0,116.85,10228.51,39.57,10.87,80.02,10.06,415
에이테크솔루션(주),071670,2018/12,16467.13,241.33,6243.84,1027.03,0,48.59,8906.35,42.12,10.57,104.09,10.54,391
에이테크솔루션(주),071670,2019/12,17126.53,897.38,7359.87,1140.03,0.19,206.06,7523.01,46.41,10.33,133.33,9.27,369
에이테크솔루션(주),071670,2020/12,17866.4,1995.9,7657.71,940.66,0.47,169.02,7102.64,48.16,11.49,128.74,9.4,371
에이피시스템(주),265520,2017/12,,,,,,,,,,,,
에이피시스템(주),265520,2018/12,53672.39,27712.24,8214.39,4886.42,0,495.53,12363.81,99.58,12.76,592.28,7.52,539
에이피시스템(주),265520,2019/12,37497.55,11660.75,6800.16,4827.67,0,495.84,13713.13,77.96,8.94,476.83,8.15,481
에이피시스템(주),265520,2020/12,56257.25,33507.61,7812.85,3071.4,0,1591.68,10273.72,129.03,15.25,1219.15,9.64,436
에이피에스홀딩스(주),054620,2000/12,,,,,,,,,,,,
에이피에스홀딩스(주),054620,2001/12,2870.68,2123.4,674.05,-16.27,0,14.22,75.27,62.41,18.99,0,15.02,46
에이피에스홀딩스(주),054620,2002/12,1701.95,978.36,689.42,-93.18,0.41,25.05,101.89,40.52,13.74,0,11.08,42
에이피에스홀딩스(주),054620,2003/12,-7321.1,-15232.57,3719.32,125.06,0,41.68,4025.41,-58.57,-28.84,-12740.32,-93.57,125
에이피에스홀딩스(주),054620,2004/12,7675.88,4208.35,2311.85,125.06,25.8,79.88,924.94,51.86,17.12,1939.33,14.56,148
에이피에스홀딩스(주),054620,2005/12,6520.7,1973.31,2512.14,380.58,21.23,60.25,1573.2,35.63,10.11,103.62,15.62,183
에이피에스홀딩스(주),054620,2006/12,10620.27,4188.03,3624.93,373.46,109.32,87.83,2236.7,49.17,12.36,218.53,17.48,216
에이피에스홀딩스(주),054620,2007/12,-1397.21,-8374.83,3457.77,1391.84,23.45,40.56,2064.01,-6.56,-2.03,-38.15,-3.29,213
에이피에스홀딩스(주),054620,2008/12,8211.29,2639.5,2474.81,-77.17,11.81,50.53,3111.82,22.68,6.5,140.14,40.46,362
에이피에스홀딩스(주),054620,2009/12,14384.97,417.01,4021.18,1386.08,107.63,68.48,8384.59,42.69,10.71,139.57,15.64,337
에이피에스홀딩스(주),054620,2010/12,1138.54,-15590.48,4309.64,491.26,84.7,109.58,11733.86,3.25,0.98,17.56,0.74,350
에이피에스홀딩스(주),054620,2011/12,28513.14,17235.42,5767.31,1110.66,0,128.16,4271.59,101.83,10.44,430.23,12.82,280
에이피에스홀딩스(주),054620,2012/12,26024.47,17666.33,5252.48,-1496.47,0,183.72,4418.41,83.68,12.71,1108.56,12.16,311
에이피에스홀딩스(주),054620,2013/12,26437.56,14809.56,6592.17,310.32,0,285.17,4440.35,74.05,14.86,398.9,10.67,357
에이피에스홀딩스(주),054620,2014/12,16800.69,1937.18,6775.77,1740.41,0,117.69,6229.64,46.41,7.95,339.8,9.95,362
에이피에스홀딩스(주),054620,2015/12,28089.11,11610.78,8366.11,2370.2,0,201.05,5540.97,76.96,10.74,556.26,10.15,365
에이피에스홀딩스(주),054620,2016/12,51615.84,35827.18,8680.87,65.2,0,162.69,6879.9,118.66,10.01,990.02,10.08,435
에이피에스홀딩스(주),054620,2017/12,-15175.43,-18303.37,3286.24,-1628,0,24.38,1445.32,-523.29,-7.6,0,-417.55,29
에이피에스홀딩스(주),054620,2018/12,-8288.09,-12580.42,5104.52,-1218.1,0,27.21,378.7,-135.87,-3.55,-367.71,-255.86,61
에이피에스홀딩스(주),054620,2019/12,8484.63,2164.92,5884.52,-523.57,0,35.94,922.82,130.53,3.5,475.27,249.81,65
에이피에스홀딩스(주),054620,2020/12,-30637.95,-40486.64,7089.41,124.66,0,33.1,2601.53,-528.24,-16.19,-696158.75,-675.53,58
에이피위성(주),211270,2011/12,,,,,,,,,,,,
에이피위성(주),211270,2012/12,228.94,-3067.11,480.68,-30.34,3.21,15.89,2826.61,0,1.33,1999.11,1.75,0
에이피위성(주),211270,2013/12,14547.25,12668.98,1481.41,-106.49,19.05,35.06,449.25,0,45.65,53022.48,37.05,0
에이피위성(주),211270,2014/12,10794.75,8625.44,1430.48,-74.68,25.57,198.23,589.71,0,29.62,26946.45,31.22,0
에이피위성(주),211270,2015/12,13074.74,10577.82,1808.26,-125.73,57.13,51.31,705.95,159.45,31.05,49761.13,35.85,82
에이피위성(주),211270,2016/12,9373.13,7302.83,1596.83,-370.45,57.45,50.67,735.8,75.59,10.9,3404.17,37.66,124
에이피위성(주),211270,2017/12,2230.43,80.2,1794.53,-583.22,57.41,71.52,810,15.82,2.15,785.83,7.42,141
에이피위성(주),211270,2018/12,2049.92,-240.84,1995.33,-676.73,70.06,74.61,827.49,13.76,2.06,787.73,4.78,149
에이피위성(주),211270,2019/12,4718.1,2589.59,1958.12,-824.3,28.39,93.87,872.43,32.99,4.6,2667.85,10.33,143
에이피위성(주),211270,2020/12,3193.37,809.17,1976.42,-501.12,13.63,101.24,794.03,23.65,2.83,3318.61,7.04,135
에이피티씨(주),089970,2005/12,,,,,,,,,,,,
에이피티씨(주),089970,2006/12,297.37,-2566.87,1325.7,-41.82,103.68,55.57,1421.11,0,1.18,25,4.49,0
에이피티씨(주),089970,2007/12,2780.07,465.49,1077.53,-72.43,45.72,56.03,1207.73,0,10.22,485.47,27.64,0
에이피티씨(주),089970,2008/12,117.93,-2493.05,843.84,80.38,39.43,23.35,1623.97,0,0.47,36.5,3.74,0
에이피티씨(주),089970,2009/12,572.45,-1395.77,619.12,207.77,19.42,23.94,1097.97,0,2.76,346.65,9.51,0
에이피티씨(주),089970,2010/12,-772.76,-2962.7,845.19,235.83,10.85,50.8,1047.27,0,-4.4,-871.51,-11.89,0
에이피티씨(주),089970,2011/12,412.37,-1396.25,686.38,239.75,1.56,51.84,829.08,0,2.41,14190.16,14.32,0
에이피티씨(주),089970,2012/12,-276.36,-2028.6,694.8,280.83,1.56,72.15,702.92,0,-1.58,-30368.79,-37.27,0
에이피티씨(주),089970,2013/12,-2704.22,-4875.02,1056.62,281.94,9.76,15.99,806.49,0,-22.75,-12869.9,-14.68,0
에이피티씨(주),089970,2014/12,-5986.7,-7414.71,970.48,258.52,0,11.26,187.76,0,-118.09,-51850.87,-585.04,0
에이피티씨(주),089970,2017/12,16461.15,12807.03,3461.11,-76.9,0,0,269.91,0,55.58,5511.78,40.03,0
에이피티씨(주),089970,2018/12,25425.56,22139.43,3358.59,-423.67,0,0,351.21,488.95,39.31,4470.73,41.66,52
에이피티씨(주),089970,2019/12,23653.8,17794.78,6180.78,-740.12,0,0,418.36,482.73,36.15,4805.18,39.87,49
에이피티씨(주),089970,2020/12,37133.62,30609.21,6183.07,-164.37,0,0,505.71,687.66,30.72,9484.21,39.92,54
에코바이오홀딩스(주),038870,2000/12,,,,,,,,,,,,
에코바이오홀딩스(주),038870,2001/12,1339.83,-179.11,853.14,-408.09,128.14,35.4,910.35,31.16,3.67,574.15,12.17,43
에코바이오홀딩스(주),038870,2002/12,-5415.19,-7856.23,987.47,115.76,109.57,71.63,1156.61,-46.28,-16.97,0,-31.74,117
에코바이오홀딩스(주),038870,2003/12,-2180.62,-7219.28,1987.06,1155.8,290.74,49.61,1555.46,-22.03,-10.02,0,-14.39,99
에코바이오홀딩스(주),038870,2004/12,-4705.6,-9474.48,1948.12,589.35,394.87,55.41,1781.14,-174.28,-26.6,0,-61.13,27
에코바이오홀딩스(주),038870,2005/12,-5121.69,-7979.82,605.59,257.05,141.06,90.81,1763.61,-165.22,-20.53,0,-104.38,31
에코바이오홀딩스(주),038870,2006/12,-11526.55,-14173.64,1071.08,-8.69,126.84,69.78,1388.09,-397.47,-67.96,0,-267.46,29
에코바이오홀딩스(주),038870,2007/12,-18454.97,-20209.38,899.03,23.7,166.82,43.76,621.1,-1845.5,-50.27,0,-717.84,10
에코바이오홀딩스(주),038870,2008/12,9631.43,6213.98,773.55,1146.63,168.65,20.81,1307.8,148.18,16.08,5665545.29,105.22,65
에코바이오홀딩스(주),038870,2009/12,-3062.44,-8000.17,1058.37,3356.03,173.86,36.58,312.9,-40.83,-5.15,-3223615.79,-32.74,75
에코바이오홀딩스(주),038870,2010/12,1205.12,-5437.27,1312.7,4466,302.46,55.54,505.68,14.35,1.88,16378.36,13.56,84
에코바이오홀딩스(주),038870,2011/12,-2541.08,-7591.31,1131.09,3126.27,306.82,31.18,454.88,-35.29,-3.91,-62866.92,-36.99,72
에코바이오홀딩스(주),038870,2012/12,7983.66,4452.82,947.43,1878.31,302.95,25.79,376.37,105.05,11.59,9801.92,62.34,76
에코바이오홀딩스(주),038870,2013/12,-1442.91,242.32,847.24,-3551.03,290.93,21.24,706.38,-18.26,-1.85,-2305.86,-10.42,79
에코바이오홀딩스(주),038870,2014/12,-1352.5,1212.47,877.22,-4475.61,276.63,31.87,724.91,-13.39,-1.75,-3094.83,-7.97,101
에코바이오홀딩스(주),038870,2015/12,-1537.28,7653.96,785.19,-10962,274.81,0,710.75,-13.73,-2.31,-356.98,-4.75,112
에코바이오홀딩스(주),038870,2016/12,-9630.92,-10944.52,782.81,-364.52,272.52,25.11,597.68,-101.38,-14.03,-2983.94,-68.03,95
에코바이오홀딩스(주),038870,2017/12,-6267.47,-8323.71,884.57,271.09,283.52,30.53,586.52,-54.98,-7.32,-2782.4,-19.27,114
에코바이오홀딩스(주),038870,2018/12,1938.37,1944.92,1100.95,-1899.91,261.46,83.1,447.85,17,2.11,268.99,10.55,114
에코바이오홀딩스(주),038870,2019/12,7263.16,6293.17,1059.81,-792.4,11.54,78.1,612.94,65.43,10.15,1147.14,51.69,111
에코바이오홀딩스(주),038870,2020/12,5160.71,4887.87,1078.57,-1369.78,0,188.22,375.82,47.78,7.21,945.88,31.72,108
에코캡(주),128540,2018/12,,,,,,,,,,,,
에코캡(주),128540,2019/12,9503.94,512.57,5150.28,317.4,3.04,145.54,3375.12,37.42,8.33,113.49,14.23,254
에코캡(주),128540,2020/12,2189.95,-7542.08,6037.07,-47.01,0,185.43,3556.53,8.79,2.03,39.01,3.32,249
에코플라스틱(주),038110,2000/12,35627.9,5829.05,22947.39,-379.55,908.72,867.53,5454.77,55.84,33.62,273.56,20.9,638
에코플라스틱(주),038110,2001/12,33365.34,2838.91,23417.24,-375.54,918.99,1043.47,5522.27,52.46,35.55,242.37,18.56,636
에코플라스틱(주),038110,2002/12,36306.21,3757.91,26449.6,-285.73,143.88,1040.45,5200.09,58.37,32.91,258.24,18.27,622
에코플라스틱(주),038110,2003/12,38879.26,2877.61,30312.52,-28.05,1.92,1107.17,4608.09,61.52,32.8,219.87,19.24,632
에코플라스틱(주),038110,2004/12,14957.43,7522.22,2469.75,274.78,0.11,23.71,4666.86,305.25,11.42,83.72,6.12,49
에코플라스틱(주),038110,2005/12,17946.81,10922.1,1439.88,-37.23,0,28.21,5593.85,358.94,12.48,65.41,6.01,50
에코플라스틱(주),038110,2006/12,19976.3,10380.33,2552.16,-316.48,0,9.21,7351.08,32.38,12.73,53.87,6,617
에코플라스틱(주),038110,2007/12,21977.08,7838.75,5785.81,-380,0,100.4,8632.12,36.33,14.39,57.47,6.23,605
에코플라스틱(주),038110,2008/12,20189.7,5228.71,5482.49,-822.87,0,25.13,10276.25,33.04,13.64,50.27,5.55,611
에코플라스틱(주),038110,2009/12,21302.24,5892.02,5525.46,-362.32,0,27.03,10220.05,35.62,12.02,45.96,6.03,598
에코플라스틱(주),038110,2010/12,23563.02,6293.4,6500.78,-625.28,0,29.31,11364.81,38.82,12.7,50.97,5.23,607
에코플라스틱(주),038110,2011/12,27530.92,7999.27,6251.75,-772.43,0,33.24,14019.1,45.88,11.98,54.5,5.19,600
에코플라스틱(주),038110,2012/12,26315,5215.83,7054.18,-424.2,0,32.8,14436.39,42.93,12.02,50.16,4.99,613
에코플라스틱(주),038110,2013/12,27445.07,4213.41,7448.84,174.78,0,25.96,15582.08,44.41,10.68,46.4,5.09,618
에코플라스틱(주),038110,2014/12,29351.41,2884.98,7745.44,261.03,0,29.28,18430.68,46.44,10.45,44.49,4.78,632
에코플라스틱(주),038110,2015/12,31403.45,1343.88,8040.53,1154.67,0,29.27,20835.1,49.69,9.66,44.09,4.61,632
에코플라스틱(주),038110,2016/12,37276.98,4224.3,8246.24,396.44,0,13.94,24396.06,58.8,11.25,39.72,5.57,634
에코플라스틱(주),038110,2017/12,34579.18,-470.26,8066.79,1532.54,0,14.53,25435.58,54.71,11.06,40.11,5.36,632
에코플라스틱(주),038110,2018/12,30642.69,-5986.05,8565.87,1818.58,0,19.81,26224.49,49.58,9.11,30.58,4.77,618
에코플라스틱(주),038110,2019/12,43660.6,3961.04,8026.66,1703.75,0,13.03,29956.12,72.41,12.07,44.71,6.19,603
에코플라스틱(주),038110,2020/12,47220.39,6639.25,7659.28,1097.98,0,13.93,31809.95,80.72,13.17,49.13,5.55,585
에프엔에스테크(주),083500,2007/12,,,,,,,,,,,,
에프엔에스테크(주),083500,2008/12,1779.06,65.88,800.95,271.39,5.86,33.71,601.27,0,12.94,726.71,15.06,0
에프엔에스테크(주),083500,2009/12,1950.38,302.09,849.84,231.8,19.08,18.08,529.48,0,12.25,1393.15,24.31,0
에프엔에스테크(주),083500,2010/12,6739.56,4398.94,929.38,281.95,32.87,28.91,1067.51,0,25.39,1562.18,20.73,0
에프엔에스테크(주),083500,2011/12,8350.67,6097.93,1362.98,264.54,30.6,72.5,522.12,0,24.67,30928.41,24.91,0
에프엔에스테크(주),083500,2012/12,2633.79,1082.1,1185.55,-301.96,22.11,25.67,620.32,0,7.77,1410.78,9.33,0
에프엔에스테크(주),083500,2013/12,3494.36,509.88,1428.41,482.12,21.98,33.26,1018.72,0,8.98,212.07,6.54,0
에프엔에스테크(주),083500,2014/12,-3099.96,-6262.18,1457.46,268.26,25.87,34.26,1376.37,0,-11,-292.45,-12.91,0
에프엔에스테크(주),083500,2015/12,5760.89,2942.9,1336,299.55,9.17,63.42,1109.84,0,16.03,405.25,12.92,0
에프엔에스테크(주),083500,2016/12,11776.57,8378.63,2191.42,274.47,8.96,32.79,890.3,82.35,22.52,863.2,18.24,143
에프엔에스테크(주),083500,2017/12,-6722.52,-10507.62,2436.36,102.64,9.71,57.73,1178.65,-44.82,-11.58,-137.2,-9.68,150
에프엔에스테크(주),083500,2018/12,6975.67,2969.42,1952.55,626.7,1.96,43.5,1381.54,43.87,10.15,152.69,15.05,159
에프엔에스테크(주),083500,2019/12,6130.42,1715.3,2190.75,708.97,2.05,17.69,1495.66,39.81,7.85,148.51,17.98,154
에프엔에스테크(주),083500,2020/12,15257.32,10165.07,3067.93,334.76,1.78,93.74,1594.03,106.69,14.55,406.37,16.61,143
엑스큐어(주),070300,2007/12,,,,,,,,,,,,
엑스큐어(주),070300,2008/12,4292.75,2248.58,1227.69,-99.74,127.5,13.38,775.34,0,41.52,0,21.25,0
엑스큐어(주),070300,2009/12,5445.51,2703.9,1732.34,-68.16,147.27,56.87,873.29,0,47.56,0,20.92,0
엑스큐어(주),070300,2010/12,3655.62,715.9,1945.37,-140.44,141.86,34.54,958.4,71.68,22.26,0,21.38,51
엑스큐어(주),070300,2011/12,8661.91,5745.05,2117.87,-445.85,150.35,37.59,1056.9,139.71,32.75,0,33.29,62
엑스큐어(주),070300,2012/12,1750.82,-1034.56,2125.39,-542.12,165.36,40.31,996.44,26.94,7.3,0,13.44,65
엑스큐어(주),070300,2013/12,7606.02,2318.37,4750.11,-238.52,0,0,776.06,98.78,29.41,0,40.31,77
엑스큐어(주),070300,2014/12,-442.18,-3647.57,2128.41,-68.57,301.75,29.43,814.37,-7.37,-1.86,0,-4.19,60
엑스큐어(주),070300,2015/12,5266.69,2639.73,1812.96,-47.45,149.32,17.61,694.52,82.29,19.86,0,32.13,64
엑스큐어(주),070300,2016/12,-5944.25,-8984.97,2253.84,9.33,158.64,19.39,599.52,-99.07,-33.25,0,-36.38,60
엑스큐어(주),070300,2017/12,8183.32,5291,2367.68,-111.33,181.73,19.48,434.75,136.39,27.21,0,54.16,60
엑스큐어(주),070300,2018/12,816.8,-2791.29,3260.24,-320.07,215.64,25.28,426.99,12.38,3.36,0,6.08,66
엑스큐어(주),070300,2019/12,4363.18,1279.29,2823.13,-314.44,19.2,25.93,530.07,83.91,17.26,0,32.91,52
엑스큐어(주),070300,2020/12,2089.1,-817.39,2424.76,-17.47,8.76,19.9,470.54,44.45,8.5,0,20.65,47
엔브이에이치코리아(주),067570,2000/12,7721.56,1949.03,4307.41,6.03,115.54,36.58,1306.97,0,35.15,632.52,29.29,0
엔브이에이치코리아(주),067570,2001/12,5908.11,415.09,4120.97,-46.45,190.41,45.63,1182.46,0,26.17,458.68,22.02,0
엔브이에이치코리아(주),067570,2002/12,8335.48,2368.31,4378.02,57.12,148.82,41.72,1341.5,0,29.45,625.98,23.24,0
엔브이에이치코리아(주),067570,2003/12,8067.4,328.78,6164.49,176.55,130.65,40.61,1226.32,0,23.72,780.07,19.55,0
엔브이에이치코리아(주),067570,2004/12,14070.66,-1488.27,11943.58,282.07,71.76,79.15,3182.38,0,19.1,243.63,14.4,0
엔브이에이치코리아(주),067570,2005/12,20960.83,697.95,15560.07,-149.27,110.14,95.46,4646.47,0,19.88,339.52,12.23,0
엔브이에이치코리아(주),067570,2006/12,15140.94,3784.01,5885.7,-223.35,0,53.61,5640.98,0,15.69,197.51,7.44,0
엔브이에이치코리아(주),067570,2007/12,12854.58,511.57,6596.13,-728.16,0,54.12,6420.92,0,12.97,194.66,5.27,0
엔브이에이치코리아(주),067570,2008/12,19199.58,7048.2,5053.64,9.77,6.4,66.84,7014.74,0,16.51,300.92,8.72,0
엔브이에이치코리아(주),067570,2009/12,18229.81,5979.78,5353.91,909.04,38.4,56.09,5892.6,0,13.61,340.25,9.07,0
엔브이에이치코리아(주),067570,2010/12,21608.99,9158.12,6090.66,299.76,38.4,67.18,5954.88,0,14.75,326.29,8.15,0
엔브이에이치코리아(주),067570,2011/12,28689.43,15612.22,6328,344.63,38.4,81.48,6284.69,0,15.34,461.82,7.97,0
엔브이에이치코리아(주),067570,2012/12,31099.6,17216.62,6336.74,367.46,38.4,66.18,7074.2,0,15.99,329.88,9.87,0
엔브이에이치코리아(주),067570,2013/12,22246.31,17123.48,6362.33,-8724.91,42.5,85.5,7357.39,58.24,9.02,257.95,7.37,382
엔브이에이치코리아(주),067570,2014/12,18247.05,4861.54,5880.05,-590.33,38.4,84,7973.39,47.77,7.65,222.65,5.7,382
엔브이에이치코리아(주),067570,2015/12,37721.54,23681.87,5601.8,200.61,39.2,78.09,8119.97,94.07,12.22,277.16,10.66,401
엔브이에이치코리아(주),067570,2016/12,42673.29,27531.85,6274.7,281.51,43.2,86.29,8455.74,100.88,15.07,291.88,11.58,423
엔브이에이치코리아(주),067570,2017/12,27319.52,12346.04,6825.62,-265.69,49.69,66.67,8297.2,65.67,9.14,270.13,7.3,416
엔브이에이치코리아(주),067570,2018/12,4840.62,-8161.68,5268.85,868.11,121.65,88.68,6655.02,11.86,1.4,49.69,1.32,408
엔브이에이치코리아(주),067570,2019/12,24656.7,7172.98,5429.74,4117.95,97.42,75.97,7762.65,60.29,6.57,212.6,7.04,409
엔브이에이치코리아(주),067570,2020/12,20680.79,1730.01,5401.1,4654.55,127.51,97.91,8669.72,54.57,5.26,162.07,5.69,379
엔빅스(주),054170,2000/12,,,,,,,,,,,,
엔빅스(주),054170,2001/12,15117.49,6449.45,5316.72,1855.9,405.1,170.46,919.87,243.83,25.53,0,11.2,62
