회사명,거래소코드,회계년도,보통주식비율
(주)휴비츠,065510,2007/12,33
(주)휴비츠,065510,2008/12,33.4
(주)휴비츠,065510,2009/12,32.6
(주)휴비츠,065510,2010/12,31.75
(주)휴비츠,065510,2011/12,29.9
(주)휴비츠,065510,2012/12,28.9
(주)휴비츠,065510,2013/12,28.8
(주)휴비츠,065510,2014/12,28.4
(주)휴비츠,065510,2015/12,26.6
(주)휴비츠,065510,2016/12,26.5
(주)휴비츠,065510,2017/12,26.52
(주)휴비츠,065510,2018/12,26.5
(주)휴비츠,065510,2019/12,26.5
(주)휴비츠,065510,2020/12,26.6
(주)휴센텍,215090,2015/12,8.65
(주)휴센텍,215090,2016/12,8.65
(주)휴센텍,215090,2017/12,8.65
(주)휴센텍,215090,2018/12,67.02
(주)휴센텍,215090,2019/12,26.8
(주)휴센텍,215090,2020/12,26.8
(주)휴온스,243070,2016/12,42.21
(주)휴온스,243070,2017/12,45.25
(주)휴온스,243070,2018/12,45.02
(주)휴온스,243070,2019/12,45.04
(주)휴온스,243070,2020/12,45.05
(주)휴온스글로벌,084110,2000/12,
(주)휴온스글로벌,084110,2001/12,
(주)휴온스글로벌,084110,2002/12,
(주)휴온스글로벌,084110,2003/12,
(주)휴온스글로벌,084110,2004/12,
(주)휴온스글로벌,084110,2005/12,
(주)휴온스글로벌,084110,2006/12,35.48
(주)휴온스글로벌,084110,2007/12,37.69
(주)휴온스글로벌,084110,2008/12,38.09
(주)휴온스글로벌,084110,2009/12,38.7
(주)휴온스글로벌,084110,2010/12,38.67
(주)휴온스글로벌,084110,2011/12,43.07
(주)휴온스글로벌,084110,2012/12,36.89
(주)휴온스글로벌,084110,2013/12,37.42
(주)휴온스글로벌,084110,2014/12,36.64
(주)휴온스글로벌,084110,2015/12,33.83
(주)휴온스글로벌,084110,2016/12,54.85
(주)휴온스글로벌,084110,2017/12,56.64
(주)휴온스글로벌,084110,2018/12,56.56
(주)휴온스글로벌,084110,2019/12,56.64
(주)휴온스글로벌,084110,2020/12,56.66
(주)휴온스블러썸,263920,2016/12,
(주)휴온스블러썸,263920,2017/12,71.27
(주)휴온스블러썸,263920,2018/12,71.3
(주)휴온스블러썸,263920,2019/12,25.61
(주)휴온스블러썸,263920,2020/12,29.27
(주)흥국,010240,2000/12,
(주)흥국,010240,2001/12,
(주)흥국,010240,2002/12,
(주)흥국,010240,2003/12,
(주)흥국,010240,2004/12,
(주)흥국,010240,2005/12,
(주)흥국,010240,2006/12,
(주)흥국,010240,2007/12,
(주)흥국,010240,2008/12,
(주)흥국,010240,2009/12,55.29
(주)흥국,010240,2010/12,55.61
(주)흥국,010240,2011/12,55.61
(주)흥국,010240,2012/12,55.42
(주)흥국,010240,2013/12,55.04
(주)흥국,010240,2014/12,55.4
(주)흥국,010240,2015/12,55.24
(주)흥국,010240,2016/12,53.37
(주)흥국,010240,2017/12,53.21
(주)흥국,010240,2018/12,51.95
(주)흥국,010240,2019/12,51.22
(주)흥국,010240,2020/12,51.18
(주)흥국에프엔비,189980,2012/12,
(주)흥국에프엔비,189980,2013/12,
(주)흥국에프엔비,189980,2014/12,
(주)흥국에프엔비,189980,2015/12,50.81
(주)흥국에프엔비,189980,2016/12,51
(주)흥국에프엔비,189980,2017/12,51
(주)흥국에프엔비,189980,2018/12,50.62
(주)흥국에프엔비,189980,2019/12,50.85
(주)흥국에프엔비,189980,2020/12,51.82
(주)희림종합건축사사무소,037440,2000/12,55.6
(주)희림종합건축사사무소,037440,2001/12,55.6
(주)희림종합건축사사무소,037440,2002/12,55.6
(주)희림종합건축사사무소,037440,2003/12,63.72
(주)희림종합건축사사무소,037440,2004/12,64.26
(주)희림종합건축사사무소,037440,2005/12,64.26
(주)희림종합건축사사무소,037440,2006/12,64.26
(주)희림종합건축사사무소,037440,2007/12,56.04
(주)희림종합건축사사무소,037440,2008/12,42.03
(주)희림종합건축사사무소,037440,2009/12,40.44
(주)희림종합건축사사무소,037440,2010/12,41.16
(주)희림종합건축사사무소,037440,2011/12,41.36
(주)희림종합건축사사무소,037440,2012/12,42.45
(주)희림종합건축사사무소,037440,2013/12,42.29
(주)희림종합건축사사무소,037440,2014/12,30.34
(주)희림종합건축사사무소,037440,2015/12,30.36
(주)희림종합건축사사무소,037440,2016/12,30.51
(주)희림종합건축사사무소,037440,2017/12,29.94
(주)희림종합건축사사무소,037440,2018/12,28.28
(주)희림종합건축사사무소,037440,2019/12,28.42
(주)희림종합건축사사무소,037440,2020/12,28.42
(주)희훈디앤지,019640,2000/12,23.64
(주)희훈디앤지,019640,2001/12,23.64
(주)희훈디앤지,019640,2002/12,24.56
(주)희훈디앤지,019640,2003/12,32.36
(주)희훈디앤지,019640,2004/12,38.89
(주)희훈디앤지,019640,2005/12,39.77
(주)희훈디앤지,019640,2006/12,39.77
(주)희훈디앤지,019640,2007/12,39.91
(주)희훈디앤지,019640,2008/12,20.67
(주)히스토스템,036840,2000/12,43.41
(주)히스토스템,036840,2001/12,45.52
(주)히스토스템,036840,2002/12,45.52
(주)히스토스템,036840,2003/12,43.73
(주)히스토스템,036840,2004/12,43.73
(주)히스토스템,036840,2005/12,32.1
(주)히스토스템,036840,2006/12,32.01
(주)히스토스템,036840,2007/12,32.01
(주)히스토스템,036840,2008/12,16.23
(주)히스토스템,036840,2009/12,5.37
(주)히스토스템,036840,2010/12,12.4
(주)힘스,238490,2006/12,
(주)힘스,238490,2007/12,
(주)힘스,238490,2008/12,
(주)힘스,238490,2009/12,
(주)힘스,238490,2010/12,
(주)힘스,238490,2011/12,
(주)힘스,238490,2012/12,
(주)힘스,238490,2013/12,
(주)힘스,238490,2014/12,
(주)힘스,238490,2015/12,
(주)힘스,238490,2016/12,
(주)힘스,238490,2017/12,36.68
(주)힘스,238490,2018/12,34.66
(주)힘스,238490,2019/12,33.7
(주)힘스,238490,2020/12,34
(주)힘스인터내셔널,181980,2009/12,
(주)힘스인터내셔널,181980,2010/12,
(주)힘스인터내셔널,181980,2011/12,
(주)힘스인터내셔널,181980,2012/12,
(주)힘스인터내셔널,181980,2013/12,96.7
(주)힘스인터내셔널,181980,2014/12,94.17
3노드디지탈그룹유한공사,900010,2006/12,
3노드디지탈그룹유한공사,900010,2007/12,
3노드디지탈그룹유한공사,900010,2008/12,
3노드디지탈그룹유한공사,900010,2009/12,
3노드디지탈그룹유한공사,900010,2010/12,
3노드디지탈그룹유한공사,900010,2011/12,
3노드디지탈그룹유한공사,900010,2012/12,
KB오토시스(주),024120,2000/12,36.29
KB오토시스(주),024120,2001/12,31.54
KB오토시스(주),024120,2002/12,31.4
KB오토시스(주),024120,2003/12,31.4
KB오토시스(주),024120,2004/12,33.31
KB오토시스(주),024120,2005/12,33.31
KB오토시스(주),024120,2006/12,33.31
KB오토시스(주),024120,2007/12,33.31
KB오토시스(주),024120,2008/12,36.28
KB오토시스(주),024120,2009/12,36.32
KB오토시스(주),024120,2010/12,69.3
KB오토시스(주),024120,2011/12,69.65
KB오토시스(주),024120,2012/12,69.65
KB오토시스(주),024120,2013/12,69.67
KB오토시스(주),024120,2014/12,69.75
KB오토시스(주),024120,2015/12,69.96
KB오토시스(주),024120,2016/12,71.75
KB오토시스(주),024120,2017/12,71.82
KB오토시스(주),024120,2018/12,71.99
KB오토시스(주),024120,2019/12,72.07
KB오토시스(주),024120,2020/12,72.09
KCW(주),068060,2000/12,
KCW(주),068060,2001/12,
KCW(주),068060,2002/12,58.98
KCW(주),068060,2003/12,41.19
KCW(주),068060,2004/12,46.32
KCW(주),068060,2005/12,46.32
KCW(주),068060,2006/12,46.32
KCW(주),068060,2007/12,38.97
KCW(주),068060,2008/12,41.57
KCW(주),068060,2009/12,42.36
KCW(주),068060,2010/12,42.55
KCW(주),068060,2011/12,42.55
KCW(주),068060,2012/12,42.76
KCW(주),068060,2013/12,42.76
KCW(주),068060,2014/12,42.76
KD(주),044180,2000/12,47.07
KD(주),044180,2001/12,52.6
KD(주),044180,2002/12,38.92
KD(주),044180,2003/12,39
KD(주),044180,2004/12,38.8
KD(주),044180,2005/12,34.7
KD(주),044180,2006/12,26.6
KD(주),044180,2007/12,15.56
KD(주),044180,2008/12,21.16
KD(주),044180,2009/12,16.15
KD(주),044180,2010/12,42.2
KD(주),044180,2011/12,32.17
KD(주),044180,2012/12,11.79
KD(주),044180,2013/12,7.15
KD(주),044180,2014/12,6.65
KD(주),044180,2015/12,6.95
KD(주),044180,2016/12,6.94
KD(주),044180,2017/12,6.84
KD(주),044180,2018/12,9.08
KD(주),044180,2019/12,9.47
KD(주),044180,2020/12,8.98
가온미디어(주),078890,2002/12,
가온미디어(주),078890,2003/12,
가온미디어(주),078890,2004/12,
가온미디어(주),078890,2005/12,18.54
가온미디어(주),078890,2006/12,17.98
가온미디어(주),078890,2007/12,16.95
가온미디어(주),078890,2008/12,15.5
가온미디어(주),078890,2009/12,15.79
가온미디어(주),078890,2010/12,16.42
가온미디어(주),078890,2011/12,15.79
가온미디어(주),078890,2012/12,15.44
가온미디어(주),078890,2013/12,15.69
가온미디어(주),078890,2014/12,18.7
가온미디어(주),078890,2015/12,16.28
가온미디어(주),078890,2016/12,16.28
가온미디어(주),078890,2017/12,16.21
가온미디어(주),078890,2018/12,15
가온미디어(주),078890,2019/12,16.32
가온미디어(주),078890,2020/12,16.08
감성코퍼레이션(주),036620,2000/12,37
감성코퍼레이션(주),036620,2001/12,35.35
감성코퍼레이션(주),036620,2002/12,34.55
감성코퍼레이션(주),036620,2003/12,33.68
감성코퍼레이션(주),036620,2004/12,33.98
감성코퍼레이션(주),036620,2005/12,29.74
감성코퍼레이션(주),036620,2006/12,26.25
감성코퍼레이션(주),036620,2007/12,27.5
감성코퍼레이션(주),036620,2008/12,37.52
감성코퍼레이션(주),036620,2009/12,51.27
감성코퍼레이션(주),036620,2010/12,61.11
감성코퍼레이션(주),036620,2011/12,61.11
감성코퍼레이션(주),036620,2012/12,61.11
감성코퍼레이션(주),036620,2013/12,55.71
감성코퍼레이션(주),036620,2014/12,53.02
감성코퍼레이션(주),036620,2015/12,44.9
감성코퍼레이션(주),036620,2016/12,29.59
감성코퍼레이션(주),036620,2017/12,26.67
감성코퍼레이션(주),036620,2018/12,10.95
감성코퍼레이션(주),036620,2019/12,37.89
감성코퍼레이션(주),036620,2020/12,41.13
갤럭시아머니트리(주),094480,2004/12,
갤럭시아머니트리(주),094480,2005/12,
갤럭시아머니트리(주),094480,2006/12,
갤럭시아머니트리(주),094480,2007/12,33.68
갤럭시아머니트리(주),094480,2008/12,62.53
갤럭시아머니트리(주),094480,2009/12,71.21
갤럭시아머니트리(주),094480,2010/12,71.27
갤럭시아머니트리(주),094480,2011/12,76.5
갤럭시아머니트리(주),094480,2012/12,75.85
갤럭시아머니트리(주),094480,2013/12,74.29
갤럭시아머니트리(주),094480,2014/12,74.23
갤럭시아머니트리(주),094480,2015/12,62.47
갤럭시아머니트리(주),094480,2016/12,62.47
갤럭시아머니트리(주),094480,2017/12,57.57
갤럭시아머니트리(주),094480,2018/12,58.07
갤럭시아머니트리(주),094480,2019/12,58.52
갤럭시아머니트리(주),094480,2020/12,58.52
경남스틸(주),039240,2000/12,55
경남스틸(주),039240,2001/12,55.36
경남스틸(주),039240,2002/12,54.6
경남스틸(주),039240,2003/12,54.6
경남스틸(주),039240,2004/12,55.2
경남스틸(주),039240,2005/12,54.8
경남스틸(주),039240,2006/12,54.8
경남스틸(주),039240,2007/12,54.6
경남스틸(주),039240,2008/12,54.6
경남스틸(주),039240,2009/12,54.6
경남스틸(주),039240,2010/12,54.6
경남스틸(주),039240,2011/12,54.6
경남스틸(주),039240,2012/12,54.6
경남스틸(주),039240,2013/12,54.59
경남스틸(주),039240,2014/12,50.48
경남스틸(주),039240,2015/12,49.88
경남스틸(주),039240,2016/12,49.88
경남스틸(주),039240,2017/12,49.88
경남스틸(주),039240,2018/12,48.28
경남스틸(주),039240,2019/12,47.35
경남스틸(주),039240,2020/12,47.49
경남제약(주),053950,2000/12,58.31
경남제약(주),053950,2001/12,46.64
경남제약(주),053950,2002/12,46.64
경남제약(주),053950,2003/12,45.04
경남제약(주),053950,2004/12,45.04
경남제약(주),053950,2005/12,45.04
경남제약(주),053950,2006/12,35.95
경남제약(주),053950,2007/12,42
경남제약(주),053950,2008/12,42.3
경남제약(주),053950,2009/12,34.3
경남제약(주),053950,2010/12,32.9
경남제약(주),053950,2011/12,31.4
경남제약(주),053950,2012/12,26.5
경남제약(주),053950,2013/12,23.35
경남제약(주),053950,2014/12,23.35
경남제약(주),053950,2015/12,20.87
경남제약(주),053950,2016/12,20.84
경남제약(주),053950,2017/12,20.84
경남제약(주),053950,2018/12,12.48
경남제약(주),053950,2019/12,26.56
경남제약(주),053950,2020/12,27.26
경남제약헬스케어(주),223310,2014/12,
경남제약헬스케어(주),223310,2015/12,33.47
경남제약헬스케어(주),223310,2016/12,34.01
경남제약헬스케어(주),223310,2017/12,12.43
경남제약헬스케어(주),223310,2018/12,8.74
경남제약헬스케어(주),223310,2019/12,7.53
경남제약헬스케어(주),223310,2020/12,28.77
경동제약(주),011040,2000/12,32.14
경동제약(주),011040,2001/12,51.33
경동제약(주),011040,2002/12,49.49
경동제약(주),011040,2003/12,50.59
경동제약(주),011040,2004/12,42
경동제약(주),011040,2005/12,40.16
경동제약(주),011040,2006/12,40.18
경동제약(주),011040,2007/12,40.75
경동제약(주),011040,2008/12,41.72
경동제약(주),011040,2009/12,41.15
경동제약(주),011040,2010/12,42.22
경동제약(주),011040,2011/12,42.8
경동제약(주),011040,2012/12,42.64
경동제약(주),011040,2013/12,47
경동제약(주),011040,2014/12,46.82
경동제약(주),011040,2015/12,47.56
경동제약(주),011040,2016/12,46.8
경동제약(주),011040,2017/12,46.8
경동제약(주),011040,2018/12,47.19
경동제약(주),011040,2019/12,44.1
경동제약(주),011040,2020/12,43.56
경창산업(주),024910,2000/12,54.94
경창산업(주),024910,2001/12,53.29
경창산업(주),024910,2002/12,53.42
경창산업(주),024910,2003/12,54.05
경창산업(주),024910,2004/12,54.45
경창산업(주),024910,2005/12,53.7
경창산업(주),024910,2006/12,40.55
경창산업(주),024910,2007/12,40.79
경창산업(주),024910,2008/12,42.87
경창산업(주),024910,2009/12,43.03
경창산업(주),024910,2010/12,43.48
경창산업(주),024910,2011/12,43.48
경창산업(주),024910,2012/12,38.52
경창산업(주),024910,2013/12,38.52
경창산업(주),024910,2014/12,38.3
경창산업(주),024910,2015/12,38.39
경창산업(주),024910,2016/12,38.42
경창산업(주),024910,2017/12,48.67
경창산업(주),024910,2018/12,45.39
경창산업(주),024910,2019/12,49.62
경창산업(주),024910,2020/12,48.44
고려신용정보(주),049720,2000/12,54.86
고려신용정보(주),049720,2001/12,54.86
고려신용정보(주),049720,2002/12,31.72
고려신용정보(주),049720,2003/12,31.72
고려신용정보(주),049720,2004/12,41.65
고려신용정보(주),049720,2005/12,43.66
고려신용정보(주),049720,2006/12,44.87
고려신용정보(주),049720,2007/12,44.87
고려신용정보(주),049720,2008/12,44.87
고려신용정보(주),049720,2009/12,47.15
고려신용정보(주),049720,2010/12,45.75
고려신용정보(주),049720,2011/12,49.24
고려신용정보(주),049720,2012/12,49.24
고려신용정보(주),049720,2013/12,49.24
고려신용정보(주),049720,2014/12,49.24
고려신용정보(주),049720,2015/12,49.24
고려신용정보(주),049720,2016/12,49.24
고려신용정보(주),049720,2017/12,49.41
고려신용정보(주),049720,2018/12,49.1
고려신용정보(주),049720,2019/12,48.9
고려신용정보(주),049720,2020/12,48.8
고려제약(주),014570,2000/12,49.23
고려제약(주),014570,2001/12,48.99
고려제약(주),014570,2002/12,50.1
고려제약(주),014570,2003/12,50.37
고려제약(주),014570,2004/12,50.37
고려제약(주),014570,2005/12,50.32
고려제약(주),014570,2006/12,50.28
고려제약(주),014570,2007/12,50.28
고려제약(주),014570,2008/12,50.28
고려제약(주),014570,2009/12,50.28
고려제약(주),014570,2010/12,50.28
고려제약(주),014570,2011/12,50.26
고려제약(주),014570,2012/12,50.28
고려제약(주),014570,2013/12,50.19
고려제약(주),014570,2014/12,50.19
고려제약(주),014570,2015/12,50.19
고려제약(주),014570,2016/12,50.19
고려제약(주),014570,2017/12,50.19
고려제약(주),014570,2018/12,50.19
고려제약(주),014570,2019/12,50.19
고려제약(주),014570,2020/12,50.19
광진실업(주),026910,2000/12,76.82
광진실업(주),026910,2001/12,70.84
광진실업(주),026910,2002/12,72.5
광진실업(주),026910,2003/12,72.5
광진실업(주),026910,2004/12,72.5
광진실업(주),026910,2005/12,67.5
광진실업(주),026910,2006/12,64.37
광진실업(주),026910,2007/12,65.24
광진실업(주),026910,2008/12,67.29
광진실업(주),026910,2009/12,67.29
광진실업(주),026910,2010/12,67.29
광진실업(주),026910,2011/12,62.29
광진실업(주),026910,2012/12,62.15
광진실업(주),026910,2013/12,62.15
광진실업(주),026910,2014/12,62.42
광진실업(주),026910,2015/12,58.16
광진실업(주),026910,2016/12,44.51
광진실업(주),026910,2017/12,48.09
광진실업(주),026910,2018/12,48.77
광진실업(주),026910,2019/12,44.8
광진실업(주),026910,2020/12,46.73
국일신동(주),060480,2000/12,
국일신동(주),060480,2001/12,
국일신동(주),060480,2002/12,
국일신동(주),060480,2003/12,
국일신동(주),060480,2004/12,
국일신동(주),060480,2005/12,
국일신동(주),060480,2006/12,
국일신동(주),060480,2007/12,
국일신동(주),060480,2008/12,
국일신동(주),060480,2009/12,
국일신동(주),060480,2010/12,
국일신동(주),060480,2011/12,
국일신동(주),060480,2012/12,
국일신동(주),060480,2013/12,
국일신동(주),060480,2014/12,88
국일신동(주),060480,2015/12,63.48
국일신동(주),060480,2016/12,48.4
국일신동(주),060480,2017/12,48.28
국일신동(주),060480,2018/12,48.28
국일신동(주),060480,2019/12,42.5
국일신동(주),060480,2020/12,42.5
국일제지(주),078130,2000/12,
국일제지(주),078130,2001/12,
국일제지(주),078130,2002/12,
국일제지(주),078130,2003/12,
국일제지(주),078130,2004/12,63.33
국일제지(주),078130,2005/12,63.33
국일제지(주),078130,2006/12,61.79
국일제지(주),078130,2007/12,61.7
국일제지(주),078130,2008/12,61.7
국일제지(주),078130,2009/12,61.7
국일제지(주),078130,2010/12,61.7
국일제지(주),078130,2011/12,61.7
국일제지(주),078130,2012/12,61.7
국일제지(주),078130,2013/12,61.63
국일제지(주),078130,2014/12,60.3
국일제지(주),078130,2015/12,39.83
국일제지(주),078130,2016/12,35.35
국일제지(주),078130,2017/12,35.23
국일제지(주),078130,2018/12,35.23
국일제지(주),078130,2019/12,33.29
국일제지(주),078130,2020/12,32.45
국제엘렉트릭코리아(주),053740,2001/03,
국제엘렉트릭코리아(주),053740,2002/03,
국제엘렉트릭코리아(주),053740,2003/03,28.69
국제엘렉트릭코리아(주),053740,2004/03,28.32
국제엘렉트릭코리아(주),053740,2005/03,28.51
국제엘렉트릭코리아(주),053740,2006/03,28.51
국제엘렉트릭코리아(주),053740,2007/03,28.51
국제엘렉트릭코리아(주),053740,2008/03,28.51
국제엘렉트릭코리아(주),053740,2009/03,28.51
국제엘렉트릭코리아(주),053740,2010/03,28.51
국제엘렉트릭코리아(주),053740,2011/03,54.87
국제엘렉트릭코리아(주),053740,2012/03,54.87
국제엘렉트릭코리아(주),053740,2013/03,54.87
국제엘렉트릭코리아(주),053740,2014/03,54.46
그레이트리치과기유한공사,900290,2016/06,
그레이트리치과기유한공사,900290,2017/06,
그레이트리치과기유한공사,900290,2018/06,
그레이트리치과기유한공사,900290,2019/06,
그레이트리치과기유한공사,900290,2020/06,
그로웰전자(주),009220,2000/12,54.2
그로웰전자(주),009220,2001/12,54.2
그로웰전자(주),009220,2002/12,47.84
그로웰전자(주),009220,2003/12,39.42
글로벌에스엠테크리미티드,900070,2009/12,
글로벌에스엠테크리미티드,900070,2010/12,
글로벌에스엠테크리미티드,900070,2011/12,
글로벌에스엠테크리미티드,900070,2012/12,
글로벌에스엠테크리미티드,900070,2013/12,67.72
글로벌에스엠테크리미티드,900070,2014/12,68.13
글로벌에스엠테크리미티드,900070,2015/12,67.86
글로벌에스엠테크리미티드,900070,2016/12,59.86
글로벌에스엠테크리미티드,900070,2017/12,59.46
글로벌에스엠테크리미티드,900070,2018/12,59.61
글로벌에스엠테크리미티드,900070,2019/12,58.58
글로벌에스엠테크리미티드,900070,2020/12,53.57
글로벌텍스프리(주),204620,2014/12,6.02
글로벌텍스프리(주),204620,2015/12,4.33
글로벌텍스프리(주),204620,2016/12,4.33
글로벌텍스프리(주),204620,2017/12,35.2
글로벌텍스프리(주),204620,2018/12,34.75
글로벌텍스프리(주),204620,2019/12,37.23
글로벌텍스프리(주),204620,2020/12,36.33
글로본(주),019660,2000/12,4.9
글로본(주),019660,2001/12,12.19
글로본(주),019660,2002/12,25.31
글로본(주),019660,2003/12,30.38
글로본(주),019660,2004/12,7.53
글로본(주),019660,2005/12,16.26
글로본(주),019660,2006/12,16.37
글로본(주),019660,2007/12,43.19
글로본(주),019660,2008/12,41.75
글로본(주),019660,2010/03,27.53
글로본(주),019660,2011/03,43.21
글로본(주),019660,2012/03,46.11
글로본(주),019660,2013/03,43.33
글로본(주),019660,2014/03,41.76
글로본(주),019660,2015/03,33.49
글로본(주),019660,2016/03,17.42
글로본(주),019660,2017/12,17.42
글로본(주),019660,2018/12,17.42
글로본(주),019660,2019/12,16.76
글로본(주),019660,2020/12,19.59
글로웍스(주),034600,2000/12,37.78
글로웍스(주),034600,2001/12,30.26
글로웍스(주),034600,2002/12,29.9
글로웍스(주),034600,2003/12,28.5
글로웍스(주),034600,2004/12,28.48
글로웍스(주),034600,2005/12,28.48
글로웍스(주),034600,2007/09,14.56
글로웍스(주),034600,2008/09,12.09
글로웍스(주),034600,2009/09,12.98
글로웍스(주),034600,2010/09,1.88
금강제강(주),105070,2006/12,
금강제강(주),105070,2007/12,
금강제강(주),105070,2008/12,
금강제강(주),105070,2009/12,57.83
금강제강(주),105070,2010/12,48.94
금강제강(주),105070,2011/12,48.71
금강철강(주),053260,2000/12,65.12
금강철강(주),053260,2001/12,45.58
금강철강(주),053260,2002/12,52.08
금강철강(주),053260,2003/12,52.22
금강철강(주),053260,2004/12,52.46
금강철강(주),053260,2005/12,52.47
금강철강(주),053260,2006/12,52.72
금강철강(주),053260,2007/12,52.72
금강철강(주),053260,2008/12,53.14
금강철강(주),053260,2009/12,53.23
금강철강(주),053260,2010/12,53.23
금강철강(주),053260,2011/12,53.23
금강철강(주),053260,2012/12,53.23
금강철강(주),053260,2013/12,53.23
금강철강(주),053260,2014/12,53.23
금강철강(주),053260,2015/12,53.23
금강철강(주),053260,2016/12,53.23
금강철강(주),053260,2017/12,53.31
금강철강(주),053260,2018/12,53.31
금강철강(주),053260,2019/12,53.31
금강철강(주),053260,2020/12,53.31
나노스(주),151910,2007/12,
나노스(주),151910,2008/12,
나노스(주),151910,2009/12,
나노스(주),151910,2010/12,
나노스(주),151910,2011/12,
나노스(주),151910,2012/12,27.68
나노스(주),151910,2013/12,18.89
나노스(주),151910,2014/12,22.36
나노스(주),151910,2015/12,20.19
나노스(주),151910,2016/12,71.57
나노스(주),151910,2017/12,72.07
나노스(주),151910,2018/12,66.01
나노스(주),151910,2019/12,66.72
나노스(주),151910,2020/12,72.12
나노씨엠에스(주),247660,2007/12,
나노씨엠에스(주),247660,2008/12,
나노씨엠에스(주),247660,2010/12,
나노씨엠에스(주),247660,2011/12,
나노씨엠에스(주),247660,2012/12,
나노씨엠에스(주),247660,2013/12,
나노씨엠에스(주),247660,2014/12,
나노씨엠에스(주),247660,2015/12,
나노씨엠에스(주),247660,2016/12,
나노씨엠에스(주),247660,2017/12,
나노씨엠에스(주),247660,2018/12,
나노씨엠에스(주),247660,2019/12,
나노씨엠에스(주),247660,2020/12,40.84
나노캠텍(주),091970,2003/12,
나노캠텍(주),091970,2004/12,
나노캠텍(주),091970,2005/12,
나노캠텍(주),091970,2006/12,54.6
나노캠텍(주),091970,2007/12,41.79
나노캠텍(주),091970,2008/12,48.2
나노캠텍(주),091970,2009/12,50.87
나노캠텍(주),091970,2010/12,39.92
나노캠텍(주),091970,2011/12,37.74
나노캠텍(주),091970,2012/12,37.32
나노캠텍(주),091970,2013/12,37.42
나노캠텍(주),091970,2014/12,37.55
나노캠텍(주),091970,2015/12,37.55
나노캠텍(주),091970,2016/12,58.99
나노캠텍(주),091970,2017/12,33.37
나노캠텍(주),091970,2018/12,14.72
나노캠텍(주),091970,2019/12,7.35
나노캠텍(주),091970,2020/12,14.01
나라엠앤디(주),051490,2000/12,36.6
나라엠앤디(주),051490,2001/12,23.55
나라엠앤디(주),051490,2002/12,23.55
나라엠앤디(주),051490,2003/12,23.55
나라엠앤디(주),051490,2004/12,13.89
나라엠앤디(주),051490,2005/12,14.56
나라엠앤디(주),051490,2006/12,14.56
나라엠앤디(주),051490,2007/12,15.72
나라엠앤디(주),051490,2008/12,15.65
나라엠앤디(주),051490,2009/12,15.9
나라엠앤디(주),051490,2010/12,15.9
나라엠앤디(주),051490,2011/12,16.75
나라엠앤디(주),051490,2012/12,17.2
나라엠앤디(주),051490,2013/12,18.29
나라엠앤디(주),051490,2014/12,17.53
나라엠앤디(주),051490,2015/12,18.12
나라엠앤디(주),051490,2016/12,18.52
나라엠앤디(주),051490,2017/12,15.3
나라엠앤디(주),051490,2018/12,15.45
나라엠앤디(주),051490,2019/12,14.66
나라엠앤디(주),051490,2020/12,15.1
나무기술(주),167380,2011/12,
나무기술(주),167380,2012/12,
나무기술(주),167380,2013/12,
나무기술(주),167380,2014/12,
나무기술(주),167380,2015/12,
나무기술(주),242040,2016/12,7.74
나무기술(주),167380,2016/12,83.93
나무기술(주),242040,2017/12,8.68
나무기술(주),167380,2017/12,60.41
나무기술(주),242040,2018/12,40.25
나무기술(주),242040,2019/12,37.64
나무기술(주),242040,2020/12,32.52
나이스메탈(주),072530,2000/12,
나이스메탈(주),072530,2001/12,
나이스메탈(주),072530,2002/12,
나이스메탈(주),072530,2003/12,44.51
나이스메탈(주),072530,2004/12,44.51
나이스메탈(주),072530,2005/12,30
나이스메탈(주),072530,2006/12,28.8
나이스메탈(주),072530,2007/12,12.82
나이스메탈(주),072530,2008/12,6.68
나이스메탈(주),072530,2009/12,42.15
나이스메탈(주),072530,2010/12,23.04
나이스정보통신(주),036800,2000/12,42.7
나이스정보통신(주),036800,2001/12,42.7
나이스정보통신(주),036800,2002/12,42.7
나이스정보통신(주),036800,2003/12,42.7
나이스정보통신(주),036800,2004/12,42.74
나이스정보통신(주),036800,2005/12,42.7
나이스정보통신(주),036800,2006/12,42.7
나이스정보통신(주),036800,2007/12,42.7
나이스정보통신(주),036800,2008/12,42.85
나이스정보통신(주),036800,2009/12,42.8
나이스정보통신(주),036800,2010/12,42.8
나이스정보통신(주),036800,2011/12,42.7
나이스정보통신(주),036800,2012/12,42.7
나이스정보통신(주),036800,2013/12,42.7
나이스정보통신(주),036800,2014/12,42.7
나이스정보통신(주),036800,2015/12,42.7
나이스정보통신(주),036800,2016/12,42.7
나이스정보통신(주),036800,2017/12,42.7
나이스정보통신(주),036800,2018/12,42.7
나이스정보통신(주),036800,2019/12,42.7
나이스정보통신(주),036800,2020/12,42.73
나이스평가정보(주),030190,2000/12,26.52
나이스평가정보(주),030190,2001/12,29.28
나이스평가정보(주),030190,2002/12,27.8
나이스평가정보(주),030190,2003/12,21.79
나이스평가정보(주),030190,2004/12,20.31
나이스평가정보(주),030190,2005/12,20.31
나이스평가정보(주),030190,2006/12,29.5
나이스평가정보(주),030190,2007/12,29.5
나이스평가정보(주),030190,2008/12,36.39
나이스평가정보(주),030190,2009/12,36.39
나이스평가정보(주),030190,2010/12,49.28
나이스평가정보(주),030190,2011/12,49.28
나이스평가정보(주),030190,2012/12,49.38
