회사명,거래소코드,회계년도,감사의견코드,장기차입금(*)(천원),단기차입금(*)(천원),사채(천원),미지급비용(*)(천원),미지급금(*)(천원)
제이씨케미칼(주),137950,2012/12,UQ,0,10978027,0,32232,462332
제이씨케미칼(주),137950,2013/12,UQ,3182000,11914305,0,503217,588806
제이씨케미칼(주),137950,2014/12,UQ,19061404,27732909,0,95931,1348020
제이씨케미칼(주),137950,2015/12,UQ,23096295,25591561,0,1043155,2478136
제이씨케미칼(주),137950,2016/12,UQ,21079566,29241990,0,4746441,2028979
제이씨케미칼(주),137950,2017/12,UQ,20673587,31387585,0,1845778,1597030
제이씨케미칼(주),137950,2018/12,UQ,22527485,41054085,9622290,2688914,7590030
제이씨케미칼(주),137950,2019/12,UQ,47274284,48456425,200000,1776325,11411966
제이씨케미칼(주),137950,2020/12,UQ,44598482,54944920,0,1744872,6105862
제이씨현시스템(주),033320,2000/12,UQ,0,5999054,0,1439383,1696910
제이씨현시스템(주),033320,2001/12,UQ,0,9390000,0,0,1615892
제이씨현시스템(주),033320,2002/12,UQ,0,8097744,0,381,218007
제이씨현시스템(주),033320,2003/12,UQ,0,2000000,0,0,207102
제이씨현시스템(주),033320,2004/12,UQ,0,8906355,0,104784,539736
제이씨현시스템(주),033320,2005/12,UQ,0,771731,0,203174,398375
제이씨현시스템(주),033320,2006/12,UQ,0,883809,0,22373,334985
제이씨현시스템(주),033320,2007/12,UQ,0,0,0,851081,819108
제이씨현시스템(주),033320,2008/12,UQ,0,417113,0,0,1034560
제이씨현시스템(주),033320,2009/12,UQ,0,1138077,0,220077,787401
제이씨현시스템(주),033320,2010/12,UQ,900000,1800000,0,151491,481909
제이씨현시스템(주),033320,2011/12,UQ,714860,2324039,0,183112,658342
제이씨현시스템(주),033320,2012/12,UQ,579568,5364358,0,214824,645382
제이씨현시스템(주),033320,2013/12,UQ,414576,6368747,0,321863,809901
제이씨현시스템(주),033320,2014/12,UQ,0,8812843,0,356603,485665
제이씨현시스템(주),033320,2015/12,UQ,520000,12161981,0,399667,840103
제이씨현시스템(주),033320,2016/12,UQ,460000,12910420,0,1406977,1215930
제이씨현시스템(주),033320,2017/12,UQ,400000,17525543,0,2478626,1311914
제이씨현시스템(주),033320,2018/12,UQ,340000,21403844,0,1887628,756024
제이씨현시스템(주),033320,2019/12,UQ,280000,18313851,0,484578,741777
제이씨현시스템(주),033320,2020/12,UQ,220000,14654358,0,2384846,1561725
제이앤유글로벌,086200,2002/12,UQ,497000,0,0,545532,109314
제이앤유글로벌,086200,2003/12,UQ,223920,0,0,470135,104745
제이앤유글로벌,086200,2004/12,UQ,2202400,0,0,443028,201365
제이앤유글로벌,086200,2005/12,UQ,2000000,0,0,896287,194180
제이앤유글로벌,086200,2006/12,UQ,1333280,0,0,1181329,1383311
제이앤유글로벌,086200,2007/12,UQ,666560,1500000,0,2377984,488156
제이앤유글로벌,086200,2008/12,UQ,0,500000,0,3092845,427758
제이앤유글로벌,086200,2009/12,UQ,0,0,0,1575751,137097
제이앤유글로벌,086200,2010/12,UQ,0,10000000,0,734347,1510115
제이앤유글로벌,086200,2011/12,UQ,0,11517865,0,1508613,177039
제이앤유글로벌,086200,2012/12,UQ,0,5691497,0,1269316,458340
제이앤유글로벌,086200,2013/12,UQ,0,5183744,0,1361134,350154
제이앤유글로벌,086200,2014/12,UQ,0,35889,20000000,1161412,1513218
제이앤유글로벌,086200,2015/12,DS,14500000,1000000,0,7080983,674878
제이에스(주),037110,2000/12,UQ,591320,2500000,0,47487,917744
제이에스(주),037110,2001/12,UQ,695500,6000000,0,1646,795950
제이에스(주),037110,2002/12,UQ,4048700,5800000,0,16978,991079
제이에스(주),037110,2003/12,UQ,5562140,3800000,0,13651,762661
제이에스(주),037110,2004/12,UQ,85840,2952310,0,11982,713785
제이에스(주),037110,2005/12,QG,0,1630000,0,7544,1249072
제이에스(주),037110,2006/12,QG,0,0,0,0,246153
제이에스(주),037110,2007/12,UQ,0,0,0,45699,122885
제이에스(주),037110,2008/12,QU,0,1682433,0,1322,253841
제이에스(주),037110,2009/12,DS,0,1318931,0,196307,174418
제이엔케이히터(주),126880,2002/12,UQ,0,0,0,15841,0
제이엔케이히터(주),126880,2003/12,UQ,0,0,0,143333,0
제이엔케이히터(주),126880,2006/12,UQ,419000,0,0,19646,482202
제이엔케이히터(주),126880,2007/12,UQ,377100,0,0,804412,806092
제이엔케이히터(주),126880,2008/12,UQ,293300,1500000,0,1425675,172869
제이엔케이히터(주),126880,2009/12,UQ,209500,3000000,0,1457922,1196512
제이엔케이히터(주),126880,2010/12,UQ,0,0,0,3068665,521589
제이엔케이히터(주),126880,2011/12,UQ,1200000,7650000,0,1736357,565278
제이엔케이히터(주),126880,2012/12,UQ,4544724,32809894,0,753954,393442
제이엔케이히터(주),126880,2013/12,UQ,1412741,27954840,0,113561,1058962
제이엔케이히터(주),126880,2014/12,UQ,0,44996000,0,219540,1072498
제이엔케이히터(주),126880,2015/12,UQ,6000000,35960000,0,242032,409202
제이엔케이히터(주),126880,2016/12,UQ,9600000,29000000,0,295890,1163141
제이엔케이히터(주),126880,2017/12,UQ,3600000,27730000,10904150,255052,324396
제이엔케이히터(주),126880,2018/12,UQ,0,30620000,0,934388,360435
제이엔케이히터(주),126880,2019/12,UQ,0,20876000,8089704,2047521,2271247
제이엔케이히터(주),126880,2020/12,UQ,5000000,24898400,0,3361123,6859877
제이엠아이(주),033050,2000/12,UQ,6866000,11497684,0,512322,3689437
제이엠아이(주),033050,2001/12,UQ,3389900,14819445,0,744987,5635723
제이엠아이(주),033050,2002/12,UQ,4753400,31937656,0,421437,11175869
제이엠아이(주),033050,2003/12,UQ,4105400,28989661,0,41319,2163293
제이엠아이(주),033050,2004/12,UQ,2957017,32454822,0,95854,7495757
제이엠아이(주),033050,2005/12,UQ,1809782,13391721,0,107833,3850845
제이엠아이(주),033050,2006/12,UQ,715991,2500000,0,1128314,5305660
제이엠아이(주),033050,2007/12,UQ,0,0,0,459350,1819806
제이엠아이(주),033050,2008/12,UQ,0,7545000,0,69221,1466531
제이엠아이(주),033050,2009/12,UQ,0,3000000,0,1087234,2505160
제이엠아이(주),033050,2010/12,UQ,0,2000000,0,1576,1709150
제이엠아이(주),033050,2011/12,UQ,0,0,0,152285,1769041
제이엠아이(주),033050,2012/12,UQ,0,1500000,0,127449,5486126
제이엠아이(주),033050,2013/12,UQ,0,4500000,0,412385,1145522
제이엠아이(주),033050,2014/12,UQ,0,2500000,0,1152416,1025465
제이엠아이(주),033050,2015/12,UQ,0,2500000,0,157127,946621
제이엠아이(주),033050,2016/12,UQ,0,2500000,0,568133,849065
제이엠아이(주),033050,2017/12,UQ,0,1500000,0,629282,810073
제이엠아이(주),033050,2018/12,UQ,2000000,1500000,0,1371593,806276
제이엠아이(주),033050,2019/12,UQ,3500000,1500000,0,246042,1090290
제이엠아이(주),033050,2020/12,UQ,1500000,0,0,257723,757453
제이엠티(주),094970,2005/12,QS,4700000,4060842,0,515434,1396397
제이엠티(주),094970,2006/12,UQ,700000,0,0,1167544,1087970
제이엠티(주),094970,2007/12,UQ,560000,0,0,264956,5117810
제이엠티(주),094970,2008/12,UQ,4420000,4381143,5000000,825543,6296458
제이엠티(주),094970,2009/12,UQ,4000000,5500000,0,138544,4637332
제이엠티(주),094970,2010/12,UQ,0,8000000,0,871565,3660010
제이엠티(주),094970,2011/12,UQ,0,20500000,0,403382,11579967
제이엠티(주),094970,2012/12,UQ,0,22350000,0,1368320,11771936
제이엠티(주),094970,2013/12,UQ,0,19200000,0,1836201,17014634
제이엠티(주),094970,2014/12,UQ,0,8750000,0,818305,16631749
제이엠티(주),094970,2015/12,UQ,0,2000000,0,278180,2520036
제이엠티(주),094970,2016/12,UQ,0,4500000,0,867623,2250385
제이엠티(주),094970,2017/12,UQ,0,19000000,0,135338,16186898
제이엠티(주),094970,2018/12,UQ,0,0,0,932977,14406532
제이엠티(주),094970,2019/12,UQ,0,0,0,338772,8248176
제이엠티(주),094970,2020/12,UQ,0,0,0,25274,3766685
제일전기공업(주),199820,2000/12,UQ,1091739,8531337,0,476334,777801
제일전기공업(주),199820,2001/12,UQ,663746,8803037,0,474135,1111187
제일전기공업(주),199820,2002/12,UQ,492977,11496300,0,614866,625012
제일전기공업(주),199820,2003/12,QG,88600,12383100,0,650028,489078
제일전기공업(주),199820,2004/12,UQ,0,11613900,0,797287,956704
제일전기공업(주),199820,2005/12,UQ,200000,13194910,0,1903901,765599
제일전기공업(주),199820,2006/12,QG,500000,15781607,0,535184,1049171
제일전기공업(주),199820,2007/12,UQ,5000000,15205814,0,677066,1175078
제일전기공업(주),199820,2008/12,UQ,5400000,18662974,0,1057818,515112
제일전기공업(주),199820,2009/12,UQ,1840000,18279951,0,359220,1838571
제일전기공업(주),199820,2010/12,UQ,1840000,20994473,0,380841,769578
제일전기공업(주),199820,2011/12,UQ,1380000,16719212,0,391111,600360
제일전기공업(주),199820,2012/12,UQ,920000,17475824,0,461458,353584
제일전기공업(주),199820,2013/12,UQ,941650,13017237,0,443062,370689
제일전기공업(주),199820,2014/12,UQ,700000,5590000,0,1241792,621232
제일전기공업(주),199820,2015/12,UQ,7479167,5290000,0,1865080,524815
제일전기공업(주),199820,2016/12,UQ,6629167,5353000,0,1933730,1066466
제일전기공업(주),199820,2017/12,UQ,7212500,5878700,2000000,2321763,2493713
제일전기공업(주),199820,2018/12,UQ,2062500,12893281,0,2237412,1497345
제일전기공업(주),199820,2019/12,UQ,0,13908900,0,2992391,1756696
제일전기공업(주),199820,2020/12,UQ,0,11600000,0,2310696,1601759
제일제강공업(주),023440,2000/12,UQ,0,16666238,0,73084,583971
제일제강공업(주),023440,2001/12,UQ,0,19109664,0,128426,752498
제일제강공업(주),023440,2002/12,UQ,0,15817066,0,31713,872116
제일제강공업(주),023440,2003/12,UQ,0,23469330,0,732293,440650
제일제강공업(주),023440,2004/12,UQ,0,15812749,0,880423,611016
제일제강공업(주),023440,2005/12,UQ,0,26346333,0,164085,460118
제일제강공업(주),023440,2006/12,UQ,0,9175814,0,96015,325393
제일제강공업(주),023440,2007/12,UQ,0,0,0,0,149251
제일제강공업(주),023440,2008/12,UQ,0,7708818,0,123925,317462
제일제강공업(주),023440,2009/12,UQ,0,10605656,0,191366,267211
제일제강공업(주),023440,2010/12,UQ,0,9384709,0,53464,1552198
제일제강공업(주),023440,2011/12,UQ,3696000,19389220,0,70541,4428777
제일제강공업(주),023440,2012/12,UQ,40000000,8684553,0,83868,3696419
제일제강공업(주),023440,2013/12,UQ,21006040,15830230,0,145084,2420145
제일제강공업(주),023440,2014/12,UQ,18156264,13250957,0,0,0
제일제강공업(주),023440,2015/12,UQ,10755452,26536409,0,93166,2305195
제일제강공업(주),023440,2016/12,UQ,13354640,6142485,0,47308,1743208
제일제강공업(주),023440,2017/12,UQ,847322,9222468,0,133249,934808
제일제강공업(주),023440,2018/12,UQ,58334,17915901,0,0,0
제일제강공업(주),023440,2019/12,UQ,6627,12617447,0,99244,471827
제일제강공업(주),023440,2020/12,UQ,0,12000000,20000000,145028,1321175
제주맥주(주),276730,2016/12,NA,6048000,520000,0,45946,1037105
제주맥주(주),276730,2017/12,UQ,8884986,1120000,0,82113,971241
제주맥주(주),276730,2018/12,UQ,6534994,1867000,0,728569,897913
제주맥주(주),276730,2019/12,UQ,10760000,700000,0,642143,2022626
제주맥주(주),276730,2020/12,UQ,4800000,13108000,0,6532330,2061801
조광아이엘아이(주),044060,2000/12,UQ,1504023,0,0,383065,77988
조광아이엘아이(주),044060,2001/12,UQ,1069860,0,0,238983,639348
조광아이엘아이(주),044060,2002/12,UQ,0,0,0,260720,784062
조광아이엘아이(주),044060,2003/12,UQ,0,0,0,272719,87339
조광아이엘아이(주),044060,2004/12,UQ,0,114424,0,454434,64987
조광아이엘아이(주),044060,2005/12,UQ,0,0,0,299949,90480
조광아이엘아이(주),044060,2006/12,UQ,0,0,0,262442,68084
조광아이엘아이(주),044060,2007/12,UQ,0,0,0,512987,101434
조광아이엘아이(주),044060,2008/12,UQ,0,0,0,674554,238555
조광아이엘아이(주),044060,2009/12,UQ,0,1400000,0,566942,130233
조광아이엘아이(주),044060,2010/12,UQ,0,0,0,219555,143308
조광아이엘아이(주),044060,2011/12,UQ,0,0,0,712276,162641
조광아이엘아이(주),044060,2012/12,UQ,0,0,0,1076155,155481
조광아이엘아이(주),044060,2013/12,UQ,0,0,0,536446,140536
조광아이엘아이(주),044060,2014/12,UQ,9000000,0,0,1443354,169691
조광아이엘아이(주),044060,2015/12,UQ,6427750,0,0,1475079,755135
조광아이엘아이(주),044060,2016/12,UQ,2000000,0,0,803559,232264
조광아이엘아이(주),044060,2017/12,UQ,2000000,0,0,968325,233180
조광아이엘아이(주),044060,2018/12,UQ,2000000,0,0,1078929,333508
조광아이엘아이(주),044060,2019/12,UQ,1666600,3000000,15858526,2236559,247460
조광아이엘아이(주),044060,2020/12,UQ,999960,19000000,6375000,1079938,491882
조아제약(주),034940,2000/12,UQ,1575339,23390989,0,369658,1142327
조아제약(주),034940,2001/12,UQ,915656,23347540,0,665707,1244535
조아제약(주),034940,2002/12,UQ,468640,18762121,0,619220,650941
조아제약(주),034940,2003/12,UQ,505777,15915649,0,486311,302144
조아제약(주),034940,2004/12,UQ,370000,8567538,0,631210,161278
조아제약(주),034940,2005/12,UQ,0,8054134,0,400445,491331
조아제약(주),034940,2006/12,UQ,1600000,10205878,0,458856,465097
조아제약(주),034940,2007/12,UQ,0,5450000,0,549910,811722
조아제약(주),034940,2008/12,UQ,0,6146231,60000,527301,475545
조아제약(주),034940,2009/12,UQ,0,6848095,0,865195,553501
조아제약(주),034940,2010/12,UQ,1300000,3856470,0,949775,497224
조아제약(주),034940,2011/12,UQ,0,3154249,0,1398709,671266
조아제약(주),034940,2012/12,UQ,0,5391794,0,1477440,573769
조아제약(주),034940,2013/12,UQ,2000000,5037455,0,1660800,539518
조아제약(주),034940,2014/12,UQ,0,11203688,0,1961683,564763
조아제약(주),034940,2015/12,UQ,2000000,11684552,0,2079950,708676
조아제약(주),034940,2016/12,UQ,0,11217432,0,2100878,1734801
조아제약(주),034940,2017/12,UQ,2000000,7750000,0,2195496,1403181
조아제약(주),034940,2018/12,UQ,1000000,5550000,0,2423336,737824
조아제약(주),034940,2019/12,UQ,3950000,3450000,11500000,2534291,701973
조아제약(주),034940,2020/12,UQ,0,4450000,0,2569051,509093
주성엔지니어링(주),036930,2000/12,UQ,339000,0,0,1285359,10145162
주성엔지니어링(주),036930,2001/12,UQ,113000,27952425,0,618014,1736450
주성엔지니어링(주),036930,2002/12,UQ,0,31873447,0,474115,1402340
주성엔지니어링(주),036930,2003/12,UQ,0,30429040,0,470983,3551275
주성엔지니어링(주),036930,2004/12,UQ,2000000,26523010,0,2016581,5276761
주성엔지니어링(주),036930,2005/12,UQ,24000000,8000000,0,2095400,4634396
주성엔지니어링(주),036930,2006/12,UQ,23499940,5000000,0,1362900,3720562
주성엔지니어링(주),036930,2007/12,UQ,5433300,5000000,0,3422139,5400160
주성엔지니어링(주),036930,2008/12,UQ,51366660,15000000,0,115911,5786382
주성엔지니어링(주),036930,2009/12,UQ,20800000,25000000,40000000,262807,8404988
주성엔지니어링(주),036930,2010/12,UQ,18605600,42795289,20000000,1664533,11624816
주성엔지니어링(주),036930,2011/12,UQ,58960800,94490391,0,2482544,10198678
주성엔지니어링(주),036930,2012/12,UQ,15000000,101552757,0,867596,6405230
주성엔지니어링(주),036930,2013/12,UQ,0,120394517,0,786390,4954672
주성엔지니어링(주),036930,2014/12,UQ,8100000,119026952,0,816464,5242590
주성엔지니어링(주),036930,2015/12,UQ,2100000,74400000,0,714148,7749010
주성엔지니어링(주),036930,2016/12,UQ,0,39000000,0,667162,10411580
주성엔지니어링(주),036930,2017/12,UQ,0,15000000,0,1458855,12317000
주성엔지니어링(주),036930,2018/12,UQ,30500000,30000000,0,997360,10971686
주성엔지니어링(주),036930,2019/12,UQ,20000000,80000000,0,2032109,18470954
주성엔지니어링(주),036930,2020/12,UQ,40000000,77182394,0,1063391,11886219
줌인터넷(주),229480,2015/12,UQ,0,0,0,1352859,2483975
줌인터넷(주),239340,2016/12,UQ,,,,,
줌인터넷(주),229480,2016/12,UQ,0,0,0,723698,653186
줌인터넷(주),229480,2017/12,UQ,0,0,0,903583,720727
줌인터넷(주),239340,2017/12,UQ,,,,,
줌인터넷(주),239340,2018/12,UQ,,,,,
줌인터넷(주),229480,2018/12,UQ,0,0,0,1090070,2418587
줌인터넷(주),239340,2019/12,UQ,0,0,0,1035404,2870173
줌인터넷(주),239340,2020/12,UQ,0,0,0,1335824,3172005
중국식품포장유한공사,900060,2008/03,,,,,,
중국식품포장유한공사,900060,2009/03,,,,,,
중국식품포장유한공사,900060,2010/03,,,,,,
중국식품포장유한공사,900060,2011/03,,,,,,
중국식품포장유한공사,900060,2012/03,,,,,,
지나인제약(주),078650,2004/12,UQ,453000,2054562,0,256433,639076
지나인제약(주),078650,2005/12,UQ,385000,2366401,0,286866,754224
지나인제약(주),078650,2006/12,UQ,217000,2123324,0,369811,1120641
지나인제약(주),078650,2007/12,UQ,1719928,1797790,0,423495,1295074
지나인제약(주),078650,2008/12,UQ,11810689,4689445,0,476788,1720339
지나인제약(주),078650,2009/12,UQ,13660845,12309802,0,580458,1932949
지나인제약(주),078650,2010/12,UQ,12082593,22440963,0,156554,1737955
지나인제약(주),078650,2011/12,UQ,16467326,26762383,0,417726,10013222
지나인제약(주),078650,2012/12,UQ,11284686,27410195,0,430828,8398239
지나인제약(주),078650,2013/12,UQ,19462170,29622687,0,870243,3876920
지나인제약(주),078650,2014/12,UQ,18125000,38519652,0,278321,6257870
지나인제약(주),078650,2015/12,UQ,12875000,39633519,0,369957,6793789
지나인제약(주),078650,2016/12,UQ,5750000,31793817,4000000,374076,8956460
지나인제약(주),078650,2017/12,UQ,0,20612889,4000000,400512,4416611
지나인제약(주),078650,2018/12,UQ,0,6183176,0,179619,3192284
지나인제약(주),078650,2019/12,UQ,0,15755955,2600000,139117,4664912
지나인제약(주),078650,2020/12,UQ,0,20914096,0,208931,6804246
지니너스(주),389030,2020/12,UQ,3304000,0,0,65006,926149
지니언스(주),263860,2012/12,NA,1921610,850000,0,60652,8831
지니언스(주),263860,2013/12,UQ,1629990,1000000,0,129461,14301
지니언스(주),263860,2014/12,UQ,1806980,1000000,0,444455,44552
지니언스(주),263860,2015/12,UQ,500000,1454000,0,740515,201721
지니언스(주),263860,2016/12,UQ,0,0,0,869852,134590
지니언스(주),263860,2017/12,UQ,0,0,0,830972,154598
지니언스(주),263860,2018/12,UQ,0,0,0,513200,104641
지니언스(주),263860,2019/12,UQ,0,0,0,959224,709016
지니언스(주),263860,2020/12,UQ,0,0,0,819576,476765
지더블유바이텍(주),036180,2000/12,UQ,581110,2217545,0,339393,75377
지더블유바이텍(주),036180,2001/12,UQ,328420,5659633,0,671603,1771384
지더블유바이텍(주),036180,2002/12,UQ,0,2320545,0,1781653,888906
지더블유바이텍(주),036180,2003/12,UQ,0,470000,0,100642,4197892
지더블유바이텍(주),036180,2004/12,UQ,0,1200000,0,85826,428555
지더블유바이텍(주),036180,2005/12,UQ,0,222750,0,247193,389677
지더블유바이텍(주),036180,2006/12,UQ,0,0,0,289152,523044
지더블유바이텍(주),036180,2007/12,UQ,0,0,0,41614,4120
지더블유바이텍(주),036180,2008/12,UQ,0,0,0,156129,56608
지더블유바이텍(주),036180,2009/12,UQ,0,0,0,166485,4120
지더블유바이텍(주),036180,2010/12,UQ,0,0,0,192373,4120
지더블유바이텍(주),036180,2011/12,UQ,0,0,0,394765,72518
지더블유바이텍(주),036180,2012/12,UQ,0,0,0,378701,70318
지더블유바이텍(주),036180,2013/12,UQ,0,0,0,497726,6430
지더블유바이텍(주),036180,2014/12,UQ,0,0,0,0,0
지더블유바이텍(주),036180,2015/12,UQ,0,391641,0,509134,55614
지더블유바이텍(주),036180,2016/12,UQ,0,0,0,742309,21998
지더블유바이텍(주),036180,2017/12,UQ,0,0,0,834880,21523
지더블유바이텍(주),036180,2018/12,UQ,0,0,0,790162,6946
지더블유바이텍(주),036180,2019/12,UQ,0,0,68000000,623178,29504
지더블유바이텍(주),036180,2020/12,UQ,0,0,17000000,633327,5484
지스마트글로벌(주),114570,2007/12,NA,0,1828230,0,164034,142284
지스마트글로벌(주),114570,2008/12,UQ,0,9761377,0,281271,581756
지스마트글로벌(주),114570,2009/12,UQ,0,8000000,0,281942,405494
지스마트글로벌(주),114570,2010/12,UQ,0,11500000,0,265151,700741
지스마트글로벌(주),114570,2011/12,UQ,0,13011580,4308296,524665,1132489
지스마트글로벌(주),114570,2012/12,UQ,0,0,0,473927,645606
지스마트글로벌(주),114570,2013/12,UQ,0,0,6500000,248769,257628
지스마트글로벌(주),114570,2014/12,UQ,0,500000,0,285828,463126
지스마트글로벌(주),114570,2015/12,UQ,0,7790000,0,364854,444834
지스마트글로벌(주),114570,2016/12,UQ,0,10290000,5001206,459968,727026
지스마트글로벌(주),114570,2017/12,UQ,750000,11750000,5554869,3876964,2010718
지스마트글로벌(주),114570,2018/12,UQ,0,10650000,3076168,384987,719914
지스마트글로벌(주),114570,2019/12,DU,15000000,1980000,0,193940,1529802
지에이치신소재(주),130500,2004/12,UQ,4390052,2575000,0,211384,575179
지에이치신소재(주),130500,2005/12,UQ,4628700,3398027,0,207611,482699
지에이치신소재(주),130500,2006/12,UQ,4448272,6300000,0,343142,931429
지에이치신소재(주),130500,2007/12,UQ,3656148,4800000,0,632133,587384
지에이치신소재(주),130500,2008/12,UQ,2704324,3600000,0,541181,358491
지에이치신소재(주),130500,2009/12,UQ,1752000,4060000,0,739337,422800
지에이치신소재(주),130500,2010/12,UQ,872000,2490000,0,251952,466447
지에이치신소재(주),130500,2011/12,UQ,3792000,2418540,0,505771,754506
지에이치신소재(주),130500,2012/12,UQ,12000,5000000,0,802288,556351
지에이치신소재(주),130500,2013/12,UQ,0,5000000,0,483504,438760
지에이치신소재(주),130500,2014/12,UQ,0,5000000,0,915500,519777
지에이치신소재(주),130500,2015/12,UQ,0,0,0,564472,495078
지에이치신소재(주),130500,2016/12,UQ,0,2010000,0,786031,482538
지에이치신소재(주),130500,2017/12,UQ,0,0,0,463600,567342
지에이치신소재(주),130500,2018/12,UQ,2000000,21800000,0,640106,1438542
지에이치신소재(주),130500,2019/12,UQ,3600000,16000000,0,869967,1237715
지에이치신소재(주),130500,2020/12,UQ,3800000,19132000,0,794190,815530
지엔원에너지(주),270520,2017/12,UQ,,,,,
지엔원에너지(주),270520,2018/12,UQ,,,,,
지엔원에너지(주),270520,2019/12,UQ,,,,,
지엔원에너지(주),270520,2020/12,UQ,0,0,0,239642,208599
지엘팜텍(주),204840,2014/12,UQ,,,,,
지엘팜텍(주),204840,2015/12,UQ,,,,,
지엘팜텍(주),204840,2016/12,UQ,132150,0,0,230,681339
지엘팜텍(주),204840,2017/12,UQ,0,0,0,64465,463702
지엘팜텍(주),204840,2018/12,UQ,700000,0,0,46869,819502
지엘팜텍(주),204840,2019/12,UQ,0,0,0,3340,501626
지엘팜텍(주),204840,2020/12,UQ,700000,0,2054563,1442,336157
진양제약(주),007370,2000/12,UQ,1125000,520000,0,716423,750686
진양제약(주),007370,2001/12,UQ,100000,300000,0,784547,755328
진양제약(주),007370,2002/12,UQ,74980,635756,0,1867471,787016
진양제약(주),007370,2003/12,UQ,58300,300000,0,886571,199425
진양제약(주),007370,2004/12,UQ,41620,1170323,0,1223814,186873
진양제약(주),007370,2005/12,UQ,24940,686223,0,1219934,171561
진양제약(주),007370,2006/12,UQ,8260,1132881,0,330351,176933
진양제약(주),007370,2007/12,UQ,0,300000,0,831318,460259
진양제약(주),007370,2008/12,UQ,0,578157,0,1302770,434862
진양제약(주),007370,2009/12,UQ,0,300000,0,2363019,496695
진양제약(주),007370,2010/12,UQ,0,300000,0,1168891,877459
진양제약(주),007370,2011/12,UQ,0,200000,0,1010717,1042730
진양제약(주),007370,2012/12,UQ,0,0,0,1295327,1373183
진양제약(주),007370,2013/12,UQ,0,0,0,2505987,2031175
진양제약(주),007370,2014/12,UQ,0,2000000,0,1787557,1960705
진양제약(주),007370,2015/12,UQ,12980000,3304601,0,834933,3202550
진양제약(주),007370,2016/12,UQ,12980000,1785379,0,1048724,3457434
진양제약(주),007370,2017/12,UQ,0,2736737,0,1170312,2021881
진양제약(주),007370,2018/12,UQ,0,375602,0,2213326,3940751
진양제약(주),007370,2019/12,UQ,0,9000000,0,2262827,3578636
진양제약(주),007370,2020/12,UQ,0,6000000,0,2835090,3317263
차이나그레이트스타인터내셔널리미티드,900040,2008/06,,,,,,
차이나그레이트스타인터내셔널리미티드,900040,2008/12,,,,,,
차이나그레이트스타인터내셔널리미티드,900040,2009/12,,,,,,
차이나그레이트스타인터내셔널리미티드,900040,2010/12,,,,,,
차이나그레이트스타인터내셔널리미티드,900040,2011/12,,,,,,
차이나그레이트스타인터내셔널리미티드,900040,2012/12,,,,,,
차이나그레이트스타인터내셔널리미티드,900040,2013/12,,,,,,
차이나그레이트스타인터내셔널리미티드,900040,2014/12,,,,,,
차이나그레이트스타인터내셔널리미티드,900040,2015/12,,,,,,
차이나그레이트스타인터내셔널리미티드,900040,2016/12,,,,,,
차이나그레이트스타인터내셔널리미티드,900040,2017/12,,,,,,
차이나그레이트스타인터내셔널리미티드,900040,2018/12,,,,,,
차이나크리스탈신소재홀딩스,900250,2014/12,,,,,,
차이나크리스탈신소재홀딩스,900250,2015/12,,,,,,
차이나크리스탈신소재홀딩스,900250,2016/12,,,,,,
차이나크리스탈신소재홀딩스,900250,2017/12,,,,,,
차이나크리스탈신소재홀딩스,900250,2018/12,,,,,,
차이나크리스탈신소재홀딩스,900250,2019/12,,,,,,
차이나크리스탈신소재홀딩스,900250,2020/12,,,,,,
차이나하오란리사이클링유한공사,900090,2009/12,,,,,,
차이나하오란리사이클링유한공사,900090,2010/12,,,,,,
차이나하오란리사이클링유한공사,900090,2011/12,,,,,,
차이나하오란리사이클링유한공사,900090,2012/12,,,,,,
차이나하오란리사이클링유한공사,900090,2013/12,,,,,,
차이나하오란리사이클링유한공사,900090,2014/12,,,,,,
차이나하오란리사이클링유한공사,900090,2015/12,,,,,,
차이나하오란리사이클링유한공사,900090,2016/12,,,,,,
차이나하오란리사이클링유한공사,900090,2017/12,,,,,,
참존글로벌(주),158310,2010/12,NA,1323972,578179,0,343711,244478
참존글로벌(주),158310,2011/12,UQ,1259395,559906,0,1099307,249800
참존글로벌(주),158310,2012/12,UQ,483324,0,0,1029647,268703
참존글로벌(주),158310,2013/12,UQ,0,0,0,621227,1476595
참존글로벌(주),158310,2014/12,UQ,500000,2104252,0,283282,92590
참존글로벌(주),158310,2015/12,UQ,0,355404,0,164558,68505
참존글로벌(주),158310,2016/12,UQ,0,126044,11300000,327740,108763
참존글로벌(주),158310,2017/12,UQ,0,68620,7600000,464531,152639
참존글로벌(주),158310,2018/12,UQ,0,45183,18600000,88166,259827
참존글로벌(주),158310,2019/12,DU,134825,17247,40000000,541187,3061628
참존글로벌(주),158310,2020/12,UQ,0,6291857,59500000,12209622,3310364
참좋은여행(주),094850,2007/12,UQ,4000000,0,0,497779,419699
참좋은여행(주),094850,2008/12,UQ,0,0,0,168401,831094
참좋은여행(주),094850,2009/12,UQ,0,4000000,0,5017,1312183
참좋은여행(주),094850,2010/12,UQ,0,1563620,0,910765,1421399
참좋은여행(주),094850,2011/12,UQ,0,22717799,0,682926,2064792
참좋은여행(주),094850,2012/12,UQ,0,20000000,0,2735202,2180986
참좋은여행(주),094850,2013/12,UQ,0,15189027,0,1285016,1790475
참좋은여행(주),094850,2014/12,UQ,0,19343484,0,1449912,2319286
