회사명,거래소코드,회계년도,PER(Price earnings ratio)(최고),PER(Price earnings ratio)(최저),PBR(Price book-value ratio)(최고),PBR(Price book-value ratio)(최저),PCR(Price cash-flow ratio)(최고),PCR(Price cash-flow ratio)(최저),PSR(Price sales ratio)(최고),PSR(Price sales ratio)(최저)
아래스(주),050320,2017/12,0,0,34.7,6.05,306.1,53.33,5.17,0.9
아래스(주),050320,2018/12,0,0,7.05,7.05,0,0,6.47,6.47
아래스(주),050320,2019/12,0,0,17.78,17.78,0,0,613.66,613.66
아래스(주),050320,2020/12,516.2,158.71,22.04,6.78,0,0,18.68,5.74
아미코젠(주),092040,2005/12,,,,,,,,
아미코젠(주),092040,2006/12,,,,,,,,
아미코젠(주),092040,2007/12,0,0,0,0,0,0,0,0
아미코젠(주),092040,2008/12,0,0,0,0,0,0,0,0
아미코젠(주),092040,2009/12,0,0,0,0,0,0,0,0
아미코젠(주),092040,2010/12,0,0,0,0,0,0,0,0
아미코젠(주),092040,2011/12,0,0,0,0,0,0,0,0
아미코젠(주),092040,2012/12,0,0,0,0,0,0,0,0
아미코젠(주),092040,2013/12,33.06,24.94,6.25,4.71,37.81,28.52,10.8,8.15
아미코젠(주),092040,2014/12,107.51,43.04,17.72,7.09,170.63,68.3,30.77,12.32
아미코젠(주),092040,2015/12,297.62,97.08,13.74,4.48,150.03,48.94,51.82,16.9
아미코젠(주),092040,2016/12,299.81,143.16,8.87,4.23,394.09,188.18,30.78,14.7
아미코젠(주),092040,2017/12,0,0,5.54,2.83,350.66,179.03,25.69,13.12
아미코젠(주),092040,2018/12,40.12,14.16,10.92,3.86,1674.87,591.06,58.89,20.78
아미코젠(주),092040,2019/12,2328.17,971.03,6.36,2.65,668.23,278.7,23.52,9.81
아미코젠(주),092040,2020/12,38.44,8.05,6.46,1.35,0,0,28.06,5.88
아비코전자(주),036010,2000/12,,,,,,,,
아비코전자(주),036010,2001/12,,,,,,,,
아비코전자(주),036010,2002/12,,,,,,,,
아비코전자(주),036010,2003/12,,,,,,,,
아비코전자(주),036010,2004/12,,,,,,,,
아비코전자(주),036010,2005/12,,,,,,,,
아비코전자(주),036010,2006/12,,,,,,,,
아비코전자(주),036010,2007/12,11.84,5.17,1.19,0.52,7.08,3.09,1.51,0.66
아비코전자(주),036010,2008/12,0,0,1.1,0.33,87.35,26.29,1.52,0.46
아비코전자(주),036010,2009/12,29.42,11.63,0.91,0.36,9.04,3.57,1.33,0.53
아비코전자(주),036010,2010/12,58.39,25.48,1.29,0.56,20.24,8.83,1.54,0.67
아비코전자(주),036010,2011/12,37.37,13.39,1.71,0.61,64.19,23,2.21,0.79
아비코전자(주),036010,2012/12,0,0,1.38,0.79,23.41,13.44,1.72,0.99
아비코전자(주),036010,2013/12,25.89,15.4,1.36,0.81,9.8,5.83,1.44,0.85
아비코전자(주),036010,2014/12,16.83,10.24,1.17,0.71,5.52,3.36,1.3,0.79
아비코전자(주),036010,2015/12,13.34,7.4,1.29,0.72,11.74,6.51,1.4,0.78
아비코전자(주),036010,2016/12,14.36,8.48,1.35,0.8,5.68,3.35,1.35,0.79
아비코전자(주),036010,2017/12,13.35,9.71,1.42,1.03,29.19,21.24,1.46,1.06
아비코전자(주),036010,2018/12,19.31,7.1,1.75,0.64,17.39,6.4,1.95,0.72
아비코전자(주),036010,2019/12,0,0,0.99,0.62,8.67,5.44,1.2,0.75
아비코전자(주),036010,2020/12,33.12,10.67,1.26,0.41,9.94,3.2,1.56,0.5
아스팩오일(주),232360,2010/12,,,,,,,,
아스팩오일(주),232360,2011/12,0,0,0,0,0,0,0,0
아스팩오일(주),232360,2012/12,0,0,0,0,0,0,0,0
아스팩오일(주),232360,2013/12,0,0,0,0,0,0,0,0
아스팩오일(주),232360,2014/12,0,0,0,0,0,0,0,0
아스팩오일(주),232360,2015/12,0,0,0,0,0,0,0,0
아스팩오일(주),232360,2016/12,0,0,0,0,0,0,0,0
아시아나항공(주),020560,2000/12,,,,,,,,
아시아나항공(주),020560,2001/12,,,,,,,,
아시아나항공(주),020560,2002/12,,,,,,,,
아시아나항공(주),020560,2003/12,,,,,,,,
아시아나항공(주),020560,2004/12,,,,,,,,
아시아나항공(주),020560,2005/12,,,,,,,,
아시아나항공(주),020560,2006/12,,,,,,,,
아시아나항공(주),020560,2007/12,18.46,9.89,1.83,0.98,5.3,2.84,0.54,0.29
아이디피(주),332370,2017/12,,,,,,,,
아이디피(주),332370,2018/12,0,0,0,0,0,0,0,0
아이디피(주),332370,2019/12,0,0,0,0,0,0,0,0
아이디피(주),332370,2020/12,46.8,25.06,2.08,1.11,34.79,18.63,4.42,2.37
아이스테이션(주),056010,2000/12,,,,,,,,
아이스테이션(주),056010,2001/12,,,,,,,,
아이스테이션(주),056010,2002/12,,,,,,,,
아이스테이션(주),056010,2003/12,,,,,,,,
아이스테이션(주),056010,2004/12,,,,,,,,
아이스테이션(주),056010,2005/12,,,,,,,,
아이스테이션(주),056010,2006/12,,,,,,,,
아이스테이션(주),056010,2007/12,0,0,3.93,1.91,0,0,0.7,0.34
아이스테이션(주),056010,2008/12,341.35,50.43,45.93,6.79,15.73,2.32,4.12,0.61
아이스테이션(주),056010,2009/12,0,0,4.67,1.78,0,0,1.22,0.47
아이스테이션(주),056010,2010/12,0,0,39.95,2.55,0,0,4.1,0.26
아이스테이션(주),056010,2011/12,0,0,0,0,604.16,37.66,3.66,0.23
아이쓰리시스템(주),214430,2007/12,,,,,,,,
아이쓰리시스템(주),214430,2008/12,0,0,0,0,0,0,0,0
아이쓰리시스템(주),214430,2009/12,0,0,0,0,0,0,0,0
아이쓰리시스템(주),214430,2010/12,0,0,0,0,0,0,0,0
아이쓰리시스템(주),214430,2011/12,0,0,0,0,0,0,0,0
아이쓰리시스템(주),214430,2012/12,0,0,0,0,0,0,0,0
아이쓰리시스템(주),214430,2013/12,0,0,0,0,0,0,0,0
아이쓰리시스템(주),214430,2014/12,0,0,0,0,0,0,0,0
아이쓰리시스템(주),214430,2015/12,38.14,17.91,5.16,2.42,50.6,23.76,6.34,2.98
아이쓰리시스템(주),214430,2016/12,29.9,18.27,4.14,2.53,54.13,33.07,4.3,2.63
아이쓰리시스템(주),214430,2017/12,17.81,7.45,2.72,1.14,15.55,6.5,2.39,1
아이쓰리시스템(주),214430,2018/12,18.92,11.33,2.7,1.62,12.17,7.28,2.68,1.6
아이쓰리시스템(주),214430,2019/12,970.08,624.33,2.56,1.65,202.88,130.57,3.36,2.17
아이쓰리시스템(주),214430,2020/12,70.21,29.38,3.03,1.27,6.37,2.67,3.18,1.33
아이원스(주),114810,2007/12,0,0,0,0,0,0,0,0
아이원스(주),114810,2008/12,0,0,0,0,0,0,0,0
아이원스(주),114810,2009/12,0,0,0,0,0,0,0,0
아이원스(주),114810,2010/12,0,0,0,0,0,0,0,0
아이원스(주),114810,2011/12,0,0,0,0,0,0,0,0
아이원스(주),114810,2012/12,0,0,0,0,0,0,0,0
아이원스(주),114810,2013/12,11.41,6.44,1.79,1.01,5.5,3.11,1.29,0.73
아이원스(주),114810,2014/12,25.76,10.05,3.06,1.19,13.47,5.25,2.12,0.83
아이원스(주),114810,2015/12,26.15,10.32,4.19,1.65,30.39,11.99,4.86,1.92
아이원스(주),114810,2016/12,97.76,46.74,3.3,1.58,16.6,7.94,3.38,1.62
아이원스(주),114810,2017/12,54.15,29.38,1.84,1,0,0,1.71,0.93
아이원스(주),114810,2018/12,38.06,18.27,1.64,0.78,16.35,7.85,1.14,0.55
아이원스(주),114810,2019/12,0,0,1.06,0.47,15.73,6.99,1,0.45
아이원스(주),114810,2020/12,443.46,112.14,1.52,0.38,3.81,0.96,1.2,0.3
아이이(주),023430,2000/12,,,,,,,,
아이이(주),023430,2001/12,,,,,,,,
아이이(주),023430,2002/12,,,,,,,,
아이이(주),023430,2003/12,,,,,,,,
아이이(주),023430,2004/12,,,,,,,,
아이이(주),023430,2005/12,,,,,,,,
아이이(주),023430,2006/12,,,,,,,,
아이이(주),023430,2007/12,0,0,12.55,4.72,0,0,31.24,11.76
아이이(주),023430,2008/12,0,0,3.78,0.32,0,0,22.28,1.89
아이이(주),023430,2009/12,0,0,2.58,0.75,0,0,5.89,1.72
아이이(주),023430,2010/12,18.87,11.84,1.56,0.98,0,0,2.67,1.68
아이이(주),023430,2011/12,0,0,1.68,0.79,14.08,6.63,3.03,1.43
아이이(주),023430,2012/12,0,0,1.37,0.76,0,0,4.77,2.63
아이이(주),023430,2013/12,0,0,1.98,1.39,0,0,4.3,3.01
아이이(주),023430,2014/12,0,0,2.19,0.83,35.7,13.44,2.13,0.8
아이이(주),023430,2015/12,0,0,1.6,0.76,0,0,7.16,3.42
아이이(주),023430,2016/12,0,0,25.54,6.44,40.99,10.34,24.56,6.2
아이진(주),185490,2011/12,,,,,,,,
아이진(주),185490,2012/12,0,0,0,0,0,0,0,0
아이진(주),185490,2013/12,0,0,0,0,0,0,0,0
아이진(주),185490,2014/12,0,0,0,0,0,0,0,0
아이진(주),185490,2015/12,0,0,5.67,4.33,0,0,1184.01,904.01
아이진(주),185490,2016/12,0,0,18.11,5.31,0,0,1068.63,313.09
아이진(주),185490,2017/12,0,0,9.76,3.49,0,0,753.91,269.21
아이진(주),185490,2018/12,0,0,18.1,6.19,0,0,202.94,69.36
아이진(주),185490,2019/12,0,0,10.65,4.05,0,0,46.54,17.69
아이진(주),185490,2020/12,0,0,16.44,3.99,0,0,60.42,14.68
아이큐어(주),175250,2006/12,,,,,,,,
아이큐어(주),175250,2014/12,0,0,0,0,0,0,0,0
아이큐어(주),175250,2015/12,0,0,0,0,0,0,0,0
아이큐어(주),175250,2016/12,0,0,0,0,0,0,0,0
아이큐어(주),175250,2017/12,0,0,0,0,0,0,0,0
아이큐어(주),175250,2018/12,0,0,4.09,1.86,0,0,10.77,4.88
아이큐어(주),175250,2019/12,0,0,3.25,1.32,0,0,7.22,2.93
아이큐어(주),175250,2020/12,0,0,5.94,1.13,0,0,12.17,2.31
아이크래프트(주),052460,2001/12,,,,,,,,
아이크래프트(주),052460,2002/12,,,,,,,,
아이크래프트(주),052460,2003/12,,,,,,,,
아이크래프트(주),052460,2004/12,,,,,,,,
아이크래프트(주),052460,2005/12,,,,,,,,
아이크래프트(주),052460,2006/12,,,,,,,,
아이크래프트(주),052460,2007/12,16.85,5,4.05,1.2,0,0,1.5,0.44
아이크래프트(주),052460,2008/12,0,0,1.63,0.25,13.86,2.13,0.72,0.11
아이크래프트(주),052460,2009/12,0,0,0.82,0.38,0,0,0.59,0.27
아이크래프트(주),052460,2010/12,9.39,5.39,0.6,0.35,0,0,0.36,0.21
아이크래프트(주),052460,2011/12,41.71,24.9,0.7,0.42,8.58,5.12,0.33,0.2
아이크래프트(주),052460,2012/12,6.85,2.5,1.01,0.37,1.73,0.63,0.45,0.16
아이크래프트(주),052460,2013/12,19.63,9.56,1.09,0.53,21.05,10.24,0.58,0.28
아이크래프트(주),052460,2014/12,23.84,13.34,1.05,0.59,0,0,0.56,0.31
아이크래프트(주),052460,2015/12,55.26,7.95,5.05,0.73,0,0,2.27,0.33
아이크래프트(주),052460,2016/12,35.35,18.37,2.72,1.41,15.04,7.81,1.14,0.59
아이크래프트(주),052460,2017/12,28.65,17.23,1.82,1.09,5.96,3.58,0.64,0.38
아이크래프트(주),052460,2018/12,0,0,1.86,0.57,24.4,7.45,0.9,0.27
아이크래프트(주),052460,2019/12,1126,558.92,1.88,0.94,6.79,3.37,0.93,0.46
아이크래프트(주),052460,2020/12,150.2,41.14,2.75,0.75,0,0,1.04,0.29
아이텍(주),119830,2007/12,,,,,,,,
아이텍(주),119830,2008/12,0,0,0,0,0,0,0,0
아이텍(주),119830,2009/12,0,0,0,0,0,0,0,0
아이텍(주),119830,2010/12,13.88,5.61,1.79,0.72,3.66,1.48,1.99,0.81
아이텍(주),119830,2011/12,72.17,23.63,1.55,0.51,4.5,1.47,1.6,0.52
아이텍(주),119830,2012/12,0,0,1.09,0.51,5.42,2.53,1.17,0.54
아이텍(주),119830,2013/12,253.08,166.34,0.8,0.53,2.28,1.5,0.83,0.55
아이텍(주),119830,2014/12,18.69,13.93,0.69,0.51,1.9,1.42,0.67,0.5
아이텍(주),119830,2015/12,0,0,1.99,0.55,7.06,1.94,2,0.55
아이텍(주),119830,2016/12,52.14,16.13,3.13,0.97,8.13,2.52,2.9,0.9
아이텍(주),119830,2017/12,26.52,15.05,1.6,0.91,5.95,3.38,1.55,0.88
아이텍(주),119830,2018/12,128.15,25.42,3.95,0.78,26.58,5.27,4.68,0.93
아이텍(주),119830,2019/12,0,0,3.13,1.06,12.92,4.38,3.87,1.31
아이텍(주),119830,2020/12,0,0,1.49,0.42,7.13,2.03,2.88,0.82
아진산업(주),013310,2002/12,,,,,,,,
아진산업(주),013310,2003/12,,,,,,,,
아진산업(주),013310,2004/12,,,,,,,,
아진산업(주),013310,2005/12,,,,,,,,
아진산업(주),013310,2006/12,,,,,,,,
아진산업(주),013310,2007/12,0,0,0,0,0,0,0,0
아진산업(주),013310,2008/12,0,0,0,0,0,0,0,0
아진산업(주),013310,2009/12,0,0,0,0,0,0,0,0
아진산업(주),013310,2010/12,0,0,0,0,0,0,0,0
아진산업(주),013310,2011/12,0,0,0,0,0,0,0,0
아진산업(주),013310,2012/12,0,0,0,0,0,0,0,0
아진산업(주),013310,2013/12,0,0,0,0,0,0,0,0
아진산업(주),013310,2014/12,0,0,0,0,0,0,0,0
아진산업(주),013310,2015/12,3.86,3.02,0.5,0.39,1.5,1.17,0.49,0.39
아진산업(주),013310,2016/12,23.81,11.18,1.22,0.58,7.86,3.69,1.14,0.54
아진산업(주),013310,2017/12,89.06,39.73,1.03,0.46,19.48,8.69,1.18,0.53
아진산업(주),013310,2018/12,0,0,1.06,0.22,3.03,0.62,0.83,0.17
아진산업(주),013310,2019/12,30.11,13.9,0.68,0.31,18.77,8.67,0.47,0.22
아진산업(주),013310,2020/12,24.62,8.54,0.7,0.24,4.01,1.39,0.53,0.18
안국약품(주),001540,2000/12,,,,,,,,
안국약품(주),001540,2001/12,,,,,,,,
안국약품(주),001540,2002/12,,,,,,,,
안국약품(주),001540,2003/12,,,,,,,,
안국약품(주),001540,2004/12,,,,,,,,
안국약품(주),001540,2005/12,,,,,,,,
안국약품(주),001540,2006/12,,,,,,,,
안국약품(주),001540,2007/12,13.4,6.03,1.75,0.79,32.04,14.42,1.83,0.82
안국약품(주),001540,2008/12,26.94,10.48,1.52,0.59,23.19,9.02,1.36,0.53
안국약품(주),001540,2009/12,6.52,3.29,1.08,0.55,32.52,16.38,0.91,0.46
안국약품(주),001540,2010/12,5.88,3.84,0.89,0.58,7.56,4.93,0.81,0.53
안국약품(주),001540,2011/12,15.31,10.18,0.95,0.63,0,0,0.83,0.55
안국약품(주),001540,2012/12,29.27,19.52,1.08,0.72,10.88,7.25,0.9,0.6
안국약품(주),001540,2013/12,26.95,15.98,1.24,0.73,45.55,27,1.06,0.63
안국약품(주),001540,2014/12,0,0,1.99,0.96,190.91,92.08,1.41,0.68
안국약품(주),001540,2015/12,45.23,15.58,3.6,1.24,22.72,7.83,2.29,0.79
안국약품(주),001540,2016/12,137.84,56.22,2.65,1.08,26.48,10.8,1.94,0.79
안국약품(주),001540,2017/12,22.34,16.41,1.35,0.99,9.45,6.94,0.99,0.73
안국약품(주),001540,2018/12,19.92,9.39,1.85,0.87,0,0,1.43,0.67
안국약품(주),001540,2019/12,61.87,32.35,1.5,0.78,9.06,4.74,1.42,0.74
안국약품(주),001540,2020/12,0,0,1.99,0.61,23.35,7.12,2.04,0.62
알루코(주),021570,2000/06,,,,,,,,
알루코(주),021570,2001/06,,,,,,,,
알루코(주),021570,2002/12,,,,,,,,
알루코(주),021570,2003/12,,,,,,,,
알루코(주),021570,2004/12,,,,,,,,
알리코제약(주),260660,2002/12,,,,,,,,
알리코제약(주),260660,2003/12,,,,,,,,
알리코제약(주),260660,2005/06,,,,,,,,
알리코제약(주),260660,2006/06,,,,,,,,
알리코제약(주),260660,2007/12,0,0,0,0,0,0,0,0
알리코제약(주),260660,2008/12,0,0,0,0,0,0,0,0
알리코제약(주),260660,2009/12,0,0,0,0,0,0,0,0
알리코제약(주),260660,2010/12,0,0,0,0,0,0,0,0
알리코제약(주),260660,2011/12,0,0,0,0,0,0,0,0
알리코제약(주),260660,2012/12,0,0,0,0,0,0,0,0
알리코제약(주),260660,2013/12,0,0,0,0,0,0,0,0
알리코제약(주),260660,2014/12,0,0,0,0,0,0,0,0
알리코제약(주),260660,2015/12,0,0,0,0,0,0,0,0
알리코제약(주),260660,2016/12,0,0,0,0,0,0,0,0
알리코제약(주),260660,2017/12,0,0,0,0,0,0,0,0
알리코제약(주),260660,2018/12,254.61,83.98,5.38,1.77,0,0,3.25,1.07
알리코제약(주),260660,2019/12,18.14,6.07,2.7,0.9,13.86,4.63,1.57,0.53
알리코제약(주),260660,2020/12,19.32,8.31,2.24,0.96,35.58,15.31,1.3,0.56
알서포트(주),131370,2010/12,,,,,,,,
알서포트(주),131370,2011/12,,,,,,,,
알서포트(주),131370,2012/12,,,,,,,,
알서포트(주),131370,2013/12,92.85,65.68,3.36,2.38,0,0,8.4,5.94
알서포트(주),131370,2014/12,0,0,5.74,2.09,31.96,11.64,18.8,6.85
알서포트(주),131370,2015/12,0,0,3.89,1.77,0,0,13.3,6.05
알서포트(주),131370,2016/12,0,0,3.45,2,69.43,40.16,9.59,5.55
알서포트(주),131370,2017/12,94.11,52.63,4.08,2.28,0,0,9.72,5.44
알서포트(주),131370,2018/12,38.03,17.2,3.38,1.53,78.72,35.6,8.09,3.66
알서포트(주),131370,2019/12,33.72,13.69,4.44,1.8,95.73,38.86,10.87,4.41
알서포트(주),131370,2020/12,0,0,24.34,2.44,82.15,8.25,34.55,3.47
알에스오토메이션(주),140670,2011/12,,,,,,,,
알에스오토메이션(주),140670,2012/12,0,0,0,0,0,0,0,0
알에스오토메이션(주),140670,2013/12,0,0,0,0,0,0,0,0
알에스오토메이션(주),140670,2014/12,0,0,0,0,0,0,0,0
알에스오토메이션(주),140670,2015/12,0,0,0,0,0,0,0,0
알에스오토메이션(주),140670,2016/12,0,0,0,0,0,0,0,0
알에스오토메이션(주),140670,2017/12,64.55,23.89,5.36,1.98,0,0,2.28,0.84
알에스오토메이션(주),140670,2018/12,317.88,84.11,8.05,2.13,0,0,3.21,0.85
알에스오토메이션(주),140670,2019/12,1016.76,511.84,3.62,1.82,15.85,7.98,1.76,0.89
알에스오토메이션(주),140670,2020/12,0,0,2.65,1,0,0,0.96,0.36
알에프머트리얼즈(주),327260,2018/12,,,,,,,,
알에프머트리얼즈(주),327260,2019/12,68.86,52.97,3.22,2.47,964.46,741.9,5.09,3.91
알에프머트리얼즈(주),327260,2020/12,0,0,3.97,1.75,458.29,201.62,11.16,4.91
알에프에이치아이씨(주),218410,2015/12,,,,,,,,
알에프에이치아이씨(주),218410,2016/12,,,,,,,,
알에프에이치아이씨(주),218410,2017/12,65.55,5.49,3.28,0.27,101.54,8.51,6.57,0.55
알에프에이치아이씨(주),218410,2018/12,27.28,14.59,4.35,2.33,14.62,7.82,6.71,3.59
알에프에이치아이씨(주),218410,2019/12,57.09,24.32,5.91,2.52,43.38,18.48,11.49,4.89
알에프에이치아이씨(주),218410,2020/12,542.49,314.88,5.67,3.29,0,0,20.13,11.69
알티전자(주),032290,2000/03,,,,,,,,
알티전자(주),032290,2001/03,,,,,,,,
알티전자(주),032290,2002/03,,,,,,,,
알티전자(주),032290,2003/03,,,,,,,,
알티전자(주),032290,2004/03,,,,,,,,
알티전자(주),032290,2005/03,,,,,,,,
알티전자(주),032290,2006/03,,,,,,,,
알티전자(주),032290,2007/03,72.53,36.99,4.75,2.42,16.18,8.25,1.56,0.8
알티전자(주),032290,2008/03,71.85,23.81,9.11,3.02,632.82,209.7,2.29,0.76
알티전자(주),032290,2009/03,2265.48,584.92,5.31,1.37,0,0,3.16,0.82
알티전자(주),032290,2010/03,28.3,14.38,2.56,1.3,0,0,1.55,0.79
압타바이오(주),293780,2016/12,,,,,,,,
압타바이오(주),293780,2017/12,0,0,0,0,0,0,0,0
압타바이오(주),293780,2018/12,0,0,0,0,0,0,0,0
압타바이오(주),293780,2019/12,0,0,7.11,1.87,0,0,524.5,137.92
압타바이오(주),293780,2020/12,0,0,8.06,1.86,0,0,1700.44,392.91
애니젠(주),196300,2009/12,,,,,,,,
애니젠(주),196300,2010/12,0,0,0,0,0,0,0,0
애니젠(주),196300,2011/12,0,0,0,0,0,0,0,0
애니젠(주),196300,2012/12,0,0,0,0,0,0,0,0
애니젠(주),196300,2013/12,0,0,0,0,0,0,0,0
애니젠(주),196300,2014/12,0,0,0,0,0,0,0,0
애니젠(주),196300,2015/12,0,0,0,0,0,0,0,0
애니젠(주),196300,2016/12,0,0,3.3,2.19,0,0,15.97,10.58
애니젠(주),196300,2017/12,414.44,121.41,9.26,2.71,156.32,45.79,40.82,11.96
애니젠(주),196300,2018/12,0,0,8.14,2.9,0,0,39.88,14.19
애니젠(주),196300,2019/12,0,0,7.63,2.37,0,0,16.74,5.2
애니젠(주),196300,2020/12,0,0,8.78,2.19,0,0,11.13,2.78
애머릿지코퍼레이션,900100,2008/12,,,,,,,,
애머릿지코퍼레이션,900100,2009/12,0,0,0,0,0,0,0,0
애머릿지코퍼레이션,900100,2010/12,0,0,4.24,0.92,0,0,1.44,0.31
애머릿지코퍼레이션,900100,2011/12,0,0,1.47,0.46,0,0,0.37,0.12
애머릿지코퍼레이션,900100,2012/12,0,0,1.87,0.9,4.43,2.14,0.38,0.18
애머릿지코퍼레이션,900100,2013/12,0,0,0,0,0,0,0.55,0.11
애머릿지코퍼레이션,900100,2014/12,5.58,2.44,5.05,2.21,22.58,9.88,0.35,0.15
애머릿지코퍼레이션,900100,2015/12,0,0,28.36,0.69,237.28,5.82,8.02,0.2
애머릿지코퍼레이션,900100,2016/12,0,0,11.88,2.97,0,0,8.43,2.1
애머릿지코퍼레이션,900100,2017/12,0,0,8.06,1.35,0,0,12.12,2.03
애머릿지코퍼레이션,900100,2018/12,0,0,6.01,2.09,53.54,18.67,15.97,5.57
애머릿지코퍼레이션,900100,2019/12,0,0,4.3,1.41,0,0,10.78,3.54
애머릿지코퍼레이션,900100,2020/12,0,0,5.21,3.38,16,10.36,3.77,2.44
앱클론(주),174900,2013/12,,,,,,,,
앱클론(주),174900,2014/12,0,0,0,0,0,0,0,0
앱클론(주),174900,2015/12,0,0,0,0,0,0,0,0
앱클론(주),174900,2016/12,0,0,0,0,0,0,0,0
앱클론(주),174900,2017/12,0,0,33.9,7.11,0,0,164.54,34.53
앱클론(주),174900,2018/12,0,0,31.59,13.23,155.85,65.25,147.67,61.82
앱클론(주),174900,2019/12,178.9,88.05,13.13,6.46,0,0,31.94,15.72
앱클론(주),174900,2020/12,0,0,24.61,6.46,0,0,256.62,67.3
얍엑스(주),060230,2001/12,,,,,,,,
얍엑스(주),060230,2002/12,,,,,,,,
얍엑스(주),060230,2003/12,,,,,,,,
얍엑스(주),060230,2004/12,,,,,,,,
얍엑스(주),060230,2005/12,,,,,,,,
얍엑스(주),060230,2006/12,,,,,,,,
얍엑스(주),060230,2007/12,0,0,2.75,1.23,0,0,2.64,1.19
얍엑스(주),060230,2008/12,0,0,2.07,0.36,0,0,6.38,1.12
얍엑스(주),060230,2009/12,0,0,2.02,0.4,0,0,11.41,2.24
얍엑스(주),060230,2010/12,0,0,16.88,1.23,113.26,8.26,3.31,0.24
얍엑스(주),060230,2011/12,0,0,23.03,3.4,0,0,1.37,0.2
얍엑스(주),060230,2012/12,12.69,0.88,6,0.42,26.29,1.83,0.84,0.06
얍엑스(주),060230,2013/12,16.63,5.54,7.02,2.34,105.28,35.04,0.95,0.32
얍엑스(주),060230,2014/12,0,0,23.98,10.5,12.01,5.26,0.7,0.31
얍엑스(주),060230,2015/12,0,0,3.37,1.39,0,0,0.92,0.38
얍엑스(주),060230,2016/12,0,0,2.79,1.06,27.71,10.51,1.19,0.45
얍엑스(주),060230,2017/12,0,0,2.9,1.39,0,0,1.39,0.66
얍엑스(주),060230,2018/12,0,0,4.66,1.93,31.63,13.12,5.53,2.3
얍엑스(주),060230,2019/12,0,0,3.15,1.62,20.83,10.73,8.04,4.14
얍엑스(주),060230,2020/12,465.8,210.93,3.12,1.41,41.58,18.83,8.39,3.8
어보브반도체(주),102120,2006/12,,,,,,,,
어보브반도체(주),102120,2007/12,0,0,0,0,0,0,0,0
어보브반도체(주),102120,2008/12,0,0,0,0,0,0,0,0
어보브반도체(주),102120,2009/12,30.96,12.35,4.82,1.92,19.37,7.73,2.43,0.97
어보브반도체(주),102120,2010/12,9.37,6.42,2.39,1.64,4208.51,2881.97,0.96,0.66
어보브반도체(주),102120,2011/12,34.71,11.65,3.07,1.03,38.25,12.84,2.72,0.91
어보브반도체(주),102120,2012/12,19.57,13.12,1.49,1,13.79,9.25,1.22,0.82
어보브반도체(주),102120,2013/12,13.25,5.46,2.91,1.2,11.17,4.6,1.33,0.55
어보브반도체(주),102120,2014/12,27.34,12.53,3.97,1.82,15.87,7.28,1.99,0.91
어보브반도체(주),102120,2015/12,20.31,11.53,2.83,1.61,10.57,6,1.44,0.82
어보브반도체(주),102120,2016/12,32.67,13.43,4.04,1.66,14.57,5.99,2.19,0.9
어보브반도체(주),102120,2017/12,0,0,3.27,2.17,29.4,19.5,1.76,1.17
어보브반도체(주),102120,2018/12,19.69,8.05,2.57,1.05,13.15,5.38,1.46,0.6
어보브반도체(주),102120,2019/12,11.9,5.33,2.24,1.01,8.98,4.02,1.3,0.58
어보브반도체(주),102120,2020/12,24.16,6.24,3.75,0.97,15.23,3.93,2.33,0.6
어울림네트웍스(주),042820,2000/12,,,,,,,,
어울림네트웍스(주),042820,2001/12,,,,,,,,
어울림네트웍스(주),042820,2002/12,,,,,,,,
어울림네트웍스(주),042820,2003/12,,,,,,,,
어울림네트웍스(주),042820,2004/12,,,,,,,,
어울림네트웍스(주),042820,2005/12,,,,,,,,
어울림네트웍스(주),042820,2006/12,,,,,,,,
어울림네트웍스(주),042820,2007/12,0,0,1.24,0.29,0,0,1.45,0.34
어울림네트웍스(주),042820,2008/12,0,0,2.46,0.43,0,0,1.81,0.32
어울림네트웍스(주),042820,2009/12,49.69,1.89,3.12,0.12,0,0,3.76,0.14
어울림네트웍스(주),042820,2010/12,0,0,2.23,0.51,0,0,4.01,0.92
어울림네트웍스(주),042820,2011/12,0,0,58.07,16.59,0,0,1.68,0.48
어울림엘시스(주),033280,2000/12,,,,,,,,
어울림엘시스(주),033280,2001/12,,,,,,,,
어울림엘시스(주),033280,2002/12,,,,,,,,
어울림엘시스(주),033280,2003/12,,,,,,,,
어울림엘시스(주),033280,2004/12,,,,,,,,
어울림엘시스(주),033280,2005/12,,,,,,,,
어울림엘시스(주),033280,2006/12,,,,,,,,
어울림엘시스(주),033280,2007/12,0,0,1.19,0.26,51.58,11.29,1.55,0.34
어울림엘시스(주),033280,2008/12,0,0,3.68,0.69,0,0,1.52,0.28
어울림엘시스(주),033280,2009/12,0,0,3.56,0.26,0,0,3.49,0.26
어울림엘시스(주),033280,2010/12,0,0,1.35,0.29,42.36,9.21,5.29,1.15
어울림엘시스(주),033280,2011/12,0,0,3.7,1.13,0,0,2.39,0.73
어울림정보기술(주),038320,2001/12,,,,,,,,
어울림정보기술(주),038320,2002/12,,,,,,,,
어울림정보기술(주),038320,2003/12,,,,,,,,
어울림정보기술(주),038320,2004/12,,,,,,,,
어울림정보기술(주),038320,2005/12,,,,,,,,
어울림정보기술(주),038320,2006/12,,,,,,,,
어울림정보기술(주),038320,2007/12,0,0,5.49,0.5,37.23,3.41,4.42,0.4
