,회사명,거래소코드,공시발생일,공시제목,text,link
217,소예,035010,2007-01-09 15:53,생산중단,"






주요경영사항 신고






증권거래법 제186조의 규정에 의하여 당사의 주요경영사항에 대해 다음과 같이 신고ㆍ공시합니다.





2006 년   1 월   9 일


금융감독위원회(금융감독원) 귀중





회   사   명 :
주식회사 소예


     (영문명)
Soyea Corporation


     (홈페이지)
http://www.soyea.com





본 점 소 재 지 :
경기도 성남시 중원구 상대원동 144-3번지 


     (전   화)
031-740-4200





대 표 이 사 :
윤건수





담 당 임 원 :
(직  책)대표이사



(성  명)윤건수
(전  화)031-740-4205





작   성   자 :
(직  책)과장



(성  명)추순미
(전  화)031-740-4200







제 출 이 유 :
유가증권의발행및공시등에관한규정 제69조제1항제3호가목에 의한생산중단






※ 본 건 금융감독위원회(금융감독원)에 제출하는 주요경영사항 신고는 증권거래법 제186조,동법 시행령 제83조 및 유가증권의발행및공시등에관한규정 제69조에 의한 『법정공시사항』으로 그 내용에 허위, 중요사실의 누락이 있을 경우 증권거래법 제206조의11, 제207조의3에 의거 과징금 부과, 형사처벌 등 제재를 받을 수 있습니다.



생산중단





1. 생산중단 분야
유아용품사업부


2. 생산중단 내역
생산중단금액(원)
5,043,696,792


최근생산총액(원)
8,191,053,736


생산액대비(%)
61.58


대규모법인여부
코스닥상장법인


3. 생산중단 내용
유모차 국내생산 중단 


4. 생산중단 사유
유모차부문의 국내생산을 중단하고 중국현지법인(상호:동관소예아동용품유한공사)으로 이관 생산.


5. 향후대책
중국현지법인에서 동제품을 계속생산하여 당사가 수입판매함.


6. 생산중단영향
생산중단으로 인한 매출영향은 없으며, 가격경쟁력 확보를 통한 손익구조개선이 기대됨.


7. 생산중단일자
2007.1.10


8. 생산재개 예정일자
-


9. 이사회결의일(결정일)
2007년 01월 09일


   - 사외이사 참석여부
참석 (명)
1


불참 (명)
-


   - 감사(감사위원) 참석여부
불참


10. 기타 투자판단에 참고할 사항
* 당사의 주된 사업은 도소매업으로 위 생산중단금액은 2005년 매출액 48,746,964,019원의 10.3%에 해당합니다. * 유아용품부문의 가격경쟁력강화를 통한 수익성 개선을 위하여 국내생산을 중단하고 중국 현지법인에서 생산을 할것이며 당사는 상품수입을 통하여 매출을 발생시킬 것입니다. 중국 현지법인의 생산능력 및 품질관리 부분은 현지법인 설립이후 충분한 검증을 마쳤으며 철저한 사전관리를 통하여 정확한 납기준수 및 품질보증을 위하여 노력할 것입니다.  * 최근생산총액 및 생산중단금액은 2005년 금액입니다. 


",https://kind.krx.co.kr/external/2007/01/09/K00147/00000000611109/355700_00241.htm
218,제일제강,023440,2007-01-02 16:13,생산재개,"






주요경영사항 신고






증권거래법 제186조의 규정에 의하여 당사의 주요경영사항에 대해 다음과 같이 신고ㆍ공시합니다.





2007 년  01  월  02  일


금융감독위원회(금융감독원) 귀중





회   사   명 :
제일제강공업(주)


     (영문명)
JEILSTEEL MFG.CO., LTD


     (홈페이지)
http://www.jeilsteel.co.kr





본 점 소 재 지 :
경기도 안산시 단원구 성곡동 658


     (전   화)
031-499-0771





대 표 이 사 :
최준석





담 당 임 원 :
(직  책)이사



(성  명)최민석
(전  화)031-499-0771





작   성   자 :
(직  책)대리



(성  명)윤수호
(전  화)031-499-0771







제 출 이 유 :
유가증권의발행및공시등에관한규정 제69조제1항제3호가목에 의한생산재개






※ 본 건 금융감독위원회(금융감독원)에 제출하는 주요경영사항 신고는 증권거래법 제186조,동법 시행령 제83조 및 유가증권의발행및공시등에관한규정 제69조에 의한 『법정공시사항』으로 그 내용에 허위, 중요사실의 누락이 있을 경우 증권거래법 제206조의11, 제207조의3에 의거 과징금 부과, 형사처벌 등 제재를 받을 수 있습니다.



생산재개





1. 생산재개 분야
이형철근 압연공정


2. 생산재개 내역
생산재개금액 (원)
41,124,094,616


최근생산총액 (원)
41,124,094,616


생산액 대비 (%)
   100


대규모법인여부
미해당


3. 생산재개 내용
설비 점검 완료에 따른 정상가동


4. 생산재개사유
설비 점검 및 보수 완료


5. 생산재개영향
생산재개로 제품의 정상 공급


6. 생산재개일자
2007년 01월 02일


7. 이사회결의일(결정일)
2006년 12월 29일


  - 사외이사 참석여부
참석 (명)
1


불참 (명)
-


  - 감사(감사위원) 참석여부
불참


8. 기타 투자판단에 참고할 사항
 ※. 상기 최근생산총액은 2005년도 기준임.




",https://kind.krx.co.kr/external/2007/01/02/K00151/00000000609311/354753_00242.htm
219,대원산업,005710,2006-12-29 15:41,생산중단,"






주요경영사항 신고






증권거래법 제186조의 규정에 의하여 당사의 주요경영사항에 대해 다음과 같이 신고ㆍ공시합니다.





2006년  12월  29일


금융감독위원회(금융감독원) 귀중





회   사   명 :
대원산업 주식회사


     (영문명)
DAE WON SAN UP CO., LTD.


     (홈페이지)
http://www.dwsu.co.kr





본 점 소 재 지 :
경기도 안산시 단원구 원시동 718 번지


     (전   화)
031)495-2301





대 표 이 사 :
허  재  건





담 당 임 원 :
(직  책) 전무이사



(성  명) 박 영 선
(전  화) 031)495-2301(교210)





작   성   자 :
(직  책) 과     장



(성  명) 송 재 승
(전  화) 031)495-2301(교232)







제 출 이 유 :
유가증권의발행및공시등에관한규정 제69조제1항제3호가목에 의한생산중단






※ 본 건 금융감독위원회(금융감독원)에 제출하는 주요경영사항 신고는 증권거래법 제186조,동법 시행령 제83조 및 유가증권의발행및공시등에관한규정 제69조에 의한 『법정공시사항』으로 그 내용에 허위, 중요사실의 누락이 있을 경우 증권거래법 제206조의11, 제207조의3에 의거 과징금 부과, 형사처벌 등 제재를 받을 수 있습니다.



생산중단





1. 생산중단 분야
평택공장의 생산활동 중단


2. 생산중단 내역
생산중단금액(원)
137,784,000,000


최근생산총액(원)
313,525,000,000


생산액대비(%)
43.9


대규모법인여부
코스닥상장법인


3. 생산중단 내용
자동차 시트 제조


4. 생산중단 사유
기아자동차의 쏘렌토 생산라인 공사에 따른 휴업


5. 향후대책
기아자동차의 쏘렌토 생산라인 공사완료후 정상가동 예정임


6. 생산중단영향
평택공장 매출액 감소 예상됨


7. 생산중단일자
2007년01월01일 ~ 2007년02월22일 


8. 생산재개 예정일자
2007년 02월 23일


9. 이사회결의일(결정일)
2006년 12월 29일


   - 사외이사 참석여부
참석 (명)
1


불참 (명)
-


   - 감사(감사위원) 참석여부
-


10. 기타 투자판단에 참고할 사항
      ○ 상기 2.생산중단내역은 백만원 미만에 금액은 절사한 금액이며,            2005년도연간 생산금액임.      ○ 상기 6.생산중단영향은 생산중단에 따른 매출액 감소가 예상됨           쏘렌토 판매금액 : 104,225,587천원           월평균 금액 : 8,685,465천원           - 상기금액은 전년도 해당 차종(쏘렌토) 판매금액이며 월평균하여              산출한 금액임


",https://kind.krx.co.kr/external/2006/12/29/K00159/00000000608940/354568_00241.htm
220,위너지스,026260,2006-12-28 07:11,거래처와의거래중단,"






거래처와의 거래중단





1. 거래처명
LG 전자


2. 중단된 거래의 내용
휴대폰 케이스 제조 및 금형 상품 공급거래 중단


3. 당해 거래처에 대한 매출액 (원)
14,709,511,000


   - 최근 사업연도 매출액 (원)
46,079,131,057


   - 매출액 대비 (%)
31.92


4. 중단일자
2006년 12월 27일


5. 중단예상기간
-


6. 중단사유
당사의 휴대폰 부품 제조업의 사업성 악화에 따른 관련 사업의 점진적 축소 및 신규사업 부문인 엔터테인먼트관련 부문에 역량을 집중하기 위함.


7. 거래중단으로 인한 영향
본 거래 중단으로 휴대폰 부품 제조 분야에서의 매출액 감소가 예상되나, 휴대폰 부품 제조 후공정인 EMI/Gasket 공정을 통한 신규거래처와의 매출을 발생시키고 있으며, 2006년 하반기부터 신규로 진행된 엔터테인먼트 관련 매출을 통하여 감소부분은 점차 최소화 될 예정임.


8. 향후대책
신규사업에 대한 역량 강화 및 적극적인 투자를 통하여 매출액 증대 및 수익성 향상에 주력할 계획임.


9. 이사회 결의일
-


   - 사외이사 참석여부
참석 (명)
-


불참 (명)
-


   - 감사(사외이사가 아닌 감사위원)      참석여부
-


10. 기타 투자판단에 참고할 사항
상기 중단 일자는 LG전자와의 최종 납품일임.


※ 관련공시
-






",https://kind.krx.co.kr/external/2006/12/28/K00001/00000000607953/354087_70247.htm
221,제일제강,023440,2006-12-11 16:52,생산중단,"






주요경영사항 신고






증권거래법 제186조의 규정에 의하여 당사의 주요경영사항에 대해 다음과 같이 신고ㆍ공시합니다.





2006  년   12  월  11 일


금융감독위원회(금융감독원) 귀중





회   사   명 :
제일제강공업(주)


     (영문명)
JEILSTEEL MFG. CO., LTD


     (홈페이지)
http://www.jeilsteel.co.kr





본 점 소 재 지 :
경기도 안산시 단원구 성곡동 658


     (전   화)
031-499-0771





대 표 이 사 :
최준석





담 당 임 원 :
(직  책)이사



(성  명)최민석
(전  화)031-499-0771





작   성   자 :
(직  책)차장



(성  명)유효상
(전  화)031-499-0771







제 출 이 유 :
유가증권의발행및공시등에관한규정 제69조제1항제3호가목에 의한생산중단






※ 본 건 금융감독위원회(금융감독원)에 제출하는 주요경영사항 신고는 증권거래법 제186조,동법 시행령 제83조 및 유가증권의발행및공시등에관한규정 제69조에 의한 『법정공시사항』으로 그 내용에 허위, 중요사실의 누락이 있을 경우 증권거래법 제206조의11, 제207조의3에 의거 과징금 부과, 형사처벌 등 제재를 받을 수 있습니다.



생산중단





1. 생산중단 분야
이형철근 압연공정 


2. 생산중단 내역
생산중단금액(원)
41,124,094,616


최근생산총액(원)
41,124,094,616


생산액대비(%)
100


대규모법인여부
미해당


3. 생산중단 내용
설비 점검 .


4. 생산중단 사유
정기 SHUT DOWN에 의한 생산중단 ( 설비 점검 및 보수로 인한 일시 조업중단)-.영업활동 및 판매는 정상 진행


5. 향후대책
설비 점검 및 보수로 2007년 1월 02일 생산재개 예정                                                            


6. 생산중단영향
일시적 생산량 감소 


7. 생산중단일자
2006년 12월 12일 ~ 2006년 12월 30일


8. 생산재개 예정일자
2007년 01월 02일


9. 이사회결의일(결정일)
2006년 12월 11일


   - 사외이사 참석여부
참석 (명)
1


불참 (명)
-


   - 감사(감사위원) 참석여부
-


10. 기타 투자판단에 참고할 사항
※. 상기 최근생산총액은 2005년도 기준임.




",https://kind.krx.co.kr/external/2006/12/11/K00231/00000000602228/350732_00241.htm
222,아이레보,072430,2006-11-02 17:03,거래처와의거래중단,"






거래처와의 거래중단





1. 거래처명
㈜신한그린엔터프라이즈


2. 중단된 거래의 내용
총판 계약 해지


3. 당해 거래처에 대한 매출액 (원)
5,169,675,586


   - 최근 사업연도 매출액 (원)
45,616,525,843


   - 매출액 대비 (%)
11.33


4. 중단일자
2006년 11월 02일


5. 중단예상기간
-


6. 중단사유
계약 위반에 따른 해지(미수금 입금 지연)


7. 거래중단으로 인한 영향
-


8. 향후대책
  당사의 유통전문회사인 ㈜게이트맨이 단일 총판으로서 전국의 유통망을 직접 관할하며, ㈜싸이트론의 영업조직을 흡수, 통합 운영함에 따라, 향후 영업효율화를 통한 매출 증대와 물류비용 절감을 통한 수익성 향상을 기대할 수 있음.


9. 이사회 결의일
2006년 11월 02일


   - 사외이사 참석여부
참석 (명)
-


불참 (명)
1


   - 감사(사외이사가 아닌 감사위원)      참석여부
불참


10. 기타 투자판단에 참고할 사항
1) 상기 당해 거래처에 대한 매출액은 2005년도 당해 거래처에 대한 거래금액임.2) 상기 중단일은 계약해지일임.


※ 관련공시
-








1. 거래처명
㈜신화인더스트리


2. 중단된 거래의 내용
총판 계약 해지


3. 당해 거래처에 대한 매출액 (원)
4,535,239,503


   - 최근 사업연도 매출액 (원)
45,616,525,843


   - 매출액 대비 (%)
9.94


4. 중단일자
2006년 11월 02일


5. 중단예상기간
-


6. 중단사유
계약 위반에 따른 해지(미수금 입금 지연)


7. 거래중단으로 인한 영향
-


8. 향후대책
  당사의 유통전문회사인 ㈜게이트맨이 단일 총판으로서 전국의 유통망을 직접 관할하며, ㈜싸이트론의 영업조직을 흡수, 통합 운영함에 따라, 향후 영업효율화를 통한 매출 증대와 물류비용 절감을 통한 수익성 향상을 기대할 수 있음.


9. 이사회 결의일
2006년 11월 02일


   - 사외이사 참석여부
참석 (명)
-


불참 (명)
1


   - 감사(사외이사가 아닌 감사위원)      참석여부
불참


10. 기타 투자판단에 참고할 사항
1) 상기 당해 거래처에 대한 매출액은 2005년도 당해 거래처에 대한 거래금액임.2) 상기 중단일은 계약해지일임.


※ 관련공시
-








1. 거래처명
㈜지포유넷


2. 중단된 거래의 내용
총판 계약 해지


3. 당해 거래처에 대한 매출액 (원)
7,046,705,492


   - 최근 사업연도 매출액 (원)
45,616,525,843


   - 매출액 대비 (%)
15.44


4. 중단일자
2006년 11월 02일


5. 중단예상기간
-


6. 중단사유
계약 위반에 따른 해지(해당 지역 영업 부진)


7. 거래중단으로 인한 영향
-


8. 향후대책
  당사의 유통전문회사인 ㈜게이트맨이 단일 총판으로서 전국의 유통망을 직접 관할하며, ㈜싸이트론의 영업조직을 흡수, 통합 운영함에 따라, 향후 영업효율화를 통한 매출 증대와 물류비용 절감을 통한 수익성 향상을 기대할 수 있음.


9. 이사회 결의일
2006년 11월 02일


   - 사외이사 참석여부
참석 (명)
-


불참 (명)
1


   - 감사(사외이사가 아닌 감사위원)      참석여부
불참


10. 기타 투자판단에 참고할 사항
1) 상기 당해 거래처에 대한 매출액은 2005년도 당해 거래처에 대한 거래금액임.2) 상기 중단일은 계약해지일임.


※ 관련공시
-






",https://kind.krx.co.kr/external/2006/11/02/K00100/00000000590511/344069_70247.htm
223,동국알앤에스,075970,2006-10-30 17:44,생산중단,"






주요경영사항 신고






증권거래법 제186조의 규정에 의하여 당사의 주요경영사항에 대해 다음과 같이 신고ㆍ공시합니다.





2006년   10월   30일


금융감독위원회(금융감독원) 귀중





회   사   명 :
 동국내화주식회사


     (영문명)
 DONGKUK REFRACTORIES CO., LTD.


     (홈페이지)
 http://www.dkref.co.kr





본 점 소 재 지 :
 경상남도 김해시 상동면 우계리 411-1번지


     (전   화)
 055)323-6589





대 표 이 사 :
 이온영





담 당 임 원 :
(직  책) 전무이사



(성  명) 장세한
(전  화) 055)323-6589





작   성   자 :
(직  책) 과장



(성  명) 남맹현
(전  화) 055)323-6589







제 출 이 유 :
유가증권의발행및공시등에관한규정 제69조제1항제3호가목에 의한생산중단






※ 본 건 금융감독위원회(금융감독원)에 제출하는 주요경영사항 신고는 증권거래법 제186조,동법 시행령 제83조 및 유가증권의발행및공시등에관한규정 제69조에 의한 『법정공시사항』으로 그 내용에 허위, 중요사실의 누락이 있을 경우 증권거래법 제206조의11, 제207조의3에 의거 과징금 부과, 형사처벌 등 제재를 받을 수 있습니다.



생산중단





1. 생산중단 분야
 동국내화(주)부산공장(MP사업부)


2. 생산중단 내역
생산중단금액(원)
4,848,480,861


최근생산총액(원)
33,221,397,787


생산액대비(%)
14.59


대규모법인여부
미해당


3. 생산중단 내용
MP사업부(페라이트)사업폐지


4. 생산중단 사유
사업부진에 따른 적자누적


5. 향후대책
부산공장의 생산품인 페라이트를 원료로 사용하는 (일본)도다공업의 한국현지법인인 도다페라이트코리아에 토지,건물 및 생산시설 일체를 임대 예정


6. 생산중단영향
MP사업부 사업폐지로 인해 매출은 일부 감소될 수 있으나, 누적적자 해소로 인해 이익은 상대적으로 증가할 것으로 예상※주2)참조


7. 생산중단일자
2006년 11월 1일(예정)


8. 생산재개 예정일자
-


9. 이사회결의일(결정일)
2006년 10월 30일


   - 사외이사 참석여부
참석 (명)
0


불참 (명)
1


   - 감사(감사위원) 참석여부
불참


10. 기타 투자판단에 참고할 사항
주1)""생산중단금액(원)"",""최근생산총액(원)""은 2005년 기준의 생산금액입니다.주2)부산공장 MP사업부 사업폐지에 따른 영향 예상


구    분
전체 금액(원)
MP사업부 금액(원)
비율(%)


2005년 총매출액
48,289,911,648
4,415,320,765
9.14


2005년 순이익
2,024,102,678
-981,706,397
-48.50


상기 표(주2)와 같이 MP사업부 폐지로 2007년부터 총매출액은 약9%(44억) 감소할 것으로 예상되나, 순이익은 약49%(10억) 증가할 것으로 예상.


",https://kind.krx.co.kr/external/2006/10/30/K00164/00000000589454/343485_00241.htm
224,케이에스알,066340,2006-10-02 14:32,생산재개,"






주요경영사항 신고






증권거래법 제186조의 규정에 의하여 당사의 주요경영사항에 대해 다음과 같이 신고ㆍ공시합니다.





2006년 10월  2일


금융감독위원회(금융감독원) 귀중





회   사   명 :
(주)브로딘미디어


     (영문명)
BROADIN MEDIA


     (홈페이지)
http://www.broadinmedia.com





본 점 소 재 지 :
충북 음성군 대소면 소석리 449-1


     (전   화)
043-883-6888





대 표 이 사 :
김상우, 이상호





담 당 임 원 :
(직  책) 이사



(성  명) 심재용
(전  화)02-2051-0119





작   성   자 :
(직  책) 차장



(성  명) 정길수
(전  화)02-2051-0119







제 출 이 유 :
유가증권의발행및공시등에관한규정 제69조제1항제3호가목에 의한생산재개






※ 본 건 금융감독위원회(금융감독원)에 제출하는 주요경영사항 신고는 증권거래법 제186조,동법 시행령 제83조 및 유가증권의발행및공시등에관한규정 제69조에 의한 『법정공시사항』으로 그 내용에 허위, 중요사실의 누락이 있을 경우 증권거래법 제206조의11, 제207조의3에 의거 과징금 부과, 형사처벌 등 제재를 받을 수 있습니다.



생산재개





1. 생산재개 분야
생활용무전기, GPS 교통안전단말기 등


2. 생산재개 내역
생산재개금액 (원)
1,157,085,493


최근생산총액 (원)
8,099,175,008


생산액 대비 (%)
  14.28   


대규모법인여부
코스닥상장법인


3. 생산재개 내용
생활용무전기, GPS 교통안전단말기 등 제조 공정생산 재개


4. 생산재개사유
당사의 경영합리화를 위한 자구책의 일환으로 음성공장의 생산라인 일부 폐쇄 후 일부 라인 서울사무소(서울 구로구 구로본동 소재)로 이전에 따른 재개


5. 생산재개영향
생산 재개로 제품의 정상공급


6. 생산재개일자
2006년 10월 02일


7. 이사회결의일(결정일)
2006년 10월 02일


  - 사외이사 참석여부
참석 (명)
-


불참 (명)
-


  - 감사(감사위원) 참석여부
불참


8. 기타 투자판단에 참고할 사항
   - 생산재개금액은 음성공장 무선통신기기(생활용무전기, GPS 교통안전단말기           등) 공정의 상반기 생산실적임     - 최근생산총액은 당사의 2006년 상반기 총생산실적임.     - 관련공시일 : 2006. 9. 26. 생산중단


",https://kind.krx.co.kr/external/2006/10/02/K00100/00000000583654/340385_00242.htm
225,케이에스알,066340,2006-09-26 17:04,생산중단,"






주요경영사항 신고






증권거래법 제186조의 규정에 의하여 당사의 주요경영사항에 대해 다음과 같이 신고ㆍ공시합니다.





2006년   9월  26일


금융감독위원회(금융감독원) 귀중





회   사   명 :
(주)브로딘미디어


     (영문명)
BROADIN MEDIA


     (홈페이지)
http://www.broadinmedia.com 





본 점 소 재 지 :
충북 음성군 대소면 소석리 449-1


     (전   화)
043-883-6888





대 표 이 사 :
김상우, 이상호





담 당 임 원 :
(직  책) 이사



(성  명) 심재용
(전  화)02-2051-0119





작   성   자 :
(직  책) 차장



(성  명) 정길수
(전  화)02-2051-0119







제 출 이 유 :
유가증권의발행및공시등에관한규정 제69조제1항제3호가목에 의한생산중단






※ 본 건 금융감독위원회(금융감독원)에 제출하는 주요경영사항 신고는 증권거래법 제186조,동법 시행령 제83조 및 유가증권의발행및공시등에관한규정 제69조에 의한 『법정공시사항』으로 그 내용에 허위, 중요사실의 누락이 있을 경우 증권거래법 제206조의11, 제207조의3에 의거 과징금 부과, 형사처벌 등 제재를 받을 수 있습니다.



생산중단





1. 생산중단 분야
음성공장 생활용무전기, GPS 교통안전단말기 등


2. 생산중단 내역
생산중단금액(원)
1,157,085,493


최근생산총액(원)
8,099,175,008


생산액대비(%)
14.28


대규모법인여부
코스닥상장법인


3. 생산중단 내용
생활용무전기, GPS 교통안전단말기 등 제조공정 생산중단


4. 생산중단 사유
당사의 경영합리화를 위한 자구책의 일환으로 음성공장의 생산라인 일부 폐쇄 및 이전


5. 향후대책
음성공장의 생산라인을 서울사무소(서울 구로구 구로본동 소재)로 금년 10월중 일부 이전할 예정


6. 생산중단영향
- 생산량의 약 80%이상은 필리핀 현지공장에서 생산  되고 있으며 제품은 전량 미국 등에 수출됨- 나머지 국내 생산량은 외주사에서 일부생산하기 때문     에 국내 내수 매출 및 전체 매출에서 차지하는 비중은    크지 않음


7. 생산중단일자
2006년9월26일


8. 생산재개 예정일자
-


9. 이사회결의일(결정일)
2006년 09월 26일


   - 사외이사 참석여부
참석 (명)
-


불참 (명)
-


   - 감사(감사위원) 참석여부
불참


10. 기타 투자판단에 참고할 사항
     - 생산중단금액은 음성공장 무선통신기기(생활용무전기, GPS 교통안전단말기           등) 공정의 상반기 생산실적임     - 최근생산총액은 당사의 2006년 상반기 총생산실적임.     - 생산라인 이전 후 가동예정일은 금년 10월 중(2006년10월2일 예정)이며                   이전된 생산라인을 가동시 재공시 하도록 하겠음.


",https://kind.krx.co.kr/external/2006/09/26/K00153/00000000581944/338992_00241.htm
226,삼화네트웍스,046390,2006-09-22 18:01,생산재개,"






주요경영사항 신고






증권거래법 제186조의 규정에 의하여 당사의 주요경영사항에 대해 다음과 같이 신고ㆍ공시합니다.





2006 년  9 월  22 일


금융감독위원회(금융감독원) 귀중





회   사   명 :
주식회사 이즈온


     (영문명)
EZON Co.,Ltd.


     (홈페이지)
http://www.ez-on.co.kr





본 점 소 재 지 :
서울시 강남구 역삼동 705-17 신아트스페이스빌딩 5층


     (전   화)
02-3454-1500





대 표 이 사 :
김 상 열





담 당 임 원 :
(직책) 이 사



(성명) 권 혁 종
(전화) 02-3454-1500





작   성   자 :
(직책) 차 장



(성명) 강 승 백
(전화) 02-3454-1500







제 출 이 유 :
유가증권의발행및공시등에관한규정 제69조제1항제3호가목에 의한생산재개






※ 본 건 금융감독위원회(금융감독원)에 제출하는 주요경영사항 신고는 증권거래법 제186조,동법 시행령 제83조 및 유가증권의발행및공시등에관한규정 제69조에 의한 『법정공시사항』으로 그 내용에 허위, 중요사실의 누락이 있을 경우 증권거래법 제206조의11, 제207조의3에 의거 과징금 부과, 형사처벌 등 제재를 받을 수 있습니다.



생산재개





1. 생산재개 분야
IT 제조업 분야의 생산재개


2. 생산재개 내역
생산재개금액 (원)
2,028,559,792


최근생산총액 (원)
3,838,577,458


생산액 대비 (%)
52.8 


대규모법인여부
코스닥상장법인


3. 생산재개 내용
티타늄 플러스, Digital Satellite Receiver


4. 생산재개사유
자본확충으로 인한 영업 및 생산 인원충원으로 공장의 생산 재 가동 및 신 해외 영업 루트를 개발을 통한 수주계약체결


5. 생산재개영향
사업 다각화에 따른 안정적 영업 포트 폴리오 구축


6. 생산재개일자
2006년 09월 22일


7. 이사회결의일(결정일)
2006년 09월 22일


  - 사외이사 참석여부
참석 (명)
0


불참 (명)
1


  - 감사(감사위원) 참석여부
불참


8. 기타 투자판단에 참고할 사항최근 당사의 공급계약 체결 내역


계약 상대 회사
계약 품목
계약 총액
계약일


El Puente Group company
Digital Satellite Receiver
162,700 USD
2006.9.18


CG Trading Europe
Digital Satellite Receiver
100,000 USD
2006.9.20


㈜ 골드 플러스
티타늄 플러스
56,000 USD
2006.9.22





",https://kind.krx.co.kr/external/2006/09/22/K00162/00000000581405/338687_00242.htm
227,원풍,008370,2006-09-19 14:56,생산중단,"






주요경영사항 신고






증권거래법 제186조의 규정에 의하여 당사의 주요경영사항에 대해 다음과 같이 신고ㆍ공시합니다.





2006년 09월 19일


금융감독위원회(금융감독원) 귀중





회   사   명 :
주식회사 원풍


     (영문명)
WONPOONG


     (홈페이지)
http://www.wonpoong.co.kr





본 점 소 재 지 :
서울시 강서구 등촌동 664-8


     (전   화)
(02)3665-5741





대 표 이 사 :
정 필 도





담 당 임 원 :
(직  책)부 사 장



(성  명)윤 기 로
(전  화)(02)3665-5321





작   성   자 :
(직  책)과 장



(성  명)손 욱
(전  화)(02)3665-5741







제 출 이 유 :
유가증권의발행및공시등에관한규정 제69조제1항제3호가목에 의한생산중단






※ 본 건 금융감독위원회(금융감독원)에 제출하는 주요경영사항 신고는 증권거래법 제186조,동법 시행령 제83조 및 유가증권의발행및공시등에관한규정 제69조에 의한 『법정공시사항』으로 그 내용에 허위, 중요사실의 누락이 있을 경우 증권거래법 제206조의11, 제207조의3에 의거 과징금 부과, 형사처벌 등 제재를 받을 수 있습니다.



생산중단





1. 생산중단 분야
원풍반월공장 합성피혁 


2. 생산중단 내역
생산중단금액(원)
4,086,370,963


최근생산총액(원)
26,925,475,570


생산액대비(%)
15.18


대규모법인여부
미해당


3. 생산중단 내용
반월공장 합성피혁 제조공정 생산중단


4. 생산중단 사유
당사는 경영합리화를 위한 자구책의 일환으로 반월공장의 산자제품(타포린) 생산라인을 청주공장으로 이전하여 통합운영하고 그 동안 국내에서 한계(적자사업)사업으로 여겨왔던 합성피혁 제조공정을 중단하고 반월공장을 폐쇄함.


5. 향후대책
반월공장의 타포린 생산라인을 청주공장으로 이전 통합후 생산성향상은 물론 제조비용 절감 등 경쟁력 확보 및 수익증대를 기대함.


6. 생산중단영향
매출은 약간 감소하였으나, 그 영향은 크지 않음


7. 생산중단일자
2006년 09월 19일


8. 생산재개 예정일자
-


9. 이사회결의일(결정일)
2006년 09월 19일


   - 사외이사 참석여부
참석 (명)
-


불참 (명)
1


   - 감사(감사위원) 참석여부
불참


10. 기타 투자판단에 참고할 사항
- 생산중단금액은 합성피혁 공정의 2006년 상반기 생산실적임.- 최근생산총액은 당사의 2006년 상반기 총생산실적임.


",https://kind.krx.co.kr/external/2006/09/19/K00075/00000000580320/338098_00241.htm
228,더존디지털,045380,2006-08-22 10:59,[정정]거래처와의거래중단,"






정정공시



2006년 08월 22일






1. 정정관련 공시서류 : 거래처와의 거래중단


2. 정정관련 공시서류 제출일 : 2006년 08월 21일


3. 정정사유 : 기재오류


4. 정정사항


항목
정정전
정정후


10. 기타 투자판단에 참고할 사항※ 관련공시
단일판매·공급계약체결의 건(2006/08/21)
기타 주요경영사항에 관한 공시





거래처와의 거래중단





1. 거래처명
주식회사 더존에스엔에스


2. 중단된 거래의 내용
당사가 개발 및 제공하는 제품 전체에 대한 총판업무


3. 당해 거래처에 대한 매출액 (원)
17,011,677,000


   - 최근 사업연도 매출액 (원)
18,197,692,236


   - 매출액 대비 (%)
93.48


4. 중단일자
2006년 08월 21일


5. 중단예상기간
-


6. 중단사유
총판계약 변경(변경 사유 : 기존에 당사와 거래하던 더존에스엔에스는 비상장 법인이었으나 금일 새로이 계약을 체결한 더존비즈온은 유가증권 시장에 상장되어 있는 관계로 보다 투명한 거래내역을 주주 및 고객에게 제공할 수 있을것으로 판단됨. 또한 더존비즈온과 더존에스엔에스는 포괄적 주식교환을 통해 완전 모/자 회사이므로 별도의 거래선 변경에 대한 문제는 없음)


7. 거래중단으로 인한 영향
총판 업무 대행 업체만 변경된 것이기에 매출액, 당기순이익 등에 미칠 영향이 없음.


8. 향후대책
총판 업무 대행 업체만 변경된 것이기에 매출액, 당기순이익 등에 미칠 영향이 없으며 기존 거래와 동일한 계약내용(손익구조 등)임


9. 이사회 결의일
2006년 08월 21일


   - 사외이사 참석여부
참석 (명)
0


불참 (명)
0


   - 감사(사외이사가 아닌 감사위원)      참석여부
불참


10. 기타 투자판단에 참고할 사항
당해 거래처에 대한 매출액 등은 전년 당사의 결산자료 임


※ 관련공시
기타 주요경영사항에 관한 공시(2006/08/21)






",https://kind.krx.co.kr/external/2006/08/22/K00012/00000000573375/334401_70247.htm
